,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,abs_vo850_cluster8,abs_vo850_cluster9,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,r700_cluster8,r700_cluster9,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,AMM,ENSO3.4,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1991-02-01,7.645151e-05,-5.704641e-05,-7.4238334e-05,-3.3176508e-05,-1.2768976e-05,-6.448287e-05,-4.9919225e-05,5.437466e-07,-8.70442e-05,10.64500178092878,79.17480317120597,62.25024453592189,43.48373088225827,45.83330639394803,72.90798279001069,26.115193043147595,59.22072391166152,41.548492348224976,1008.0012,1013.91595,1021.1855,1007.024,1010.80225,1012.87866,1018.2293,1017.22784,1012.40424,36.08201,23.286606,75.6129,54.48009,35.87084,10.16199,70.126144,60.946175,41.361908,29.459902,23.248922,19.200026,25.909328,24.97871,28.394148,21.510826,26.925694,17.54626,-1.9769834e-07,3.437796e-05,1.0937027e-05,-5.772986e-06,6.5223257e-06,-2.3720391e-05,0.000117812124,4.943496e-05,1.0974432e-05,12.132801758600731,25.9864274881954,14.079273621536393,21.30999135252044,36.1837412057026,18.00967172288086,11.042674269495354,27.442106169761992,11.372395064461724,-0.012449206,0.1149044,0.22395805,0.035830267,-0.08861537,0.029323433,0.010161514,-0.22440982,-0.06277754,-1.19,0.32,0.74,-1.19,1.13,0.4,-0.11,0.06,-0.78,2
1991-03-01,5.047847e-05,-5.5444078e-05,-8.112722e-05,-3.1899806e-05,-1.7030514e-05,-6.933494e-05,-4.5231693e-05,-1.4768552e-06,-9.424564e-05,13.51392961752688,79.03819409248557,60.2691108308437,54.4737149480043,43.22421734968675,73.19370399122253,27.971902960767103,61.75944813591561,50.65902885555619,1008.99164,1013.8267,1017.8987,1010.23303,1010.8407,1012.51794,1013.29333,1015.2464,1015.5447,38.40736,25.117527,71.28887,52.782635,42.984978,13.386642,59.623596,50.629684,36.8453,29.44155,22.99986,18.584494,26.298122,24.859919,28.454535,20.934738,27.079624,16.846224,1.8887948e-06,3.333084e-05,9.860349e-06,-6.652e-06,1.5135408e-06,-2.5734022e-05,7.8315185e-05,7.390825e-05,-4.1055268e-05,8.16477680107099,24.015123014401485,6.947647766388766,21.69502282942945,17.126570146629007,30.19222735940353,19.534020349429163,17.48570684926532,10.076017272935864,-0.025119973,0.23982564,0.534999,0.0072224364,-0.060211953,0.03351918,0.014444092,-0.28964728,-0.025847336,-2.06,0.03,-0.61,-0.74,-1.21,-1.1,-0.22,0.14,1.83,3
1991-04-01,-7.473178e-06,-5.566716e-05,-8.134765e-05,-3.0258076e-05,-1.6338829e-05,-6.766934e-05,-4.4371343e-05,-2.1842864e-06,-8.971184e-05,14.687513851362125,80.7131111109652,59.99855579194358,48.96757666343322,45.68351944872383,73.11186240671968,32.806735972983915,69.0670011196524,62.32530696235945,1009.09314,1014.01636,1017.9085,1012.8258,1010.72217,1013.42896,1017.92914,1016.05707,1017.93317,34.3825,25.68245,71.3721,48.344383,43.60611,12.864576,59.78499,48.77973,32.154896,29.712292,22.150845,17.58276,25.951624,24.14374,28.53627,19.912916,27.225807,15.663723,2.3705577e-06,5.55641e-05,9.188536e-06,-4.1068015e-06,2.228527e-06,-2.7017504e-05,2.433459e-05,9.2999166e-05,-6.5998865e-05,5.481075888139678,23.211840960960256,13.864511300504828,20.49841836076492,18.228057762281733,37.97923769999732,32.86746884781708,15.861262122373985,21.928043526762718,-0.0103091905,0.3589769,1.3370701,-0.09947066,-0.058511198,0.03311729,0.015822867,-0.3977993,-0.014984843,-3.57,0.19,0.17,-1.01,0.38,-1.0,-0.39,0.31,0.7,4
1991-05-01,-3.933883e-05,-5.5689732e-05,-8.364938e-05,-2.967872e-05,-1.6405138e-05,-6.91849e-05,-4.1335155e-05,-4.6994287e-06,-9.0914546e-05,16.792245843445585,80.18484338203547,49.34013000864042,44.60907356205148,38.020627043089455,66.7627923863607,31.564406025529934,71.70498138499521,61.95083640158334,1010.247,1014.42755,1013.94293,1015.60626,1011.6441,1014.2393,1010.3209,1015.1786,1022.831,38.0703,24.750868,70.35747,42.409286,34.406116,17.083433,54.487595,33.67983,25.195179,29.608383,20.909641,16.12486,25.538956,23.139273,28.09911,18.415266,26.850792,14.309441,3.9783904e-06,3.9621522e-05,7.1724703e-06,-2.7794267e-06,1.7587509e-07,-2.0647165e-05,-7.0762886e-05,0.00014053483,-6.643433e-05,4.519377306031926,29.79805456851125,12.485428512158832,22.655889992050813,13.110496786104246,49.14051749183287,43.34343973814424,6.968204652282525,28.79548273580821,-0.009342871,-0.022674918,1.8273067,-0.20681803,-0.053690746,0.02571859,0.025802296,-0.04755819,-0.008526531,-4.43,0.26,0.12,-0.51,-0.63,-1.7,-0.42,0.49,0.56,5
1991-06-01,-3.5524154e-05,-5.4191205e-05,-8.232419e-05,-2.7797229e-05,-1.6433627e-05,-6.739675e-05,-4.089441e-05,-4.8328075e-06,-9.619669e-05,11.902260089024352,79.84068584775962,42.96431377686571,36.41506426148036,32.83244163830552,58.2495080889623,25.34854201062148,73.28806232328778,61.987162401096384,1010.7395,1008.53687,1015.56885,1015.4354,1012.44165,1015.11206,1010.53937,1016.7482,1016.8011,43.676746,19.998825,68.02886,42.12713,30.848936,11.798771,45.016277,28.888895,28.36122,29.575823,19.705008,14.907782,24.868223,22.095339,27.781553,17.225687,26.400404,13.160577,6.688838e-06,5.987204e-05,7.927303e-06,-1.863859e-06,-1.7316919e-06,-2.011715e-05,-6.2959305e-05,0.000100445664,-3.5420315e-05,7.991039495205999,33.76847828356815,16.967022053366406,24.130170166541063,17.64442813636926,41.540628997061134,38.26864011447992,8.322549364398043,30.87608792029957,-0.015292811,0.17682406,1.1937928,-0.24407092,-0.040505666,0.026257835,0.015745943,-0.1998511,0.008953353,-5.03,0.52,-0.52,-1.47,-0.92,-0.2,-0.43,0.44,0.63,6
1991-07-01,-4.5993795e-05,-5.3791133e-05,-8.152087e-05,-2.7548116e-05,-1.7155016e-05,-6.633836e-05,-4.10859e-05,-5.3086214e-06,-9.35242e-05,14.67038964911842,77.10821806669905,38.11501682833647,20.28680569733853,30.763310612226935,52.81653420665295,24.970800260153958,67.19457830111517,47.70357432897584,1010.79376,1013.5439,1021.6195,1015.8838,1013.1742,1016.5236,1014.55304,1019.2583,1016.05225,39.119324,21.575327,70.76523,52.63333,35.990086,11.165972,50.581913,28.222948,24.658997,29.058754,18.747292,14.075844,23.698399,21.14913,27.253841,16.27239,25.649973,12.501278,5.62699e-06,5.3691565e-05,9.795275e-06,-1.8153936e-06,-8.962027e-07,-1.7574546e-05,-7.656332e-05,0.00014909613,-6.279382e-05,6.473916876098832,34.93260740185237,14.724644775228084,25.192191380662173,21.24198449948329,49.77448951712435,37.299311461737005,10.51251865557786,29.57213073328582,-0.022032777,-0.017085195,1.6383021,-0.2974261,-0.052414987,0.03904342,0.0134450225,-0.26707202,0.009981819,-4.12,0.76,-0.46,-0.1,0.28,0.0,-0.39,0.05,-1.73,7
1991-08-01,-3.766278e-05,-5.3894502e-05,-7.761904e-05,-2.8424525e-05,-1.705142e-05,-6.594948e-05,-4.1667132e-05,-5.6960303e-06,-9.284066e-05,13.858538848135463,72.71578412176727,34.39463741203718,10.999698464201366,27.573266656943872,44.6605538026465,21.97821811161778,60.18552742054224,34.67760608600519,1010.8583,1015.2995,1024.6754,1016.705,1013.8057,1017.68097,1021.3051,1021.08716,1015.8498,35.138035,20.237852,71.573044,52.371815,33.54807,11.666441,52.623096,32.664825,22.26596,28.761171,18.097492,13.418308,22.787336,20.41864,26.613562,15.619182,24.909554,11.856241,5.337132e-06,5.9079277e-05,9.718371e-06,-2.9041666e-06,6.9815064e-07,-2.326996e-05,-4.8606285e-05,5.7961417e-05,-6.0668746e-05,8.79739292356725,36.53492462592417,18.42603691954905,23.48294163949853,28.452509460860856,45.59408793386496,31.78941363804286,15.79175279214222,27.996810538882315,-0.01612794,-0.053869188,1.4004683,-0.3152368,-0.0644776,0.03788544,0.016065793,-0.36440533,0.0048834975,-2.15,0.68,1.46,0.36,-0.28,-0.7,-0.29,-0.33,-1.15,8
1991-09-01,-2.1974127e-05,-5.3870015e-05,-8.158003e-05,-2.8338962e-05,-1.7871318e-05,-6.595714e-05,-4.251887e-05,-5.3247104e-06,-9.572178e-05,10.728240012869628,75.18713926963876,30.451657377087944,9.248047367037572,24.67019803739995,44.44147159089344,20.183654508293547,60.4425626491527,28.69910700701645,1010.99274,1012.16,1019.26025,1015.15784,1012.87933,1015.627,1014.2878,1017.7743,1013.5992,41.30526,18.062008,65.54622,42.2606,26.250916,12.00808,44.70813,34.37011,25.739355,28.906916,17.841831,13.338603,22.56271,20.217014,26.72682,15.408685,24.868084,11.656371,5.005837e-06,5.9820595e-05,9.884798e-06,-2.5265203e-06,-1.5015596e-06,-2.2755306e-05,-4.4356115e-05,0.00010574095,-3.735379e-05,8.029183991408294,27.968103481646512,14.690237275704826,22.320098662309864,15.929219804565015,46.13846122168705,39.12015456535365,6.901392699718516,31.902355025995647,-0.022040403,0.101344764,1.5461257,-0.20996629,-0.039407264,0.037065048,0.011913149,-0.11622161,-0.0003083932,0.38,0.42,0.61,0.65,1.15,-2.5,-0.14,-0.36,-0.58,9
1991-10-01,-3.66265e-05,-5.5513006e-05,-7.875707e-05,-2.9851903e-05,-1.7252492e-05,-6.80363e-05,-4.25795e-05,-5.08041e-06,-9.2264236e-05,9.149349999274978,78.1121754529718,39.62083167898013,12.147891091416406,27.90759129379764,55.932678773280735,16.380697057076347,69.49642386472306,41.25728799170102,1009.8792,1013.243,1022.2588,1013.729,1012.00867,1015.2555,1017.0471,1018.0608,1016.6985,36.010105,21.922153,69.05111,46.721497,25.948181,11.289508,54.68853,43.74561,27.205875,29.134136,18.150427,13.598402,22.956985,20.636572,27.20778,15.731855,25.422472,11.985531,3.868035e-06,6.8321206e-05,8.593542e-06,-3.5407554e-06,4.6037616e-07,-2.7319296e-05,-3.988822e-05,5.847527e-05,-5.2290343e-05,5.153016932253732,30.48359884026428,13.132886620701903,16.813218184553598,20.084245127698548,37.85714121783609,36.70216266149976,7.539152165606456,27.43791577557388,-0.009857414,0.01973486,0.94254386,-0.18678038,-0.060016986,0.037500314,0.022034602,-0.21077806,-0.020399047,-1.31,0.86,0.3,0.49,-2.35,-1.7,-0.11,-0.36,-0.32,10
1991-11-01,1.4850812e-06,-5.2952666e-05,-7.730015e-05,-3.263732e-05,-1.9622621e-05,-6.4447326e-05,-4.426624e-05,-4.09186e-06,-9.121102e-05,8.412135329992571,80.22027178055349,45.10668432050545,17.25212745922037,28.20931277982629,64.652030169657,14.10798168668526,71.95772301655855,45.69260220947128,1009.16016,1009.81396,1019.8103,1011.79736,1011.45435,1014.48883,1017.4341,1018.0166,1014.7059,37.82893,23.267784,63.648087,64.304924,38.75347,10.549058,54.97006,43.67176,32.076733,29.344767,19.214159,14.675226,23.77167,21.62323,27.754171,16.845165,25.89385,13.164803,2.9069297e-06,5.965606e-05,9.828429e-06,-4.445797e-06,1.4893382e-06,-2.8646044e-05,3.4123907e-05,0.000111872345,-3.184948e-05,8.043469784252984,28.1036322212287,14.619404466519573,20.578970605124763,31.23330958763341,36.97952723345995,25.10697361161496,18.085185798490205,21.83310850724117,-0.0126331635,0.24642512,1.0534008,-0.07418891,-0.031101663,0.027363133,0.010272417,-0.22949463,-0.019429335,-1.22,1.2,0.37,0.42,0.22,-1.1,-0.15,-0.34,-0.94,11
1991-12-01,2.7218019e-05,-5.7708672e-05,-7.749203e-05,-3.4289704e-05,-1.8436831e-05,-6.778817e-05,-4.443331e-05,1.2917469e-06,-9.146168e-05,10.815957965216644,79.62153376920628,52.071767985778976,21.39743636636912,35.76858586778825,69.3979601126172,19.836135020865758,73.1718531255718,50.36898477758627,1007.9104,1013.83997,1018.2579,1008.9034,1010.03296,1012.55927,1013.264,1015.20776,1011.38,39.156,32.141045,69.18311,68.11344,40.473988,19.687948,55.349964,49.13443,37.964016,29.312721,20.927319,16.522284,24.52257,22.900465,28.30376,18.82553,26.565214,14.869717,6.4961995e-08,6.149028e-05,7.4986974e-06,-4.0586706e-06,3.394028e-06,-3.394954e-05,7.4030184e-05,0.00016522587,-7.698429e-06,7.878436893173804,22.449569418259884,14.661462612307606,18.0558239346078,20.572860184984616,29.63898506463873,30.12994164880691,17.94688119325415,20.97499926722639,0.0021816618,0.5643541,1.7150435,-0.10248786,-0.037406083,0.023693765,-0.0017259242,-0.118385375,-0.049972195,-2.19,1.69,0.34,0.09,0.17,-2.9,-0.18,-0.08,0.29,12
1992-01-01,5.2404605e-05,-5.750197e-05,-7.692508e-05,-3.6012483e-05,-2.1166203e-05,-6.7437606e-05,-4.5465695e-05,-1.6659138e-07,-8.776476e-05,11.686738491398506,79.31619233239647,56.441780081178,38.220742013413066,39.097528485254,71.66518726584043,21.914323060386675,76.11098128336431,58.18559229749231,1009.1608,1015.5105,1019.23346,1009.88116,1010.3075,1012.8082,1018.526,1015.9291,1013.79315,38.456852,28.67224,72.486,67.93772,50.66094,16.66217,58.095654,46.774498,37.64802,29.093786,22.369858,18.040861,25.32642,24.0022,28.517408,20.330149,26.950602,16.41807,-4.9507673e-07,4.9523238e-05,7.1191316e-06,-6.323177e-06,4.0714017e-06,-3.0920168e-05,0.00010899801,2.6473761e-05,-2.105863e-05,10.342230304275272,21.19919880095194,11.887672791367828,18.52635907692344,23.15575289584544,20.2957662247751,18.11990652613894,19.507604379422485,14.49224537724302,-0.0018261533,0.062140226,0.25090066,0.018609907,-0.053880595,0.026159644,-0.008814222,-0.21201605,-0.03864466,-1.47,1.84,-0.66,0.05,0.99,-4.7,0.0,-0.27,0.35,1
1992-02-01,6.817985e-05,-5.66407e-05,-7.452101e-05,-3.6704194e-05,-1.7555256e-05,-6.550844e-05,-4.6557343e-05,1.3510453e-06,-8.756026e-05,16.475514818023843,78.9764069572053,60.69753625752537,55.25112309408071,47.14388143599275,71.55903791685152,28.82778328884813,77.34136418944396,63.561060893077375,1008.85406,1015.5247,1019.9774,1008.8235,1010.37646,1013.69006,1016.58777,1016.49426,1013.3519,37.16737,30.034101,72.296814,73.44966,53.43535,14.181618,63.01856,51.020535,42.145416,29.118713,23.506111,18.828335,26.215757,25.09001,28.703445,21.316582,27.453465,17.088156,-2.678992e-07,3.9172268e-05,8.218003e-06,-4.8100683e-06,5.471913e-06,-3.1136762e-05,0.000113024,8.60156e-05,-3.875357e-06,9.38668401212523,24.87966474774296,8.113474482152334,18.18379192371892,19.42048214177425,19.417479362766503,18.87498602150039,10.30367555777442,15.957512155512578,-0.0031385636,0.1801492,0.58156824,-0.020904172,-0.061271105,0.027119938,-0.0135217775,-0.2853729,-0.04218901,-0.98,1.78,0.77,0.31,0.09,-1.5,0.04,-0.26,-0.81,2
1992-03-01,4.5588968e-05,-5.7488065e-05,-7.4921074e-05,-3.5258872e-05,-1.8480923e-05,-6.577424e-05,-4.624678e-05,2.6501715e-07,-8.903865e-05,17.19026745923138,76.98969770482911,58.70997651996672,64.1145360365974,43.27219040013397,71.63040434992315,26.849410594044024,75.28334297238976,65.87219174697994,1009.4652,1015.21844,1015.752,1010.6471,1009.84784,1012.617,1012.77203,1014.77466,1017.4467,33.859543,34.366768,74.61597,69.7771,65.01605,17.43466,60.55344,49.023403,34.745167,28.976526,23.357222,18.35447,26.706263,25.151657,28.748053,21.050344,27.580786,16.68309,-1.4208969e-07,4.9222206e-05,8.250702e-06,-5.073978e-06,4.431528e-06,-2.8629804e-05,0.00010681369,7.851183e-05,-3.8181934e-05,7.25595818679713,21.39238424154234,10.30657049061966,21.979636991866872,24.894232588325156,24.06273699380093,19.265051723516205,10.223253064050237,13.748586191483955,-0.0051660384,0.19290692,0.6731184,-0.048173346,-0.052134972,0.024598498,-0.0052223206,-0.21453166,-0.04177652,-0.75,1.38,0.51,0.67,0.46,-3.3,-0.18,-0.4,1.12,3
1992-04-01,-1.1155032e-05,-5.4997312e-05,-7.786115e-05,-3.3282642e-05,-1.9365954e-05,-6.578012e-05,-4.3979333e-05,-1.8982547e-06,-9.0121976e-05,18.657575161554604,78.1638015718694,57.5128440999772,66.24066028961262,45.135275254507086,71.85711425467595,31.5866978647167,77.38503043547914,70.77055236271383,1009.5084,1017.0238,1019.55286,1013.8291,1010.0586,1014.1438,1016.24884,1016.38855,1021.0511,33.638973,31.689102,71.60987,71.070526,64.36701,16.854063,61.78956,46.573418,31.100618,29.193048,22.430761,17.283077,26.61823,24.440044,28.732668,19.925228,27.597994,15.692705,2.2616987e-06,5.6615823e-05,1.0441291e-05,-5.9901545e-06,2.112633e-06,-2.3658486e-05,1.725681e-05,0.00012978754,-6.3280146e-05,4.138720976872154,30.435089220846475,13.588205440773264,19.92876845063149,23.37500557849317,39.53082760944988,30.166301758025888,11.117278102090326,21.746412839701577,-0.009996374,0.28468168,1.3550727,-0.17229699,-0.056919117,0.028995814,0.0025666323,-0.33923393,-0.025688533,-1.21,1.2,1.88,0.75,-0.29,-1.7,-0.29,-0.57,-0.62,4
1992-05-01,-2.4451145e-05,-5.4083255e-05,-8.219423e-05,-2.9460576e-05,-1.9498973e-05,-6.718993e-05,-4.170861e-05,-4.5895376e-06,-9.308842e-05,17.680154290525287,77.01727837957516,51.98377130216117,58.79064188823367,41.84955259634836,67.97591860383278,31.52411225350781,76.50652355557222,67.23476444521151,1009.81995,1011.17017,1017.36163,1014.64874,1010.8209,1014.60333,1016.70776,1016.8083,1018.76605,38.434483,27.10049,72.73716,71.066536,54.925186,16.74038,55.61402,34.146786,29.574152,29.077503,21.178747,16.030558,25.918903,23.426777,28.265207,18.528475,27.0178,14.48919,5.2857727e-06,4.1305713e-05,6.046772e-06,-2.6596044e-06,-5.032733e-07,-2.3175822e-05,-2.2180771e-05,0.00017237739,-8.1225786e-05,4.830922133993734,39.079120129785565,14.991189855005834,22.01723800326467,23.517220638882268,43.935681984222384,32.607255167714015,10.073417388833988,28.962270648175227,-0.010767951,-0.11574912,2.189311,-0.42152065,-0.050235692,0.027790213,0.011461171,-0.3701399,-0.004185149,-0.34,1.04,2.49,1.54,1.2,0.4,-0.18,-0.66,-0.21,5
1992-06-01,-4.1183666e-05,-5.416841e-05,-8.171176e-05,-2.8667688e-05,-1.6473878e-05,-6.79804e-05,-4.088754e-05,-4.0970617e-06,-9.487383e-05,17.749330461575457,76.93733944152176,42.67249617699365,24.489358121499727,34.19931383782792,60.49102894841717,26.928275746989023,70.61422518183518,53.10319555589503,1009.6173,1013.29333,1019.4058,1014.44147,1011.3491,1014.7354,1010.8985,1016.6689,1016.7202,40.525524,23.35581,71.31837,55.56016,37.67452,13.334884,47.65151,32.806038,32.04033,29.100134,19.770298,14.744305,24.406878,22.12054,27.62944,17.131294,26.123438,13.239188,5.0371295e-06,6.968777e-05,9.471513e-06,-2.4119045e-06,-6.727468e-07,-2.2040544e-05,-7.62661e-05,0.00013406195,-5.4868382e-05,7.241388900248719,35.56055953245615,18.315651899653098,25.19637448004447,20.89765917212524,50.3631836041953,37.018757164676046,10.429346468556757,31.358920561422888,-0.027005525,-0.008701026,2.1547663,-0.4632515,-0.03361546,0.0426146,0.011363378,-0.13722163,0.002545087,0.02,0.58,0.51,1.26,1.36,-1.0,-0.11,-0.8,-0.17,6
1992-07-01,-5.5633696e-05,-5.2182506e-05,-7.8169374e-05,-2.9204504e-05,-1.8545528e-05,-6.491346e-05,-4.154766e-05,-5.889388e-06,-9.145967e-05,14.04299124062662,75.44984645964534,36.43033430581213,15.500401329005342,29.3960575675418,51.69807019462676,22.810278207219767,67.71467235581166,42.40382968891061,1011.0233,1015.0124,1022.7082,1017.96655,1013.3946,1017.6572,1017.0851,1020.3044,1020.3044,33.588676,20.023987,70.06699,54.034557,33.967457,11.613253,53.02858,28.7542,18.715652,28.866491,18.769989,13.683649,23.212797,21.099699,27.04488,16.050365,25.2878,12.15424,5.7114066e-06,6.286918e-05,1.099185e-05,-2.5752931e-06,-1.6883206e-07,-1.8872197e-05,-9.4939845e-05,8.24436e-05,-7.013289e-05,6.21349700550566,37.14823154974459,14.54512506640227,25.064214972146875,19.97031892148741,43.04082793885321,36.12714195329487,8.21305163315081,26.45934990992586,-0.0150945205,0.1741746,1.3348131,-0.27343917,-0.055645607,0.040150322,0.017115481,-0.15164149,0.0054969955,0.68,0.22,0.19,1.9,0.38,-1.0,-0.01,-0.6,1.17,7
1992-08-01,-2.4996925e-05,-5.260146e-05,-7.939463e-05,-2.873573e-05,-1.6789394e-05,-6.5850225e-05,-4.0770938e-05,-3.6446988e-06,-9.370794e-05,9.64372808807671,74.83596590528508,34.91632441676684,8.884996494379786,26.91032345211009,48.58265031213433,18.85828061142213,59.22084778191342,32.517920064936824,1011.0045,1007.4938,1020.0344,1015.38074,1013.77057,1016.5134,1014.13086,1019.17645,1014.03735,37.41933,19.990858,69.06753,45.44222,26.34579,11.441104,49.36828,35.179695,26.803698,28.834385,18.27363,13.02305,22.675941,20.66237,26.7302,15.423674,24.875729,11.502391,5.9769395e-06,6.1104365e-05,9.556589e-06,-1.0719519e-06,4.3310513e-07,-2.58728e-05,-3.8053455e-05,7.7012795e-05,-6.596128e-05,8.088871153679003,31.717137637154835,16.892415063539946,25.41991803019929,23.546711418122232,43.98216800691453,31.76198509446945,13.190073330127904,24.802041778860367,-0.018803846,0.26060373,1.1098459,-0.21900737,-0.041446254,0.02771546,0.01587585,-0.3691966,0.0064217653,0.08,0.05,0.97,1.44,-0.37,0.6,-0.23,-0.66,1.19,8
1992-09-01,-2.212347e-05,-5.123093e-05,-8.072987e-05,-2.9681201e-05,-1.7645856e-05,-6.5938126e-05,-4.1280033e-05,-4.2488527e-06,-9.9221026e-05,9.496771638205058,75.06618707687488,36.00968394179891,8.588574474226089,24.65760612511681,52.867430961088445,17.187989063348287,57.1817978846291,31.36917149239201,1010.3876,1007.37244,1021.9713,1013.6649,1012.56506,1015.07794,1012.8135,1018.3299,1012.8841,42.16205,18.136139,64.804535,42.935776,26.710516,8.137571,45.4902,32.427753,30.97169,28.82435,17.999472,12.989718,22.62094,20.490103,26.820002,15.31925,25.011612,11.523306,6.120842e-06,5.601311e-05,1.0931604e-05,-2.619191e-06,-1.7409818e-06,-3.0983338e-05,-3.401032e-05,0.000117212745,-6.300603e-05,6.628082530140587,33.29036640505791,11.748243595472264,22.88384773079956,19.316158252397194,42.65651718684797,31.19931385581778,5.975574677612097,23.895712615196324,-0.028046517,0.53642213,1.1611912,-0.11750254,-0.036223404,0.033672843,0.015554987,-0.2844296,0.0057382546,-0.02,-0.06,-0.28,0.83,-1.13,0.1,-0.21,-0.56,-1.02,9
1992-10-01,-3.642025e-05,-5.5276432e-05,-7.7995086e-05,-3.0391515e-05,-1.6357584e-05,-6.7372064e-05,-4.4118464e-05,-3.1283128e-06,-8.864405e-05,8.213979219458516,78.19416692296834,41.2228853203893,8.062315006044708,26.94896829367112,58.03715504233507,15.796495332669396,55.78245269269518,29.96326403435041,1009.47253,1015.643,1022.97107,1013.71155,1011.9391,1014.595,1017.03705,1018.2973,1017.13214,36.8349,17.418026,66.40314,43.501896,26.824062,10.377062,47.789585,37.05069,29.217363,29.000929,18.35494,13.510659,22.806385,20.813787,26.994408,15.708803,25.154585,11.962158,2.8776733e-06,5.3230564e-05,1.0004841e-05,-2.7924023e-06,1.8585594e-06,-2.8966922e-05,-4.8726615e-05,0.00016119884,-5.409745e-05,7.336698097793499,26.857519477849976,16.12325344395114,17.695823434453146,26.36364191264516,42.81476171871815,31.834078010272947,17.175194285441698,23.95098349337993,-0.02047788,0.45942655,1.7849271,-0.107192844,-0.04041472,0.034399983,0.02061918,-0.24727947,-0.0068513476,0.06,-0.3,-1.4,0.93,0.4,-2.3,-0.06,-0.52,0.81,10
1992-11-01,-1.5219003e-05,-5.529768e-05,-8.061144e-05,-3.063067e-05,-1.7867515e-05,-6.783579e-05,-4.265749e-05,-4.259107e-06,-9.2662405e-05,8.74938553013607,80.27530599943307,45.988667305059664,9.052307950574392,30.14013310541962,64.85128748001573,15.976688218890706,61.74762013335357,29.59989799816899,1009.4296,1015.5746,1018.3188,1011.6262,1011.4818,1014.29706,1012.6916,1016.27045,1012.23193,40.50701,22.71154,64.375206,45.57053,21.331364,15.624315,51.629345,41.99675,31.56151,29.170801,19.358047,14.864586,23.342474,21.684755,27.395586,16.891827,25.580717,13.127234,2.5286174e-06,5.4242686e-05,8.667245e-06,-2.169259e-06,3.245306e-07,-2.8330202e-05,-2.4099536e-05,5.5041164e-05,-2.7731498e-05,6.716887703153932,22.468400637889623,13.923499188285891,17.67677126518565,17.326438339611236,35.26814048142664,32.859814384933884,14.846417560263005,23.34161731571892,-0.0032925736,0.21505326,0.91897416,-0.06430332,-0.03649788,0.028040452,0.010724248,-0.24373066,-0.030604031,-0.71,-0.28,1.12,0.93,0.8,-1.1,-0.3,-0.79,1.26,11
1992-12-01,5.501083e-05,-5.5674693e-05,-7.905528e-05,-3.5120596e-05,-1.7132696e-05,-6.840537e-05,-4.4718723e-05,1.8252745e-06,-9.0003814e-05,9.713922546602593,79.66729213605494,53.62815906102583,11.595442792378078,35.75953150349926,69.981185462678,19.31477510948621,64.77760698065079,35.8045903299852,1007.7815,1014.24615,1018.84125,1009.00964,1010.86115,1013.19904,1016.20447,1016.0887,1013.05133,38.77522,22.631332,70.282166,67.971756,32.224705,13.065352,58.08168,49.27437,32.179523,29.293734,21.079306,16.489594,24.059772,22.884771,28.01626,18.819727,26.095045,14.514504,2.9996718e-07,4.0049847e-05,8.494944e-06,-3.890482e-06,3.732707e-06,-3.0875726e-05,0.00010659098,0.0001298732,-1.5353718e-05,9.087183835124764,24.98011148447532,15.3386843672565,19.48572485238165,26.54346671165855,29.7719162745252,23.9474784980256,25.9603574183169,17.61725260902771,-0.01177191,0.32803097,1.234054,-0.04207255,-0.06451829,0.026005168,0.006554015,-0.20478368,-0.0630839,-1.34,-0.15,0.35,0.53,-1.53,-0.9,-0.23,-0.36,0.08,12
