,abs_vo500GLB_cluster1,abs_vo500GLB_cluster2,abs_vo500GLB_cluster3,abs_vo500GLB_cluster4,abs_vo500GLB_cluster5,abs_vo500GLB_cluster6,abs_vo500GLB_cluster7,abs_vo500GLB_cluster8,abs_vo500GLB_cluster9,abs_vo500GLB_cluster10,abs_vo500GLB_cluster11,abs_vo500GLB_cluster12
1965-11-01,2.8316873412174905e-05,-7.815720064999451e-05,9.088146967138639e-05,-2.8383777048843882e-05,6.606673196074553e-05,8.829856466810013e-06,-5.136235589131277e-05,-9.244984663012675e-05,4.951397934726326e-05,-1.5056583904579294e-05,0.005218621299718507,8.196637769820306e-05
1965-12-01,2.5977795275980326e-05,-7.271956829671663e-05,9.725773780286743e-05,-3.0383868048571656e-05,6.66704737442261e-05,9.601793349777674e-06,-5.176244757150287e-05,-8.826839386868307e-05,4.5547974011375484e-05,-1.606527158639561e-05,0.006082408799557015,8.34727750051272e-05
1966-01-01,2.2307539322519415e-05,-7.333157885692674e-05,0.00010176177582462781,-3.3664692895202994e-05,6.396707047113321e-05,9.721352659015401e-06,-5.142625958761563e-05,-8.387313431801701e-05,4.1937322924739766e-05,-1.5235535375696484e-05,0.005668737503583543,8.689647390277485e-05
1966-02-01,2.254791415634143e-05,-7.413986002740619e-05,9.685478091626396e-05,-3.377298083717973e-05,6.605753494821127e-05,9.149719615729244e-06,-5.330049240804435e-05,-8.749621282716409e-05,4.614113697726695e-05,-1.3292573676506753e-05,0.0063434716139454395,8.640607435957889e-05
1966-03-01,2.2682941124728124e-05,-7.426421358435287e-05,0.00010146429310045934,-3.2229611959435816e-05,6.717003897291659e-05,8.321087176536339e-06,-5.097427426583388e-05,-8.847518213353736e-05,4.555446008525363e-05,-1.4814740433332225e-05,0.005474952922668308,8.776541450691882e-05
1966-04-01,2.635481570522595e-05,-8.031208959767933e-05,9.861413221552867e-05,-2.833716728894836e-05,6.476450329905169e-05,6.849662382212793e-06,-5.040322309480859e-05,-9.192843485911677e-05,5.08131584509047e-05,-1.3768259714638987e-05,0.005170481017557904,8.334210551051085e-05
1966-05-01,2.875862969118398e-05,-8.036676180464299e-05,9.304320864968611e-05,-2.3844202317107106e-05,6.879611040252105e-05,6.242260390932264e-06,-5.468851455801783e-05,-9.342025897872114e-05,5.280749753022811e-05,-1.0781824258425967e-05,0.005013350892113522,8.3561113806502e-05
1966-06-01,3.192142657939996e-05,-8.041479470028372e-05,9.292680075230571e-05,-2.419829656532415e-05,6.274460449478486e-05,6.764265543419046e-06,-5.0287568441277686e-05,-9.623789206301099e-05,5.1975935917386956e-05,-1.2103254386637522e-05,0.0030904309824109077,7.832122743912142e-05
1966-07-01,3.17876744422146e-05,-8.037009386250494e-05,8.967320781619269e-05,-2.3026212614707686e-05,6.473945884661387e-05,6.900688173575934e-06,-4.6473111754718734e-05,-9.803432599795288e-05,5.6022322530426066e-05,-1.4664847649063393e-05,0.00257320989476284,7.75029838935732e-05
1966-08-01,3.177355778516494e-05,-8.080731938455507e-05,8.480093951913572e-05,-2.4314942640705487e-05,6.642428363395286e-05,6.980762852569787e-06,-4.9120679651931317e-05,-9.665487380254367e-05,5.8710139810116885e-05,-1.2324874404336334e-05,0.002294347359566018,7.715052585899931e-05
1966-09-01,3.160554094796324e-05,-8.316714063932356e-05,9.090845011013123e-05,-2.2715362381466155e-05,6.345236417675753e-05,5.792488024887066e-06,-4.865353010056613e-05,-9.835380219787329e-05,5.7469180102804416e-05,-1.3367019018738415e-05,0.0030033901566639543,7.877280807241212e-05
1966-10-01,3.1438546437512785e-05,-7.96209000823596e-05,9.527626933631341e-05,-2.6013835726976016e-05,6.378957550623454e-05,6.71750698983467e-06,-5.0236551694317974e-05,-9.487683940787358e-05,5.3178606574797984e-05,-1.3805053521475237e-05,0.005186105408938602,7.987552775804529e-05
1966-11-01,2.916208632770467e-05,-7.572419152976097e-05,9.636165907600146e-05,-2.898567326819584e-05,6.439359721197332e-05,9.104539164483518e-06,-5.119528289575904e-05,-9.342375359649897e-05,4.804369246918782e-05,-1.5167735415444148e-05,0.005919938121223822,8.618959983202521e-05
1966-12-01,2.5725585556872665e-05,-7.441099114657845e-05,9.811261085140816e-05,-3.078312239587241e-05,6.531427263528005e-05,9.576084454733034e-06,-5.118036718264996e-05,-8.971070602163278e-05,4.2720137427014434e-05,-1.6009136116444652e-05,0.006590754492208362,8.683059789520514e-05
1967-01-01,2.477340751653187e-05,-7.096590293671893e-05,0.00010083792966768323,-3.3765233847343304e-05,6.231705911987874e-05,1.0527082384899183e-05,-4.954087470851645e-05,-8.56266216048379e-05,4.321707133983698e-05,-1.6780321618956875e-05,0.006832690996816382,8.5395956516069e-05
1967-02-01,2.2264884875794517e-05,-7.310787127194502e-05,0.00010047104074239579,-3.499704363904941e-05,6.605815845735681e-05,8.947603854292181e-06,-5.139293475681311e-05,-8.283674352411655e-05,4.5687062155961454e-05,-1.5109746739662759e-05,0.007205737347248942,8.387411603840386e-05
1967-03-01,2.3989856632205803e-05,-7.47404456805353e-05,9.896904055890786e-05,-3.40140626871584e-05,7.07535845221072e-05,8.643365368672104e-06,-4.990981395096312e-05,-8.660836718232623e-05,4.896728411315716e-05,-1.8188253633728253e-05,0.0057756438764045015,8.571003338127702e-05
1967-04-01,2.6145895198600267e-05,-7.708500726783478e-05,0.00010248677550457089,-3.0377701920303013e-05,6.632946577964402e-05,8.344891293950195e-06,-5.193464775485071e-05,-8.737603928824744e-05,4.9086647732449095e-05,-1.663253480057516e-05,0.005012710971641354,8.72990788625639e-05
1967-05-01,2.9066758974008017e-05,-8.022207277297804e-05,9.695985168377001e-05,-2.660173771112789e-05,6.397839266962062e-05,8.510256332041115e-06,-5.286202808334069e-05,-9.137998797271748e-05,5.218760219053654e-05,-1.2962058224606223e-05,0.004858558895648457,8.518797060573186e-05
1967-06-01,3.2288059279873185e-05,-7.812060258319517e-05,9.681784676951768e-05,-2.545634712274674e-05,6.309361095999419e-05,6.091616182531768e-06,-4.8349574608909717e-05,-9.476094666012106e-05,5.3351362723748543e-05,-1.4646672766105536e-05,0.0032362160709453747,8.13417120894725e-05
1967-07-01,3.1979894437857804e-05,-7.94432030075272e-05,8.946691461930647e-05,-2.497474878436077e-05,6.486694271896138e-05,7.310977728599151e-06,-4.9175563050651706e-05,-9.51628939897785e-05,5.925371703459527e-05,-1.2983772852113335e-05,0.0020669935111072846,7.686775335777037e-05
1967-08-01,3.242815394589985e-05,-7.874482104274317e-05,8.557177773204815e-05,-2.6257395642755295e-05,6.693612704111729e-05,6.607399543838129e-06,-4.7678415710408866e-05,-9.395446533621368e-05,5.847055498347675e-05,-1.4084429101750324e-05,0.001971083111129701,7.709083934491223e-05
1967-09-01,3.0584403891013533e-05,-7.435963528802279e-05,8.857094478432318e-05,-2.5857444733127204e-05,6.324354116158145e-05,5.810451297928343e-06,-4.868971901286587e-05,-9.571143182564796e-05,5.798693038592526e-05,-1.2563561355015286e-05,0.002438029150653165,7.796619225641697e-05
1967-10-01,3.1728179812106595e-05,-7.712462816429748e-05,9.153348456697577e-05,-2.7533361094970747e-05,6.363418126258896e-05,6.094222366103378e-06,-4.791615620805797e-05,-9.337890009253712e-05,5.332800021964742e-05,-1.4356739762502223e-05,0.0046096316509647295,7.911127024055093e-05
1967-11-01,2.8014135791738937e-05,-7.77533188573381e-05,9.65312309602757e-05,-2.9763774560902873e-05,6.417861489656691e-05,9.544813739200021e-06,-5.072055406439082e-05,-8.8260225373048e-05,4.962076982292612e-05,-1.5497183645952514e-05,0.006048426439519972,8.287228765988314e-05
1967-12-01,2.452303798557644e-05,-7.535149713724174e-05,0.0001014475707720243,-3.2609877839481545e-05,6.960719272481381e-05,1.010653863747053e-05,-5.149255017598776e-05,-8.828018801099368e-05,4.564630325245798e-05,-1.6323901636673484e-05,0.006391584611264989,8.739041283456634e-05
1968-01-01,2.247694707116728e-05,-7.162221829110587e-05,0.0001015290862454583,-3.599126023038627e-05,7.055953473253692e-05,1.0361236119026257e-05,-5.251731211017188e-05,-8.591026063047556e-05,3.930476545985954e-05,-1.4904033718072612e-05,0.006282715185079724,9.09269048496677e-05
1968-02-01,2.1502691559813902e-05,-7.342741479409266e-05,0.00010824710660104064,-3.598778970921853e-05,6.790192653877764e-05,8.359190401269894e-06,-5.307365356273223e-05,-8.392559983017776e-05,4.1403201736987016e-05,-1.4908517063374955e-05,0.007643715798621997,9.349827756562591e-05
1968-03-01,2.2940223841162928e-05,-7.665259049231693e-05,0.00010054820549015438,-3.290676210560156e-05,6.5148898203107e-05,9.885197292581479e-06,-5.177247516399661e-05,-8.488885800095702e-05,4.2540869476544036e-05,-1.4678182563250285e-05,0.005770584175479598,9.001883181874567e-05
1968-04-01,2.615657492304007e-05,-7.991732921006835e-05,9.451674103030467e-05,-2.9821536999578883e-05,7.05219857384994e-05,8.273373717449416e-06,-5.088145100033854e-05,-9.245084553278226e-05,5.13974665944342e-05,-1.444652134876696e-05,0.004282079680706374,8.373558693212081e-05
1968-05-01,2.8465643837059763e-05,-8.154325107832185e-05,9.883214861350958e-05,-2.6968995666106207e-05,6.464506845481487e-05,8.222219468968576e-06,-5.240107349017272e-05,-9.193396119556737e-05,5.2696561744718556e-05,-1.2140712433657665e-05,0.004830606849282049,8.467606262197885e-05
1968-06-01,3.2491347073823306e-05,-8.452763888106512e-05,9.460281016428633e-05,-2.3361890516999e-05,6.19324135995056e-05,6.768541615757797e-06,-4.9976530702566945e-05,-9.797172501517492e-05,5.400197235399408e-05,-1.230467710979831e-05,0.0024304310500156134,7.95745476165428e-05
1968-07-01,3.280112302073897e-05,-8.169895491763864e-05,8.610784752075846e-05,-2.3830197020484973e-05,6.536821173439319e-05,5.879157278619508e-06,-4.971185120808372e-05,-9.526315267775919e-05,5.660407867244498e-05,-1.2158946698672506e-05,0.0018875449313782156,7.776095306937429e-05
1968-08-01,3.321180979822346e-05,-8.375568127534775e-05,8.794293559922957e-05,-2.396451125949514e-05,6.456034599169571e-05,7.519475593607127e-06,-4.747155267600115e-05,-9.858303340063115e-05,5.704933116946221e-05,-1.3147025936950299e-05,0.0020222629245836288,7.60942145577584e-05
1968-09-01,3.2668349103230976e-05,-8.065482523472217e-05,8.925658499831524e-05,-2.381059679513832e-05,6.359552268501527e-05,5.63570862724286e-06,-4.750947553404401e-05,-9.669054295153404e-05,5.8239373617063715e-05,-1.2624155446140772e-05,0.003179767736583017,7.666109841528947e-05
1968-10-01,3.011694430017798e-05,-7.971839791438966e-05,9.278509281591519e-05,-2.6213204647147733e-05,6.279104834700572e-05,7.2617139553520635e-06,-4.8504420215953385e-05,-9.398584444494129e-05,5.449078490792383e-05,-1.3935103647914393e-05,0.00440017793152947,7.874422085466404e-05
1968-11-01,2.8853208250370527e-05,-7.507411448221484e-05,9.892172703589154e-05,-3.0030226704135152e-05,6.059506934737631e-05,9.0853352257035e-06,-4.8320682442674486e-05,-9.381565332197648e-05,4.885877665593323e-05,-1.53497595216958e-05,0.005255947689875029,8.093374382217382e-05
1968-12-01,2.3558318150064318e-05,-7.19139205268055e-05,9.840553991502899e-05,-3.101481617114906e-05,6.701861416836942e-05,1.0677909991790347e-05,-4.9735808952155144e-05,-9.237262282236401e-05,4.522320541446894e-05,-1.732466291763805e-05,0.00566526323382277,8.549965567240709e-05
1969-01-01,2.2733498088857052e-05,-7.099101821950171e-05,9.883787038698032e-05,-3.3526523750608886e-05,6.818295736997647e-05,8.045822467350454e-06,-5.055493153571212e-05,-8.617496520963545e-05,4.7319485534678115e-05,-1.740220065223131e-05,0.007271083450177684,8.730135038103858e-05
1969-02-01,2.229477152133385e-05,-7.289752333731897e-05,0.00010071388448962347,-3.4741710683069744e-05,6.72106984388342e-05,8.862689597525488e-06,-5.168566448529335e-05,-8.752494823519078e-05,4.039326000299475e-05,-1.5202550740177331e-05,0.007699541311012581,8.971306019296067e-05
1969-03-01,2.3521927762619056e-05,-7.641383159683424e-05,0.00010298092439327211,-3.1961820155088755e-05,6.40448676373732e-05,8.93282354243932e-06,-5.038834517888192e-05,-8.857038156454988e-05,4.5030718872516596e-05,-1.6056872667726107e-05,0.004862057903665118,8.759940239325732e-05
1969-04-01,2.3952924992838398e-05,-7.820953958964144e-05,9.678691900002638e-05,-2.9416167222193877e-05,6.946413426097327e-05,7.891131274888754e-06,-5.112470894169014e-05,-9.042940569165462e-05,4.8635608772862766e-05,-1.4007950862259288e-05,0.004797540532308631,8.270652793716327e-05
1969-05-01,2.7533880533620754e-05,-8.082761765267192e-05,9.16218231067847e-05,-2.40640477730611e-05,6.784936785051184e-05,5.970363238740831e-06,-5.201302966187623e-05,-9.470209926988345e-05,5.222839268938945e-05,-1.3005056021514957e-05,0.003760155595955439,8.23585991369091e-05
1969-06-01,3.117777857841062e-05,-8.25264380017126e-05,9.491089747293669e-05,-2.2890726786745535e-05,6.202374505745764e-05,7.053771691171873e-06,-4.921895705084861e-05,-9.732976357523606e-05,5.310455249205333e-05,-1.2384317940513849e-05,0.0033562002499820665,8.17509699167386e-05
1969-07-01,3.3493004703178256e-05,-8.069053695759396e-05,8.932659505441987e-05,-2.3208670771399175e-05,6.52412978120588e-05,6.125252804853599e-06,-4.7236257656054065e-05,-9.617848047775501e-05,5.796715982169347e-05,-1.4187826176902429e-05,0.0019246612282586284,7.582826647613461e-05
1969-08-01,3.202195583249239e-05,-8.071887515887448e-05,8.741227328241961e-05,-2.466573013825345e-05,6.549488211425746e-05,6.347138219144768e-06,-4.6610924061508724e-05,-9.707673906616993e-05,5.80000686349472e-05,-1.391792600823694e-05,0.002113702066708356,7.806823706900483e-05
1969-09-01,3.341470917639116e-05,-8.17523141449783e-05,9.203595626025404e-05,-2.5343523997730085e-05,6.258026183382349e-05,6.0747180987815e-06,-4.760499657343396e-05,-9.652786672123218e-05,5.828433741021568e-05,-1.401290054434743e-05,0.0028538799597299658,7.64078083309297e-05
1969-10-01,3.024713949248268e-05,-7.945289160654117e-05,9.364085679804133e-05,-2.4405347335846887e-05,6.36554230166237e-05,6.0094968230938706e-06,-5.0286183174542306e-05,-9.489835743591095e-05,5.227288616319688e-05,-1.403220059587202e-05,0.004065028406330384,8.106859156995668e-05
1969-11-01,2.86000425360801e-05,-7.557763389989056e-05,9.747651891884248e-05,-2.9379922936543056e-05,6.561459384910348e-05,7.659928799954931e-06,-4.9462849039935155e-05,-9.258012635084817e-05,4.582320471125523e-05,-1.4989812865396125e-05,0.005801346560474485,8.743049764278822e-05
1969-12-01,2.5822352032072988e-05,-7.441475149376359e-05,0.00010323895608331552,-3.1035074243845884e-05,6.255265361687634e-05,9.82030493860535e-06,-5.122930602950661e-05,-8.856440202226484e-05,4.2128730711189765e-05,-1.5948779995049388e-05,0.00627564440947026,8.638965120213485e-05
1970-01-01,2.0802520824722327e-05,-7.322516549637922e-05,0.00010511622986705581,-3.486931217520504e-05,6.525050998283809e-05,9.598288261351855e-06,-4.911302477756346e-05,-8.797984357165584e-05,4.097581595871666e-05,-1.4654631617375043e-05,0.006817981193307787,9.051593943993715e-05
1970-02-01,2.219926021720503e-05,-7.568055728122337e-05,0.0001002508885786254,-3.4553579860437674e-05,6.918568841582681e-05,9.255179246214546e-06,-5.240334982548344e-05,-8.315778744626018e-05,4.0812192671203165e-05,-1.447912507819196e-05,0.006899665459059179,8.913639421463719e-05
1970-03-01,2.1979869238304014e-05,-7.628045750607271e-05,0.00010587653526513628,-3.2377626998700055e-05,6.674633166565197e-05,9.183518968321144e-06,-4.841044791611274e-05,-9.031520552895728e-05,4.1765676675278864e-05,-1.5286298535499458e-05,0.006524392665596679,8.924046801377925e-05
1970-04-01,2.731298307590169e-05,-7.683596942859532e-05,9.666657367116157e-05,-2.9546028009782595e-05,6.515901683693907e-05,7.328250165204427e-06,-5.2581393453232075e-05,-8.686367467724545e-05,4.945798606898349e-05,-1.1880064497198016e-05,0.004439198164618574,8.482663156489935e-05
1970-05-01,2.8245936928420235e-05,-8.253620928206311e-05,9.50955657318526e-05,-2.5339358143281896e-05,6.811109213029138e-05,7.049479728249567e-06,-4.891082308067662e-05,-9.556014123579914e-05,5.2212644664503665e-05,-1.3339612543806422e-05,0.004495346001931466,8.064592744572072e-05
1970-06-01,3.210973198675722e-05,-7.93155190463453e-05,9.705636948885611e-05,-2.6428705115068698e-05,6.0214376086757206e-05,7.269396953693206e-06,-4.52003171501149e-05,-9.821735641137714e-05,5.381367129311843e-05,-1.3543279533444291e-05,0.0026328831154387444,7.873382155914718e-05
1970-07-01,3.1581157600157894e-05,-7.727935719065664e-05,8.989370645413517e-05,-2.4772560737875284e-05,6.515505750333735e-05,6.392679841152049e-06,-4.6348499168956336e-05,-9.518604448372972e-05,5.917453728344698e-05,-1.4611037792385052e-05,0.0024404034775216132,7.789944668318117e-05
1970-08-01,3.246759319208786e-05,-7.85933728118173e-05,8.576255383565515e-05,-2.5013049879989183e-05,6.563180452051004e-05,5.996616804751379e-06,-4.7893383405655135e-05,-9.651692349599849e-05,5.894824597440318e-05,-1.351066311082867e-05,0.0015833335055503994,7.693332176387996e-05
1970-09-01,3.188344731154901e-05,-8.005889619446613e-05,8.691991863496677e-05,-2.5085014877313863e-05,6.482623676775902e-05,5.799452366646566e-06,-4.763406260670828e-05,-9.476555271125478e-05,5.8379155053888855e-05,-1.4776016157766118e-05,0.002535959538363386,7.55223440073259e-05
1970-10-01,3.179257101124622e-05,-7.79442656163486e-05,9.286937018346397e-05,-2.8694702868469414e-05,6.381173888156707e-05,7.709989979423962e-06,-4.968919557694636e-05,-9.043664773590705e-05,5.345340486975252e-05,-1.455990001789545e-05,0.003745065987459384,8.337247918289267e-05
1970-11-01,2.9708183873501688e-05,-7.536469969305801e-05,9.537357908236433e-05,-3.008424669501806e-05,6.417204430262143e-05,8.736071381863142e-06,-5.164419908632899e-05,-8.998148109254791e-05,4.920197527153098e-05,-1.4499258796401318e-05,0.005072674321127124,8.64122559658446e-05
1970-12-01,2.729798701269678e-05,-7.325115554770242e-05,0.00010122242938017562,-3.371268994178044e-05,6.160240142586797e-05,1.0083298722956024e-05,-4.9431155157553684e-05,-8.730686836238651e-05,4.663391790708651e-05,-1.6873289196067083e-05,0.0069493027694989,8.458598468927187e-05
1971-01-01,2.3915294820510192e-05,-7.318522793039763e-05,0.00010108305766963127,-3.4607019433924755e-05,6.67674966179119e-05,9.619856026149327e-06,-5.1208296465663266e-05,-8.610419573122241e-05,4.651302326743308e-05,-1.7956836680382677e-05,0.007021892088232562,8.656086099175055e-05
1971-02-01,2.1573693349391144e-05,-7.690403435844928e-05,0.00010390791356592078,-3.490615224133787e-05,6.817414537686596e-05,9.047183364392333e-06,-5.132223607204225e-05,-8.449360085266517e-05,4.28751897989488e-05,-1.4416289148851947e-05,0.006822004070272669,8.932340801516825e-05
1971-03-01,2.535640934847218e-05,-7.685951872686431e-05,0.00010024122194922371,-3.3686246383326395e-05,6.487858829334275e-05,8.97848724411631e-06,-4.971798663571864e-05,-8.830525615140086e-05,4.706040276653565e-05,-1.7092914285702806e-05,0.004388993693282828,8.358928102994879e-05
1971-04-01,2.6232712622359918e-05,-7.903892517126884e-05,9.682892899339397e-05,-2.989300792005206e-05,6.704892964787885e-05,9.029502410758625e-06,-4.9246579231754814e-05,-9.180006507726908e-05,4.908941909595723e-05,-1.593933990362238e-05,0.003613628723542206,8.420502028092338e-05
1971-05-01,2.9615786392022888e-05,-7.740523208419538e-05,9.724990748657788e-05,-2.673455159114186e-05,6.551118531206157e-05,7.506296935169932e-06,-5.293761961337469e-05,-9.36829225901096e-05,5.266623382015204e-05,-1.1345499383556335e-05,0.003678354187286459,8.237962842903788e-05
1971-06-01,3.3241665158512704e-05,-7.814902263899883e-05,9.296546974472803e-05,-2.6021780593362416e-05,6.277750597089632e-05,6.812355383822446e-06,-5.136311844946792e-05,-9.417606603257532e-05,5.4924277615879034e-05,-1.3198674750331793e-05,0.0022402235117624514,7.667275375010178e-05
1971-07-01,3.297249336321698e-05,-7.893415220843797e-05,8.79671467194131e-05,-2.403337168436485e-05,6.52181279292563e-05,6.667078205487041e-06,-4.8321277748297466e-05,-9.695104381535202e-05,5.8710076619418e-05,-1.4162161318098988e-05,0.0015655907191103324,7.582140558331115e-05
1971-08-01,3.221991077348628e-05,-8.29537334952461e-05,8.649539373114983e-05,-2.4845345816740176e-05,6.729264593256327e-05,6.409336311311106e-06,-4.725177056464524e-05,-9.55305256218831e-05,5.83358856741912e-05,-1.330090350006906e-05,0.001761896965035703,7.750287347253625e-05
1971-09-01,3.24022271924239e-05,-7.75192066529681e-05,8.948796292526179e-05,-2.6533437424380258e-05,6.51284062769264e-05,6.479209590207651e-06,-4.701257298561418e-05,-9.587625538835586e-05,5.783989736504122e-05,-1.5079885070538261e-05,0.00326322260661982,7.846947951206993e-05
1971-10-01,3.270696296588136e-05,-7.847176758249671e-05,9.378977387202714e-05,-2.8905102791779085e-05,6.405362101860292e-05,7.324915211804875e-06,-4.711043178073626e-05,-9.246872404049609e-05,5.292793539140105e-05,-1.3887805839526089e-05,0.0037532259739236906,8.03817490583947e-05
1971-11-01,3.0517028626080784e-05,-7.958750839779069e-05,9.870883845565777e-05,-2.8706305378413213e-05,6.316286594988519e-05,9.652794009142539e-06,-5.078813920626054e-05,-9.159385488108117e-05,4.949458251087914e-05,-1.8038590099519564e-05,0.004813799387193285,8.392986880304913e-05
1971-12-01,2.619631573852393e-05,-7.55450665482468e-05,9.689361324651028e-05,-3.237679647026124e-05,6.69884593662573e-05,1.1155204069716162e-05,-5.029599248830761e-05,-8.743168494883152e-05,4.8843796849401005e-05,-1.772931068665201e-05,0.005944601070950739,8.305723106597114e-05
1972-01-01,2.333359671161419e-05,-7.194769998684271e-05,9.613875244256287e-05,-3.423106627943107e-05,6.920463925376275e-05,8.550419706417008e-06,-5.102310161100241e-05,-8.454702518805389e-05,4.888229081771167e-05,-1.646490808375303e-05,0.006386540917446837,8.280070130725903e-05
1972-02-01,2.2367374329309982e-05,-7.402154882253274e-05,0.00010255626337460186,-3.5119554726210286e-05,6.716646769038764e-05,8.216480034592053e-06,-5.26849114314907e-05,-8.475691498399287e-05,4.659980711646761e-05,-1.5557067359905594e-05,0.007775805715937167,8.560337454678748e-05
1972-03-01,2.2198766833425084e-05,-7.445738529812925e-05,0.0001008871636475392,-3.4069529573497605e-05,6.864275746920612e-05,8.336606941060073e-06,-5.1941538181204296e-05,-8.509235821123694e-05,4.72900066222873e-05,-1.5350810849005798e-05,0.00570304982829839,8.920368006223242e-05
1972-04-01,2.4243150906649564e-05,-7.592142703122755e-05,9.591474699103559e-05,-2.994369873016006e-05,7.112081726114007e-05,7.3787742698045425e-06,-5.136714857404253e-05,-8.872555523432034e-05,5.3579501909372526e-05,-1.4439666915456911e-05,0.005265244180918671,8.549377180858033e-05
1972-05-01,2.8530112309057504e-05,-7.886057408706454e-05,9.746111319226144e-05,-2.734351882453838e-05,6.900397541661125e-05,8.351773869532134e-06,-5.061663449106907e-05,-9.33810659231405e-05,4.9366092349220035e-05,-1.4049923711619396e-05,0.004501828880165704,8.444811613740638e-05
1972-06-01,3.151594135939595e-05,-8.36632650382605e-05,9.358594806620941e-05,-2.2842003680715288e-05,6.427164407796226e-05,6.677933403708826e-06,-5.045527548456637e-05,-9.48376586844245e-05,5.471074721711241e-05,-1.2260162200671632e-05,0.003382443537702784,8.198590447550745e-05
1972-07-01,3.247802024111992e-05,-8.143946615746245e-05,8.937029039715322e-05,-2.341807762481826e-05,6.588513012199353e-05,6.703629709505486e-06,-5.214905227207905e-05,-9.282549568925495e-05,5.842581235777087e-05,-1.3112504763112775e-05,0.0030808678275207058,7.77416530495565e-05
1972-08-01,3.229142372643914e-05,-8.279151105935769e-05,8.780314069523217e-05,-2.2414895136387565e-05,6.52780616090038e-05,6.53570348597678e-06,-4.821503081346874e-05,-9.886062968180957e-05,5.984543022530953e-05,-1.3463728658818794e-05,0.0014158175872580614,7.81239011024597e-05
1972-09-01,3.223872021804791e-05,-8.017900241115554e-05,9.165468618200877e-05,-2.6525138592488303e-05,6.326629368737081e-05,7.158559889285987e-06,-4.904778778565104e-05,-9.236307158647894e-05,5.5795792902175046e-05,-1.358015336256923e-05,0.0031935745937516913,8.033315985852242e-05
1972-10-01,3.1029021830137826e-05,-7.877121375217526e-05,9.502262301936265e-05,-2.6274755622875386e-05,6.208344024748335e-05,6.771994185049381e-06,-5.023389171760577e-05,-9.349839844725142e-05,5.0811102947742486e-05,-1.4419303174558416e-05,0.004701225770986639,8.332726176825622e-05
