,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8,ssta30GLB_cluster9,ssta30GLB_cluster10,ssta30GLB_cluster11,ssta30GLB_cluster12
2007-09-01,-5.468231,3.2627869,-9.801697,-1.7829895,1.0102539,-3.0112305,-7.9418945,0.01675415,-2.4362183,2.707489,3.0734863,-13.334503
2007-10-01,-4.9615784,3.1798096,-9.523224,-3.6298218,0.22201538,-2.4157104,-7.1747437,0.25686646,-6.4775696,2.1429138,3.505951,-12.495148
2007-11-01,-4.519623,2.6090698,-8.530518,-5.322296,-1.8480835,-1.9308777,-5.8831787,0.72354126,-9.866272,0.92749023,3.442047,-11.591278
2007-12-01,-3.3407593,1.4924927,-7.0982056,-6.977051,-3.3503418,-1.322937,-4.489746,1.3253784,-13.67157,-0.18051147,3.1680298,-9.131653
2008-01-01,-1.6182861,0.846405,-5.6567993,-8.081268,-4.485504,-0.3859558,-3.287384,1.5496826,-14.686707,-1.4485474,3.0485535,-7.7328796
2008-02-01,-0.28799438,0.14379883,-4.838684,-8.511414,-5.454132,0.7532654,-2.2479248,2.0292969,-15.62854,-2.5273743,3.2854614,-6.617981
2008-03-01,-0.465271,-0.39578247,-5.075531,-8.718964,-5.8909607,1.2807617,-2.661438,2.1776123,-15.489655,-3.0257568,3.0014954,-8.332336
2008-04-01,-1.5138245,-0.32070923,-6.030304,-9.02356,-5.813904,0.99005127,-3.674286,2.3033142,-15.306885,-2.8663025,2.9018555,-8.793274
2008-05-01,-2.9150696,0.8876648,-7.7461853,-7.408203,-3.7980042,0.32583618,-4.915222,1.9949646,-12.465149,-1.3060303,2.8689575,-11.164307
2008-06-01,-3.4760742,1.928772,-8.608948,-4.340637,-1.9588318,-0.60440063,-6.3249207,1.1734009,-9.893402,0.41253662,2.8256226,-12.325836
2008-07-01,-4.244049,2.3430176,-9.666779,-2.1803894,-0.32022095,-1.4979553,-7.5048523,0.4729004,-6.297821,1.3895874,2.8899536,-12.9062195
2008-08-01,-4.6428223,3.249054,-10.363342,-0.72494507,0.9724426,-2.294281,-8.102631,0.15005493,-3.529602,2.0926514,2.8678894,-13.169006
2008-09-01,-5.1105957,3.290985,-10.239502,-1.335144,0.7468872,-2.6270447,-8.546082,0.15875244,-2.0334473,1.8824463,2.9157715,-13.904297
2008-10-01,-4.947693,2.8558655,-9.701874,-2.6244507,-0.18206787,-2.2750244,-7.768219,0.48892212,-6.317993,1.4254761,3.1253357,-13.798431
2008-11-01,-4.08136,2.316101,-8.82663,-4.339966,-1.763092,-1.0121765,-6.8637085,1.0643921,-10.753326,0.4038086,3.265564,-12.42688
2008-12-01,-1.8430786,1.0112,-7.2767334,-6.1128845,-3.12854,-0.4449768,-5.1177673,1.5631104,-13.037445,-1.0881958,3.1860657,-10.016876
2009-01-01,-1.302063,0.2984314,-6.0805664,-7.566986,-4.524597,0.16281128,-4.2377014,1.7936707,-15.121521,-2.035492,2.7297974,-8.79245
2009-02-01,-0.5065918,-0.30734253,-4.63443,-8.810211,-5.008484,0.5391846,-3.2439575,2.0872803,-16.693268,-2.5447998,3.1350403,-7.369812
2009-03-01,-1.2561646,-0.7268982,-5.244446,-9.658661,-5.9230347,0.7977295,-2.966339,2.2479248,-16.696686,-3.0931396,2.5857239,-7.9700317
2009-04-01,-1.9134827,-0.2796936,-6.024658,-9.257019,-5.4239197,0.7670593,-4.383026,2.5115051,-16.036499,-2.6430054,2.6843262,-8.979889
2009-05-01,-2.6235352,0.73706055,-7.918579,-7.9484253,-4.434082,-0.012023926,-5.537628,1.9125977,-13.71936,-2.0678406,2.8678284,-11.08432
2009-06-01,-3.5714722,1.6716614,-9.07019,-6.8806763,-2.5012207,-0.8243408,-7.0505676,1.2598877,-11.666046,0.118133545,3.0851135,-12.258942
2009-07-01,-4.296509,2.277832,-9.793243,-4.456604,-0.40270996,-1.4798279,-7.939636,0.93045044,-7.417206,1.6217651,2.9476013,-12.366577
2009-08-01,-4.309906,2.8358154,-10.159149,-2.0822144,0.54400635,-2.0254211,-7.9823914,0.8260193,-3.4981384,1.8727722,3.0673828,-12.861237
2009-09-01,-4.3492737,3.0025635,-9.918488,-2.2210083,0.9085388,-2.1852417,-8.333649,0.7915039,-4.1069336,2.1447754,3.2106323,-13.128296
2009-10-01,-4.473175,3.0035095,-10.075684,-4.379181,-0.39871216,-1.3745117,-7.7603455,0.9281006,-7.398041,1.8725281,3.1391296,-12.917297
2009-11-01,-4.271179,2.680664,-9.2323,-6.8043823,-1.986206,-0.96588135,-7.057495,1.1575012,-10.008789,0.7207947,3.167328,-12.861206
2009-12-01,-2.5610046,1.6946106,-7.043762,-8.747589,-4.085602,0.33059692,-5.0932007,1.6397705,-12.211487,-0.45376587,2.6498108,-11.22644
2010-01-01,-1.9415283,0.960022,-6.0031433,-10.153748,-5.528656,0.8062439,-3.4043884,2.0621643,-14.054749,-1.8262024,2.7430725,-9.568695
2010-02-01,-1.9510803,0.4612732,-4.9995117,-10.447144,-6.0727234,1.0889587,-3.2143555,2.2358704,-16.061157,-2.7983704,2.575531,-9.284943
2010-03-01,-2.1082764,0.8095703,-5.762848,-10.965607,-6.44162,1.7247925,-3.3905334,2.55365,-16.086212,-2.7960205,2.6847534,-8.930847
2010-04-01,-2.5336914,0.9797363,-6.7701416,-10.46051,-6.3725586,1.0871887,-4.0112915,2.25885,-16.077667,-2.7827759,3.0471497,-9.826996
2010-05-01,-3.3307495,1.84198,-7.831024,-9.202789,-5.5693054,0.59658813,-5.6767273,2.254303,-14.071167,-1.6335449,3.4022827,-10.327057
2010-06-01,-4.211212,2.667694,-9.166473,-6.5140076,-3.4171143,-0.14959717,-6.643036,1.7877502,-9.818909,0.13424683,3.432312,-11.156464
2010-07-01,-4.7521973,3.0682373,-9.905457,-2.998108,-0.95547485,-1.0939636,-7.6368713,1.2683411,-5.955475,1.5358582,3.743866,-12.340942
2010-08-01,-5.2658386,3.9721985,-10.146851,-1.5765381,0.4677124,-1.760315,-7.8272095,0.500885,-1.7608337,2.4360962,3.510376,-12.523895
2010-09-01,-5.2457886,3.6157227,-10.203674,-2.2994995,0.88323975,-2.1383667,-8.156799,0.2729187,-3.1178284,2.827423,3.8669128,-13.06781
2010-10-01,-4.980316,3.249298,-10.029816,-4.235199,-0.10406494,-1.7828369,-7.6517334,0.6000061,-7.9940186,2.0786743,3.9417725,-12.901886
2010-11-01,-4.1696777,2.3311462,-8.448761,-5.769989,-1.3708191,-1.0848694,-7.0464478,1.2505798,-9.434021,0.7397766,4.0141296,-11.61203
2010-12-01,-3.4671326,1.67453,-6.368683,-7.930023,-3.6862183,-0.4376526,-4.758362,1.7466736,-11.211243,-0.9342346,3.939911,-8.726227
2011-01-01,-2.5253906,0.8190613,-5.0789795,-8.816528,-4.8632812,0.13372803,-3.662262,2.18042,-13.984222,-1.4490051,3.3173218,-7.862213
2011-02-01,-1.6468811,0.01449585,-4.134247,-9.500061,-5.3275146,0.41690063,-2.802887,2.2732544,-16.860321,-2.2980652,3.073944,-6.8771667
2011-03-01,-1.3059082,-0.2854004,-4.973114,-9.934967,-5.851898,0.8618164,-2.6264343,2.416626,-16.966248,-3.231598,2.979889,-7.98291
2011-04-01,-2.1555176,0.38101196,-6.4630737,-10.017517,-6.1542664,0.42755127,-4.0780945,2.2549438,-16.367096,-2.743103,2.782013,-9.862335
2011-05-01,-3.2275085,1.451416,-7.9364014,-9.102264,-5.175415,-0.5337219,-5.18161,1.5605469,-14.96048,-1.8423462,3.0822754,-10.538116
2011-06-01,-4.034485,2.8240662,-8.664246,-6.2161865,-2.8282776,-1.2072754,-6.2999573,1.1177063,-10.535614,0.43704224,3.1080322,-11.713348
2011-07-01,-4.6927185,2.870819,-9.731598,-3.1073914,-1.4139404,-1.6751404,-7.2431946,0.99017334,-6.532501,1.4587708,3.1082458,-12.187439
2011-08-01,-5.0541687,3.3349,-10.267883,-0.5909424,-0.14508057,-2.1654053,-7.8606873,0.6561279,-3.0674438,2.2155762,3.4460754,-12.62442
2011-09-01,-5.0751038,3.347046,-10.201935,-1.2894592,0.9770813,-2.257721,-8.068848,0.49551392,-2.1325378,2.4331055,3.2612,-12.887421
2011-10-01,-4.76355,3.2541199,-9.595581,-3.69339,-0.40118408,-1.905304,-7.500763,0.68966675,-6.149231,1.688446,3.307373,-12.863983
2011-11-01,-4.333252,2.5211487,-8.708008,-6.680969,-2.0579224,-1.5986328,-7.6590576,1.1416931,-8.737518,0.5758362,3.554596,-12.401611
2011-12-01,-2.6869507,1.7685242,-7.4036255,-7.7941284,-3.638153,-1.1166077,-6.2258606,1.5213013,-12.724945,-0.7338562,3.3150635,-10.572723
2012-01-01,-1.0265503,0.9981079,-6.2169495,-8.067657,-4.4230347,-0.61517334,-3.1750488,1.7164917,-15.249939,-1.7735901,3.2146606,-8.765564
2012-02-01,-0.24563599,0.17443848,-5.2574463,-8.670258,-5.079376,-0.48968506,-2.8510437,1.5319214,-16.134003,-2.4166565,3.166687,-7.7973633
2012-03-01,-0.5366516,-0.016815186,-6.3374634,-9.263184,-5.4297485,-0.11352539,-2.7921143,1.5125732,-16.919312,-2.622223,2.8592834,-8.16156
2012-04-01,-2.377655,0.50253296,-7.043579,-8.391327,-5.2951965,-0.40109253,-4.409485,1.5524902,-16.644043,-2.3960876,3.0813599,-8.930115
2012-05-01,-3.3399658,1.0634766,-8.131744,-7.6610107,-4.8811035,-0.62402344,-5.654236,1.1903687,-12.694305,-1.7911377,2.884491,-10.4670105
2012-06-01,-4.04068,2.2277832,-8.806366,-5.5879517,-2.0211182,-1.2372437,-6.6036377,0.96295166,-10.997833,0.57818604,3.52948,-11.190247
2012-07-01,-4.909088,2.7424316,-9.4409485,-2.627533,-0.50668335,-1.6538391,-7.055542,0.42507935,-6.362213,1.5236206,3.1768494,-11.87854
2012-08-01,-5.204895,2.998169,-9.560242,-1.5899658,1.179718,-2.57135,-7.7018433,0.00592041,-2.0878296,2.4767761,2.6180115,-12.468567
2012-09-01,-5.0326843,3.3981018,-10.077728,-2.524994,0.57266235,-2.686676,-7.678009,0.17816162,-0.76586914,2.8296204,2.8168335,-12.744568
2012-10-01,-4.7319946,3.0939941,-10.025726,-5.006256,-1.4849243,-2.74057,-7.2493896,0.03729248,-7.1834106,1.4351501,2.8110352,-12.459747
2012-11-01,-3.9036255,2.7138062,-9.505371,-6.9045715,-3.0460815,-1.9434204,-6.346863,0.62158203,-9.190704,0.30740356,2.9118042,-11.657471
2012-12-01,-2.774292,1.5436707,-7.7461853,-8.257874,-4.4413147,-1.1922302,-4.5021973,1.0177002,-12.755951,-1.0090332,3.1211548,-9.96991
2013-01-01,-1.3534851,0.5538635,-6.0152893,-8.778015,-4.8554077,-0.4265442,-2.9247131,1.6473389,-15.830109,-1.931366,2.5810242,-8.544067
2013-02-01,-0.38378906,-0.09536743,-5.1747437,-9.420502,-5.3983154,0.11730957,-2.4197693,1.8996582,-16.662964,-2.6708374,2.7161255,-7.529236
2013-03-01,-0.4359436,-0.079559326,-5.5090637,-10.207153,-5.7248535,0.36499023,-2.7297363,1.8786316,-15.910553,-2.9387817,2.9497986,-8.061707
2013-04-01,-1.4578247,0.072387695,-6.188629,-10.443207,-5.3239136,0.76956177,-4.3388367,1.9989624,-15.906952,-2.830902,3.2532349,-9.690521
2013-05-01,-2.5622559,0.93188477,-7.6836243,-8.77243,-4.7860107,0.4085083,-5.3203125,1.8204651,-14.870056,-2.4247742,3.2002869,-11.04184
2013-06-01,-2.9625854,1.3604736,-8.953888,-6.0791016,-3.0123901,-0.40527344,-6.366974,1.6229553,-10.925537,-0.41201782,3.8280334,-12.328186
2013-07-01,-3.7565308,2.318756,-9.568359,-3.1786804,-0.46835327,-1.135437,-7.0016785,1.156311,-6.6619263,1.4504089,3.570465,-13.211884
2013-08-01,-4.388092,2.925415,-10.050507,-1.9350281,0.20056152,-1.7903137,-7.3728333,0.66430664,-4.3040466,2.038391,3.2610474,-13.54361
2013-09-01,-4.548004,3.165985,-10.224426,-2.103241,-0.02835083,-2.2049255,-7.7677307,0.4794922,-3.233551,2.2940063,3.0041199,-13.651123
2013-10-01,-4.43573,3.1931763,-9.476685,-4.3029175,-0.44256592,-1.9987488,-7.40802,0.6094055,-6.150635,2.1572876,3.3192139,-12.922089
2013-11-01,-4.125366,2.4002075,-8.379425,-5.97876,-1.4788208,-1.6380615,-6.1712036,0.92858887,-8.795959,1.1111755,3.2789307,-11.520813
2013-12-01,-3.0777283,1.3469849,-6.4785156,-7.888397,-3.3230896,-0.95977783,-4.1893616,1.3324585,-11.280884,-0.6226196,3.156311,-9.225159
2014-01-01,-1.8904419,0.40802002,-5.9805603,-9.120117,-4.444275,-0.16873169,-2.1863098,1.716919,-13.946411,-1.5380859,2.117218,-8.673828
2014-02-01,-1.320221,0.007659912,-5.6007385,-9.954254,-5.261902,0.48345947,-1.3826904,1.9492798,-15.65213,-2.302765,2.2791443,-8.442444
2014-03-01,-1.4304199,0.014923096,-6.0243225,-10.027985,-5.5925293,0.6516113,-2.8532715,1.9160461,-16.650452,-2.5924072,2.572235,-9.093414
2014-04-01,-2.1759644,0.16693115,-6.456024,-10.312744,-5.6828613,0.4538269,-4.048126,2.15802,-17.028656,-2.6292725,2.829712,-9.507111
2014-05-01,-2.7108154,0.62716675,-7.7020264,-8.24527,-4.299591,-0.13949585,-5.266632,1.5742188,-14.528381,-1.7282715,3.1729736,-11.788147
2014-06-01,-3.7503052,1.1559448,-8.445648,-5.6973877,-2.4963684,-0.8871155,-6.8243713,1.1894531,-10.233307,-0.2598877,3.3014832,-13.28241
2014-07-01,-4.2388916,1.9202881,-9.162628,-3.0999146,-0.53759766,-1.6790771,-7.723297,0.81677246,-6.881195,1.177124,3.3346252,-13.151794
2014-08-01,-4.5370483,2.4307556,-10.067017,-1.6773682,1.2383118,-2.1131592,-8.141388,0.44665527,-2.8338318,2.5117188,3.0039978,-13.424469
2014-09-01,-4.9978333,2.8155823,-10.128479,-3.0877075,1.4262085,-2.628418,-8.496735,0.1982727,-5.0483093,2.6391602,3.0929565,-13.787811
2014-10-01,-5.2618713,2.9383545,-9.931244,-5.1479187,-0.35864258,-2.3656921,-7.8096924,0.44299316,-7.722748,1.9907837,3.058319,-13.237701
2014-11-01,-4.434723,2.235199,-8.998138,-6.7321777,-2.38266,-1.8883972,-6.2138977,0.7668762,-10.126099,0.9208069,3.139801,-11.414032
2014-12-01,-3.5552673,1.5198975,-7.0131836,-8.157654,-4.1519775,-1.3577576,-4.1614685,1.2005615,-12.965454,-0.6081238,2.9507446,-9.506531
2015-01-01,-2.1950378,0.6957092,-5.001526,-8.504456,-5.3063354,-0.13800049,-1.415802,1.588562,-15.249756,-1.6800232,2.6273499,-7.9519043
2015-02-01,-0.70288086,0.4510498,-4.5455933,-8.602631,-5.989929,0.74508667,-2.5682068,1.9720154,-16.078857,-2.3014526,2.405304,-8.066528
2015-03-01,-0.98831177,-0.10934448,-4.8474426,-9.069,-6.1987915,0.91607666,-3.167694,2.1106262,-16.3797,-2.6855469,2.4056702,-8.270233
2015-04-01,-1.3862,-0.08270264,-6.086273,-9.296234,-5.811798,0.93814087,-4.294464,2.2524414,-16.116577,-2.5221558,2.9309387,-9.330688
2015-05-01,-2.83255,0.72177124,-7.5018005,-8.344757,-4.769348,0.15072632,-5.232971,1.9327698,-14.166901,-1.6688538,2.8487244,-10.54007
2015-06-01,-4.0855103,1.2329102,-8.727509,-5.070862,-2.548645,-0.89712524,-6.5799866,1.3665466,-11.252808,-0.31323242,2.7815857,-12.060303
2015-07-01,-4.476166,1.5890808,-9.7118225,-2.4360962,0.058898926,-2.0125427,-7.6362915,0.7271118,-7.156189,1.3439026,2.875122,-12.600555
2015-08-01,-4.8594055,2.3634033,-10.372101,-1.6494446,0.80493164,-2.657898,-7.7008057,0.35055542,-4.213806,2.3783264,2.4317627,-13.5789795
2015-09-01,-5.3077087,2.881958,-10.643585,-2.528473,1.1034851,-2.7931824,-8.328003,0.28622437,-5.073303,2.9580383,2.4188232,-13.8098755
2015-10-01,-4.9157715,2.9747314,-10.0121155,-5.597351,-0.7605591,-2.3709106,-7.907776,0.55529785,-7.5855103,1.6691589,2.4612427,-13.598358
2015-11-01,-4.521576,2.0011597,-9.270477,-7.575287,-2.7158813,-1.4617004,-6.538025,0.79785156,-9.969513,0.28796387,2.8692932,-12.179749
2015-12-01,-3.582489,1.0569153,-7.480194,-9.05307,-4.217285,-0.3190918,-4.568878,1.2661133,-12.631561,-1.0756836,2.9284058,-10.059998
2016-01-01,-1.1541138,0.25823975,-5.911682,-10.105255,-5.0262756,-0.06427002,-3.0778503,1.4897461,-14.080994,-2.0105286,2.7765503,-8.381683
2016-02-01,-1.1817017,-0.011352539,-4.831726,-9.9530945,-5.6280518,0.66207886,-2.6289368,1.8769531,-15.620758,-2.540924,2.4736633,-8.505859
2016-03-01,-1.3053894,-0.3786621,-5.016571,-10.128845,-6.0769043,0.37042236,-2.9951782,1.8498535,-15.853363,-2.9860535,2.9198608,-9.149536
2016-04-01,-2.202118,0.19329834,-5.9889526,-9.924957,-6.0254517,0.019439697,-4.1269226,1.5332031,-16.15982,-2.8240356,2.9042664,-10.248016
2016-05-01,-3.015503,0.7530823,-7.016449,-8.891357,-4.5609436,-0.6823425,-5.041748,1.2532043,-13.468628,-1.9331665,3.0422668,-10.827972
2016-06-01,-3.9070435,1.457428,-8.393097,-6.9608765,-2.8424377,-0.93640137,-5.909149,0.97875977,-11.795715,0.2130127,3.464325,-11.976013
2016-07-01,-4.2717285,2.162201,-9.037872,-3.6385193,-1.1433105,-1.5006714,-6.7937927,0.60549927,-7.2402344,0.8614502,3.3641968,-13.404266
2016-08-01,-4.4185486,2.9281616,-9.808228,-1.7001038,0.22097778,-1.7156677,-7.3065796,0.3234558,-2.4218445,2.1425476,3.2297363,-13.4721985
2016-09-01,-4.4539185,3.089203,-10.067902,-2.150238,0.3272705,-2.1411133,-7.965454,0.20812988,-2.4539795,2.0138245,3.4283142,-13.414734
2016-10-01,-3.4180908,3.0968628,-9.967926,-3.97937,-0.6540222,-1.7889404,-7.9454346,0.56463623,-6.2556763,1.3663025,3.1092224,-13.230499
2016-11-01,-2.68219,2.7488098,-9.253479,-6.2720947,-2.6682434,-1.2601929,-6.837158,0.7456665,-9.496582,0.5202942,3.620819,-11.792175
2016-12-01,-1.8077393,1.6990051,-7.57843,-7.7796326,-4.199402,-0.5284729,-3.9573975,1.2750854,-10.886078,-0.9545288,3.4295654,-10.286133
2017-01-01,-0.36514282,0.5814209,-6.540741,-8.857025,-5.405945,-0.0741272,-2.38443,1.4376221,-13.579987,-2.2076416,2.8311768,-8.944916
2017-02-01,0.042999268,0.1453247,-5.730316,-9.435669,-5.533142,0.12695312,-2.5195923,1.5731201,-15.271576,-2.5379639,2.68161,-8.207001
2017-03-01,-0.31555176,-0.29022217,-5.7442017,-9.904968,-5.792877,0.17214966,-2.9169006,1.6387024,-15.611237,-3.0614014,2.6672058,-9.127747
2017-04-01,-1.2745667,0.090667725,-6.7807007,-9.599091,-5.643921,0.23519897,-3.7691345,1.7340088,-15.639099,-3.2144165,2.8141785,-10.709534
2017-05-01,-2.2718506,0.67562866,-8.267181,-9.011139,-5.2357483,-0.31762695,-5.237732,1.3227539,-13.398865,-2.2152405,3.0982056,-11.439636
2017-06-01,-3.4487305,1.6784668,-9.14209,-6.6231995,-2.8919983,-1.0346069,-6.029724,0.9350281,-10.74472,-0.16055298,2.9721985,-12.089111
2017-07-01,-4.379669,2.4465027,-9.826202,-3.4365845,-1.4733887,-2.2099,-6.8156433,0.2236023,-5.7344666,0.7832947,3.1308594,-13.19931
2017-08-01,-5.0596313,3.0408936,-10.142639,-1.6989441,0.56570435,-2.7175293,-7.5730896,-0.0009460449,-3.1803894,1.5266724,3.2122498,-13.687592
2017-09-01,-5.2496643,2.9184265,-10.510468,-1.7722473,0.42782593,-2.8787537,-7.9900513,-0.06832886,-5.04953,1.9738159,3.4398804,-13.895477
2017-10-01,-5.107025,2.6364136,-10.037567,-2.8990173,-0.37960815,-2.738617,-7.7789,0.20840454,-7.0697327,1.550293,3.669403,-13.096313
2017-11-01,-4.3675537,2.328003,-8.634125,-5.250061,-2.1972961,-1.7840881,-6.735504,0.7616272,-7.6239624,0.45968628,3.595398,-11.559753
2017-12-01,-3.6955566,1.8170471,-5.617523,-6.557129,-3.5629578,-0.84588623,-5.037445,1.4897766,-10.726837,-0.7972107,3.4127197,-9.288605
2018-01-01,-1.7852478,1.026947,-4.662384,-7.6662903,-4.46698,-0.24249268,-3.0141296,1.898346,-13.696472,-1.5597229,3.142334,-7.603943
2018-02-01,-1.2673035,0.049926758,-4.2530518,-8.264526,-5.3650513,0.12994385,-2.390747,1.9387512,-15.776154,-2.5086975,3.0060425,-6.775299
2018-03-01,-1.3502808,-0.15411377,-4.894104,-9.392456,-6.058563,0.33795166,-2.1754456,2.066742,-15.6813965,-2.8649902,2.843048,-7.3706055
2018-04-01,-2.2903442,0.21994019,-5.7161865,-9.13739,-5.6169434,0.09628296,-3.4683228,1.6920166,-14.430237,-2.5143127,2.9915771,-9.443939
2018-05-01,-3.1379395,0.45211792,-7.3847656,-7.295929,-4.561676,-0.2763672,-5.6123657,1.2565002,-12.49939,-1.9765625,2.9811096,-11.363495
2018-06-01,-3.7362976,1.2697144,-8.490295,-4.0595093,-2.087555,-0.96932983,-6.2819214,0.921051,-10.106323,-0.19717407,3.2510376,-12.398346
2018-07-01,-4.3896484,1.8816528,-9.554657,-3.078125,-0.57510376,-1.5145874,-7.2438965,0.7041931,-5.5790405,0.84085083,3.407257,-13.228363
2018-08-01,-4.516693,2.5413208,-9.956085,-0.726593,0.55584717,-1.9871826,-7.930603,0.41137695,-2.519287,1.7774658,3.3134766,-13.789825
2018-09-01,-4.6744385,2.9260254,-9.97821,-0.9378662,0.42407227,-2.3600464,-8.585632,0.24273682,-3.1374207,1.8343201,3.2591248,-13.55423
2018-10-01,-4.6802673,2.731079,-9.490906,-2.980072,-1.0024109,-2.2214355,-8.126404,0.54138184,-6.0842896,1.2407837,3.3665466,-13.170349
2018-11-01,-3.455597,2.00354,-9.013428,-5.5122375,-2.7826843,-1.3246155,-6.5426636,0.88531494,-9.077881,-0.23394775,3.2132263,-11.935272
2018-12-01,-2.2294922,1.0134583,-7.235504,-7.628845,-3.7597656,-0.8613281,-5.1970215,1.2098999,-11.414795,-1.0333252,2.9422913,-11.318146
2019-01-01,-2.1679382,0.10925293,-4.632141,-8.399567,-4.6477966,-0.026367188,-2.5344543,1.5409851,-14.245026,-1.7520142,2.5895996,-9.961884
2019-02-01,-1.1607666,-0.29766846,-4.213318,-9.06311,-5.4519653,1.2081909,-1.5045776,1.8655701,-15.455566,-2.4069824,2.4085388,-7.9126587
2019-03-01,-1.572052,-0.5027771,-5.196289,-9.862091,-5.972687,1.732544,-1.8790894,2.3954773,-15.375824,-2.7754517,2.247284,-8.400604
2019-04-01,-2.2337952,-0.3135376,-6.249237,-9.948608,-5.8489685,1.0184021,-2.9047852,2.3609009,-15.495605,-2.5725708,2.4909668,-10.366516
2019-05-01,-2.9299622,0.23400879,-7.5911865,-8.548553,-4.2331543,0.49465942,-4.967163,2.2172852,-13.714447,-1.72406,3.0823975,-11.635376
2019-06-01,-3.8587036,1.2955933,-8.777557,-5.9836426,-2.2530212,-0.35949707,-5.728546,1.573883,-9.944641,0.20614624,2.9431152,-12.754211
2019-07-01,-4.508606,2.2423096,-9.383606,-3.0022278,-0.026306152,-1.2664795,-6.0764465,0.86047363,-6.4444885,2.179779,2.8573608,-12.870209
2019-08-01,-4.8391113,2.9331665,-10.091217,-1.3439331,1.6294556,-1.8052063,-6.8823853,0.5425415,-2.647644,2.9135132,2.7557068,-12.794403
2019-09-01,-5.212494,3.498993,-10.212524,-1.6795044,1.2374268,-2.0097046,-7.259796,0.22262573,-3.2770996,2.9631042,2.7523804,-12.807312
2019-10-01,-5.3437805,3.3006592,-9.989899,-4.5351257,-0.17687988,-1.9978333,-7.5125732,0.37112427,-6.2643433,1.9465332,3.202362,-12.754578
2019-11-01,-4.1825256,2.3425293,-8.876038,-6.175873,-2.2189026,-0.9494934,-7.0107117,0.99697876,-8.789307,0.057281494,3.3533325,-12.434723
2019-12-01,-3.2893066,1.7908936,-7.4338074,-7.545227,-3.1693115,-0.35369873,-5.1924133,1.4909363,-12.462067,-1.2228394,3.2049866,-11.379181
2020-01-01,-2.0946045,0.9122009,-5.874817,-8.83017,-4.2784424,0.44223022,-3.3564453,1.7332153,-15.034119,-2.268402,2.7979736,-9.53125
2020-02-01,-1.4199219,0.3274536,-4.5155945,-8.842499,-5.1788025,1.1329346,-3.4561768,2.302063,-14.964874,-2.8182068,2.7433777,-9.423676
2020-03-01,-1.6404114,-0.028015137,-5.441986,-8.997925,-5.667755,1.005188,-3.4950867,2.4486084,-15.957825,-2.9440002,2.7685852,-9.104248
2020-04-01,-2.36438,0.53512573,-6.6189575,-9.061584,-5.4697266,0.90997314,-4.0685425,2.3869019,-16.010803,-2.5517883,2.835022,-10.292847
2020-05-01,-3.0140991,1.02005,-7.8168335,-8.612579,-3.8365784,0.36071777,-4.795471,1.9634094,-14.117859,-1.0122986,3.071869,-10.35025
2020-06-01,-4.339142,2.1697083,-9.0336,-6.760895,-2.6995544,-0.6642761,-5.8714294,1.4559937,-10.978577,-0.04425049,3.182495,-11.358765
2020-07-01,-4.489319,2.6336975,-9.601807,-3.4396362,-1.2528687,-1.7131348,-6.5848083,1.0057678,-7.5145874,0.9606018,3.030365,-11.794891
2020-08-01,-4.7001038,3.0429382,-9.7421875,-1.6044312,0.89938354,-1.9860535,-7.0888367,0.3963623,-3.890747,2.100525,3.2686768,-12.029449
2020-09-01,-5.014557,3.391693,-10.115387,-2.3927612,0.7354431,-2.334015,-7.5703125,0.27468872,-3.6866455,2.0361328,3.2538147,-12.129791
2020-10-01,-5.255249,3.0995483,-9.352997,-3.8890076,-0.18014526,-1.9770203,-7.482788,0.5102844,-5.7698975,1.7624207,3.5428162,-12.183075
2020-11-01,-4.3632507,2.3659973,-7.8905334,-6.28833,-1.8007202,-1.4394836,-6.7058716,1.1896057,-8.875183,0.68466187,3.4744263,-12.240295
2020-12-01,-3.168213,1.5140991,-6.7192993,-7.955414,-3.488678,-0.99746704,-4.6271973,1.3611755,-11.28363,-0.6066284,3.274109,-10.441742
2021-01-01,-2.0794067,0.72613525,-5.31427,-8.676392,-4.9594116,-0.6119385,-2.8852234,1.4406128,-14.221497,-1.5740662,2.8853455,-8.815796
2021-02-01,-0.9961548,0.26483154,-5.1709595,-9.320404,-5.633545,-0.13647461,-2.0221558,1.8516235,-16.413757,-2.1774292,2.8116455,-7.4716797
2021-03-01,-1.1822205,-0.23016357,-5.2799377,-9.739868,-5.861847,0.17010498,-3.0478516,1.7220764,-14.591644,-2.3545227,2.870575,-7.9941406
2021-04-01,-1.9448853,0.17526245,-6.116516,-9.486542,-5.3608704,0.5760498,-3.5707397,1.6665039,-13.931183,-2.1740417,2.8736267,-9.99823
2021-05-01,-3.0220337,0.77993774,-7.3177795,-8.042267,-3.4212646,0.2672119,-4.883972,1.4041138,-12.628418,-1.0180969,3.1556702,-10.302856
2021-06-01,-3.7340088,1.512207,-8.269989,-5.463379,-2.488861,-0.5355835,-6.07489,1.1119385,-10.070129,-0.05505371,3.364624,-10.883331
2021-07-01,-4.6462097,2.1038818,-9.376526,-3.4702454,-0.41174316,-1.3617249,-8.025757,0.8898926,-5.624695,1.1106262,3.2355042,-13.001617
