,sstGLB_cluster1,sstGLB_cluster2,sstGLB_cluster3,sstGLB_cluster4,sstGLB_cluster5,sstGLB_cluster6,sstGLB_cluster7,sstGLB_cluster8,sstGLB_cluster9,sstGLB_cluster10,sstGLB_cluster11,sstGLB_cluster12
1991-04-01,615.9764790706498,657.4558783014979,750.2943460920217,586.2927754720052,776.7291343375429,698.618279433832,598.1868489583334,656.0488348137843,575.6253901216173,670.8898207720589,629.1244979330316,823.5247356135671
1991-05-01,614.947004798505,658.1796348641772,748.722231704577,587.4231974283855,777.8115468482449,697.8174535239616,596.9316020764802,655.5063604764198,577.2432622221328,671.9510665594363,629.0536904812727,821.6082019340702
1991-06-01,613.6421697602856,658.7629405730361,746.9616915272401,589.9742126464844,780.0804103346176,696.6547151891197,595.4971688253837,654.5066938008348,580.5676017839884,673.3062385110295,628.829783733208,819.7769388338415
1991-07-01,612.5185959630734,658.7351667771645,745.6584289010648,592.3595110575359,782.4882890535816,695.3898546172352,594.3710380688048,653.5728977151114,583.435310285116,674.3981215533089,628.5242077214253,818.5525140529726
1991-08-01,611.656221897482,658.6672161697247,744.7671805862833,593.8777923583984,783.7996809449915,694.4489455804593,593.6320415296052,652.7970126774758,585.4979839521585,674.871826171875,628.106967390995,817.7666194264482
1991-09-01,611.5810037516862,658.818432169223,744.7718257397678,593.6479250590007,784.0957153877712,694.3235443859566,593.4703090734649,652.907043178332,584.631725193299,675.2959606694241,628.1564959194274,817.7444383574696
1991-10-01,612.0282289793166,658.7808451521287,745.233235316994,591.8662389119467,782.8272710652112,694.7911146210462,593.8472493489584,653.4946946792951,582.2925685607281,674.5741421568628,628.2909177908697,818.0792385194361
1991-11-01,612.9942749901642,658.2889801865324,746.6934339135095,589.8056983947754,780.8018235855451,695.7483245105278,594.911316988761,654.1550449040383,579.5581306378866,673.423090916054,628.4174906968636,819.4068573742379
1991-12-01,614.4282279254721,657.6464031814435,748.8403860446626,587.8655751546224,778.3997418129281,696.8160303627573,596.728087308114,654.7766419850528,577.3355071077642,671.8082921645221,628.2338738224328,821.6831709698934
1992-01-01,615.6666268547663,656.9773262793864,750.5272249204924,586.4047686258953,776.6773519995006,697.8711198015911,598.1103087308114,655.1951229844464,575.4926858489047,670.5060891544118,627.9696660832195,824.0979897103659
1992-02-01,616.559211127192,656.8007722907109,751.8738063035814,585.6746037801107,775.7014026380565,698.792099371189,599.159299616228,655.6310923676513,574.5872890826354,669.9858781403186,628.0261097058573,825.131300019055
1992-03-01,616.5172769011353,656.9866215417144,751.2667225525444,585.509204864502,775.6514597156821,698.9221526355278,598.9173219915021,655.8203849618294,574.291740496134,670.0651999080883,628.2403664510758,824.0134336890245
1992-04-01,616.006908828406,657.6613679938359,750.0946585056001,586.1710866292318,776.2898763020834,698.5569093285537,598.0954033031798,655.931920439141,575.1525249677835,670.6394330193015,628.8026125270378,822.7191310975611
1992-05-01,614.878746416929,658.2846965264836,748.4084947974281,587.5937461853027,778.0442050602883,697.5272201910252,596.7334412691886,655.3521143247003,576.9781682909149,671.8366555606618,628.8770109360769,821.005918921494
1992-06-01,613.4566492313962,658.7130205346904,746.6713964411643,589.6137873331706,780.2432543610873,696.1024772830126,595.3443453604715,654.2812260318565,579.6107341333764,673.4604061351104,628.6860565018784,819.4186773532775
1992-07-01,612.3257863435814,658.750439565116,745.1463817495161,591.7616844177246,782.4364231057364,694.8384726919779,594.2442991022477,653.244603823309,582.7344756765464,674.5726342294731,628.2315724968693,817.992598370808
1992-08-01,611.7105387955261,658.6638844341312,744.5452124671599,593.8204447428386,783.9685170073487,694.1617640053354,593.6155727453399,652.7297625258633,585.2982039304123,675.0980870863971,628.1093465391621,817.3564036299543
1992-09-01,611.4970694342963,658.6585368585148,744.5591479276135,593.5475031534831,784.0061414187358,694.180967749619,593.4600294682017,652.8675375463756,584.9145004429769,675.2061073452819,628.16189903162,817.3809665586891
1992-10-01,611.9954719817896,658.5244135025443,745.2248632380393,591.8339411417644,782.4453414847318,694.6862011421018,593.9405795984101,653.3161877497146,582.2182566849227,674.4812490425859,628.3124635345514,817.9953375095275
1992-11-01,613.0131563694357,658.0501171427035,746.8547989836837,589.8099581400554,780.3280068314783,695.6058036990282,595.1156883908991,654.0340754539455,579.4393323131443,673.1664081648285,628.3456159636839,820.0840796493903
1992-12-01,614.2655846026304,657.335571849018,748.8907265452158,587.9393577575684,778.3923005404538,696.5748856707318,596.966552734375,654.6312724074272,576.9910674734214,671.7073567708334,628.1923165521117,821.9861733041159
1993-01-01,615.875112410072,656.7593495780175,750.9678663405698,586.6214116414388,776.9228303813499,697.6922384122523,598.7175549958881,654.9124103702911,575.5367947607925,670.6899126838235,628.0613744628016,823.8513183593751
1993-02-01,616.7214812134667,656.4871271815869,751.7045282684597,585.8916918436687,775.9494171839327,698.678663300305,599.2253032483552,655.3038993382563,574.4673581467462,670.099666819853,627.9546129681808,824.6402498570885
1993-03-01,616.8274145332172,656.8415090578411,751.5492937206168,585.6698989868164,775.8438458725742,699.0619938548019,599.0857147752192,655.692113588934,574.3821606193621,670.0802313112746,628.2780103561873,824.3259634622714
1993-04-01,616.2172386114546,657.5303383923451,750.1901272123895,586.2465222676595,776.5279970212614,698.8282924745141,598.1429250616776,655.890589326484,574.8701901779962,670.7586789598653,628.741621840847,822.7564965224848
1993-05-01,614.9074636774956,658.402231198932,748.426616297359,587.5845909118652,778.036150649258,697.7498682533823,596.73095703125,655.2796524953625,576.6027076957153,671.9580556832109,628.7725952370788,821.0914574599848
1993-06-01,613.4629283877586,658.8504196306981,746.5137042830477,589.6087646484375,780.1648283657962,696.2819355290111,595.1754385964912,654.1992326849672,578.9697391470684,673.3573883655025,628.5012389358493,819.3331090415397
1993-07-01,612.3348098864659,658.8748756898652,745.434030178374,591.6778564453125,782.1579745915383,694.991283881955,594.2070141173245,653.1354094204837,582.0390524323453,674.4477874157476,628.1078345571493,818.1431914538873
1993-08-01,611.6918111018998,658.8556132185349,744.9668411659984,593.384869893392,783.5190307059789,694.2633279939978,593.6488101356907,652.6862575583262,584.1669141631766,675.0511737898285,627.9423058792976,817.6360935118141
1993-09-01,611.6724467106003,658.9586870385966,744.6426796702158,592.9883003234863,783.7902609071775,694.4304303425115,593.4335380688048,652.8308189078554,583.9245353777384,675.2876072303922,628.0571720422074,817.5278975323934
1993-10-01,612.1467645219763,658.8605688252579,745.2843590120299,591.3403511047363,782.5037011272831,694.924684850181,593.8860548588267,653.4314996031321,581.8953366623712,674.6680166207109,628.2214222058573,818.0831090415397
1993-11-01,613.1093635833521,658.328107081422,746.7728606367534,589.4412676493328,780.6234002657677,695.7894488078792,595.0033837033991,654.2710535058148,579.516349871134,673.4453507965686,628.5717128621642,819.5809117759147
1993-12-01,614.3838347290917,657.4540024503655,748.7964731402102,587.6482645670574,778.4340497021261,696.9145612018865,596.6941646107456,654.8645716279609,576.7174789586019,671.9813447840074,628.4077517538991,821.6995462557165
1994-01-01,615.6597768660073,656.7326116999354,750.6857272797982,586.3239288330078,776.7399478720748,697.9304616044208,598.2008549205044,655.3447009221604,574.9516123348905,670.7296693091299,628.195518396374,824.07783322218
1994-02-01,616.4460984922999,656.537747164385,751.5237723831583,585.5017979939779,775.8388571543237,698.6044348739997,598.8577002809759,655.5847028619079,574.1117811694588,670.0613702512255,628.3135752860314,825.396162823933
1994-03-01,616.4952778987748,656.876352292682,751.3198987572595,585.6158256530762,775.7272659371433,698.8775113733803,598.6928196957236,655.9436118766054,574.0494875563788,670.1437078737746,628.6045762359118,824.7435034775153
1994-04-01,615.7904316195481,657.5295264567803,750.2113004701329,586.1735661824545,776.6097952786101,698.4638679318313,597.8776469983552,655.809543557363,574.8443918129833,670.811767578125,629.0352242891905,823.0448504192074
1994-05-01,614.6102575947056,658.27813104752,748.5990541171184,587.5686327616374,777.9356237960188,697.3807916408632,596.5870639734101,655.092798520441,576.7046426989368,671.8577426087624,628.9577352110371,821.3908274580793
1994-06-01,613.3153243030577,658.6676921319523,746.4183436030836,589.8369789123535,780.2338343232734,696.0655584567932,595.1890376576206,654.034340218322,579.7835202561212,673.2751943550859,628.6416086777094,819.44648556593
1994-07-01,612.2116857295414,658.696669832282,745.3002929687501,592.3414548238119,782.5351941531108,694.691504501715,594.1842919065241,652.9548958556293,583.8159934761599,674.3986481311275,628.1871691427596,818.1505752191312
1994-08-01,611.6003461878935,658.8156323914134,744.9174729068723,594.0059343973796,784.0116039258704,694.1170669183499,593.6659213952851,652.4936205720248,586.1950431902384,674.8910941329657,627.983118276127,817.7234779916159
1994-09-01,611.5664914357577,658.8822531043936,744.6165641852185,593.7995910644531,783.9353796553938,694.185080179354,593.5320295367325,652.779872667844,585.7128654558634,675.0674498314952,627.9853195440573,817.4803794302592
1994-10-01,612.0286241709757,658.9273295271287,745.2301295457689,592.3584302266439,782.7854661636701,694.7596294123953,593.9796635142544,653.539648883419,583.1279322044137,674.5822562423407,628.320256912426,817.8280118616617
1994-11-01,613.0741695705935,658.4545310484159,746.6056081046046,590.2295112609863,780.6536391445491,695.8541125786014,595.2004523026316,654.3205365742723,580.273311654317,673.2904172411153,628.471677463997,819.2373285060976
1994-12-01,614.5440849468863,657.6602760804902,748.6770494849281,588.4096145629883,778.5603841145834,696.9482235792207,596.8425121641995,654.8465955202983,577.8272491140464,671.8473785998775,628.3674841152948,821.5488340796495
1995-01-01,615.7834499002361,656.9745265015767,750.8779880219857,586.7170969645183,776.7973878067922,698.0545788276487,598.3263303522477,655.1992337997646,575.378795505799,670.6211942784927,628.168224897541,823.9954506478659
1995-02-01,616.7954259639164,656.7785140571244,751.9086719614215,586.0838254292806,775.8908345819065,698.9642631716845,599.115846868147,655.7733265776612,574.4005340890786,670.0259219898898,628.3779012266621,825.3194669397867
1995-03-01,616.9517681753035,656.9845637050244,751.4351363730642,585.7762972513835,775.703604362871,699.331423131431,599.0374006304825,656.0789482778611,574.334842642558,670.1285567938113,628.5821299735314,824.7527629573171
1995-04-01,616.0393804097348,657.6748489239893,750.0445070519912,586.2323760986328,776.3882571703767,698.7506959496475,598.0718030427631,656.0807876935288,574.8100359415271,670.8735207950368,629.0358913400785,823.5416765910824
1995-05-01,614.7606280210207,658.248761378297,748.4143012392838,587.6677831013998,778.0194008187073,697.6018393911967,596.7277874862939,655.4205489485231,576.7162834246134,671.9861797257967,629.126699200962,821.6250238185976
1995-06-01,613.5013717541592,658.7540092818233,746.7792612261477,589.7330284118652,780.3772251355593,696.3530935892245,595.4163454290021,654.404104572453,579.0452465568621,673.5589479932598,628.8086048675148,819.7806604897104
1995-07-01,612.4927109093975,658.8975678890123,745.508865761546,592.1945889790853,782.7770215735588,695.256433254335,594.3610582853619,653.455593161387,582.3839325265786,674.8473881740197,628.4775252767816,818.468672589558
1995-08-01,611.8270983798899,658.9145345425386,744.6498904607993,593.7345186869304,784.2265368596604,694.4362547339463,593.748350979989,652.8666317735089,585.2830395256121,675.4144646139706,628.2802338591473,817.4174090129574
1995-09-01,611.6796699359263,658.8790193610234,744.7310186065405,593.3525085449219,784.29325748252,694.2882630883194,593.6505019873904,652.9335753558433,584.3127693097616,675.5534093520221,628.2599221596083,817.4662669112043
1995-10-01,612.1186400488984,658.6971177967316,745.5102701102738,592.0002619425456,782.9824508597318,694.8065781011815,594.1327653851425,653.5506296375571,582.152816929768,674.9527755438113,628.4527443362932,818.1176460080031
1995-11-01,613.080821963523,658.1930318009962,746.7936828073148,590.0261878967285,780.8845972905965,695.6690532405203,595.2814470257675,654.2703288875214,579.5907875926224,673.7984930300246,628.5750592341188,819.5173458936739
1995-12-01,614.2908549137253,657.4774365906321,748.6846653761063,588.0351066589355,778.6422102418665,696.6261328720466,596.7128392269736,654.8007216083405,576.9308503141108,672.2951372931985,628.4039940338969,822.2033691406251
1996-01-01,615.7173211626013,656.7413750044796,750.9919563225941,586.3970120747884,776.7515696347032,697.8903049375953,598.3167788856907,655.2040413634418,575.0254208279639,670.9286678538604,628.0738038443477,824.6817537633385
1996-02-01,616.7696726407937,656.3900028893706,751.79743133815,585.5523109436035,775.7389991795092,698.8603917563835,599.2141455934759,655.5558156749429,574.2050957433956,670.2000277650124,628.0922811539447,825.6595369664635
1996-03-01,616.6938617075091,656.7269281509818,751.2257803857855,585.4355812072754,775.7393057487872,699.1936660394437,598.8910875822369,655.9685972727597,573.9353455219073,670.114865770527,628.3687848645263,824.8134706078507
1996-04-01,615.7957008416705,657.4827701673595,749.9851463115322,586.1478487650554,776.3560116563214,698.6139250964653,597.9191937362939,655.9054161315639,574.6072985462307,670.8441999846814,628.8467935308515,823.414961652058
1996-05-01,614.6786916170189,658.1167518545727,748.5730196522401,587.5752131144206,777.840225010702,697.5002381859756,596.6451865748355,655.1402610186573,576.5163775571843,672.0249071308211,628.8087382776923,821.5689607945885
1996-06-01,613.4388216965491,658.6744255975846,746.9080292018115,589.6539370218914,780.2160254352169,696.3539681783537,595.3973281592654,654.3065179972888,579.3114101763854,673.5472436044731,628.6144374715392,820.0075326314787
1996-07-01,612.3279598977069,658.7101647613244,745.3428285311809,592.3549652099609,782.3210694474172,695.1722307903011,594.252287212171,653.356627024472,582.6791035760309,674.400203929228,628.3911199517588,818.431426257622
1996-08-01,611.5221421495617,658.7431881405892,744.7543253940819,593.9618110656738,783.9570067244578,694.3438460187215,593.5099283854166,652.752992116153,585.6032538659794,675.041623583027,628.1831890724612,817.788145483994
1996-09-01,611.4500196717627,658.8729718409546,744.5105358562639,593.3817227681478,784.0040511736587,694.2657284620332,593.3798913788377,652.9604141026327,584.6979200225516,675.1824592141545,628.3198233293488,817.7461652057927
1996-10-01,611.8755532683228,658.7802711976777,745.3534151600526,591.6615168253581,782.7672392265982,694.6852521198552,593.8478275767544,653.5279574459546,582.1224881201675,674.6297200520834,628.4580473908527,818.5220560213415
1996-11-01,612.9315273367245,658.071185470721,746.7640024370852,589.7809028625488,780.5377559574772,695.7240220977039,595.1308722245066,654.3028252309861,579.2825915149807,673.3878341375613,628.5972053235997,819.6834806116617
1996-12-01,614.2551339787545,657.2386015445813,748.676590370921,587.8494898478191,778.2617856378425,696.7982408477039,596.7815412554825,654.8297063400756,576.8404301908828,671.7673866421569,628.356878006176,821.8877429496952
1997-01-01,615.5889497386466,656.7045159296158,750.9607365701052,586.3723119099935,776.6197727151114,697.6886284060595,598.458830180921,654.9972185805508,575.1930472777062,670.6901041666667,628.0786288457707,824.3911073266007
1997-02-01,616.5083411786196,656.5829775748996,752.2014516644774,585.6797218322754,775.8143873519549,698.3931378620427,599.3655556126645,655.2093227160032,574.2548047881766,670.086789598652,628.0626640945184,825.6180926067074
1997-03-01,616.8036810785746,656.811243459719,751.6858126209901,585.7442537943523,775.8374079177369,698.8741060582603,599.2944978412829,655.6874314399615,574.2585172358248,670.2310958563113,628.4231495118966,825.0321551067074
1997-04-01,615.9900473176147,657.6315363612744,750.2119486310842,586.246395111084,776.4119744845177,698.3622295100515,598.2461494311951,655.7829138350813,574.9764668572809,670.7896991804535,628.9926553250227,823.6415062881098
1997-05-01,614.8628728852856,658.4451657916427,748.761688502489,587.8971417744955,778.3232388431079,697.4362815298686,596.946657415022,655.2288038001213,576.9750221488403,672.1052102481618,629.0422950286031,821.92451290968
1997-06-01,613.6465168685364,659.0138706592244,747.0842209537473,589.8469289143881,780.4995184075343,696.3051772699124,595.583860163103,654.2837621958832,579.2822769007732,673.5720406326593,628.7230111210724,820.1593166444361
1997-07-01,612.7084416451214,659.216910545979,745.8188757432247,592.3885345458984,782.700936652754,695.3851281142817,594.5409727933114,653.3869773829908,582.8870635671714,674.803825827206,628.2508391500171,818.7263600419208
1997-08-01,612.1313740023606,659.3274177761252,745.0717892267008,593.8265164693197,784.1006204962187,694.9158645257718,593.9031232867325,653.0531931141196,584.9814503463274,675.445676317402,628.014469667862,818.006621570122
1997-09-01,612.1642188202563,659.5072195070599,744.9230362883712,593.6511357625326,784.2446244470606,695.1110095512577,593.891815720943,653.3647093054367,584.5604965367269,675.5396465226717,628.1364065701844,817.8978301257623
1997-10-01,612.6488116147707,659.531703564005,745.4550143891732,592.1099026997884,783.0101814444207,695.7340147437119,594.2528654399671,654.1047675424516,581.7313597374356,675.0220444623162,628.3907530737705,818.4220476848324
1997-11-01,613.8112239700428,659.0153685403526,746.6440926610896,589.9339040120443,781.0219681970606,696.8304517792493,595.3443025287829,654.9653353756421,579.1088615496134,673.872429342831,628.5851317025273,819.6549280678354
1997-12-01,615.1684877683791,658.2334045970111,748.5747480814437,587.8893534342449,778.8592055507991,698.102941745665,596.8850011992872,655.7668050130209,576.6578281048647,672.3750813802084,628.6255883388832,821.7398890053354
1998-01-01,616.3245111918278,657.579712474018,750.6125661124171,586.4762306213379,777.0797102418665,699.110617288729,598.317014459978,656.1287657855308,574.84130859375,671.0384353936888,628.4559795330999,823.9652308022104
1998-02-01,616.9377827815873,657.3725009183271,751.9740011839741,585.5888048807781,776.1896838880565,699.6951405594989,599.0994423314145,656.5677451216467,573.6557164143042,670.3835161994485,628.5089989611794,826.0295291063263
1998-03-01,616.9654681528216,657.4506987125501,751.5319824218751,585.59414545695,776.1664403627997,699.9135831507241,598.9749948601974,656.9384013136772,573.6163267155283,670.4515883501839,628.8452815488388,825.3023770960367
1998-04-01,616.2841577324078,657.9152938422807,750.1902082325083,586.3273620605469,777.0108993739298,699.3192905332984,598.1414259525767,656.7455831728025,574.7673742549936,671.0439644607843,629.1333697098418,823.5735935118141
1998-05-01,615.2532563792716,658.5967317633672,748.7575024630116,587.9353523254395,778.4421598530251,698.1099756752573,596.9369132058662,655.9778500909675,577.1204368355349,672.2365435431985,629.2083351121357,821.7378644245427
1998-06-01,613.9322623932105,658.8363507472046,747.1247580199116,590.0184313456218,780.5404036012415,696.6023514910443,595.6513843201755,654.6565504378924,579.8530499959729,673.6307540594363,628.9268507549237,820.033018530869
1998-07-01,612.7752509906138,658.7336828949254,745.9072956996682,592.5648053487142,782.5325743792808,695.3852583722371,594.5993523848684,653.5837251846104,583.3820146383698,674.641783471201,628.5886226021744,818.8255942740092
1998-08-01,612.0283167996853,658.8212879425888,745.2044461680725,593.9750989278158,784.0144745291096,694.667741728992,593.933533785636,653.0865673605166,585.6650440963274,675.3468951056985,628.5006830601093,818.182432593369
1998-09-01,611.8873211977293,658.9339230038704,745.0569355382329,593.7903086344402,784.1533782819635,694.5926945383957,593.7878632127192,653.2293171643122,585.4093885913338,675.3405283011642,628.551579042862,818.1746915491617
1998-10-01,612.359619140625,658.6504734984231,745.5919113834348,592.3317909240723,782.9432657320206,695.1379357314692,594.3044990405701,653.8866295662101,583.0694139618234,674.9214680989584,628.617939488701,818.6071479611281
1998-11-01,613.332449274955,658.0237432357368,747.1302943947042,590.310001373291,781.0958792629851,696.085915914396,595.4032175164474,654.6657753861658,579.6416292485503,673.8180242800246,628.6550831056466,820.228926495808
1998-12-01,614.4741579783049,657.190809337371,749.1489376642008,588.2118225097656,778.7155639091039,696.9618076231421,596.9240851151316,655.0023048435717,576.9095194708441,672.1436982996324,628.5007831177425,822.2918552305641
1999-01-01,615.8538818359375,656.4898709638403,751.2437668521848,586.7020924886068,776.8964096835759,697.917398592321,598.607177734375,655.2959842768978,575.0729275732925,670.7198558134191,628.1013975160804,824.9089831840702
1999-02-01,616.778564453125,656.3217443063718,752.2437981799641,585.9305063883464,775.8447934503425,698.8884902581937,599.5079281455592,655.6569417317709,574.0852277303479,670.0975844439339,628.0372161031421,826.2464272103659
1999-03-01,616.9714179828013,656.6839235638259,752.0877264242257,585.8613332112631,775.5967231645976,699.2606372368045,599.375214158443,656.015906486337,573.9516425378544,670.1104137944241,628.4586810891963,825.718428448933
1999-04-01,616.2348685504721,657.3534904269997,750.7686648748618,586.3908449808757,776.2633719945063,698.7492445038587,598.3646432976974,655.9758016507919,574.9351894732604,670.7747635186888,628.7533397014458,824.12177853468
1999-05-01,614.9492003077227,658.1034109133099,748.8489201638552,587.9670143127441,777.9151951341324,697.7250448087367,596.8873569421601,655.26014354131,577.0510958642075,671.8874942555148,628.7833125213456,822.1802948742379
1999-06-01,613.7153021723246,658.4119324290424,747.345051723244,590.164343516032,780.1245284407106,696.4127703410824,595.6574878358005,654.2437549051085,580.005260349549,673.0790680530025,628.4637395584301,820.4913478944361
1999-07-01,612.5577199373314,658.5386363738173,745.8770751953126,592.3744201660156,782.4062957066924,695.3027120450648,594.4752047354715,653.4234173221676,583.1434112234214,674.2257869944854,628.2144848766222,818.9986661585367
1999-08-01,611.8073607520234,658.5041431112027,745.2342345651273,594.1316922505697,783.7685780982449,694.5078035680259,593.728605571546,652.9642740885416,585.8234208883698,674.908447265625,628.0456209443306,818.205596179497
1999-09-01,611.658944328912,658.6266473892631,745.2048782753734,593.9006169637045,784.0814459813785,694.3146682367093,593.5901521381579,652.9939137637343,585.2558568580863,675.0301106770834,628.1953849861965,818.2202148437501
1999-10-01,612.031017276023,658.5494575150516,745.8983834865875,592.3887252807617,783.0012630654253,694.6847124797542,594.0537623355262,653.5832374607592,582.9241880436533,674.5636824065564,628.4055727209984,818.8199969035824
1999-11-01,613.0542782570819,657.8846502741542,747.3107532062362,590.3175354003906,781.0752833814926,695.6834002238949,595.2190198396381,654.3621463862728,580.1623786847616,673.4173703661153,628.5089211385758,820.5126953125001
1999-12-01,614.3465988927609,657.0423371201261,749.3567812759266,588.2025082906088,778.5407915507277,696.747905452077,596.7608535498904,654.8488529849815,577.4057289988724,671.9207643995098,628.3284060507741,822.2974526009909
2000-01-01,615.7967766411871,656.3628870412844,751.2323970288303,586.8007342020671,776.8275430757706,697.8725340308213,598.40087890625,655.2488562178938,575.7204036122745,670.6304811963848,628.1576632584813,824.6980099561739
2000-02-01,616.8413779718413,656.0923865082067,752.404866176369,585.9952926635742,776.015886977383,698.8410205375858,599.4953142132675,655.5735827580979,574.3400023155606,669.9833409926471,628.0965280445981,825.7511194740854
2000-03-01,616.9742062795077,656.4570715668004,752.2415026099281,585.8010292053223,776.0717383258419,699.1642277415207,599.2927631578947,655.8415521769763,573.926284632732,670.1419845281863,628.360535668545,825.2560499237806
2000-04-01,616.3224693682554,657.3175552788131,750.908532606817,586.428165435791,776.8457700128425,698.9190450528773,598.3554559004934,656.1056198050443,574.914802472616,670.8102357153799,628.8701958995048,823.8854087271342
2000-05-01,614.9361150727856,658.0327305225056,749.0113655022816,588.0423227945964,778.412255413456,697.6194800400153,596.9118566680372,655.3378449183076,576.9448821077642,671.9544893152574,628.951576107838,821.9317180354421
2000-06-01,613.5486191125225,658.4558049473193,747.2839895602876,590.376631418864,780.7526610213328,696.1939555842703,595.4727547628837,654.0782492999073,579.9524680855349,673.4311571308211,628.5679773771915,820.1839093464177
2000-07-01,612.4415774997191,658.5543291284404,745.9220413613109,592.3927942911785,782.5952259917237,695.0681546839272,594.455202336897,653.1778553305152,583.7865455863403,674.4261019837624,628.1839005934085,819.0232886337653
2000-08-01,611.8475166156138,658.7357127338374,745.1880530973452,593.8862482706706,784.0906987995862,694.4793701171875,593.887296977796,652.8702269950414,586.0432103737113,675.0732182521447,628.1684027777777,818.2872344226373
2000-09-01,611.7295079951664,658.8421462872706,744.922847241427,593.6180114746094,784.1455747003425,694.3722422530012,593.7111730742872,653.0625992169663,585.168079494201,675.2409093520221,628.3535316342213,818.0941846894056
2000-10-01,612.1564906278103,658.7554091707282,745.7134145551024,592.1378453572592,782.952574290097,694.8872449921399,594.127839740954,653.6730065193351,582.5457700749033,674.6963082107843,628.5078427396402,818.6052424733232
2000-11-01,613.221334553451,658.1715155085292,747.328604639104,590.2096430460613,780.7068428492437,695.930629823266,595.3335731907895,654.4866831879638,579.5730433513208,673.4569594439339,628.7452127981272,819.9885670731708
2000-12-01,614.5544477503935,657.2482187813574,749.4448771518944,588.1372769673666,778.5369454997859,696.9446135730278,597.199064555921,654.9917839433505,576.9258164867913,672.0340025658702,628.4311652400671,822.5260218178354
2001-01-01,615.9639866232014,656.636579321065,751.295349661228,586.4899317423503,776.878489315782,698.0271316156155,598.7398488898026,655.2624706808291,574.7899635550903,670.864497166054,628.3402573215506,824.5561999809452
2001-02-01,616.9050477391525,656.3315575275946,752.2648904175886,585.7791264851888,776.0101736408391,698.9387884372619,599.5341625548245,655.6608574575486,573.8240979381443,670.2836818321078,628.2630350637522,825.5918921493903
2001-03-01,617.0941030378823,656.772592527057,752.3107748116013,585.7308387756348,775.9513402094036,699.4423470846037,599.435820997807,656.1302568270191,573.8896006161405,670.3343529794731,628.6423757862307,825.7664824695123
2001-04-01,616.4985931176934,657.5282385589879,750.6572352046461,586.3302230834961,776.3237382723316,699.0684509277344,598.4452953673245,656.1319290230808,575.0905459689111,670.8745021446078,629.1432642980134,823.9160156250001
2001-05-01,615.1186716642312,658.2834366264693,748.9611330285537,587.8086090087891,777.899476491153,697.8536280190073,597.0255962171052,655.4893319465255,577.0836269732604,671.9828048406863,629.1700463911658,822.389571027058
2001-06-01,613.8009709419964,658.8145124802895,747.2810188225941,590.2944882710775,780.417525060645,696.5032624035347,595.7796223958334,654.3023653770691,580.4280389215528,673.5189041436888,628.8667605874317,820.5057283727135
2001-07-01,612.7184970773382,658.917236328125,746.0461911901964,592.7890459696453,782.8147574646832,695.2976319848037,594.6547765899122,653.4569030483019,583.8705475797358,674.5953249463848,628.5320344518442,819.1666170445885
2001-08-01,611.97883002192,658.9034474224125,745.3499042882329,594.1089948018392,784.1334791488299,694.5656939250667,593.9272375274122,652.9693046116938,585.9352347777062,675.2851658241422,628.3927986964936,818.2856266673019
2001-09-01,611.8208192235275,658.9903245278455,745.2659944517424,593.9651171366374,784.5240762788956,694.4699357195599,593.8475705866227,653.123759787921,585.540519793009,675.4500564874388,628.5698117671334,818.3433569931403
2001-10-01,612.205033336612,658.9064291857798,745.9355447144636,592.4240748087566,783.4323273401827,694.9973687893007,594.2093056126645,653.7397271421946,582.9699958722616,674.9792241115197,628.7648463292634,819.2537633384147
2001-11-01,613.18359375,658.4197438091312,747.7112896674503,590.238920847575,781.4257199361444,695.8143280773628,595.4675935444079,654.4196838657606,580.1501087306701,673.9352357153799,628.8612018300319,821.1012230849848
2001-12-01,614.4661663247527,657.6175794688933,749.43723425401,588.1200790405273,779.052650765197,696.7892530487806,596.9180458470395,654.9254674345391,577.2542737193943,672.3791264552697,628.6168944423099,823.3825385861281
2002-01-01,615.7914635088804,657.0542641735951,751.2397428529454,586.4739100138347,777.1300712132563,697.8073678365569,598.5485625685307,655.4154208806008,575.1355987234214,671.0421693091299,628.4450954861111,825.4166170445885
2002-02-01,616.7828676511916,656.7410530300315,752.0923985844165,585.8357747395834,776.2106699486302,698.8404436809261,599.3537340666119,655.8244121673445,574.5384609576354,670.4207596124388,628.4243724385245,826.1553508479421
2002-03-01,617.12595987663,656.9904992339807,751.9436726527932,585.7452074686687,775.9486089558362,699.41945890101,599.508056640625,656.2483556738728,574.5960353576031,670.4282992493874,628.8355870759335,825.4677079363568
2002-04-01,616.3633277947955,657.6147376944165,750.4550089878319,586.2949053446453,776.5366367009133,698.9152861804497,598.4108158580044,656.2047531615653,575.6291025692655,670.9248381969976,629.3726853334186,823.6184915682165
2002-05-01,615.1967878821943,658.3786430708858,748.6842332688054,587.7366701761882,777.9263709778111,697.9921666587272,597.0227693256579,655.4924812491082,577.5775083561533,672.0281623391545,629.3462256481955,821.8384979992379
2002-06-01,613.8546072321831,659.004435408006,746.9524552336837,590.012264251709,780.2047102418665,696.7326280547352,595.615598444353,654.5135079997859,580.0036243556701,673.4029134114584,628.9958794043147,819.910322980183
2002-07-01,612.6941488801147,659.0386766906178,745.8822874896294,592.4658457438152,782.1159746004566,695.4298810261052,594.5347621984649,653.5149143166739,583.1414606153351,674.160946116728,628.5396388319672,818.8425054782775
