,mgv850GLB_cluster1,mgv850GLB_cluster2,mgv850GLB_cluster3,mgv850GLB_cluster4,mgv850GLB_cluster5,mgv850GLB_cluster6,mgv850GLB_cluster7,mgv850GLB_cluster8,mgv850GLB_cluster9,mgv850GLB_cluster10,mgv850GLB_cluster11,mgv850GLB_cluster12
1987-03-01,0.46977812,-0.0426126,-0.051075745,0.35604548,0.24840036,-0.02212293,0.2579028,0.13852811,0.109575294,0.05775716,-0.84200746,-0.24350066
1987-04-01,0.36732963,-0.011581123,-0.114623465,0.73851967,0.23384972,0.1361525,0.123235084,0.14461562,0.086264566,-0.17119284,-0.51075745,-0.12858021
1987-05-01,0.25909063,-0.006384468,-0.25062752,0.29160684,0.21113288,-0.019004941,0.21766584,0.036970533,-0.022716831,-0.23652229,-0.52100235,-0.20059109
1987-06-01,0.20756945,0.013659787,-0.22805914,0.7664331,0.32961673,0.10942681,0.08077095,-0.23132563,0.08448286,-1.0063703,-0.5863317,-0.078395344
1987-07-01,0.0570148,-0.0023756146,-0.21336003,1.0020645,0.5855894,0.07794986,0.13258907,-0.37920773,-0.08032553,-1.4213607,-0.20801488,-0.07126846
1987-08-01,0.00534513,0.01766864,-0.27408668,0.7324322,0.6368136,-0.13051037,0.22241707,-0.2097966,0.04394891,-1.1664275,-0.48462567,0.047215365
1987-09-01,0.11002072,0.057905637,-0.17817119,0.6480978,0.53688926,-0.016480828,0.122938134,-0.14327936,0.061172128,-0.83458364,-0.3570848,-0.071268484
1987-10-01,0.25404245,-0.0057905675,-0.1472882,0.6763082,0.46190882,0.052708983,0.2525577,0.08448285,0.07379258,-0.18069533,-0.49620685,-0.13229212
1987-11-01,0.5962796,-0.01677779,-0.13912204,0.49739462,0.18945539,-0.26770225,0.26206014,0.10853596,0.13065888,0.034594916,-0.69902503,-0.13674639
1987-12-01,0.7042217,-0.038158335,0.0038603782,0.8002857,0.17312303,-0.33021063,0.16258124,-0.029992152,0.1027454,0.3563424,-0.53941333,-0.1986609
1988-01-01,0.5757043,-0.061285533,0.03810007,0.7362398,0.24161685,-0.24554887,0.26412433,0.109283485,0.09762297,0.2860895,-0.72308785,-0.21666875
1988-02-01,0.49109775,-0.10101265,-0.09979236,0.6512265,0.14562091,-0.29191977,0.2052794,0.2290072,0.13138424,0.12406254,-0.90396154,-0.21205878
1988-03-01,0.40947407,-0.10602937,-0.029015716,0.65176886,0.25137913,-0.15565439,0.2828354,0.16663697,0.13165541,0.32893518,-0.89175856,-0.16338287
1988-04-01,0.39483064,-0.059251714,-0.20771997,0.56648433,0.26941225,-0.20772,0.07511543,0.20894027,0.095317975,0.02888012,-0.7529171,-0.12799455
1988-05-01,0.31225792,-0.031998646,-0.2662937,0.7393583,0.40093207,0.11592726,0.14616328,0.0744375,0.046642084,-0.8344051,-0.6894621,-0.12785897
1988-06-01,0.14616327,0.005830264,-0.29937705,0.8982668,0.47374254,0.1300284,-0.006643784,-0.19904236,0.08053894,-1.0564973,-0.5111647,-0.12121518
1988-07-01,-0.027795423,-0.015999317,-0.30629206,0.9053174,0.2949027,0.31618994,0.21504168,-0.34629032,0.10209735,-1.5682043,-0.408525,-0.10060589
1988-08-01,-0.016812842,-0.02359221,-0.2831066,0.71034265,0.38913596,0.21477051,0.10535143,-0.28866568,0.13233335,-1.4632597,-0.33069777,-0.004609966
1988-09-01,0.08108129,0.07308165,-0.2970721,0.62166846,0.36093378,0.08677592,0.0378289,-0.2097538,0.07606455,-0.706275,-0.45706528,-0.20961818
1988-10-01,0.3716452,0.1900936,-0.17070459,0.35957792,0.21110964,-0.09016566,0.27985248,0.12501162,0.10616498,-0.18751745,-0.72417253,-0.09992795
1988-11-01,0.5206558,0.05152323,-0.08799626,0.64770126,0.18399218,-0.28988597,0.22697338,0.13789243,0.110774934,0.30032626,-0.5606541,-0.1587729
1988-12-01,0.589263,-0.053963803,-0.034303624,0.6281767,0.093148574,-0.17897543,0.26832753,0.05030294,0.10684292,0.44960794,-0.60810965,-0.21219435
1989-01-01,0.6392742,-0.07944771,0.15556028,0.7289655,0.28908485,-0.27526787,0.26204643,0.18557651,0.13054676,0.4247535,-0.5243311,-0.220119
1989-02-01,0.50539225,-0.13400102,0.01941526,0.7290846,0.14555487,-0.46441776,0.24822946,0.16699503,0.14889002,0.37401175,-0.694304,-0.25442326
1989-03-01,0.4084351,-0.072300985,-0.08814289,0.6766753,0.1357877,-0.028825115,0.19355701,0.24477518,0.12423382,0.00011911392,-0.8564154,-0.2133296
1989-04-01,0.37806153,0.00011911392,-0.20773134,0.6059228,0.26740646,-0.14912824,0.047644805,0.21297228,0.104699455,-0.3488791,-0.6586894,-0.19593927
1989-05-01,0.3472115,0.023822403,-0.3013534,0.87047064,0.2628802,0.06467781,0.11661066,-0.012864101,0.085760646,-0.82747114,-0.39509454,-0.062057357
1989-06-01,0.20177574,0.0077422736,-0.3196966,1.0433022,0.5357658,-0.045381665,0.06813208,-0.22166745,0.07361122,-1.4112391,-0.40307504,-0.018581474
1989-07-01,0.0048835934,0.024298852,-0.35840803,0.90394104,0.4059337,0.25489974,0.12578228,-0.29956672,0.06968053,-1.3644282,-0.19820239,-0.083497524
1989-08-01,0.017747695,0.045977227,-0.2936111,0.6670273,0.5251649,0.19784506,0.13697882,-0.18652943,0.12471028,-1.3800318,-0.23071995,-0.06968053
1989-09-01,0.12899831,0.084926866,-0.21857056,0.61819136,0.48645344,-0.08456955,0.11946936,-0.24846765,0.05681642,-0.6822736,-0.5175417,-0.14495932
1989-10-01,0.34780708,0.064439595,-0.20844603,0.67691356,0.29182443,-0.1912939,0.23357865,0.18557651,0.14626954,-0.22535995,-0.4579857,-0.10291278
1989-11-01,0.5483917,-0.03859229,-0.075040564,0.6916835,0.23167285,-0.19998907,0.20987539,0.17390354,0.07730369,0.47394672,-0.60735214,-0.15949099
1989-12-01,0.58460176,-0.13435836,0.03311314,0.79185665,0.14626954,-0.33684877,0.17473733,0.09957765,0.11113151,0.30409294,-0.49836463,-0.2133296
1990-01-01,0.5868471,-0.16288216,-0.014009965,0.72393525,0.1090682,-0.3609856,0.20242429,0.07279943,0.13381477,0.4110025,-0.6214138,-0.23764558
1990-02-01,0.48026666,-0.10514019,0.047136307,0.5160117,0.15646638,-0.33008516,0.28033012,0.14612257,0.13813558,0.36465174,-0.7155555,-0.208971
1990-03-01,0.39830187,-0.059182264,-0.04124427,0.5869781,0.20517392,-0.18671218,0.25820228,0.14101616,0.103045225,0.3581051,-0.5648502,-0.14638445
1990-04-01,0.36072376,-0.008510733,-0.0684786,0.49309826,0.22913487,-0.15096712,0.20962569,0.23122983,0.031947948,-0.11731706,-0.7475034,-0.14075428
1990-05-01,0.28307977,0.015843034,-0.24654913,1.0341184,0.40327734,-0.011391258,0.13957588,-0.037709057,0.07934614,-0.8608925,-0.4254052,-0.07869147
1990-06-01,0.046874452,0.01819985,-0.2537505,0.91444457,0.60098803,-0.026579667,0.21761265,-0.27744958,0.1319817,-1.424957,-0.5579106,-0.16746487
1990-07-01,-0.058003843,-0.005630183,-0.32654992,0.8161129,0.4937529,0.108282566,0.13329104,-0.2720813,0.084190704,-1.0604361,-0.37918547,-0.08654752
1990-08-01,-0.056170773,0.034173846,-0.3032436,0.75824004,0.56066024,0.102521464,0.13198169,-0.2838654,0.09806973,-1.4507511,-0.48969394,-0.087071255
1990-09-01,0.0056301714,0.0861547,-0.2525721,0.51666635,0.54324603,-0.28766245,0.1205904,-0.16798858,0.07214476,-0.807995,-0.47385088,-0.033388235
1990-10-01,0.34461886,0.02029481,-0.16052535,0.5071082,0.34200016,-0.023829985,0.17780867,0.112341546,0.08144108,-0.16222748,-0.5270102,-0.10553297
1990-11-01,0.6062254,0.02592497,-0.13446943,0.7871765,0.208971,-0.13329102,0.25519076,0.028543662,0.078822374,0.23175356,-0.5037039,-0.112079665
1990-12-01,0.54219854,-0.1335529,-0.016497707,0.6198425,0.14062335,-0.17191663,0.21028033,0.09662944,0.13198169,0.382066,-0.5366993,-0.23437223
1991-01-01,0.64507663,-0.17219636,-0.04568811,0.88572276,0.13541496,-0.2307497,0.23157445,0.12271466,0.12221984,0.7646574,-0.5057031,-0.23866682
1991-02-01,0.49580678,-0.13937351,-0.0074222563,0.6416129,0.32525983,-0.3168479,0.20963752,0.18176284,0.13244608,0.0857683,-0.80193365,-0.22860554
1991-03-01,0.45391226,-0.093190566,-0.05772867,0.69307387,0.17087686,-0.072573185,0.17516527,0.26951042,0.11677685,-0.23437841,-0.76696664,-0.20534912
1991-04-01,0.34323817,-0.051955797,-0.20980248,0.725402,0.23998633,-0.00032987594,0.10259209,0.19660735,0.10721038,-0.46248913,-0.7072587,-0.13244607
1991-05-01,0.30678663,-0.041399695,-0.23784213,0.7613586,0.30431256,0.16098054,0.17285614,0.03562683,0.11314819,-0.41119307,-0.64540654,-0.08197471
1991-06-01,0.12254971,-0.020947266,-0.22497687,0.87698096,0.47683877,0.11001434,0.05607929,-0.3011787,0.064656116,-0.94543064,-0.43362474,-0.12403418
1991-07-01,0.02325641,-0.0014844418,-0.3255897,0.92794716,0.53275317,0.14102297,0.08857226,-0.40063697,0.10721038,-1.6625859,-0.23008999,-0.098303676
1991-08-01,-0.044698488,0.049481712,-0.30216834,0.7917075,0.33878484,0.032658003,0.1486101,-0.10226222,0.07438751,-1.5439945,-0.14267227,-0.10951953
1991-09-01,-0.0122054815,0.059872877,-0.26637655,0.82007694,0.5246712,0.12683813,0.046512805,-0.18242261,0.07488233,-0.78989315,-0.45407724,-0.08758263
1991-10-01,0.36962843,-0.011380792,-0.13689943,0.5668956,0.24790339,-0.053605177,0.07405764,0.051460993,0.092035994,-0.109189674,-0.6719617,-0.14877503
1991-11-01,0.41680098,-0.037111282,-0.091046356,0.5395156,0.16411436,-0.15916619,0.35544366,0.08246953,0.08279942,0.213761,-0.600708,-0.12980704
1991-12-01,0.5607928,-0.09714911,-0.0037936033,0.598234,0.15322837,-0.23635766,0.26670647,0.10374667,0.06432623,0.4948172,-0.5414949,-0.27165464
1992-01-01,0.619895,-0.18923391,-0.03225274,0.6657983,0.19619301,-0.28799957,0.17638639,0.0571449,0.13583621,0.30352372,-0.4862,-0.2230926
1992-02-01,0.5693077,-0.08217087,0.027836392,0.722274,0.29897353,-0.25654978,0.09220804,0.03988098,0.13075073,0.11683257,-0.61427414,-0.1979328
1992-03-01,0.4233005,-0.08658723,-0.09823034,0.4493971,0.25025985,-0.031851254,0.14761315,0.10626006,0.10251286,0.18535289,-0.74676466,-0.1943194
1992-04-01,0.39760533,-0.059821464,-0.15457226,0.5525791,0.27769476,0.023420047,0.24062419,0.11000726,0.04336053,-0.09782883,-0.76590216,-0.17183617
1992-05-01,0.20596251,-0.0056208135,-0.18294397,0.633947,0.4396276,0.059553813,0.22121899,0.07199989,0.050721116,-0.3036576,-0.5474936,-0.020341974
1992-06-01,0.11536042,0.01739775,-0.26645312,1.029545,0.49570185,0.02930851,0.15510759,-0.2169365,0.050854944,-0.9861844,-0.3629437,-0.14520425
1992-07-01,-0.083776824,0.028639352,-0.36347902,0.9274336,0.47428924,0.21640119,0.19913723,-0.23045318,0.12794033,-1.193619,-0.35571694,-0.14333063
1992-08-01,-0.056208093,0.059018493,-0.34447533,0.7899914,0.46893612,0.12660208,0.1663492,-0.20154616,0.07681772,-0.96383494,-0.33872065,-0.13690685
1992-09-01,0.080832586,0.06330103,-0.2625721,0.7127722,0.4954342,-0.15979162,0.16568004,-0.11910763,0.0994348,-0.67610306,-0.59701025,-0.20234914
1992-10-01,0.41085443,0.054602146,-0.19779897,0.64505476,0.22951639,-0.21974692,0.075613275,0.086587235,0.11776934,-0.23634164,-0.6177537,-0.13449794
1992-11-01,0.5505717,-0.025695134,-0.09823034,0.42771682,0.14078788,-0.27889922,0.3127579,0.0952861,0.094349295,0.41058674,-0.5875084,-0.12914479
1992-12-01,0.64438564,-0.11562808,-0.031048287,0.5390624,0.19458708,-0.3225274,0.30981368,0.14413361,0.13597007,0.76938176,-0.595672,-0.22496621
1993-01-01,0.6409462,-0.13754459,0.07393749,0.8433746,0.1396339,-0.5071159,0.18559813,0.099705316,0.11711602,0.36597306,-0.52916944,-0.24932131
1993-02-01,0.50990164,-0.14218745,-0.009982157,0.5686337,0.20370531,-0.31617847,0.18118739,0.10446425,0.13348207,0.3638838,-0.5747854,-0.20904455
1993-03-01,0.42424092,-0.06499996,-0.09146424,0.6928301,0.24827668,-0.20869641,0.15530352,0.22018743,0.13696423,0.20010701,-0.5632945,-0.1643571
1993-04-01,0.4230802,-0.06407142,-0.22030349,0.48703557,0.3370713,0.002321434,0.19128565,0.020660687,0.115374945,-0.26777667,-0.80623186,-0.10957136
1993-05-01,0.2328392,-0.0242589,-0.24514274,0.58163375,0.3222142,-0.09866066,0.1313928,-0.012187481,0.037955306,-0.6396694,-0.5620176,-0.06372316
1993-06-01,0.09506245,-0.0,-0.32581237,1.0076158,0.47554445,0.21438384,-0.02356248,-0.24293737,0.14938387,-1.0714549,-0.5482052,-0.07242856
