,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12
2002-05-01,126295.91645885288,103448.15784801135,102086.19791666667,104802.85045219638,114707.2645246479,142999.6926836493,107222.62055140597,147391.11703725962,102863.63455414014,122887.81061746989,108399.83473557694,132161.56811683005
2002-06-01,126688.70012468829,103599.37144886363,101529.25347222222,104806.23586886305,115232.099471831,142696.63803317538,107472.64801186291,147468.701171875,102882.94287420383,122879.6498493976,108679.31356837608,132000.6255106209
2002-07-01,126479.15952306734,103675.67560369318,101415.59343434343,104786.81564922481,115176.70334507043,142696.20482819906,107463.93892794376,147475.7061298077,102966.71974522293,123168.51468373495,108731.91272702992,131918.4206495098
2002-08-01,126548.2699501247,103599.7647372159,101698.57954545454,104777.44064922481,115362.48899647887,142761.2855450237,107555.3959797891,147190.83158052884,102927.05214968153,122806.69239457832,108632.24826388889,131987.5
2002-09-01,126733.41840710724,103575.33025568181,102478.3538510101,104730.77559754522,115187.8477112676,143323.34863744077,107429.95386643233,146778.01231971153,102992.41142515924,122829.05685240965,108585.6420272436,132274.60682189543
2002-10-01,126619.6559382793,103430.42702414772,102804.18244949495,104693.54005167958,114940.29049295775,143717.22082345973,107212.28306239015,146709.3562199519,102890.13833598727,122373.71987951807,108317.39282852564,132599.45618872548
2002-11-01,126961.35442643393,103439.42116477272,103276.37310606061,104907.02317506459,115089.55325704227,144129.97630331755,107221.98758787346,147073.876953125,102895.95839968153,122137.0952560241,108256.7875267094,132931.39042075165
2002-12-01,126978.28670511223,103458.6807528409,103715.64078282828,105063.9575258398,114831.93882042254,144380.0762736967,107111.3603910369,146840.22310697116,102986.62917993631,122310.0903614458,108180.55388621795,133104.63899101308
2003-01-01,127054.08354114713,103432.74680397726,103620.65183080808,104987.88154069766,114876.87940140846,144537.81842417063,106984.33380931459,147218.22791466347,102992.17655254778,120825.61182228917,108042.28599091881,133148.33282271243
2003-02-01,126978.9608011222,103339.02965198863,103110.92171717172,105015.63105620154,114775.56998239437,144140.40654620854,106953.39548550088,147346.08248197116,102905.09753184713,122026.70368975904,107957.53038194445,132817.4836601307
2003-03-01,126877.93796758105,103368.20756392044,102958.75157828283,105008.59173126615,114843.76320422535,143923.58930687205,107050.41053383128,146939.73858173075,102932.15167197453,122154.84751506025,108114.30622329061,132692.32792075165
2003-04-01,126710.14456047383,103432.28338068181,102443.31597222222,105029.96002906977,114862.2139084507,143516.4914099526,107220.83836775043,147139.8212139423,102880.15127388535,123314.46724397592,108318.48123664531,132361.96384803922
2003-05-01,126637.72989401496,103499.85440340909,102083.9567550505,105009.56072351421,114944.97579225352,143136.17816943128,107348.03932337434,147299.35396634616,102859.70640923567,123152.13667168675,108487.60683760684,132202.836499183
2003-06-01,126585.69007169576,103568.75266335226,101582.55208333333,104884.85142118862,114759.08670774648,142591.02117890996,107401.12313268892,147198.87319711538,102927.88614649682,122921.49849397592,108571.06537126069,131919.89634395426
2003-07-01,126757.65274314216,103659.32705965909,101483.98042929293,104924.02091408268,115226.18177816902,142578.7877665877,107600.76202768013,147404.94290865384,102940.16819267516,123368.3170180723,108775.87473290598,131954.07475490196
2003-08-01,126717.83626870325,103652.1182528409,101743.78156565657,104835.25314922481,115176.45026408452,142777.8398992891,107403.94057557116,147064.32166466347,102978.44247611465,123172.5997740964,108681.23831463676,132054.501123366
2003-09-01,126764.38591022445,103593.10813210226,102263.55744949495,104667.31266149871,115227.7596830986,143170.49763033175,107370.87681239015,146818.359375,102985.33738057326,122586.6905120482,108565.94217414531,132278.02798202613
2003-10-01,126855.36744077307,103464.66885653409,102916.99021464646,104814.55507105943,115106.40845070423,143780.12070497632,107280.45501977153,146749.09104567306,102937.73984872612,122474.6046686747,108365.66172542736,132548.57792075165
2003-11-01,126881.19155236908,103392.13689630681,103329.88478535354,104925.08680555555,114866.88160211268,144188.2923578199,107148.16014938487,146883.60126201922,102893.67535828026,123496.4796686747,108237.4232104701,132898.9506740196
2003-12-01,127036.38170199502,103385.89133522726,103829.06407828283,104924.74765826874,115006.40625,144505.36877962085,107045.74500219683,146798.98963341347,102914.68252388535,122391.22740963857,108084.62206196581,133130.63725490196
2004-01-01,127132.10918017456,103363.14098011363,103526.49936868687,104937.90576550388,114894.68089788733,144260.27473341234,106925.38719244287,146826.57376802884,102944.20481687899,121140.5591114458,107991.49639423078,132883.48907271243
2004-02-01,126957.03319825437,103397.86665482954,103157.25220959596,104921.61256459948,114742.6122359155,144316.43216824645,106952.71858523725,146970.67307692306,102937.69705414014,121731.5794427711,108061.03766025642,133010.258374183
2004-03-01,127117.45246259353,103322.27272727272,102922.00126262626,105052.15600775194,114855.81866197183,143890.57686611376,107075.86225834797,147360.5243389423,102859.64271496815,123112.99887048194,108091.90705128206,132803.92156862744
2004-04-01,126915.92697942644,103414.66885653409,102282.41003787878,105078.2703488372,114952.72227112677,143462.64069905214,107274.85171353251,147151.61884014422,102877.28204617836,122931.55120481928,108326.28372061967,132363.37826797387
2004-05-01,126703.36853179552,103519.80202414772,101968.40277777778,104921.9436369509,114853.5761443662,143018.23533767773,107337.72105667838,147261.42953725962,102876.3893312102,122915.5591114458,108573.02350427351,132134.24734477123
2004-06-01,126588.47997194514,103678.35049715909,101745.4071969697,104924.9878875969,115217.03565140846,142812.37781398106,107581.90767794376,147333.74399038462,102944.44864649682,123251.28953313254,108753.1984508547,132114.5654616013
2004-07-01,126805.19404613467,103617.4502840909,101501.57039141415,104910.58220284237,115272.67385563381,142621.5787914692,107542.62412126537,147204.15414663462,102939.95919585988,122975.28237951807,108692.86358173078,131949.7421364379
2004-08-01,126619.63061097257,103662.79740767044,101648.92676767676,104702.26098191214,115294.07790492958,142731.56101895735,107410.18782952547,147096.1651141827,102955.77826433121,122759.3373493976,108674.78465544872,131964.38419117648
2004-09-01,126823.31475997507,103568.25905539772,102399.35290404041,104835.19864341085,115247.24691901408,143279.10989336495,107462.4711665202,146891.73677884616,102991.1236066879,123017.22515060242,108589.51489049145,132331.84742647057
2004-10-01,126790.1535224439,103488.38334517044,103126.16003787878,104831.87984496124,115165.73063380283,143954.13210900474,107337.03454525482,146580.615234375,102967.21337579619,122903.91566265062,108439.65010683761,132646.400122549
2004-11-01,126915.7009819202,103407.05522017044,103344.77588383839,104936.13937338501,114932.74867957747,144191.96904620854,107133.16948594023,146703.55318509616,102916.06588375797,122917.46987951807,108258.99772970086,132932.31719771243
2004-12-01,126829.53163965089,103358.19513494318,103578.44065656565,104850.1049741602,114755.34991197183,144383.11981635072,107007.99373901582,147113.05588942306,102904.6476910828,122230.89231927712,108094.94691506411,133067.74662990196
2005-01-01,127217.58494389028,103344.3838778409,103501.51515151515,104900.37144702842,114941.3886443662,144399.1002665877,106961.04596880492,146938.92352764422,102930.06568471338,121127.56965361447,107988.77036591881,133044.55678104574
2005-02-01,126958.21773690774,103298.58043323863,103391.09059343435,104976.32428940567,114787.40316901408,144197.16750592418,106942.60901801405,146805.5889423077,102932.36166401274,122380.28049698795,108000.11685363248,132814.57312091504
2005-03-01,126752.35933603492,103436.44975142044,102997.37215909091,105081.12281976744,114772.15008802818,143965.8693720379,107101.68881810193,146466.8194110577,102998.34593949045,122260.40097891567,108182.92100694445,132691.96537990196
2005-04-01,126868.2025405237,103413.52982954544,102441.84816919192,105068.84084302325,114914.03829225352,143689.84004739337,107277.09660588752,147028.125,102919.14609872612,123028.58621987952,108334.92087339744,132491.015625
2005-05-01,126418.2785224439,103471.48526278409,101904.72695707071,104906.02592054263,114815.86047535212,143172.8561907583,107309.74983523725,146930.5438701923,102888.38375796178,122487.4905873494,108431.70739850428,132185.14859068627
2005-06-01,126550.98971321696,103553.52095170454,101427.37531565657,104840.91166020672,114958.18001760564,142577.99170616115,107348.87137521968,147086.51216947116,102890.56230095543,122994.04179216867,108556.3451522436,131925.1965890523
2005-07-01,126478.91988778056,103674.78693181818,101474.1240530303,104878.2541989664,115052.40096830987,142632.4089158768,107611.2203427065,147298.53515625,102955.40704617836,123344.35240963857,108805.34021100428,131943.6785130719
2005-08-01,126648.37710411473,103625.56196732954,101660.20359848485,104871.66101421189,115204.42561619719,142757.55331753555,107485.79882469244,147044.69651442306,102978.01652070064,122823.61634036145,108662.70866720086,131973.90471813726
2005-09-01,126651.10271197009,103577.28870738635,102334.77746212122,104798.79279715761,115262.95554577465,143104.04694905214,107448.12994288224,147031.25,102957.10290605096,123234.23381024097,108627.8528979701,132268.155126634
2005-10-01,126837.32855361597,103517.8897372159,103081.89709595959,104828.78916343668,115201.82878521127,143807.9161729858,107299.0938049209,146807.3993389423,102964.57105891721,123168.58998493977,108423.3623798077,132687.05065359478
2005-11-01,126831.02205423941,103385.94371448863,103229.75063131313,104839.40366602066,115035.01320422535,144140.9508293839,107130.92596660808,146793.99038461538,102900.32742834395,122416.7451054217,108178.92461271369,132889.15696486927
2005-12-01,126795.6222724439,103354.7452059659,103881.27367424243,104737.06193475451,114782.61443661973,144319.9422393365,106894.32117750439,146706.3777043269,102890.19406847135,121262.8388554217,108047.20886752137,133023.97365196078
2006-01-01,127114.49306421448,103328.17205255681,103591.91130050505,105011.67231912144,114889.68089788733,144365.2547393365,106975.017849297,147321.63837139422,102882.07105891721,122414.86257530122,107976.32211538462,133006.89082924835
2006-02-01,126900.55525249377,103351.47460937499,103512.77619949495,105057.18669250645,114746.28961267606,144154.34315758295,106948.78075571176,147122.47596153847,102916.03304140127,122984.83621987952,108028.99305555556,132865.33394607843
2006-03-01,127078.93742206984,103371.63707386363,102759.9273989899,105005.27697028423,114987.16109154931,143826.91795023697,107107.31958479788,146884.23978365384,102893.99283439491,123134.93975903615,108146.66800213676,132572.5439133987
2006-04-01,126939.30408354115,103367.14311079544,102222.55366161616,104932.48950258398,115002.25352112677,143466.2581457346,107156.62346221441,147034.9834735577,102870.98925159236,123375.00941265062,108266.43295940172,132299.97702205883
2006-05-01,126687.91108167083,103547.53728693181,102124.7711489899,104994.4262758398,114707.26232394367,143102.22896919432,107293.49187170474,147068.0926983173,102940.8907245223,122992.27221385542,108574.7512686966,132269.1814746732
2006-06-01,126603.3042394015,103592.52929687499,101589.18876262626,104979.91965439277,114949.02948943662,142748.36715047393,107565.72797671352,147363.94981971153,102904.21675955414,123035.95632530122,108691.86197916667,132068.64276960783
2006-07-01,126704.17510910225,103674.26136363635,101374.35290404041,104958.49079457363,115151.57350352113,142568.6537322275,107558.26559753953,147399.54552283653,102978.92316878981,123276.4966114458,108708.1029647436,131979.4628267974
2006-08-01,126371.11323254365,103592.80273437499,101654.61647727274,104744.95316537467,115011.53829225352,142709.89706753555,107467.36324692442,146966.07572115384,102933.74402866242,123212.58471385542,108662.45659722223,131896.83670343136
2006-09-01,126716.9381234414,103588.24041193181,102382.55997474748,104895.95445736434,115206.52948943662,143189.82893957346,107533.12829525482,146854.44711538462,102975.8509156051,122818.96649096387,108635.94918536325,132250.0510620915
2006-10-01,126934.9555798005,103492.84002130681,102835.27462121213,104868.7782622739,115334.2011443662,143875.96267772513,107465.39021309314,146677.96349158653,102999.22770700637,122777.23079819277,108487.49499198719,132591.17647058822
2006-11-01,127032.90211970075,103398.86896306818,103070.81755050505,104898.85941537467,114985.7460387324,144080.13551540286,107185.71644332161,146818.994140625,102927.91401273885,122459.94917168675,108265.15424679487,132905.85171568627
2006-12-01,127232.90406795513,103460.18022017044,103775.41035353535,105103.41569767441,114941.63292253522,144466.7024585308,107145.28503954306,147424.83849158653,102956.91480891721,122344.55007530122,108180.02303685898,133315.64031862744
2007-01-01,127164.13068890275,103390.47407670454,103907.62310606061,105029.40083979328,114849.60607394367,144668.53524881517,106984.97226493848,147375.0225360577,102966.20421974522,122379.37688253012,108055.09147970086,133388.5799632353
2007-02-01,127023.19981296759,103389.39985795454,102920.17834595959,105065.35045219638,114839.13512323944,144103.13981042654,106958.17085896309,147164.36298076922,102956.35748407643,122270.89608433735,108002.84288194445,132831.6916870915
2007-03-01,127002.81522755612,103332.03568892044,102767.78724747474,104998.99265180879,114839.03169014085,143878.24718601897,107056.41476274164,147431.7608173077,102884.03960987262,122292.1780873494,108072.83987713676,132663.0463643791
2007-04-01,126732.62741583542,103449.80646306818,102570.48611111111,105037.93200904393,114903.34507042254,143569.33501184834,107231.51224736379,146979.57857572116,102929.60788216561,122853.30384036145,108321.19891826923,132410.82771650326
2007-05-01,126880.21158042394,103501.29971590909,101926.82291666667,104946.14825581395,114925.98371478874,143099.24096563982,107297.0177943761,147345.7782451923,102912.7060111465,122842.33810240965,108523.47923344017,132156.61509395426
2007-06-01,126431.79356296759,103552.2940340909,101578.10921717172,104814.89825581395,114815.64700704227,142493.94253554504,107336.17640597539,147230.6377704327,102800.74741242039,123171.046686747,108561.29974626069,131888.4957107843
2007-07-01,126511.66809538654,103626.97887073863,101350.11047979798,104745.3690245478,115182.51100352113,142580.59834123222,107403.28015158171,147291.5301983173,102928.68929140127,123028.01204819277,108654.17668269231,131870.29718137256
2007-08-01,126665.60551745637,103608.8370028409,101619.65751262626,104829.7197997416,115282.67605633804,142651.7624407583,107575.74967047451,147053.955078125,102945.65983280256,123224.79292168675,108744.41439636753,131925.1225490196
2007-09-01,126604.4868298005,103566.24467329544,102226.82291666667,104839.85384366925,115166.36443661973,142957.8236078199,107459.70864455184,146949.57557091347,102912.15664808918,123092.5169427711,108567.74338942308,132198.56260212418
2007-10-01,126948.27969139651,103481.06445312499,103066.96654040404,104817.63969638242,115197.87411971831,143726.521771327,107346.07590070298,146858.1317608173,102930.34932324842,123117.48870481928,108369.57966079061,132615.2854370915
2007-11-01,126988.38645573567,103347.72460937499,103325.48137626263,104928.1774870801,115013.24163732395,144074.48904028436,107093.4589191564,146831.31760817306,102830.16819267516,122372.67507530122,108136.70539529916,132866.13306781044
2007-12-01,127213.27540523691,103377.60830965909,103474.13983585859,105038.91311369509,114946.2323943662,144316.51362559243,107040.92431898066,147262.82677283653,102880.34434713377,122852.12725903615,108042.9437099359,133065.49479166666
2008-01-01,127205.2524937656,103342.15021306818,103899.92108585859,105052.72327196383,114856.76276408452,144330.07257109004,106980.04173989454,147275.19906850962,102897.5199044586,122623.62575301205,107949.8764690171,133164.32546977123
2008-02-01,127134.67113466335,103417.55593039772,103762.39741161616,105002.59811046511,114784.65889084508,144431.68690758295,106972.23747803163,147301.54747596153,102967.03423566879,122137.81061746989,108010.72382478633,133162.24724264705
2008-03-01,127105.91684850375,103382.43430397726,102710.18781565657,105067.17740633075,114839.49383802818,143712.31486966825,107131.600120826,147262.353515625,102904.3580812102,122849.88704819277,108152.3420806624,132529.86621732026
2008-04-01,126759.72568578554,103350.01154119318,102317.1480429293,104965.16876614987,114698.87984154931,143422.1267772512,107099.39586994727,147000.39438100962,102844.41480891721,123379.6780873494,108218.39943910258,132357.91717728757
2008-05-01,126369.58969763093,103498.34339488635,101856.26578282828,104856.23183139534,114541.02112676056,143002.41409952607,107190.19524384885,147029.25180288462,102911.42714968153,122674.83057228917,108455.43202457266,132053.27563316992
2008-06-01,126700.97217892768,103588.88671874999,101550.06313131313,104944.05886627907,115089.01188380283,142605.8982523697,107532.830349297,147248.09194711538,102935.19406847135,123242.31927710844,108693.27256944445,131959.4030841503
2008-07-01,126515.50810473817,103638.5147372159,101397.1433080808,104813.40035529716,115016.5625,142490.4028436019,107492.52938268892,147204.0339543269,102947.03423566879,123402.7202560241,108704.82271634616,131857.94781454248
2008-08-01,126988.31631857857,103557.40589488635,101645.75441919192,104812.68572351421,115258.12940140846,142671.6306279621,107499.24758347978,146957.177734375,102952.60847929936,123064.74962349398,108652.20185630342,131866.30923202613
2008-09-01,126960.12118142145,103545.63299005681,102193.03188131313,104866.39615633075,115226.30061619719,143116.172985782,107420.33721441124,146820.52283653847,102956.23507165606,122727.16490963857,108595.8216479701,132190.10416666666
2008-10-01,127147.09904925188,103518.35404829544,102898.45328282828,104984.19129521963,115308.34507042254,143739.1476599526,107449.73088752196,147044.44486177884,102983.64749203822,123188.05534638555,108484.93088942308,132719.44444444444
2008-11-01,127249.36876558604,103400.57617187499,103430.01893939394,104957.7680878553,115031.06514084508,144112.07420023697,107140.5233963093,146870.25240384616,102906.22910031848,122674.5952560241,108189.09922542736,132943.9440359477
2008-12-01,127017.90056109727,103368.53870738635,103579.34816919192,104878.1613372093,114829.7997359155,144357.42742890996,106944.17151801405,147108.68765024038,102896.85509554141,122600.87537650602,108086.34481837608,133047.18903186274
2009-01-01,126932.32543640898,103415.62056107954,103720.20202020202,105030.26082041343,114775.57438380283,144475.4628258294,106966.90053822495,147506.82091346153,102974.3152866242,122189.17545180724,108031.4453125,133084.3111723856
2009-02-01,127093.11292082295,103335.1358309659,102877.17013888889,105035.96778100776,114871.47887323944,144040.15847156398,106983.57178163444,147258.02659254806,102881.2967754777,123448.93637048194,107983.60209668805,132716.79942810457
2009-03-01,126990.09702306734,103336.15678267044,102763.66792929293,105021.43087855297,114824.78653169014,143795.26066350713,107051.70941344464,147045.83458533653,102901.78443471338,123378.03087349398,108080.30849358975,132571.90053104574
2009-04-01,126944.8624532419,103424.44691051135,102369.48390151515,105098.07412790698,114836.97623239437,143491.62840639811,107198.65581063268,147398.47506009616,102874.86265923567,123137.13290662652,108296.24565972223,132368.98999183005
2009-05-01,126660.45628117208,103446.21093749999,102123.6663510101,104862.60699289406,114739.75792253522,143065.66943127962,107212.93662126537,147237.98452524038,102839.6974522293,122779.38629518072,108383.69724893162,132222.3983864379
2009-06-01,126480.93827930176,103573.93821022726,101468.86837121213,104776.98239664083,114894.33758802818,142764.36981635072,107274.54141036906,147114.65970552884,102924.78304140127,122559.96799698795,108577.26195245727,131986.32046568627
2009-07-01,126490.86268703242,103604.74875710226,101368.72632575758,104741.83825904393,115243.5849471831,142513.92550355452,107479.08474297011,147244.23828125,102885.86683917198,123100.27296686747,108701.1184561966,131917.493872549
2009-08-01,126649.84413965089,103562.97230113635,101739.87531565657,104758.86426033592,115133.17121478874,142793.26125592418,107417.8959797891,147109.52899639422,102918.94307324842,123055.16754518072,108585.65371260684,131982.16911764705
2009-09-01,126823.05369389028,103555.87357954544,102243.45801767676,104764.7751130491,115320.29049295775,143142.8502665877,107373.54184973637,146957.05003004806,102903.38873407643,122852.7296686747,108577.44724893162,132233.34609885621
2009-10-01,126946.99774002495,103434.49662642044,102772.95612373737,104827.31346899224,115090.04841549296,143715.2732523697,107286.99747363795,146568.212890625,102920.75736464969,122352.54141566265,108362.44324252137,132486.43535539217
2009-11-01,126825.20261845387,103329.80823863635,103421.65404040404,104825.59754521963,114781.09154929579,144048.53376777252,107076.63938927943,147054.65369591347,102830.48367834395,123366.62274096387,108157.5170272436,132884.32138480392
2009-12-01,126995.1663809227,103371.88121448863,103459.35132575758,104903.70841408268,114854.19894366198,144285.12662914692,107021.27636203865,146460.64077524038,102915.72054140127,121456.28765060242,108111.16619925214,132891.7560253268
2010-01-01,126921.71134663343,103322.07208806818,103521.77241161616,104920.01170865633,114829.39040492958,144490.391735782,106929.5419595782,146572.31069711538,102911.21616242039,120895.6419427711,107971.6529780983,133016.54667075165
2010-02-01,126679.09912718205,103311.8838778409,103032.867739899,105048.10440891473,114719.83054577465,144111.61507701423,106995.92898725835,146198.64783653847,102947.70800159236,121786.99171686747,108024.91987179487,132679.96834150326
2010-03-01,126934.73737531173,103370.35600142044,102986.47411616161,105150.60763888889,114840.17605633804,143918.13166469196,107151.62840509665,146878.57572115384,102940.9006767516,123306.91829819277,108187.4015090812,132758.8924632353
2010-04-01,126827.7567799252,103414.50461647726,102672.27746212122,105091.21245155038,114990.9639084507,143522.31190758295,107241.43371045693,146727.01322115384,102944.17595541402,123533.34902108434,108374.71287393162,132445.56270424835
2010-05-01,126875.37406483792,103452.47247869318,101956.86553030302,104916.83018410852,115014.56205985916,142984.34908175355,107249.63477592266,147194.63266225962,102829.00079617836,122873.23042168675,108454.83106303419,132114.78502859478
2010-06-01,126890.68734413966,103639.85351562499,101718.18181818182,105014.44605943152,115223.56954225352,142730.37988744077,107579.3524824253,147395.51532451922,102967.49104299363,123309.11144578314,108729.57231570514,131986.06260212418
2010-07-01,126958.69311097257,103646.91850142044,101511.71875,105007.81855620154,115417.4471830986,142603.2916172986,107678.93233743409,147266.75931490384,102965.98925159236,123408.09487951807,108775.02170138889,131952.57352941178
2010-08-01,126911.71290523691,103630.50159801135,101815.5855429293,104874.28536821705,115292.7332746479,142743.1797985782,107549.86818980667,146965.95928485575,102973.01154458598,123403.72740963857,108745.86838942308,132011.7825776144
2010-09-01,126902.27556109727,103545.1748934659,102277.32007575758,104880.22044573643,115164.30677816902,143102.04013625594,107518.60583260105,146742.08608774038,102968.89629777071,122915.01317771085,108608.31663995727,132179.1002859477
2010-10-01,127029.06990336659,103481.10440340909,102894.1682449495,105026.43330103358,115163.45510563381,143484.65639810427,107350.017849297,146768.9453125,102913.7629378981,122955.39344879519,108412.74706196581,132486.8004493464
2010-11-01,127074.38045511223,103386.24467329544,103215.08049242424,104981.25,115070.35651408452,143978.61374407585,107142.654327768,146620.89092548075,102894.20481687899,122715.34262048194,108207.63221153847,132784.66860702613
2010-12-01,127120.84826995013,103282.40500710226,103241.30366161616,104792.44791666666,114872.49339788733,144047.26747630333,106900.25126318101,146183.35712139422,102788.34295382166,122387.4623493976,107954.25347222223,132723.9098243464
2011-01-01,126998.29722568579,103270.17578124999,103982.52840909091,104835.07146317829,114829.41461267606,144227.12899881517,106858.23401801405,146979.77013221153,102840.28861464969,121449.49171686747,107832.21487713676,132960.1843341503
2011-02-01,127205.04208229427,103349.82155539772,103020.43876262626,105052.65463501292,114677.9951584507,144003.29902251187,107005.21199472758,147286.19290865384,102887.28702229299,122619.00414156627,108045.86338141026,132776.54973447713
2011-03-01,127079.26278054864,103352.00017755681,103281.13162878787,105084.4638242894,114824.34198943662,143915.58056872038,107081.30629393672,147038.66060697116,102880.50756369428,122851.79781626507,108116.2309695513,132750.99060457517
2011-04-01,126825.4344607232,103404.27201704544,102431.40782828283,105019.90067829457,114998.71698943662,143541.5765699052,107243.03328207381,147176.91932091347,102891.16839171975,123004.47100903615,108302.0265758547,132337.4693627451
2011-05-01,126824.04535536161,103478.38867187499,102021.03061868687,105001.97634043927,114858.48151408452,143133.06057464457,107312.83501757469,147039.56204927884,102890.81508757963,123302.56024096387,108509.28819444445,132213.39869281044
2011-06-01,126643.62336346634,103566.53409090909,101445.45454545454,104892.89607558139,114982.1346830986,142559.6267772512,107360.59287126537,147178.4442608173,102884.83081210192,123182.3701054217,108584.74225427351,131916.52624591504
2011-07-01,126542.34920511223,103582.16086647726,101388.78630050505,104797.42813307494,115049.22535211268,142515.9101007109,107505.87928383128,147332.4969951923,102887.24024681529,123474.23757530122,108657.18149038462,131793.3695874183
2011-08-01,126399.85972568579,103601.98242187499,101619.12089646465,104830.96333979328,115104.40580985916,142648.53747037915,107506.65366871704,147014.15264423075,102929.81588375797,123096.31024096387,108660.00434027778,131901.43229166666
2011-09-01,126691.74134975063,103623.54936079544,102245.05208333333,104851.35658914728,115149.50924295775,142995.75311018957,107459.46012741652,146955.97581129806,102994.57703025478,122977.12725903615,108645.40598290598,132152.35651552287
2011-10-01,126975.47147755612,103451.35475852272,102887.69728535354,104966.69492894056,114996.59551056339,143670.09774881517,107264.30415202108,146817.0147235577,102943.3777866242,123088.31890060242,108360.4250133547,132610.31454248365
2011-11-01,126887.91692643393,103411.6983309659,103188.85732323233,104930.3637758398,115002.67605633804,143983.30124407585,107195.59808875219,146985.88115985575,102891.14948248408,123280.28049698795,108248.91826923078,132882.3274101307
2011-12-01,127189.00405236908,103378.24751420454,103931.44728535354,105036.66828165375,114945.79005281691,144359.34908175355,107015.37099077328,147447.23182091347,102870.41699840764,122785.15625,108047.25894764958,133232.80739379083
2012-01-01,127098.48036159601,103395.39683948863,103682.02335858587,104985.45704134366,114733.98767605635,144323.3412322275,106932.46924428822,147367.14993990384,102929.31628184713,121706.08057228917,107966.57151442308,133064.6777982026
2012-02-01,126969.30330423941,103352.43164062499,103331.41571969698,105018.49967700258,114661.15316901408,144079.09878554504,106872.7001867311,147461.91781850962,102888.63554936307,122388.84600903615,107941.53478899573,132838.14338235295
2012-03-01,127114.95869700749,103341.26331676135,102875.62342171717,105053.1451873385,114894.55325704227,143907.58664099526,107042.21496045693,147261.376953125,102854.35509554141,123425.41415662652,108094.68983707266,132776.56505310457
2012-04-01,126884.88154613467,103431.33966619318,102188.58112373737,105064.25024224806,115019.66769366198,143455.3502665877,107211.88488576449,147202.48272235575,102924.78702229299,122991.12387048194,108334.41339476497,132317.92534722222
2012-05-01,126703.43866895263,103494.48064630681,101982.20486111111,104949.76178940567,114832.13908450704,143067.58738151658,107386.8615443761,147181.55799278847,102858.63355891721,123191.51920180724,108513.58173076923,132115.93903186274
2012-06-01,126729.45176122195,103592.31267755681,101449.98421717172,104857.46729651162,115095.74163732395,142550.17402251187,107363.60116432337,147183.984375,102905.30453821656,122930.92996987952,108583.21481036325,131866.8249591503
2012-07-01,126970.55992830424,103580.90110085226,101353.55902777778,104964.42587209302,115382.67825704227,142438.01836492892,107502.98907073813,147309.11959134616,102863.83459394905,123483.81024096387,108690.97389155984,131826.766748366
2012-08-01,126630.18235660848,103659.33771306818,101630.13731060606,104851.97432170542,115308.93926056339,142690.17328199052,107520.95919376098,147038.36763822116,102983.49323248408,123150.80007530122,108737.15110844017,131963.59528186274
2012-09-01,126770.30470698256,103612.21147017044,102357.9624368687,104870.4578488372,115286.18177816902,143146.78613744077,107462.86110500878,146867.58563701922,102970.40007961784,123026.28012048194,108607.9577323718,132277.29524101308
2012-10-01,126793.79870635911,103460.95170454544,102859.4696969697,104776.74822351421,115215.73063380283,143787.11863151658,107330.60193321617,146476.96814903847,102933.76791401274,122084.97740963857,108361.5952190171,132526.2459150327
2012-11-01,126759.71204800499,103408.23508522726,103129.40340909091,104838.02487080103,114886.98503521127,144021.33441943128,107125.71534490334,146823.64032451922,102909.31727707006,122582.91603915663,108227.17013888889,132766.7764501634
2012-12-01,126809.63411783043,103332.27006392044,103536.83712121213,104929.45130813953,114724.96258802818,144194.92742890996,106999.03339191564,146954.74008413462,102850.2657245223,122524.41641566265,108014.24111912394,132945.82312091504
2013-01-01,127141.6673160848,103374.08913352272,103564.0230429293,104989.62572674418,114895.20026408452,144441.8801836493,106949.26680579963,147247.35201322116,102918.75597133758,122186.04103915663,107999.03846153847,133124.5685253268
2013-02-01,126974.90453553616,103340.63299005681,103308.63320707071,105116.58995478036,114761.55149647887,144229.5912322275,106979.373077768,147290.08037860575,102901.16540605096,123137.91415662652,108000.39396367522,132888.4574142157
2013-03-01,127026.60146508728,103381.70632102272,102680.02683080808,105060.73360788113,114959.71610915494,143884.36389218012,107106.85275702988,146473.13326322116,102925.31548566879,122739.36370481928,108170.57625534189,132546.81372549018
2013-04-01,126838.47607543641,103431.52876420454,102346.08585858587,104971.42684108527,114768.02156690141,143461.15225118483,107197.48050307557,147186.29056490384,102884.32424363057,122354.37688253012,108313.36972489317,132322.4315767974
2013-05-01,126808.03070448879,103531.23757102272,101970.92013888889,104919.16384043927,114955.26408450704,143048.2560722749,107336.50867750439,147337.14317908653,102911.55652866242,122917.61106927712,108493.92194177351,132179.35559640522
2013-06-01,126623.55829177058,103558.04154829544,101525.89172979798,104899.72747093023,115080.82966549296,142542.37263033175,107392.76005052723,147490.46349158653,102847.05214968153,123140.42733433735,108590.70846688034,131915.7475490196
2013-07-01,126885.7368298005,103640.04616477272,101347.5615530303,104980.57574289406,115185.50616197183,142440.08441943128,107572.69194859402,147220.56039663462,102898.35788216561,123082.73719879519,108726.3671875,131900.92677696078
