,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12
2013-06-01,101672.195,101271.16,100580.945,101551.42,102288.055,100037.945,101948.33,102247.68,100815.8,102265.445,101736.086,100949.68
2013-07-01,101836.65,101360.35,100499.23,101436.14,102058.52,100112.01,102018.5,102099.5,100946.51,102098.01,101746.49,100930.48
2013-08-01,101791.0,101267.984,100520.64,101420.234,102427.734,100431.51,102013.77,101884.02,101013.15,102277.65,101679.375,100851.875
2013-09-01,101518.22,101264.1,101297.6,101422.02,102286.26,100700.65,101987.99,101810.984,101020.75,102106.734,101532.4,101200.51
2013-10-01,101741.234,101198.0,101911.72,101415.74,102193.0,101041.984,101842.15,101938.1,101079.85,101769.34,101469.88,101493.875
2013-11-01,101880.26,101011.48,102252.4,101401.51,102166.14,101362.625,101602.984,101779.4,100894.65,101919.016,101121.25,101461.51
2013-12-01,101908.91,101088.164,102570.055,101451.16,101937.56,101513.43,101536.945,102093.16,100949.2,101141.29,101107.664,101913.695
2014-01-01,101922.15,101186.39,102494.14,101337.77,101866.85,101690.13,101438.1,102359.24,101129.37,100914.734,101015.51,101802.77
2014-02-01,101637.016,101083.24,102317.23,101408.016,101912.14,101412.766,101305.125,102475.86,100982.15,101288.38,100894.4,101730.09
2014-03-01,101640.164,101161.31,101952.81,101534.58,101940.43,101397.43,101481.78,102223.57,101027.695,101831.7,101168.43,101299.805
2014-04-01,101582.625,101174.266,101493.4,101593.27,102121.9,101129.625,101547.984,101941.65,100992.87,102247.11,101400.0,101096.01
2014-05-01,101710.21,101185.555,101008.195,101604.43,102090.336,100833.586,101681.79,102108.945,100953.16,101869.42,101549.91,101129.05
2014-06-01,101632.14,101279.73,100501.25,101474.6,102145.25,100238.25,101922.27,102238.65,100891.516,102232.875,101723.36,101057.91
2014-07-01,101964.61,101480.76,100522.03,101411.23,102275.66,100247.23,102209.14,102199.77,101014.09,102048.13,101885.91,100953.86
2014-08-01,101819.9,101390.63,100753.28,101269.016,102030.11,100458.52,102051.27,101988.48,101065.86,101893.16,101686.02,100892.28
2014-09-01,101669.54,101325.91,101125.07,101352.08,102316.71,100764.695,101946.08,101822.59,101070.09,101713.03,101654.59,101167.664
2014-10-01,101714.51,101208.78,101838.5,101371.516,102056.02,101089.53,101844.15,101785.9,101016.984,101864.23,101361.766,101462.734
2014-11-01,101944.86,101100.88,102186.75,101405.9,102229.86,101376.01,101702.766,102090.53,100978.37,101863.01,101255.86,101737.02
2014-12-01,101902.84,101153.55,102839.31,101421.805,102064.555,101550.805,101660.56,101946.72,100978.56,101739.72,101135.72,101841.07
2015-01-01,102017.516,101257.125,102627.63,101341.76,101872.49,101683.13,101540.24,102533.47,101119.14,100541.125,101059.734,102112.26
2015-02-01,101803.38,101190.38,102281.984,101350.016,101894.72,101476.734,101483.15,102197.234,101116.375,100360.37,101008.01,101509.01
2015-03-01,101839.414,101157.71,102039.914,101522.055,101768.055,101427.43,101462.42,102267.96,101132.08,102124.2,101253.31,101429.57
2015-04-01,101577.71,101187.555,101523.79,101582.67,101808.93,101023.54,101638.21,102183.67,100992.94,102401.32,101318.836,101590.414
2015-05-01,101724.18,101230.336,100875.8,101524.83,101889.18,100836.08,101747.04,102206.414,101038.2,102248.04,101565.414,101195.58
2015-06-01,101729.31,101373.914,100562.195,101380.21,101993.79,100149.3,102123.805,102321.19,101023.08,102017.92,101666.16,101044.32
2015-07-01,101855.34,101360.35,100519.99,101251.87,102188.12,100345.24,102120.4,102107.234,101059.39,102046.61,101823.016,100933.24
2015-08-01,101760.49,101322.24,100679.74,101075.73,101994.59,100579.87,101949.51,101885.13,101072.49,101892.76,101772.84,100880.65
2015-09-01,101669.27,101294.48,101274.84,101082.25,101942.234,100845.72,101855.23,101775.734,101089.35,101622.11,101627.36,101125.61
2015-10-01,101705.586,101240.78,101866.086,101067.3,102097.07,101183.805,101821.69,101862.04,101119.55,101739.305,101404.914,101347.07
2015-11-01,101722.1,101103.61,102257.74,101386.5,102144.64,101328.016,101719.5,102020.23,100970.02,102383.484,101210.766,101710.266
2015-12-01,101699.875,101238.24,102728.89,101557.51,101884.84,101616.85,101667.6,102210.63,101108.34,101772.62,101163.016,102334.12
2016-01-01,101808.72,101201.88,102680.12,101638.39,101752.76,101655.77,101470.76,102082.01,101137.266,100741.73,101119.35,102202.766
2016-02-01,101879.73,101190.36,102636.34,101504.5,101738.125,101585.24,101456.0,102521.62,101134.875,101239.63,101140.97,101890.12
2016-03-01,101689.695,101223.21,102019.836,101638.336,101858.05,101385.71,101560.81,102162.69,101121.2,101563.445,101161.336,101330.945
2016-04-01,101586.62,101119.47,101179.85,101673.39,101911.5,101092.77,101552.75,101939.87,100993.76,102035.125,101340.62,101185.41
2016-05-01,101643.586,101304.43,101049.414,101619.58,101672.195,100725.19,101807.586,102233.82,100943.29,102311.94,101702.836,101191.914
2016-06-01,101793.67,101423.04,100672.45,101510.29,102136.71,100355.69,102024.08,102209.695,101049.72,102588.33,101883.31,100960.79
2016-07-01,101917.77,101372.87,100534.26,101375.5,102006.22,100295.61,102052.02,102110.016,100984.14,102549.87,101797.61,100887.87
2016-08-01,101758.79,101361.05,100511.2,101305.445,102291.21,100429.68,101958.68,101952.17,100967.95,102095.805,101835.414,101000.086
2016-09-01,101813.08,101318.586,101091.7,101343.79,102184.79,100803.305,101964.3,101967.04,100991.305,102030.17,101723.68,101241.305
2016-10-01,101811.29,101116.19,101687.55,101398.91,102168.19,101115.055,101715.08,101708.69,100955.17,102190.94,101424.945,101397.055
2016-11-01,101857.99,101033.11,102249.88,101529.1,102043.01,101423.99,101622.87,101646.516,100960.375,102213.875,101290.27,101621.13
2016-12-01,101926.375,101073.125,102541.87,101453.62,101989.02,101504.375,101537.64,102088.875,100899.63,102357.984,101180.15,102046.47
2017-01-01,101870.43,101135.336,102571.54,101574.04,101810.92,101606.2,101486.914,101963.68,100944.06,101364.05,101071.695,101825.78
2017-02-01,101739.62,101117.24,102482.484,101593.5,101804.74,101594.01,101434.73,102295.35,101063.75,101100.734,101114.01,101971.11
2017-03-01,101855.85,101122.74,102012.98,101685.11,101853.86,101314.24,101408.01,102199.26,101009.75,101178.62,101147.76,101482.49
2017-04-01,101562.07,101133.07,101369.664,101615.055,101936.8,101037.43,101541.82,101709.95,101014.29,101985.18,101456.91,101308.69
2017-05-01,101551.18,101205.79,101113.44,101652.44,101974.06,100795.78,101697.586,102012.58,100949.96,102202.55,101635.53,101118.83
2017-06-01,101587.15,101270.85,100704.86,101552.77,102024.15,100233.65,101886.65,102107.14,101021.375,102123.48,101722.266,100990.75
2017-07-01,101932.94,101449.42,100633.33,101501.32,102254.56,100331.836,102049.164,102203.45,101067.44,102546.18,101798.16,100881.95
2017-08-01,101759.81,101324.57,100621.305,101431.32,102378.45,100409.55,102003.33,101919.836,101005.44,102283.55,101690.44,100918.93
2017-09-01,101618.85,101307.1,101145.375,101373.52,102460.36,100800.266,101875.25,101939.516,101032.89,101761.74,101607.51,101198.64
2017-10-01,101708.31,101147.08,101979.45,101303.414,102330.46,101016.445,101836.055,101884.32,100969.42,102219.164,101333.305,101511.53
2017-11-01,101844.05,101045.83,102266.08,101340.68,102126.94,101341.19,101682.05,101680.45,100802.54,102195.17,101221.164,101723.91
2017-12-01,101965.73,101069.48,102723.22,101327.63,102047.63,101548.86,101556.516,102075.6,100960.85,101840.875,101120.984,101818.35
2018-01-01,102060.32,101135.56,102534.32,101508.055,101929.33,101457.914,101511.164,102379.82,100856.03,101169.445,101017.336,102091.22
2018-02-01,101897.84,101102.266,102414.28,101482.984,101913.52,101491.34,101346.49,102081.24,101074.99,101459.99,101047.984,101373.25
2018-03-01,101666.97,101125.33,101835.914,101457.914,101929.586,101283.72,101441.07,102132.42,100981.195,102037.06,101084.195,101307.82
2018-04-01,101739.52,101200.02,101482.984,101565.0,101893.12,101001.59,101556.77,102350.34,100934.62,102345.484,101311.51,101230.86
2018-05-01,101658.55,101263.31,101027.96,101599.46,101954.79,100756.79,101723.586,102275.45,100963.18,102436.695,101520.69,100900.41
2018-06-01,101709.2,101375.06,100588.42,101510.84,102270.08,100212.69,101976.04,102253.82,101032.17,101905.04,101743.21,100953.92
2018-07-01,101951.55,101378.82,100415.91,101415.03,102127.56,100139.555,101964.96,102213.33,100983.33,102659.55,101908.8,100870.805
2018-08-01,101896.1,101433.88,100350.03,101270.51,102318.016,100343.74,102104.11,102024.625,101019.02,102380.984,101807.87,100951.266
2018-09-01,101668.84,101193.74,101270.375,101159.86,102170.25,100918.23,101888.26,101771.52,101055.625,101695.86,101605.75,101139.65
2018-10-01,101684.46,101140.68,102002.47,101292.08,102220.195,101228.2,101676.164,101812.08,101059.58,101590.33,101467.57,101370.2
2018-11-01,101821.53,101056.08,102225.445,101424.81,102099.836,101404.21,101621.945,102081.57,101033.47,101828.08,101263.57,101626.67
2018-12-01,101874.266,101204.88,102783.47,101558.01,101996.38,101581.78,101627.38,102101.26,101008.4,101891.625,101180.266,102053.516
2019-01-01,101901.04,101264.22,102780.445,101529.195,101927.05,101741.68,101547.81,102004.305,101087.914,101184.414,101150.03,101828.31
2019-02-01,101676.65,101179.76,102411.516,101322.86,101756.76,101607.266,101416.01,102195.875,101182.49,102562.25,101146.0,101795.86
2019-03-01,101770.73,101225.37,101864.37,101596.53,101961.11,101419.98,101533.6,102303.23,101079.84,102038.25,101128.75,101663.734
2019-04-01,101630.664,101186.836,101335.21,101664.67,101991.7,101117.45,101600.56,102157.21,100972.92,101774.695,101285.07,101268.19
2019-05-01,101470.74,101177.27,101120.37,101531.25,101959.99,100896.1,101654.74,102014.85,101005.625,101697.375,101542.73,100999.234
2019-06-01,101756.016,101367.98,100554.73,101494.63,102210.39,100270.875,101946.66,102193.39,101007.734,101797.66,101724.984,100985.02
2019-07-01,101908.984,101369.77,100433.9,101429.6,102345.37,100211.24,101956.15,102121.41,101067.125,102178.25,101727.78,100838.88
2019-08-01,101811.06,101472.3,100475.05,101376.05,102311.17,100300.17,102089.82,101954.78,101070.04,101918.414,101780.47,100910.06
2019-09-01,101756.39,101313.37,101344.27,101315.98,102305.03,100638.25,101801.75,101870.76,101120.99,101858.22,101588.03,101160.4
2019-10-01,101623.4,101158.84,101892.6,101287.984,102186.375,101021.266,101669.51,101732.5,100987.63,101800.76,101362.516,101267.88
2019-11-01,101880.625,101029.52,102266.87,101349.36,102049.6,101307.72,101539.75,102028.26,100991.234,101522.25,101172.375,101530.13
2019-12-01,101841.41,101083.76,102624.87,101495.375,102045.76,101514.49,101524.61,102122.65,101052.85,101961.984,101077.24,101894.52
2020-01-01,101954.516,101187.516,102495.85,101621.37,101905.35,101626.62,101483.9,102146.27,101060.0,101711.875,101073.13,102243.13
2020-02-01,101827.97,101186.84,102476.24,101553.27,101922.02,101580.51,101468.75,102263.77,101122.91,102160.26,101168.65,102053.02
2020-03-01,101802.445,101161.195,101847.45,101737.71,101833.836,101360.53,101488.05,102104.08,101028.43,102307.81,101179.945,101393.94
2020-04-01,101651.6,101201.99,101839.516,101690.375,101972.65,101185.26,101644.02,102080.75,101037.52,101605.24,101383.74,101296.23
2020-05-01,101667.17,101283.336,100911.29,101693.43,102030.55,100852.78,101786.81,102200.08,100968.336,102103.28,101669.31,101221.414
2020-06-01,101723.234,101300.5,100550.484,101605.49,102171.13,100225.766,101914.76,102133.39,101001.86,101962.15,101714.13,101025.49
2020-07-01,101811.12,101293.6,100582.97,101437.36,102292.36,100174.89,101860.65,101989.99,100957.89,102255.1,101737.1,100780.234
2020-08-01,101770.87,101299.64,100649.48,101409.02,102383.11,100133.484,102043.734,101867.98,100971.51,102371.016,101654.65,100787.26
2020-09-01,101737.89,101280.53,101268.5,101436.625,102424.64,100658.03,101929.48,101789.5,101007.48,101752.0,101537.27,100997.766
2020-10-01,101754.016,101182.63,102025.72,101359.375,102325.64,100942.984,101794.625,101965.875,100950.87,101798.59,101368.77,101339.65
2020-11-01,101913.9,101099.63,102454.5,101580.39,102263.1,101452.14,101720.0,101957.26,100990.375,102276.6,101270.516,101826.625
2020-12-01,101888.19,101121.31,102821.54,101636.82,102136.195,101522.31,101597.43,102058.945,100924.3,101363.586,101097.92,101728.67
2021-01-01,101866.54,101109.03,102596.54,101666.445,101978.555,101515.29,101370.56,102039.31,100961.8,101644.7,101046.805,101855.33
2021-02-01,101673.61,101120.734,102099.03,101615.12,101865.125,101493.97,101431.5,102309.48,101020.35,101722.98,101033.27,101909.66
2021-03-01,101714.83,101133.414,101875.3,101729.04,101894.46,101263.31,101408.96,102200.086,100965.05,102723.805,101088.086,101497.95
2021-04-01,101558.71,101119.33,101706.44,101586.58,101886.32,101103.22,101459.18,101930.97,101019.92,102263.54,101404.67,101337.42
2021-05-01,101736.51,101258.35,100938.89,101670.484,102042.13,100656.97,101697.01,102184.65,100905.266,102117.52,101592.766,101115.22
2021-06-01,101723.586,101333.93,100559.28,101666.08,102113.79,100413.7,101734.55,102253.8,101047.79,102025.96,101792.8,101061.445
2021-07-01,101915.1,101423.11,100413.64,101544.74,102268.13,100303.766,102116.484,102145.88,100998.73,102705.375,101907.76,100822.4
2021-08-01,101810.06,101337.055,100681.836,101509.164,102321.97,100560.2,102001.586,101930.78,101062.67,102256.06,101723.03,100891.67
2021-09-01,101773.93,101292.41,101128.33,101505.42,102411.445,100518.555,101882.83,101837.81,101005.28,102385.91,101597.91,101179.04
2021-10-01,101783.42,101159.69,102019.96,101480.31,102406.914,101035.78,101735.96,101883.805,100977.97,102357.305,101374.54,101386.42
2021-11-01,102029.39,101059.734,102209.27,101525.266,102293.85,101166.85,101662.766,101618.37,100884.875,101586.516,101174.14,101549.4
2021-12-01,101846.81,101003.32,102734.95,101444.79,102011.81,101615.55,101553.56,101984.44,101048.22,102251.164,101240.836,101905.8
