,sstGLB_cluster1,sstGLB_cluster2,sstGLB_cluster3,sstGLB_cluster4,sstGLB_cluster5,sstGLB_cluster6,sstGLB_cluster7,sstGLB_cluster8,sstGLB_cluster9,sstGLB_cluster10,sstGLB_cluster11,sstGLB_cluster12
2014-06-01,295.59213,300.49838,290.8968,293.64505,296.84607,298.45532,292.51807,300.5319,289.10913,299.08255,302.64392,286.06003
2014-07-01,294.77103,300.9302,289.8473,295.91,298.47232,297.33084,291.28662,299.8267,292.12872,300.18704,302.34454,285.85812
2014-08-01,294.3597,301.3275,288.82974,297.2194,300.13507,296.7836,290.75537,299.3434,296.06293,301.40848,301.90076,285.4723
2014-09-01,294.00238,301.8158,288.87173,295.9125,300.42642,296.3718,290.50348,299.1985,293.9519,301.63937,302.09317,285.2124
2014-10-01,293.87494,302.07516,289.20557,293.9889,298.77817,296.77112,291.32712,299.5798,291.41406,301.1276,302.19513,285.8991
2014-11-01,294.76053,301.43045,290.1971,292.46307,296.8126,297.30685,292.98135,299.96213,289.06915,300.11606,302.33505,287.78122
2014-12-01,295.60513,300.6803,292.14722,291.00275,295.00842,297.80264,294.99893,300.36096,286.19495,298.55228,302.11115,289.65387
2015-01-01,296.96054,299.8513,294.15405,290.65112,293.84924,299.01758,297.73978,300.74414,283.90582,297.47556,301.78293,291.20367
2015-02-01,298.60587,299.7598,294.76315,290.70612,293.31882,300.05383,296.74054,301.28076,283.2299,297.0073,301.71405,291.24222
2015-03-01,298.54932,299.42828,294.6902,290.46863,293.33884,300.4537,296.36993,301.64825,283.15793,296.85208,301.9433,291.2674
2015-04-01,298.37405,299.67755,293.67398,290.46402,293.94846,300.6984,295.4658,302.0127,283.64368,297.2381,302.6912,290.42957
2015-05-01,296.88602,300.44034,292.21677,291.3738,294.94922,299.8693,294.4856,301.65134,285.55167,298.0497,302.5673,289.1785
2015-06-01,295.3666,300.68503,290.7246,294.38126,296.90347,298.555,292.87213,300.81866,288.1993,299.1389,302.2337,287.3918
2015-07-01,294.72205,300.7873,289.4864,296.76212,299.2571,297.18567,291.56192,299.92532,292.04202,300.5421,302.07333,286.59766
2015-08-01,294.27176,301.49457,288.75906,297.48172,299.9361,296.47327,291.43036,299.48172,294.91736,301.5095,301.56293,285.5522
2015-09-01,293.9541,302.14377,288.61823,296.73334,300.3653,296.46863,290.9338,299.54803,294.1885,302.21985,301.68063,285.45193
2015-10-01,294.48816,302.37866,289.3918,293.80658,298.64337,297.03302,291.49615,299.95923,291.81842,301.0731,301.86517,285.80557
2015-11-01,294.98367,301.5064,290.23477,291.92996,296.78937,298.04355,292.96722,300.3031,289.53574,299.7932,302.37454,287.3255
2015-12-01,295.95926,300.59866,292.06155,290.48868,295.32446,299.22266,294.97287,300.80786,286.9102,298.46606,302.47015,289.48175
2016-01-01,298.47525,299.8876,293.71768,289.5241,294.6031,299.5651,296.5515,301.1191,285.54837,297.61884,302.4059,291.24768
2016-02-01,298.49887,299.66922,294.84885,289.72748,294.05252,300.34265,297.05164,301.55753,284.0598,297.13965,302.15424,291.1747
2016-03-01,298.64053,299.56726,294.92935,289.81708,293.86902,300.31635,296.95074,301.79578,284.09256,296.95987,302.86578,290.7964
2016-04-01,297.81146,300.20688,294.02463,290.08862,293.98813,300.03302,295.88666,301.54678,283.85376,297.18954,302.91785,289.76556
2016-05-01,296.87402,300.6426,292.87308,290.99817,295.32858,299.20718,294.84778,301.14273,286.4209,297.95636,302.9318,289.06155
2016-06-01,295.66934,301.0338,291.1833,292.6155,296.73395,298.63998,293.66724,300.55515,287.78067,299.7894,303.0407,287.60037
2016-07-01,294.9653,301.39923,290.19916,295.5985,298.09372,297.73636,292.44324,299.84253,291.9968,300.09848,302.60123,285.83276
2016-08-01,294.63153,301.97824,289.24185,297.34998,299.27106,297.3344,291.7435,299.37354,296.62823,301.19263,302.27982,285.57788
2016-09-01,294.59235,302.13547,288.97836,296.89603,299.37354,296.90515,291.0808,299.2544,296.5923,301.0601,302.47458,285.63153
2016-10-01,295.76376,302.27872,289.21393,295.20248,298.52783,297.3929,291.23642,299.7465,292.92618,300.54816,302.29108,285.95135
2016-11-01,296.54132,301.97232,289.97003,292.95142,296.55527,297.96332,292.38635,299.96918,289.72693,299.7438,302.84433,287.43134
2016-12-01,297.45462,300.96136,291.68393,291.48273,295.06296,298.7339,295.30496,300.53745,288.37628,298.30783,302.69193,288.97623
2017-01-01,298.9722,299.91876,292.7966,290.48032,293.9314,299.2632,296.9529,300.77496,285.75735,297.1297,302.16852,290.39243
2017-02-01,299.5125,299.61484,293.7392,290.03384,293.93637,299.59647,296.94992,301.04263,284.19794,296.93155,302.15112,291.2625
2017-03-01,299.367,299.39233,293.93835,289.7776,293.88968,299.8547,296.76566,301.32126,284.07132,296.62115,302.34976,290.5548
2017-04-01,298.54956,299.9148,293.04343,290.22504,294.1802,300.05933,296.055,301.55814,284.18503,296.6097,302.6383,289.1146
2017-05-01,297.44357,300.39105,291.44824,290.70428,294.47968,299.3978,294.4777,301.03818,286.31656,297.50018,302.81363,288.2758
2017-06-01,296.00235,301.12955,290.309,292.82788,296.55908,298.41647,293.42136,300.3861,288.70636,299.29053,302.42328,287.36197
2017-07-01,294.7861,301.61227,289.33957,295.7292,297.69238,296.95587,292.35013,299.38937,293.4313,299.94907,302.29663,285.96646
2017-08-01,293.93488,302.0354,288.85187,297.29556,299.5602,296.27698,291.42142,298.99356,295.81412,300.52118,302.20676,285.30692
2017-09-01,293.73373,301.90182,288.47293,297.21115,299.41122,296.10464,290.99335,298.91507,293.93387,300.9572,302.42328,285.08792
2017-10-01,293.95773,301.70117,289.0272,296.16574,298.68515,296.32614,291.28586,299.27316,291.99503,300.61505,302.73416,285.96844
2017-11-01,294.74588,301.44144,290.4793,293.86337,296.91614,297.32935,292.37793,299.87506,291.48947,299.57312,302.70883,287.55368
2017-12-01,295.3021,300.8147,293.38013,292.44052,295.4347,298.15176,293.9602,300.48743,288.2708,298.20044,302.41037,289.70905
2018-01-01,297.23428,300.04648,294.35715,291.35324,294.55255,298.77704,296.0054,300.91788,285.32306,297.4598,302.16187,291.4156
2018-02-01,297.8937,299.21094,294.90796,290.89648,293.79596,299.29095,296.77026,301.09976,283.38486,296.6523,302.16705,292.3857
2018-03-01,298.0735,299.26965,294.52966,290.0313,293.3652,299.76172,297.24832,301.4905,283.74237,296.55878,302.2668,292.05316
2018-04-01,297.28418,299.79446,293.85834,290.43713,293.95758,299.6708,296.1062,301.26654,285.1443,297.0602,302.5661,290.13058
2018-05-01,296.40445,299.9945,292.15762,292.24646,294.9807,299.26602,293.93002,300.7989,287.043,297.56583,302.5235,288.1789
2018-06-01,295.5289,300.5349,290.7749,295.2057,297.17764,298.29587,292.98328,300.18625,289.15887,299.06802,302.51624,286.86685
2018-07-01,294.54733,300.81863,289.38232,295.85886,298.36188,297.4224,291.69308,299.64117,293.35794,299.77783,302.34424,285.70862
2018-08-01,294.2922,301.35022,288.8528,298.0823,299.36475,296.82172,290.8783,299.22028,296.2896,300.58636,302.12238,285.01907
2018-09-01,294.2309,301.83136,288.92712,297.96747,299.3294,296.5453,290.3197,299.14807,295.7679,300.73965,302.16446,285.3511
2018-10-01,294.46057,301.87192,289.64993,296.16077,298.13843,296.9194,291.01443,299.68222,293.05655,300.38162,302.5074,285.9705
2018-11-01,295.783,301.24213,290.22516,293.72635,296.4559,297.91397,292.69592,300.1239,290.1607,299.00464,302.4518,287.3033
2018-12-01,297.06073,300.30368,292.05472,291.66138,295.53046,298.4289,294.0932,300.50012,287.87543,298.2569,302.2325,287.97208
2019-01-01,297.1457,299.42288,294.6815,290.91406,294.66583,299.28726,296.77917,300.8546,285.0686,297.5616,301.90323,289.35175
2019-02-01,298.31326,299.17636,295.2607,290.41092,294.02206,300.68222,297.96945,301.3396,284.01846,297.06705,301.88257,291.56137
2019-03-01,298.10004,299.1693,294.4758,289.81,293.6994,301.40463,297.793,302.06757,284.29626,296.89664,301.91937,291.27148
2019-04-01,297.5863,299.50656,293.57086,289.8715,293.97113,300.8385,296.9153,302.181,284.3245,297.24753,302.31107,289.45358
2019-05-01,296.8296,299.99356,292.16837,291.211,295.5264,300.2542,294.7924,301.97684,286.0451,298.0355,302.84195,288.12418
2019-06-01,295.64337,300.79767,290.72452,293.51843,297.24905,299.14258,293.77353,301.07596,289.55743,299.70822,302.4452,286.74786
2019-07-01,294.67944,301.43036,289.80444,296.18582,299.16174,297.92157,293.1116,300.04852,292.74356,301.36783,302.0454,286.31784
2019-08-01,294.13953,301.9118,288.88742,297.6347,300.6081,297.17343,292.09625,299.52118,296.331,301.89215,301.73434,286.18423
2019-09-01,293.7856,302.4971,288.78558,297.3186,300.23553,296.9884,291.7383,299.22073,295.721,301.9612,301.7505,286.1908
2019-10-01,293.86023,302.50467,289.2141,294.66888,299.02713,297.20618,291.69144,299.57513,292.93967,301.15054,302.40637,286.44943
2019-11-01,295.12863,301.6537,290.43512,293.13528,297.09225,298.36166,292.30045,300.30814,290.52185,299.36844,302.6645,286.87643
2019-12-01,296.08145,301.16165,291.93695,291.82553,296.20145,299.01706,294.17834,300.8617,286.9087,298.14792,302.57574,287.99158
2020-01-01,297.30963,300.31644,293.52942,290.57407,295.1258,299.84647,296.0478,301.13745,284.37012,297.13583,302.2022,289.873
2020-02-01,298.06802,299.8154,294.97235,290.64545,294.30914,300.62088,296.03177,301.79,284.52307,296.66974,302.23132,290.06427
2020-03-01,298.0821,299.6945,294.28052,290.72458,294.05475,300.7277,296.22742,302.1711,283.76468,296.7785,302.4911,290.61826
2020-04-01,297.51355,300.41306,293.25897,290.81635,294.4082,300.7879,295.8094,302.26483,283.86713,297.32614,302.71295,289.58508
2020-05-01,296.75955,300.7937,291.95682,291.16107,295.93707,300.13437,294.97818,301.73706,285.6558,298.76135,302.84552,289.4234
2020-06-01,295.13113,301.63998,290.43668,292.70938,296.77072,298.806,293.59885,300.92627,288.4917,299.42603,302.65277,288.1115
2020-07-01,294.6592,301.78223,289.54672,295.7089,297.89566,297.4354,292.56372,300.1543,291.63394,300.10913,302.1789,287.35364
2020-08-01,294.26642,302.00946,289.22433,297.3621,299.8659,296.98047,291.8777,299.36288,295.07578,301.06705,302.2352,286.93707
2020-09-01,293.9649,302.37115,288.86407,296.5867,299.7149,296.64545,291.40915,299.25415,295.29282,301.0156,302.23328,286.84967
2020-10-01,293.8207,302.1755,289.72296,295.18695,298.8958,297.09894,291.59317,299.58624,293.30606,300.83838,302.61877,286.89288
2020-11-01,294.73593,301.46518,291.20865,292.81085,297.29846,297.6597,292.3933,300.2888,290.224,299.78384,302.5736,286.8589
2020-12-01,295.93613,300.61844,292.38504,291.14893,295.61566,298.10687,294.47714,300.4655,287.8207,298.4977,302.37845,288.6626
2021-01-01,297.06104,299.86658,293.82617,290.46405,294.18103,298.5285,296.25522,300.58105,284.91895,297.56638,302.0258,290.32465
2021-02-01,298.2481,299.5091,294.0733,289.92386,293.61072,299.1078,297.2221,301.0959,282.8305,297.06683,302.0559,291.77258
2021-03-01,298.31412,299.26617,294.2164,289.75647,293.6345,299.66644,296.4485,301.2184,284.9047,297.1418,302.3669,291.5022
2021-04-01,297.68677,299.80692,293.51514,290.1451,294.27078,300.2077,296.0609,301.29816,285.70047,297.4576,302.50528,289.63342
2021-05-01,296.56573,300.3677,292.27,291.5455,296.1665,299.85498,294.7038,300.99188,286.95935,298.56967,302.74344,289.2849
2021-06-01,295.5825,300.8287,291.0465,293.85312,296.82764,298.7809,293.2416,300.42844,289.24637,299.26144,302.68112,288.43317
2021-07-01,294.39807,301.14816,289.66776,295.57404,298.63254,297.68256,291.01852,299.93417,293.4196,300.1549,302.2798,286.04266
2021-08-01,293.91595,301.68045,288.91684,297.60706,299.1405,296.86197,290.52213,299.52124,296.69034,300.9042,302.29193,285.3472
2021-09-01,293.24216,302.41022,288.90155,296.99713,299.41034,296.69034,290.69324,299.4716,295.0233,301.32928,302.14566,285.15817
2021-10-01,293.2844,302.2951,289.83038,296.49127,299.03543,296.9945,291.05124,300.0609,292.76108,301.18674,302.7355,286.0891
2021-11-01,294.6283,301.63504,291.26193,294.4049,297.766,297.84308,292.04822,300.77274,290.94882,300.26422,302.8559,286.70062
2021-12-01,295.7055,300.73312,293.45654,291.87766,295.48267,298.65683,294.19687,301.0394,289.64874,299.13522,302.2212,289.75064
