,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8,abs_vo850GLB_cluster9,abs_vo850GLB_cluster10,abs_vo850GLB_cluster11,abs_vo850GLB_cluster12,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12,vws850-200GLB_cluster1,vws850-200GLB_cluster2,vws850-200GLB_cluster3,vws850-200GLB_cluster4,vws850-200GLB_cluster5,vws850-200GLB_cluster6,vws850-200GLB_cluster7,vws850-200GLB_cluster8,vws850-200GLB_cluster9,vws850-200GLB_cluster10,vws850-200GLB_cluster11,vws850-200GLB_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP
1977-07-01,1265.9765229260834,1035.4162250865588,1012.7279878866792,1048.3088845738453,1151.6842608384684,1422.7401082549616,1074.4393347017794,1473.7507159893328,1027.7546371168391,1232.895816665098,1085.661850627671,1317.6025590086294,-4.857722853108749e-05,8.671289590035864e-05,-1.2161907832456762e-06,-8.655629935674369e-05,4.473907407244979e-05,-3.48980164576611e-05,0.000366460699297,2.3958430673923156e-05,-6.55435478562418e-05,6.289505469386973e-05,9.980315238009302e-05,-1.7610555880825673e-05,-5.827637542065957,1.6739913356413534,-15.315476139034846,-4.774153977632523,-2.471288399064922,-3.61020441462354,-8.725822682966266,-0.9455079425415492,-7.695133661486439,0.2743251008145949,1.9764595887265783,-19.91056767905631,19.79739093479387,22.343202350128603,33.57020778586712,11.410662881429255,13.289142855831004,50.95020373530435,14.024437202065858,20.170629156964953,10.913055272217948,11.44433721554032,40.36814052056996,29.386388048152668,-0.01,0.09,0.03,-0.42,0.19,-1.04,-1.9,-0.14,-0.14,0.96
1977-08-01,1265.4195809304863,1035.7631128484552,1015.1417741871844,1047.364842614462,1150.442565058319,1426.4469381757258,1074.0789483846386,1471.6637538029595,1028.9316204095344,1226.8250247082078,1086.0352214585002,1318.0529625587214,-4.795080815684479e-05,8.630517421236806e-05,-1.34131514330668e-06,-8.650666277389973e-05,4.48395303665406e-05,-3.422189938948353e-05,0.0003467226270004,2.2458829314556204e-05,-6.81720091714158e-05,6.32075280636541e-05,0.0001006576807221,-1.7187854600074216e-05,-6.39672433729652,1.906993465686063,-15.437389897034231,-3.075256571173668,-1.0093677261648657,-4.065740617310129,-9.193158066063596,-1.0777793246317129,-5.154630326733147,1.159824810776056,2.0477814752547467,-19.999451986173305,14.990371765109009,20.80987301927056,33.33661789861789,11.1657633411147,11.411784295247427,46.82624081885005,10.71790644427914,23.38442884069827,9.45346142367156,10.82591996599841,39.21665392370467,30.93641386546551,-1.13,-0.01,1.69,-0.49,0.64,2.2,-1.3,-0.28,0.01,0.77
1977-09-01,1267.756999103803,1035.7610112970524,1022.8322655263572,1047.7514459181202,1152.6575050891286,1431.19376666173,1073.8945664337105,1469.1278897798975,1029.4802759255574,1228.6876264824923,1085.6714754023103,1322.0280067593444,-4.9438093806944285e-05,8.518693263477615e-05,-1.1668153037221715e-06,-8.601539884693921e-05,4.613288071279369e-05,-3.513950066322624e-05,0.0003224137981305,2.3299046760377364e-05,-6.921930216853912e-05,6.0816917319808176e-05,0.0001002110429881,-1.7256293590021826e-05,-6.533149163500011,1.999396304471777,-15.534743587527656,-3.373040879766146,-0.740745911145047,-4.188026015351459,-9.339481487608792,-1.0353405045592077,-5.488527927202048,1.2657791492985746,2.129393913706795,-20.443483678306023,17.842416394971362,20.51831787864577,27.556795438864533,9.794787233874963,16.73449364071236,46.20685510808698,6.4769648266817565,27.38591935537718,9.419588399377371,9.469339637095487,30.362068546479087,32.48886785317245,0.88,0.4,-0.47,0.51,-0.55,-0.72,-1.3,-0.24,0.03,2.13
1977-10-01,1268.9690872915369,1035.1433008367364,1029.0720930003156,1048.7797384730295,1149.957773987676,1438.3011225840492,1073.4583313310084,1469.9425623967095,1029.5318564639729,1227.7857768966492,1084.5158112354768,1327.15591729856,-4.984686639092699e-05,8.2629959212625e-05,1.3503774811937518e-06,-8.457263465970755e-05,4.3574856748827014e-05,-3.5292845349306445e-05,0.0002749700252024,2.697821497752172e-05,-6.899947556123264e-05,5.701679364047495e-05,0.0001022630836475,-1.7418710618867554e-05,-6.168808182366461,1.6088685037892891,-15.367668286889002,-5.274472137292227,-2.242167191962673,-3.87383256016708,-9.036047082198293,-0.6594920777566902,-8.297101246941951,0.4694221943032508,2.098732242167322,-20.368227609773964,19.055734221201924,18.998695336368083,26.604481955396864,8.464392938641994,40.26499877905348,40.46015325001204,13.182106052120815,44.87346367719953,18.59106259493853,12.036926290451047,10.217621859111429,31.800417242419496,1.01,0.63,-0.29,1.08,-0.61,1.25,-1.7,-0.24,-0.09,1.67
1977-11-01,1269.243821598348,1034.2042541503906,1034.0560142440024,1049.136707394622,1149.7984636333626,1440.9621975433206,1071.5890572653502,1468.583268385667,1029.120401759057,1224.7234298522214,1082.4218880417002,1328.836737738715,-5.118267817196736e-05,8.317866563433827e-05,3.684645091025e-06,-8.28817195724696e-05,4.093792710795851e-05,-3.791406985647619e-05,0.0002367487468291,2.6673336558341357e-05,-6.836939616931599e-05,5.692736600582882e-05,0.0001026633716223,-1.550202543444478e-05,-5.315537246868765,1.046636563922287,-14.12116531777171,-7.2658536334832515,-4.757987854143256,-3.110268130535033,-8.063444505658065,-0.0461316833349123,-11.48523645302684,-1.0578522728938684,1.989408920371467,-19.10310605677163,22.620016535907215,18.170369487437274,24.628075363819764,7.864607644861021,54.227280618496486,36.89088576331418,12.41512250709606,52.3727273486269,27.770743314378866,19.296088170230945,13.759191016451352,27.15474844027736,-0.87,0.48,0.05,-0.21,-0.72,-0.22,-2.1,-0.26,-0.08,-0.27
1977-12-01,1268.1226164325517,1033.9260864257812,1034.1817836568814,1048.6504133357555,1147.5721418353874,1443.8820210678318,1069.932387206173,1467.4628624549275,1029.3410846685908,1219.855692300452,1081.1783488999065,1330.466196895425,-5.185886655294114e-05,8.32887641020547e-05,6.793818751809495e-06,-8.160417637554928e-05,3.745044763779497e-05,-4.1253366724144385e-05,0.0002383121682214,2.414292715152684e-05,-6.898435130156774e-05,5.517388060603669e-05,0.0001075430785077,-1.3447187761642302e-05,-4.097560669878404,0.2492461626956222,-11.994682582078784,-9.213658422231674,-6.7927007805811215,-2.092799507990116,-6.526895154986465,0.5017252868577226,-13.68401714206971,-2.3692785992341885,1.924601235242055,-16.892910468869093,26.527635776673527,17.1738548739162,22.40624046151922,9.349412342800855,66.56621819545708,28.20083306505492,19.958028919923397,53.916660654729576,38.01652553379664,27.810603551774847,15.46484753796801,22.02861669459178,0.33,0.7,-99.9,-1.02,-0.69,-0.8,-1.7,-0.15,-0.07,-0.67
1978-01-01,1271.2022434149003,1034.4391978870738,1035.903961489899,1050.0242721202762,1149.0033044949384,1444.9043165450978,1070.43738071864,1471.6643406794622,1029.624909807922,1212.6403073230422,1080.710947411692,1330.571392782373,-5.280486129396731e-05,8.514069549073177e-05,6.259423035474224e-06,-8.00935085862875e-05,3.674541175222365e-05,-4.243073778839946e-05,0.0002337203841307,2.2848747781196124e-05,-6.893986523163262e-05,5.401709821508748e-05,0.000109204854195,-1.150732584348472e-05,-2.847967559485127,-0.4124781142475954,-10.064720052533444,-10.817875464757284,-8.474633900542237,-1.0575198818270757,-5.158235650313528,0.8981780846471384,-15.736863047806258,-3.65320177639232,1.7697023997975612,-14.800992826136149,30.326684949861946,14.37190108923141,23.428486616664664,9.965785544343298,73.93470141159814,24.354183860358845,28.53046351469376,62.75124483993736,40.56453565005317,24.144776510784727,17.474332298929603,12.611177966761112,-0.63,0.62,2.76,0.26,0.34,0.13,-0.5,0.11,-0.19,-0.01
1978-02-01,1268.914871025561,1033.802490234375,1035.4726463857323,1049.5055994630168,1148.6358212753082,1443.6501453273106,1069.6497697612313,1462.6912630521333,1029.959436890426,1212.4556575913027,1080.4699237530049,1328.6314521739685,-5.3406084479012026e-05,8.606982831542412e-05,6.6891750557809475e-06,-8.262424817075952e-05,3.637825955889631e-05,-4.296818708736666e-05,0.0002586391565273,2.2506610140972703e-05,-6.948282777563117e-05,5.424424373280811e-05,0.0001119686065427,-1.0754736973117336e-05,-2.096494153249178,-0.7798973436749309,-9.103280886084631,-11.57934864362081,-9.4810668736288,-0.4047473824423988,-4.364243473922997,1.0877000448638443,-16.963256757283947,-4.246154953451718,1.4902964695772405,-13.503949235125289,30.56459609549613,16.733518477669666,23.001770070821685,10.988974288698651,67.87010786171946,25.991479048812067,21.67697917671329,53.96550224907865,41.79819246141064,30.59226893682168,17.995866853723943,14.540147880075684,-0.98,0.25,0.48,-2.94,1.45,1.4,-4.4,0.2,-0.29,-0.15
1978-03-01,1269.0439428771822,1034.1179656982422,1027.6285190774936,1050.661403449007,1148.9199872084068,1438.2610592231931,1071.2001807241322,1472.2335815429688,1029.1661586882965,1223.511624623494,1081.645737346421,1325.729948554943,-5.21801343303618e-05,8.507684635167773e-05,5.184071845889687e-06,-8.090222254395485e-05,3.732310395584224e-05,-4.1124573222530336e-05,0.0002605767986096,2.1903590696696872e-05,-6.917896231309157e-05,5.701182278150147e-05,0.0001080337919989,-1.3119772100808064e-05,-2.3670027581907864,-0.9294623671390048,-9.858017474149182,-12.140247722466787,-10.031545543235186,-0.5232503410519623,-4.8467562491433664,1.0624595632836156,-17.441922610568017,-4.633850583843157,1.5352755947842622,-14.523974162776296,31.368051290478,16.489079223667307,22.169076120012072,8.406718591171671,68.06263088918622,26.55236840784745,23.90069899415941,54.92018874224652,38.58410787294819,23.817572251685945,12.903719234648715,16.928773565359393,-0.24,-0.2,1.38,0.33,1.34,-0.18,-0.3,0.25,-0.45,-1.26
1978-04-01,1267.794518221049,1034.010585438121,1021.9873293481692,1049.2675623536418,1149.083544234155,1434.407744927429,1071.0825298289212,1469.3233196551982,1028.823351040008,1230.5500076477788,1082.8080006134817,1322.412189159518,-5.0205530002800875e-05,8.378737433713252e-05,4.002030564225795e-06,-8.306481613544748e-05,3.791411685124491e-05,-3.837212630254062e-05,0.0002840613342414,2.3600978875292744e-05,-6.999352276068173e-05,5.71757364641285e-05,0.0001081233626433,-1.5299995777270018e-05,-3.250800019545521,-0.564185714502947,-11.36059803245342,-11.862310767173769,-9.847623572501965,-1.3557303424288587,-5.999359833566766,0.8340966568825996,-16.80713732218005,-4.31177157981723,1.7588172019722248,-16.229986330357995,32.617752718040975,18.741197566157226,22.448628005808207,8.088343494341933,54.67765643866796,31.85377936407328,23.185089035053025,44.31199035194492,30.511993322643576,17.495043856685,13.169790369630578,28.233947945936197,1.22,-0.7,0.82,-1.42,1.29,-0.19,-0.5,0.26,-0.65,0.18
1978-05-01,1266.0675429346556,1034.4680578058417,1019.4837165601326,1048.8038528797238,1147.9394187389964,1428.9581443461198,1071.6838602022465,1473.1361095721904,1027.8488100865843,1233.1025272966867,1084.182595799112,1320.8009208729063,-4.842365331067138e-05,8.697586780766016e-05,2.054985051833457e-06,-8.604489121353254e-05,4.075580700413459e-05,-3.7241808873418086e-05,0.0003126257433905,2.5026981987213035e-05,-6.697994470003114e-05,5.941764874447033e-05,0.000104387421446,-1.6162749503603464e-05,-4.365607302823513,0.2647132945990343,-13.114059076899975,-10.391526420911154,-8.235858891108265,-2.4240627884864807,-7.123782843874212,0.2109348986587023,-14.651937583058151,-2.936194550757315,1.9156573248691244,-17.90652484428592,27.521515905230785,23.45764046958511,25.92541217818929,11.441252969232991,36.28248852870784,42.45947741066148,20.658022603857923,43.489816530165115,20.989923959337553,12.128755829499145,20.559678985373967,33.74953490781452,0.1,-0.74,-0.23,1.05,0.9,-0.73,2.2,0.08,-0.64,-0.04
1978-06-01,1266.896327296992,1035.833976052024,1014.9894329032512,1048.0425851905684,1150.2273602552818,1424.8259774881517,1073.1193877691123,1474.8966217041016,1028.4758782842357,1234.3835302146083,1085.600345970219,1319.3244485294117,-4.83534258591093e-05,8.613954869970127e-05,-1.4212024555399909e-06,-8.768736879574134e-05,4.476245089089457e-05,-3.5306337336823125e-05,0.0003375711094122,2.2576319725358343e-05,-6.905331378560434e-05,6.123621946683451e-05,0.0001016115354314,-1.6330130817166298e-05,-5.266121994677208,1.0459189841506678,-14.213142985791231,-7.690077771743139,-5.2695537811000595,-3.16443574137804,-8.024658571209823,-0.3819026886464254,-11.495468296955542,-1.112036471273385,2.014762152305283,-19.170663880138864,21.943865337394936,22.62595149480053,30.415992404326612,11.542942153261595,16.721443996885238,46.22296320912593,12.42932999902475,33.56514501347707,10.84738794192355,10.840461683148918,39.06787980062634,31.0451341514802,-0.14,-0.71,0.5,1.7,0.15,-0.92,1.1,-0.14,-0.47,3.39
1978-07-01,1265.6832040991274,1035.4006958007812,1013.6318014125632,1046.352873415294,1150.8447265625,1425.078564684538,1073.2549845020046,1472.2996931809646,1028.2795705613055,1232.2021484375,1085.191906007946,1318.2614993425757,-4.7508190192621214e-05,8.545089671811597e-05,-1.131445501868111e-06,-8.677029254613444e-05,4.647199482716505e-05,-3.577862198696852e-05,0.0003523108898662,2.1202451804964556e-05,-6.7971658495239e-05,6.368150338701149e-05,9.808755369786356e-05,-1.6683964867283028e-05,-5.74790779635203,1.6124669838389123,-14.982441252311776,-4.684230933586757,-2.237723951470362,-3.644939893629493,-8.63284663150185,-0.8141776402247006,-6.938346882456357,0.3588734859345006,2.01473277340387,-19.82440762403535,14.858420618898622,23.412546031843213,28.30720019532321,12.541218952072622,12.969319253793724,47.004211465307,10.654446976834242,16.149522268440393,10.041295266024234,12.426907839941528,39.306747492527776,33.923510442597625,0.38,-0.55,1.7,-1.11,-1.24,-2.43,0.9,-0.33,-0.08,2.46
1978-08-01,1269.591721988973,1036.3351717862215,1015.4912775213068,1049.3250331829377,1154.007551166373,1425.7979695830866,1074.9941861063817,1471.3018564077524,1028.8846505523488,1230.7152437876507,1087.0428101629277,1319.644184985192,-4.8650538370550983e-05,8.515580441706935e-05,-2.0802924903706183e-06,-8.341328939422965e-05,4.638781408099293e-05,-3.5335901087112464e-05,0.0003499013837426,2.0763982880677303e-05,-6.866702917941516e-05,6.373354294894319e-05,9.88817552298731e-05,-1.6664296922766984e-05,-6.200942204152938,1.84371105027855,-15.17825253241885,-2.8653668860594435,-0.5971400432935045,-3.923527714682789,-8.97643206412332,-0.8769841907231231,-4.468329419794771,1.2360786222944071,2.1418678521675707,-19.779093207382576,17.586022574624568,20.913177821178977,31.20059121316125,12.07330804434411,12.07768094518438,47.41928833609917,13.90846531738568,18.361953888820164,8.549758437369247,10.063269310459846,43.70339813547639,31.041192436202316,1.73,-0.79,0.77,0.7,-0.56,0.02,0.7,-0.33,-0.2,0.66
1978-09-01,1269.075495465438,1035.6606223366475,1022.0761077572602,1048.3660557473352,1152.2541916538294,1431.056914849304,1073.8682215578317,1468.8729506272537,1029.1654433718154,1228.3289162509411,1085.469446426783,1322.1935396880106,-4.8877162378813256e-05,8.45737956936636e-05,-4.953955043555571e-07,-8.560667338315397e-05,4.5673131541705935e-05,-3.56110124583952e-05,0.0003039051807718,2.2771850895822697e-05,-6.899390041664037e-05,6.023987742960815e-05,9.97456638298592e-05,-1.7131593111914304e-05,-6.48821275011241,1.8500341461339127,-15.213610218689508,-2.9532164335250854,-0.3723600207398471,-4.210364745884407,-9.061940845690277,-0.7703024706884062,-5.280323618466093,1.3753004401337867,2.2031151966101916,-19.92171357317669,16.406176175365715,20.782969063960863,27.94786322877815,9.317596649299016,18.685747335202574,44.67853168919898,11.493066279931208,33.353075849690896,8.62811687981629,8.555655743695675,33.47244226012761,32.21486140432311,0.83,-0.71,-0.48,0.6,-0.44,1.38,0.1,-0.21,-0.35,0.92
1978-10-01,1268.8778694133807,1034.7230737859552,1029.9879902541036,1048.840489744832,1150.1026766065145,1437.3374035008146,1072.8392589280809,1467.009735107422,1028.9280671526672,1227.377356104104,1083.7736080854368,1325.845157398897,-5.008532524656379e-05,8.25273769135636e-05,1.9774966114205898e-06,-8.493197383359074e-05,4.4150396214545774e-05,-3.640953156494611e-05,0.000256156654359,2.609139802935468e-05,-6.954100454075859e-05,5.793508456729891e-05,0.0001024810547917,-1.7128678351621402e-05,-6.268245710743417,1.6201511982384076,-15.194951116511254,-4.949700584014257,-1.9542695452633512,-3.9421599812623938,-8.980427457575212,-0.5719944987803289,-8.114223381907669,0.7204239274941239,2.116073111584494,-19.760264885134816,17.44465315347303,19.49066589350489,27.44412294426434,9.321346392041631,38.78718044580022,40.370583278396495,12.855070024195443,50.59676033804235,18.719456436562943,11.87450401905129,14.175046939350276,30.173220553798267,1.42,-0.46,0.43,2.61,0.1,0.69,-0.6,0.08,-0.38,-0.76
1978-11-01,1270.4655597334788,1034.2377610640092,1034.063967309817,1049.1727764908348,1148.9563332141286,1442.131613781102,1071.700379383375,1470.4314892108623,1029.1622477731887,1225.449895284262,1082.488974546775,1330.318376129749,-5.110409250215015e-05,8.441539391881952e-05,3.726861933266682e-06,-8.240138704422862e-05,4.006489713384979e-05,-3.8408092723114386e-05,0.0002462420525262,2.6972586300787557e-05,-6.845028751634551e-05,5.615508974909157e-05,0.0001054605488283,-1.5468007171253254e-05,-5.336996119657009,0.8831738947181526,-13.73025294953743,-7.16684435804685,-4.243454976713276,-3.184358739271397,-7.928765782138758,-0.070157608859343,-11.063910022224348,-0.6413198886987042,2.063285609629202,-18.316111215730995,23.36742665231144,18.138198935332746,24.9802477307064,10.008250461709602,60.72817787476388,36.20778814484578,23.04162609260209,60.43400038518284,28.745487847908436,19.94670195075077,13.45500360333533,25.680424928726545,1.1,-0.38,1.28,3.06,-0.07,-0.48,-0.0,0.01,-0.43,0.1
1978-12-01,1268.8787065539277,1033.9963392777877,1034.9376331676135,1049.317257903343,1148.071804852553,1444.594223239411,1069.8840954182226,1468.9718099740835,1029.268239015227,1231.4260459807983,1080.9818235218015,1330.6528926674837,-5.171119277346022e-05,8.201439056988877e-05,6.450948323086153e-06,-8.214226982090622e-05,3.8434564176226846e-05,-4.0779157910800555e-05,0.0002306222449988,2.4806639189859305e-05,-6.932597604902529e-05,5.5407210687729375e-05,0.0001045086605368,-1.2992869016213558e-05,-3.915988369811353,0.1131952389938022,-11.66258744433918,-9.215311706066132,-6.565476334802637,-2.1453313711212902,-6.296700762029279,0.4131497126327802,-13.410793383096912,-2.2076888645396515,2.018661012632165,-16.20128492029702,28.925946712617616,16.8323818270042,24.689008994524517,9.701179396638697,59.68335371298049,31.848309191773197,27.139398256338872,50.47454048056732,34.85364287684344,25.31417889826663,15.541207850339958,21.91970362635012,0.29,-0.06,-99.9,-1.54,-0.43,-1.02,-0.1,-0.19,-0.16,1.3
1979-01-01,1268.6724960060783,1033.2359105890446,1035.36376953125,1049.2628624888969,1147.9047920334508,1444.353119908916,1069.5425238047835,1465.9687922551082,1029.2667617311904,1222.6622064429594,1079.9627972464275,1330.061110951542,-5.375750638202619e-05,8.640424211946224e-05,7.380617358421396e-06,-7.977961067808791e-05,3.7222686926280415e-05,-4.289695813477269e-05,0.0002453407250868,2.37783517420138e-05,-6.884371291108493e-05,5.505521977315296e-05,0.0001072050880032,-1.0961598320895267e-05,-2.6962063295378105,-0.5342452453637342,-9.91345295863869,-10.718672970930736,-8.456708960337181,-1.2533277636621056,-4.829171833239103,0.8690645692861516,-15.32626889415623,-3.553738500557694,1.805622373556613,-14.32930969610447,35.01709672342553,19.14377169608459,22.793543024604457,12.254347239489972,63.58639603361342,25.59422838060438,29.39321977650999,48.00294095726231,42.69877015218981,28.630209347744675,21.097743460996217,15.58216113305141,-0.79,-0.13,2.12,-2.12,-0.58,-1.54,-0.7,0.17,-0.16,1.43
1979-02-01,1270.5649968097337,1033.6552775989878,1029.6909524936868,1050.102529599685,1148.142021071743,1440.8476192239336,1069.7500969697385,1467.486132108248,1029.154387067078,1228.5934264401355,1080.4024329552285,1327.2923887165543,-5.335500360335999e-05,8.400662609433943e-05,5.327350655278913e-06,-8.120025158859789e-05,3.784696609286965e-05,-4.0633478842623825e-05,0.0002550501267251,2.3141992820527255e-05,-6.874661672427349e-05,5.512821926772474e-05,0.000108162186135,-1.117894287180824e-05,-2.129590854370337,-0.8433887957159532,-9.381150144391356,-11.565687755743664,-9.65865866778648,-0.6932806677934601,-4.361665039731745,0.9991550129162122,-16.333985082881966,-4.432662047591864,1.7500594774013445,-13.735513919737285,33.61956191139273,16.263572258638927,23.46397420676115,10.97723181280413,65.63396099337217,24.553760549062975,29.42561300001888,51.30485936605905,36.681323354725336,26.324373977805685,14.658493496568534,14.114053841267776,-0.2,-0.22,-0.18,-1.2,-1.33,-2.73,1.6,0.28,-0.24,-0.66
1979-03-01,1269.7827117996026,1033.6066575483842,1027.496584497317,1049.853673338582,1148.397199603873,1438.222008293839,1070.4311806623462,1470.5507131723257,1028.9498454294387,1222.3892395754897,1081.2799307016226,1325.8820377923305,-5.16604924395244e-05,8.789777863518954e-05,6.042550278237639e-06,-8.297915919683874e-05,3.664697918400891e-05,-4.0677397091756026e-05,0.0002749152190517,2.2411720546129415e-05,-6.991479875304343e-05,5.610956013070195e-05,0.0001082962270929,-1.3444751094018836e-05,-2.2906720209464755,-0.9098017639523251,-9.919479884932528,-11.95787439743678,-10.2824104431013,-0.6098514649926162,-4.759728113810221,1.1044010860190543,-16.957727412587587,-4.872586680393593,1.6551767107784638,-14.432496791932644,34.793192309633895,16.004253698293837,23.81422239096299,8.404849270460092,67.6267357492956,28.4291023489733,26.898825708708497,54.19915940807942,38.1022802940209,22.297481036477688,14.239348045616204,19.69565125095879,-0.1,-0.02,0.83,0.41,0.3,0.08,0.2,0.15,-0.31,-0.29
1979-04-01,1266.9661904808293,1033.8518593528054,1024.2604265309344,1049.7453241077196,1145.5846308318662,1434.8916871852784,1070.7826637844628,1469.450202355018,1028.6359458971936,1231.771813817771,1082.7908246945112,1323.919278811785,-5.042843764066252e-05,8.534652328020648e-05,4.036448845495437e-06,-8.436494827037677e-05,3.930050089297865e-05,-3.7751551343032086e-05,0.000294053388643,2.4642312094759645e-05,-7.093121141201229e-05,5.65165613618868e-05,0.0001077941669261,-1.5207953454368187e-05,-3.322808004969316,-0.5566919486628072,-11.517674944042106,-11.894773443539938,-10.12748757453814,-1.330699144703586,-5.993513308073345,0.7722291984854768,-16.477244662255355,-4.51991268232757,1.736892268523058,-16.0475791372904,33.718327728251005,19.916388759915783,23.665961918956157,8.102394752325685,50.036723803516665,38.58613694607941,18.987858654560817,48.954293026639064,29.21980529263159,18.378069110001984,15.027176061798915,27.68727546899935,0.15,0.02,0.66,-2.01,0.89,-0.15,-0.2,0.29,0.01,0.85
1979-05-01,1266.69894477673,1034.8093483664773,1021.3130450007892,1049.2669945847465,1149.104794784331,1432.186152019772,1073.1090686442772,1471.9569279597356,1028.9247005000996,1228.7167468702935,1084.5083383413462,1322.195574193219,-4.902217541061435e-05,8.552672507733767e-05,3.507778151678608e-06,-8.421269158134236e-05,4.0682834277692605e-05,-3.661929078494481e-05,0.0003061179086216,2.476066614338784e-05,-6.793570120704228e-05,5.877351009859985e-05,0.0001053162409215,-1.6679252760642316e-05,-4.358424299912487,0.2133983236506854,-13.132740965986676,-10.41510949532191,-8.502797340149204,-2.3140014126533415,-7.096096172667386,0.2610231779481722,-14.642088192025412,-3.273323563968434,1.809693055943279,-17.82046387835247,25.733438594334196,21.305728473324173,26.724613426905172,9.766786184937896,45.36621503619166,42.391367852701734,17.315649269955873,48.294254127403626,22.426837297136657,12.466661176498926,16.690515049611093,34.51374216640445,-0.83,-0.25,-0.87,-0.9,1.09,1.27,0.8,0.35,0.07,-0.13
1979-06-01,1266.734515639612,1036.2446455522015,1017.29384913589,1049.953742606387,1150.216287962148,1427.071232366336,1075.1811639286302,1473.558103121244,1028.9606918043391,1236.07618952372,1087.168675610143,1321.2832581763173,-4.7948343768690525e-05,8.575605873562147e-05,-2.128796455432597e-06,-8.327350369654595e-05,4.352760469281455e-05,-3.4788762867810446e-05,0.0003350643237354,2.5076080434525216e-05,-6.727442942953207e-05,6.040307606122826e-05,0.0001019481916568,-1.6838455674120843e-05,-5.159941851663933,1.1046141659447906,-14.276960254770469,-7.659902175267538,-5.58533233050342,-3.1815704776019587,-7.997996848926209,-0.4487613156505916,-11.164270971239228,-1.3519698264552098,1.9165678536739936,-18.975245778153585,24.796755089614408,21.70722509780163,31.376111948402286,10.28953834645035,25.11746420677761,46.13973080760957,14.965997788295663,37.72761270110571,12.451259666702253,9.217457103323076,28.745392944991465,32.88170282249244,0.78,-0.29,-0.48,1.92,0.17,-1.64,1.1,0.42,0.1,1.56
1979-07-01,1266.30547349887,1037.102154818448,1014.9065114030934,1049.4075173863453,1151.2244683923857,1426.7435806057465,1076.0213466436455,1474.2980663592998,1030.10669878334,1231.359495599586,1087.7777099609375,1320.14750561683,-4.772954445919723e-05,8.65026155033296e-05,-1.8345058896052688e-06,-8.635531848995015e-05,4.5274730392532744e-05,-3.4992431490588275e-05,0.0003514295531203,2.395257627945628e-05,-6.803534397901868e-05,6.146819314694611e-05,0.0001025035932901,-1.729485762445941e-05,-5.780451589351078,1.6759400794265469,-14.89289334390016,-4.866722722848257,-2.9399799973997354,-3.739298407624408,-8.630001503124571,-0.924551976870184,-7.643782232225556,0.2592079954988816,2.0337888451873276,-19.5858722779809,15.758922549429077,22.687719087369956,28.28969314849145,11.290962158945062,13.833638337920195,47.92104261233759,7.897638135998053,24.693892737550357,9.495837032632146,10.711189222779566,38.28436741462848,35.936787823342485,-0.44,-0.47,-0.24,0.86,0.84,0.51,2.2,0.28,0.14,1.72
1979-08-01,1268.0532707537798,1035.4787098277698,1016.2896666863952,1047.4967227117652,1151.590507399868,1426.9156939610486,1073.6214850615113,1470.485159067007,1029.3535871566482,1227.2808028990964,1085.3633782802483,1319.147785660488,-4.754779469119541e-05,8.665529398902646e-05,-1.3270698000670417e-06,-8.756100869504735e-05,4.597558140050054e-05,-3.473761219611851e-05,0.0003483258115011,2.294236892390493e-05,-6.985207412820982e-05,6.248747405183606e-05,0.0001013289164492,-1.6476407962761578e-05,-6.0973049067764835,1.9244495061559412,-15.461721673475958,-2.9143035411834717,-0.9469659191016192,-4.003181544745841,-9.035034514310066,-1.0621220826013993,-4.81132379512197,1.2193433677448946,1.961752832044452,-20.198323784804927,17.022233872882573,21.228578315739107,29.261083922885472,10.557069395204374,10.645732830030523,50.10464430131867,6.057981846961679,18.5280516952015,8.024536384096415,9.759842625825488,34.41296290162979,35.718751163992025,-0.42,-0.1,1.82,1.11,0.52,0.67,-0.3,0.08,0.27,1.57
