,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,abs_vo850GLB_cluster1,abs_vo850GLB_cluster2,abs_vo850GLB_cluster3,abs_vo850GLB_cluster4,abs_vo850GLB_cluster5,abs_vo850GLB_cluster6,abs_vo850GLB_cluster7,abs_vo850GLB_cluster8,abs_vo850GLB_cluster9,abs_vo850GLB_cluster10,abs_vo850GLB_cluster11,abs_vo850GLB_cluster12,ssta20GLB_cluster1,ssta20GLB_cluster2,ssta20GLB_cluster3,ssta20GLB_cluster4,ssta20GLB_cluster5,ssta20GLB_cluster6,ssta20GLB_cluster7,ssta20GLB_cluster8,ssta20GLB_cluster9,ssta20GLB_cluster10,ssta20GLB_cluster11,ssta20GLB_cluster12,vws850-200GLB_cluster1,vws850-200GLB_cluster2,vws850-200GLB_cluster3,vws850-200GLB_cluster4,vws850-200GLB_cluster5,vws850-200GLB_cluster6,vws850-200GLB_cluster7,vws850-200GLB_cluster8,vws850-200GLB_cluster9,vws850-200GLB_cluster10,vws850-200GLB_cluster11,vws850-200GLB_cluster12,EA-WR,ENSO3.4,EP-NP,NAO,PDO,PNA,SOI,TNA,TSA,WP
1999-09-01,126640.13988466335,103550.5752840909,102125.8759469697,104912.77858527131,115234.9295774648,143067.8428613744,107460.11917838312,146846.14633413462,102996.64709394904,122995.76430722892,108548.53766025642,132143.59170751637,-4.835731651761596e-05,8.387749525328483e-05,-3.584094938855584e-08,-8.320174092659726e-05,4.493964289567363e-05,-3.5991460557748956e-05,0.0002978180418722,2.29521252289747e-05,-6.768346105819872e-05,6.087074529330431e-05,0.0001000172119016,-1.6896472438419097e-05,-6.393595908185562,1.8278828044550133,-15.054399355322916,-2.6917195568482084,-0.4781442826197027,-4.134874954456237,-9.282073974609377,-0.8059017054022175,-5.186120750977821,1.231874835257437,2.2625651081620233,-19.919115857380195,14.89402756014551,19.10290633767883,28.92688832230655,10.042509255758253,13.48033753280909,43.00428772939134,8.006848905212033,30.339109758599335,8.59631020423184,10.89157602902892,32.451500980770795,32.53476753544062,-0.5,-1.09,-0.44,0.5,-1.53,0.33,-0.1,0.38,0.24,0.6
1999-10-01,126953.7874064838,103535.85138494318,102916.89551767676,104985.66497093024,115130.71302816902,143606.20556872038,107442.97836115993,146998.14077524038,102957.76174363056,122936.73757530122,108494.58967681623,132637.23703022877,-4.9063152903700675e-05,8.087508178775035e-05,6.757329866578296e-07,-8.275800792034715e-05,4.389517998147452e-05,-3.658050665495613e-05,0.0002701391713344,2.6083718531234163e-05,-7.005997032773406e-05,5.792997493197869e-05,0.0001010506948606,-1.676160337182103e-05,-6.239903916557917,1.5183861922780306,-14.629646318148724,-4.4145358105500545,-1.835848044042718,-4.011675933512246,-9.03172810872396,-0.4476671825805211,-7.726454980594596,0.5272523912729001,2.2514048387009806,-19.615706467046973,17.8619285030841,19.09784021517572,27.4715563099854,9.428164983016428,33.465942691115124,38.587586116071826,18.592370667807167,47.048739467814606,15.15948606291699,9.50485330439926,26.628981239066803,27.835410502188925,-0.61,-1.23,-0.24,0.73,-2.23,0.62,1.6,0.25,0.28,-0.45
1999-11-01,127042.96680174564,103428.0939275568,103275.95486111112,104929.32210917312,114953.2020246479,144130.7538507109,107194.46946397188,146731.53170072116,102919.04956210192,123090.73795180724,108263.92728365386,132936.67279411765,-5.018360699452927e-05,8.189441037696284e-05,5.062883958528436e-06,-8.3455718413461e-05,4.0687897799296575e-05,-3.859478655401992e-05,0.0002231985672551,2.5579756562283698e-05,-6.949383980617315e-05,5.763389834038239e-05,0.000104005690345,-1.4796322718216605e-05,-5.360631462481383,0.7006567005717426,-13.394386156470375,-6.624637047449748,-3.944481235660919,-3.175661113204026,-8.006852635166101,0.1790051769516239,-10.62565243121275,-0.7760284636534898,2.209022027764381,-18.11820518679735,23.25970347649961,18.215415418873565,24.549595005172655,9.528010933563133,50.38505451010141,37.56688907155355,29.7717874365959,54.94228413666427,24.898931992113063,17.685511158622713,19.42738849825932,24.173279054350452,-0.43,-1.58,-1.33,0.55,-2.05,0.45,1.7,0.13,0.33,1.91
1999-12-01,127186.26480673318,103398.232421875,103814.32291666669,104986.48255813953,114960.19806338027,144455.25399881517,107048.42788884006,147124.45537860575,102933.27129777073,122251.1106927711,108098.9983974359,133224.6297998366,-5.1484973661584006e-05,8.111741034114626e-05,6.3327564729663505e-06,-8.254161366494372e-05,3.856078401120227e-05,-3.922673666290277e-05,0.000214607516682,2.5267448310195066e-05,-7.024708911114137e-05,5.693077896310193e-05,0.0001031667066727,-1.313547851499276e-05,-4.004595434065346,-0.0739496980939026,-11.270048766009577,-8.678190658489864,-6.398080581943739,-2.0392353578311644,-6.402870144760399,0.7330470161350895,-13.321655312764277,-2.2032389921300553,2.092929181722561,-16.246933355564025,24.905424474899412,15.394226349735408,23.933567195022583,9.71134801459307,63.852808445676985,33.07567748032903,37.97751576543003,53.695613271848565,34.93320232715662,24.095762526705,19.390475548556715,18.051947114469424,-0.93,-1.74,-99.9,1.4,-1.63,-0.09,2.4,0.27,0.36,-1.12
2000-01-01,127100.68188902744,103339.14151278407,103656.8418560606,104949.74563953489,114718.4352992958,144271.3973637441,106888.72336335677,147209.28861177884,102899.9402866242,122780.51581325302,107953.49726228631,133054.789624183,-5.265815865694619e-05,8.483516967534556e-05,5.929359020169646e-06,-8.25268856715411e-05,3.748131276283717e-05,-4.021092674209984e-05,0.0002367161505389,2.3307587093959303e-05,-7.036342564871388e-05,5.55875352613933e-05,0.0001075209239592,-1.049497473834107e-05,-2.5806403846191848,-0.7811617003668339,-9.42651529227738,-10.105253756046295,-8.144474900476464,-0.9441862802770808,-4.788234442995305,1.105423965682722,-15.031626789840226,-3.521961511350146,1.895772661667704,-13.88187175843774,34.39938279179051,15.45615908483148,27.260020210455824,10.584967083773364,72.34659336128202,29.6764710620362,35.190797278445444,62.80612750934444,36.08404058180743,21.184613216832147,18.192789306582263,12.4388738513855,0.65,-1.77,-0.92,0.19,-2.0,-1.7,1.1,-0.18,0.21,-0.21
2000-02-01,127368.9292394015,103435.400390625,103365.86174242424,105099.3721737726,114999.8965669014,144141.3729265403,107075.49978031634,147509.94966947116,102957.88813694268,121829.14156626508,108029.77597489316,133037.34170751637,-5.3575633318508315e-05,8.489601791704867e-05,6.7474916555899585e-06,-7.971646846272051e-05,3.674918435227294e-05,-4.227119474506262e-05,0.0002557557309046,2.32345936477513e-05,-6.889914690280598e-05,5.482462758413147e-05,0.0001077604472111,-1.161892756125085e-05,-1.7439220449049695,-1.2726660988746432,-8.509850291024268,-11.11137866973877,-9.220197538262632,-0.2106368235062535,-3.8966259203459086,1.21013185851378,-16.61093800338273,-4.395830491009881,1.6240056095227515,-13.110860498940074,28.590788613184664,15.588655837045032,22.93289391235611,13.310087754272883,79.89233537418238,23.177879188869618,32.051680937049284,63.30977454102816,36.82794273288067,23.62162854674523,24.627633999239308,13.209007569852483,0.1,-1.55,-0.55,1.48,-0.83,1.2,2.7,-0.1,0.39,-0.41
2000-03-01,127127.88341645886,103343.47212357954,102804.72695707071,105054.60473191214,115009.12852112675,143836.07079383888,107106.18546792616,146987.37229567306,102906.56747611464,122481.44766566264,108096.9718215812,132686.18004493465,-5.2826449425528645e-05,8.619752137155304e-05,6.991538574072056e-06,-8.08293858426623e-05,3.7448711584692427e-05,-4.156569841177693e-05,0.0002770120954664,2.371966462198864e-05,-6.792646259461943e-05,5.550704419623924e-05,0.000108505129806,-1.3810618318354942e-05,-1.9213572680521356,-1.2375851700065332,-9.054915250930112,-11.60506010055542,-9.558131814547323,-0.2379699735107218,-4.40192088746188,1.1500299793400175,-17.32118547577219,-4.575399324005725,1.5738744336182084,-14.026627424286634,30.02365453162989,14.42118194915325,23.08904923007067,10.8385227047053,72.31399004165588,24.358774583222555,25.208788479979315,63.24443412007326,34.48158891789778,19.438222769512915,22.975138364648515,14.39156564652553,-1.13,-0.98,-0.4,0.4,0.29,0.95,2.2,0.06,0.4,0.01
2000-04-01,126903.68609725688,103400.53888494318,102307.98611111112,105072.66230620154,114933.77200704228,143330.6390699052,107284.15119727592,147251.41225961538,102863.77388535033,123264.09073795182,108307.07131410258,132284.55371732026,-5.104204669748686e-05,8.605830166678271e-05,6.101238645216418e-06,-8.171774388756602e-05,3.815135073136243e-05,-3.986517349489792e-05,0.0003098630986642,2.493688239779908e-05,-6.882903586792307e-05,5.542074255760687e-05,0.0001076531024417,-1.6397656907886515e-05,-2.9767968671784986,-0.8061725543726475,-10.884410512130874,-11.367648839950562,-9.296498015590998,-0.9394356912774284,-5.732931337858501,0.9870166647924136,-16.71819981840468,-4.3472660289091225,1.674699001624936,-15.94477537201672,32.72974079375399,18.105172151259183,25.10403501008208,8.864083327837687,51.64027915928784,36.023859386597955,24.468039878476297,49.33353890021971,26.588660563085476,15.812938313091673,23.051088788307947,21.883195164876557,-0.95,-0.87,0.08,-0.18,0.35,-0.58,2.0,-0.01,0.37,-1.3
2000-05-01,126862.95394326684,103514.5294744318,101932.79671717172,105014.2482235142,114942.6210387324,142987.78139810427,107371.51526801405,147218.59600360575,102905.19904458598,122715.86972891568,108552.34875801284,132154.54963235295,-4.9723455190189006e-05,8.581213582904217e-05,6.338103124059341e-07,-8.382006053579971e-05,4.123767492610608e-05,-3.615837137025044e-05,0.0003270585875725,2.3595651834896643e-05,-6.899211618499613e-05,5.885162079658616e-05,0.0001046253537451,-1.6315301433099773e-05,-4.2100495571712795,0.0715692108924235,-12.593309858203993,-9.6058651804924,-7.535831242391508,-2.0660661887831804,-7.027365701240406,0.3810377834050078,-14.541898314485843,-3.03614663142784,1.9110008449936609,-17.690958162633386,26.093620502324917,21.05074148663346,27.12114129481374,9.125279793374643,40.19263292076038,39.367173602535495,20.83708423372219,44.56268455847435,18.616750353747285,10.367559629696895,25.175209332542114,31.61411277372766,0.96,-0.86,-0.62,1.52,-0.05,-0.16,0.6,-0.06,0.29,-1.46
2000-06-01,126588.54621259352,103598.2120028409,101636.51357323233,104954.30394056848,114968.28125,142666.63210900474,107502.01559753952,147388.43900240384,102918.9092356688,123063.48832831328,108641.17922008548,132032.17167075165,-4.737922536607668e-05,8.594998215329633e-05,-9.289013021522096e-07,-8.60073821968399e-05,4.368979203830666e-05,-3.465931935766072e-05,0.0003472990647424,2.3737213029284862e-05,-6.626111021114122e-05,6.026646682083334e-05,0.0001022668298111,-1.63797731779766e-05,-5.086180460538796,1.0380855257358026,-13.691746028123704,-6.777826448281607,-4.546407042028697,-2.9136460365318673,-7.967489811412075,-0.3375085249339065,-11.045755799283686,-1.0020829673272138,2.0452729774085983,-18.74527396225348,20.567351923529767,21.4929952645376,30.115778511299133,10.655554550671472,18.669878776274818,48.63633515650272,20.280885589226035,33.05973432129073,9.93332030378932,9.287758387476282,41.17011630784614,33.92314652032268,-0.34,-0.79,-0.24,0.28,-0.44,-1.19,-0.3,-0.16,0.2,0.57
2000-07-01,126538.55205735662,103584.3732244318,101369.21559343436,104858.29699612405,115225.87147887325,142483.64188388627,107382.65048330404,147259.66421274038,102896.2828423567,123364.015436747,108620.22402510684,131830.7368259804,-4.8115078121653626e-05,8.728389146973928e-05,-2.181041286219523e-06,-8.473149937344715e-05,4.535229546623099e-05,-3.517979386475564e-05,0.0003670172372949,2.330968886742979e-05,-6.698750412648231e-05,6.29704588610711e-05,0.0001003372734283,-1.6650806246810957e-05,-5.754822792766763,1.602662252176792,-14.514301941458104,-4.3383438140153885,-2.1470427785289887,-3.5439210694010668,-8.557378869307668,-0.7741187737412649,-6.792843218931218,0.4709099649506457,2.105279937250801,-19.311182905988,18.12108446402411,23.20547684018488,29.789707645723013,11.223185961159272,11.428760756660152,45.756519931675435,11.610759085866391,14.703283402734654,10.56141686467837,9.707081746539956,43.81790684556145,33.53671608608983,-1.64,-0.67,-1.26,-1.0,-0.66,-2.55,-0.3,0.01,0.15,1.07
2000-08-01,126663.07863154614,103595.90110085226,101655.11363636365,104743.9276485788,115149.48503521128,142681.02414099526,107413.19886862916,147221.6609074519,102907.22432324842,123120.41603915664,108619.30088141026,132012.5714869281,-4.798699539080729e-05,8.623332151993843e-05,-2.1786678077928836e-06,-8.590896322857589e-05,4.639388646059649e-05,-3.464031781503595e-05,0.0003516514334478,2.2514244291738343e-05,-6.737077021437466e-05,6.195132927728239e-05,0.0001006911013379,-1.655699405694669e-05,-6.291221714705872,1.8452369018432195,-15.177387051877725,-2.789389217893283,-0.578558635493936,-4.0676463667939355,-9.069203828510483,-1.0207536966289017,-4.480975436181137,1.1809153650321214,2.148142809859173,-19.969183758991523,16.66265455227794,22.657542671282123,30.62805047060109,12.250116190559057,12.488201147874944,50.30095490755661,15.538729345897387,21.338703199158676,8.695909593583062,10.055951506425716,43.96022889424049,32.33439301972864,1.17,-0.49,0.63,-0.5,-1.19,-0.51,1.2,0.15,0.2,-0.86
2000-09-01,126551.21376246883,103550.69513494318,102241.6351010101,104694.02656653746,115114.17693661973,143147.54517180094,107368.6923330404,146941.54522235575,102966.79040605096,122495.17131024096,108556.9778311966,132146.1243872549,-4.7722311122255266e-05,8.517756614484268e-05,-1.6837327700165554e-06,-8.445582207059488e-05,4.561487419914355e-05,-3.5145329619080304e-05,0.0003053447289858,2.2031795566510903e-05,-6.604257813727013e-05,5.982925938888943e-05,0.0001011771247002,-1.7099907678314783e-05,-6.499578112320934,1.8556195114730696,-15.55371748662628,-3.1448600192864737,-0.6382902871528173,-4.276861432122021,-9.33348203960218,-0.92394214514728,-5.442749102091052,1.2500925858815513,2.2417622402934647,-20.284675505103134,15.705965797005335,20.094548261413816,29.903219419505636,9.3859537228248,17.026639058732645,40.511132105277206,8.976242313496163,31.122029448948172,8.658386037639376,9.241193895796096,29.9646104070176,30.912310479198943,1.19,-0.52,0.49,-0.06,-1.24,-1.21,1.4,0.02,0.02,0.52
2000-10-01,126910.66474438904,103485.04971590907,102897.8456439394,104881.72843992247,115180.93309859156,143603.79146919432,107337.9956612478,147132.61343149038,102888.75,122973.74811746988,108390.01903044872,132620.3737745098,-4.9379979759293006e-05,8.247632162342445e-05,1.090016039893113e-06,-8.391403825953603e-05,4.434926223931916e-05,-3.621607126587543e-05,0.0002963717997772,2.6314357725749477e-05,-6.896255355211659e-05,5.763021567088737e-05,0.0001024281545494,-1.6863718226954792e-05,-6.282473125046106,1.5458600578504964,-15.021415727328412,-4.827503859996796,-2.0977727354389346,-3.9990989173330913,-9.121374832956414,-0.5356271143101122,-8.265270154500746,0.4767247362464082,2.183557164690751,-20.05830346084223,21.69548614492425,20.335565440686448,28.392427724870963,10.107849007040825,38.24631814756345,39.473389511617086,18.606535473721166,52.018967797549855,18.476977067906702,11.186798170140952,22.76032726379615,26.673834090004544,-1.45,-0.7,-0.72,1.51,-1.3,0.44,1.8,0.0,0.1,1.14
2000-11-01,126629.3679862843,103348.2208806818,103424.21085858588,104842.51251614989,114804.74251760564,144068.2205272512,107039.1091827768,146909.7393329327,102828.92416401274,122804.12274096388,108127.0449385684,132883.82608251637,-5.040988547091321e-05,8.357507999681169e-05,4.644203756909154e-06,-8.368404814973474e-05,4.019736283354149e-05,-3.888024288873515e-05,0.0002380106889177,2.6420720710897823e-05,-6.914970863807251e-05,5.5012294759417904e-05,0.0001042942234291,-1.4721125015368892e-05,-5.378929659617033,0.7904906389773438,-13.604642648612504,-6.911649306615194,-4.548443071374066,-3.138012130086015,-8.072927876522666,0.1074149088347203,-11.392227644772872,-0.9385989226546942,2.2574810165307992,-18.89376105331793,26.344466868926663,19.870069793368454,26.8382866676542,8.671879764680893,55.76209775552182,35.55574004319813,25.66694744427506,58.570603509011086,31.32275113919421,16.05664659997781,17.027930196039495,25.447731097870623,-0.9,-0.79,0.2,-1.1,-0.53,0.7,3.0,-0.12,0.07,-0.23
2000-12-01,126930.60317955112,103379.92365056818,103506.0211489899,104928.07049418605,114851.47227112675,144309.02695497632,106920.13263400702,147063.37890625,102866.59036624205,121900.0094126506,108004.42875267097,133077.89777369282,-5.259519041916277e-05,8.101883765174139e-05,7.4500760885011645e-06,-8.03451388492249e-05,3.805938679396712e-05,-4.0816314864249335e-05,0.0002488808058842,2.5943146826319805e-05,-6.708939920126159e-05,5.3993080498536266e-05,0.0001056100580903,-1.3015774299825147e-05,-3.9291737748564577,-0.0087716223654943,-11.344744040902738,-8.871169884999594,-6.569995836580181,-1.992024263230766,-6.093736113163462,0.7360782287164366,-13.927740903244803,-2.234312553031772,2.0617000609364884,-16.197934034394056,25.937542650701413,17.76506493408204,24.3592146642429,11.196263644155168,68.88233506642909,32.713462110679785,28.141569915016728,62.89467942168369,36.13413778910118,26.421135560399215,17.808197224472995,17.595628633085195,-0.77,-0.92,-99.9,-0.63,0.52,0.92,1.3,-0.19,-0.01,-0.68
2001-01-01,127116.10427057356,103437.50443892044,103436.41098484848,105005.4970122739,114872.8983274648,144305.64277251187,106995.47726274164,147275.35682091347,102923.51811305732,121772.06325301203,108008.31163194444,133080.05514705885,-5.2362939721084426e-05,8.379465899804528e-05,6.519940459864159e-06,-7.997474749572575e-05,3.718811651181003e-05,-4.1822438852164136e-05,0.0002516403037589,2.3859210661449405e-05,-6.833453259194535e-05,5.359413927212229e-05,0.0001077380126549,-1.167505283798835e-05,-2.5309299822333906,-0.632392813306336,-9.508133567539993,-10.529390970865888,-8.242790230877324,-0.9223360159411664,-4.564098558927837,0.9946726840925,-16.074457856797682,-3.4161278780768902,1.9592772090369883,-14.183086302222277,25.99961836489098,16.944535089610962,22.508454783581406,12.375707870349569,73.55462680940236,24.233602227639977,32.153166786644995,65.84489931647308,37.24476902181878,23.31538570070944,27.407081242145352,12.435848986221488,-0.85,-0.73,-0.9,-0.22,0.6,1.29,1.6,-0.13,0.16,0.42
2001-02-01,127146.70939837904,103290.82741477272,103254.45075757576,104995.79699612405,114752.6034330986,144101.6143364929,106938.96226933216,147116.1358173077,102807.81946656053,122701.1106927711,107925.5876068376,132898.3634599673,-5.3955695552168854e-05,8.464849088340998e-05,6.970289422626167e-06,-7.963884418131784e-05,3.781014437851853e-05,-4.166853208973744e-05,0.0002807267628668,2.3783700691806076e-05,-6.95399679871367e-05,5.5184358612238834e-05,0.0001067386015417,-1.0879643485820068e-05,-1.7797833723987608,-1.1393003097367942,-8.772226772477142,-11.42353763182958,-9.352284261625108,-0.2253472441580237,-3.954906045344838,1.1921337733393935,-17.22181654468025,-4.20403330933814,1.6897964455825163,-13.405113685421828,32.64597832433869,16.56087672522932,22.254177561610607,15.079761733400671,73.16714027947314,19.826959390505746,42.37456168289584,67.31963723322338,39.15904558749169,28.463388720629432,17.873299775838838,11.294942731418312,0.12,-0.63,0.26,0.07,0.29,-0.51,2.8,-0.15,0.17,1.57
2001-03-01,126984.66528990024,103394.20987215907,102727.91193181818,105017.11684431524,114878.25924295776,143806.06116706162,107075.63433655536,146876.3897235577,102911.60828025478,122559.00790662652,108139.07084668805,132543.93892973856,-5.172162646623562e-05,8.566797265067751e-05,6.566144426116529e-06,-8.126023894874378e-05,3.6779466919915846e-05,-4.0864647395486206e-05,0.0002823689646902,2.3636593872580824e-05,-6.994981912652826e-05,5.613781719022945e-05,0.0001076834960046,-1.442719018903877e-05,-2.072010494822221,-1.2098018319234936,-9.318465891137588,-11.936374505360922,-10.022095022680553,-0.2658102570510492,-4.522784885607267,1.1524568409680231,-17.616132362601682,-4.678088356466855,1.5816504295189306,-13.88324830590225,30.23123284311547,15.492680750598057,23.259802978826155,9.417616697466098,64.69680199767603,29.90029219082116,26.26429541271666,42.16697179744415,39.11417645902606,24.209685428060837,17.601717515469794,13.316370863538026,-0.35,-0.48,-1.16,-1.73,0.45,0.39,1.5,0.15,0.29,-1.05
2001-04-01,127014.00405236908,103411.23046875,102435.8585858586,105126.4494509044,114936.92121478874,143498.5633886256,107279.62434094904,147375.6573016827,102866.11763535033,123421.15963855422,108332.7090010684,132370.9380106209,-5.080335647248659e-05,8.641853293573315e-05,6.34477974629457e-06,-8.15143357613124e-05,3.8576385250934586e-05,-3.8750069627623295e-05,0.0003189474591636,2.3525695642423804e-05,-6.938373803822501e-05,5.694818088974491e-05,0.0001050124601454,-1.6214382296000396e-05,-2.9735463986293875,-0.779208411043937,-11.348378974779518,-11.632307867209118,-10.038019206425917,-0.985392630554554,-5.811674887673896,0.830463826928509,-16.707575689886035,-4.471345321804869,1.7726728390691926,-16.148557430360377,34.15075015087403,17.73833231105407,25.694942484269237,7.954202046354527,56.234849159933354,36.526402925787814,23.718383698621416,44.80169294346508,28.877074087172456,16.651847875665343,16.34621085592993,21.51184246222988,-0.59,-0.49,0.06,-0.15,-0.31,-0.7,0.3,0.05,0.38,1.1
2001-05-01,126697.72443890276,103502.9279119318,101959.87215909093,104877.06112726098,114823.6883802817,142926.70319905214,107236.43178822496,147072.6825420673,102894.25557324842,122836.92582831328,108481.49873130342,132123.42218137256,-4.8979341635036294e-05,8.609116532222667e-05,1.9650673037215117e-06,-8.435457129962742e-05,4.00366699441012e-05,-3.589365582513707e-05,0.0003141008710372,2.5127303074224895e-05,-6.91571220819346e-05,5.933007224516117e-05,0.0001045645008599,-1.6016577168761247e-05,-4.220819215980366,0.1169323767407224,-12.88114438014748,-10.025974611441296,-8.293889537793861,-2.050362418337566,-7.102023509510777,0.3280400345314583,-14.587884096755197,-3.2185960283466417,1.9337963971066776,-17.49518650334056,23.54681681814675,21.578646892153746,26.869073711580526,9.2791429300987,41.35971069421938,43.49722578619199,21.207944954257407,45.44496501321068,21.61755588891181,13.756160697896735,23.177872878807904,32.745673742683586,1.48,-0.34,-1.42,0.03,-0.3,-0.01,-0.8,0.06,0.47,-1.16
2001-06-01,126593.47139962594,103584.46821732954,101504.98737373736,104912.47779392764,114980.20246478874,142559.8785545024,107512.53707161688,147287.51878004806,102857.11186305732,123060.97515060242,108660.6937767094,131957.51633986927,-4.8190486268140376e-05,8.688729607865536e-05,-1.299724422751076e-06,-8.392179443035274e-05,4.404409431353917e-05,-3.6176219880492625e-05,0.0003512881812639,2.4133796538050217e-05,-6.668503592586671e-05,6.044930504968166e-05,0.0001021585919868,-1.740727870819099e-05,-5.10674226198265,1.1069103118476518,-14.03035273594139,-7.123265912135443,-5.227865476042169,-2.912736665911791,-7.926881522463079,-0.4020460563409886,-10.830790726179927,-1.2117179760745929,2.067758498513199,-18.79336519939144,21.893368870547008,21.588332669330747,32.13432751896856,10.744340464515403,19.166238829908785,46.44339727818763,17.641728564888812,34.546768313520516,10.609875956457268,9.47555871667448,41.7795331441045,31.309967147695072,0.48,-0.19,0.55,0.11,-0.47,-0.89,0.5,0.24,0.36,0.41
2001-07-01,126458.93469451372,103622.01526988635,101429.10353535354,104853.785125969,114984.86355633804,142556.15002962085,107482.37450571176,147428.46304086538,102920.51054936308,123242.5640060241,108655.30515491452,131894.87591911765,-4.695981207462495e-05,8.585236247508614e-05,-2.0144708744119443e-06,-8.626604685559868e-05,4.6096493712870513e-05,-3.464627866917378e-05,0.0003696186104207,2.276091301192188e-05,-6.860677776225465e-05,6.288061019310182e-05,0.0001003615598536,-1.7485017889415233e-05,-5.756543351591921,1.6693066839778097,-14.732887048636918,-4.211203257242839,-2.2814071341736675,-3.6295014183695726,-8.629675078810306,-0.7898401315898111,-6.975053511944014,0.3362824051987891,2.171116839341127,-19.545874246736854,17.405067348414214,22.09688413036512,29.451829052816137,11.013091999838377,12.917154785924296,49.24432169119408,11.282489876906835,20.8275285141251,10.865155174215529,10.275385572174816,41.45012093686766,35.48280077713021,-0.62,-0.04,-1.3,-0.22,-1.31,-0.36,-0.3,0.3,0.15,-0.32
2001-08-01,126851.8021352868,103656.51899857954,101805.95801767676,104792.80321382429,115420.0528169014,142769.5645734597,107507.40333919156,147257.30919471153,102923.02348726116,123263.30007530122,108687.8155048077,131994.6869893791,-4.72810303816225e-05,8.581422636136146e-05,-2.0913294281689583e-06,-8.492860215483233e-05,4.6923842212125776e-05,-3.555060433755161e-05,0.0003588771505746,2.169185931108245e-05,-6.822066153809943e-05,6.362527936540448e-05,9.923082937244814e-05,-1.675214414056179e-05,-6.282909654027267,1.882247708806204,-15.166764132744444,-2.6851836591959,-0.6916405539534408,-4.120221515981163,-9.149001941346285,-1.051708647649582,-4.706655580972888,1.2588156204597625,2.248016797779688,-20.137489597971847,15.577441796657167,24.365501407037424,30.122539317187645,14.034707193693237,13.012500769803616,45.87580321320805,16.30354973049942,21.93607178425185,8.544256779046279,9.8970123188932,42.0265613175721,34.439430370110976,0.53,-0.05,-1.17,-0.22,-0.77,-0.14,-0.7,0.34,0.14,-0.27
2001-09-01,126830.44342269328,103556.4825994318,102305.0110479798,104891.4385497416,115260.35431338027,143193.83145734598,107428.35017574692,146709.814453125,102954.37898089172,122964.7684487952,108570.82832532052,132168.42575571896,-4.857495745812507e-05,8.45686189716673e-05,-9.15302951761143e-07,-8.41456261696294e-05,4.553826189126064e-05,-3.5952031160666174e-05,0.0003203022424713,2.33145759365794e-05,-6.919915348166825e-05,5.905647193340601e-05,0.0001028865801832,-1.6984449271367923e-05,-6.523430947777179,1.8813792992075649,-15.35217951884312,-2.908844873309135,-0.405868585115154,-4.309353159695137,-9.309339356004148,-0.9846121481020156,-5.1801003131669825,1.3336684657078164,2.341491298814506,-20.191813213069267,16.207058288375244,19.221397008196423,28.63883826307241,9.212278823818142,17.521690658837755,44.48094066104855,8.67181287203156,33.00273028517092,8.554125477113933,10.610289921386382,30.728784011420174,32.676372416369595,-1.08,-0.2,-0.46,-0.49,-1.37,0.04,0.3,0.51,0.11,2.28
2001-10-01,127143.80649937656,103477.9962713068,102843.9946338384,104853.03819444444,115168.75220070424,143664.28835900474,107267.58293057996,146981.70823317306,102913.01652070064,123011.75640060242,108366.5514823718,132661.6549223856,-5.052206992993918e-05,8.179031196328852e-05,1.560892743853152e-06,-8.370889554498717e-05,4.3752651343928314e-05,-3.704054717879889e-05,0.0002831644087564,2.805095608068985e-05,-7.08029815416008e-05,5.7623951918152485e-05,0.0001020213097276,-1.631595631792113e-05,-6.383831895512643,1.537661801237579,-14.983494091877896,-4.6859122812747955,-1.8083762904824732,-4.058368903834646,-9.186253129390249,-0.6274873161152618,-7.984277882526831,0.596129876725814,2.288686469170131,-19.612940811529395,20.18317950539462,19.670933003991944,26.510269760995676,8.419456457231144,39.600265017197344,41.56420183144833,14.597620509407337,49.58255506130516,18.548107350342505,10.877051640447654,24.1968494232667,29.934014233289844,0.54,-0.14,-0.04,0.25,-1.37,-0.08,-0.1,0.48,0.2,-0.58
2001-11-01,127222.190617207,103425.45632102272,103284.40656565657,104929.51590762274,115156.93001760564,144189.8215343602,107184.58644551843,146675.76622596153,102900.94546178344,122374.1340361446,108236.3999065171,132905.92575571896,-5.0774631661579215e-05,8.271495475624265e-05,4.332626814781346e-06,-8.2885377923958e-05,4.0521760762716326e-05,-3.8927448681038167e-05,0.0002397246316832,2.753107362353121e-05,-7.012741119430783e-05,5.652663401570894e-05,0.0001054697996887,-1.5450998404428094e-05,-5.550385550629321,0.8966946137060812,-13.386393437343362,-7.011159509420395,-3.998999399681614,-3.405356189099754,-8.069360632645456,-0.100907164553529,-10.94283172764729,-0.6060527469597611,2.2381620980351347,-17.96217104283775,24.19087971195591,19.06309076011291,26.775754896366557,9.681571562493405,53.306170948827194,36.87865124552789,25.376084617005187,55.57739637439059,26.898247457521332,20.871208592843836,23.761659306291165,24.693280468275393,-0.67,-0.37,-0.33,0.53,-1.26,1.03,1.1,0.62,0.16,0.79
