,wGLB_cluster1,wGLB_cluster2,wGLB_cluster3,wGLB_cluster4,wGLB_cluster5,wGLB_cluster6,wGLB_cluster7,wGLB_cluster8,wGLB_cluster9,wGLB_cluster10,wGLB_cluster11,wGLB_cluster12,wGLB_cluster13,wGLB_cluster14,wGLB_cluster15,wGLB_cluster16,wGLB_cluster17,wGLB_cluster18
1989-02-01,-0.0050989985,0.018152595,0.0063990355,0.12809587,0.02012372,-0.08675343,0.44869068,0.03275329,0.02720505,-0.107340395,0.014976978,-0.28408182,0.1853306,0.17379606,-0.08894348,-0.061895728,0.11900693,0.18175343
1989-03-01,0.007092595,0.032096267,-0.04546994,0.5116197,0.01599902,-0.19487154,0.48621446,0.018262088,0.010888755,-0.10912895,0.014356434,-0.22925621,0.13258559,-0.039374113,-0.023787916,-0.058464527,0.011107802,0.27625644
1989-04-01,0.016437054,0.019539654,-0.021415293,0.65028983,0.0049754977,-0.23666608,0.2438429,-0.0044419765,-0.03389889,-0.081278145,0.035417914,-0.19213396,0.08688539,0.033702374,-0.013713419,-0.109785974,-0.121320546,0.40163994
1989-05-01,0.010706246,0.035417914,-0.023970425,1.0472462,0.027679563,-0.2601732,-0.004368961,-0.072663724,0.0260005,-0.014516473,0.04534644,-0.14004594,-0.0013393164,-0.093360245,0.021145761,-0.06675047,-0.1523835,0.36597773
1989-06-01,-0.03802359,0.0005952716,-0.004880011,1.7642136,-0.02630651,-0.27130622,-0.07098466,-0.035833478,0.020269692,-0.035358965,0.027460575,-0.20385098,-0.101646125,-0.3905574,0.024467409,-0.047441006,-0.22451097,0.22263539
1989-07-01,-0.042768776,0.006472051,0.02322638,1.5353111,-0.0124358535,-0.22564256,-0.07065612,-0.04167372,0.016984582,0.0072751045,0.044944882,-0.071459174,-0.053828835,-0.42716867,0.027789056,-0.02269286,-0.35146403,0.4932593
1989-08-01,-0.029956698,0.013005853,-0.010975778,1.6325152,-0.02181679,-0.2939738,-0.07120365,-0.05047065,0.028263569,-0.028131604,0.039506137,-0.05583644,-0.08824998,-0.23327142,0.024321437,-0.05291629,-0.20049286,0.110064
1989-09-01,-0.046199977,0.0063990355,-0.039520144,0.8152412,0.0013253093,-0.27502942,-0.082300186,-0.059231102,0.006873548,-0.01991868,0.03892213,-0.12091905,-0.061895728,-0.30499732,0.02928567,-0.030577242,-0.49995315,0.84495366
1989-10-01,-0.022072315,0.0066180825,-0.016998589,0.8512684,0.013626397,-0.2834248,0.0062530637,-0.042586267,0.012312353,-0.043973327,0.038119078,-0.09463775,0.03633046,-0.13070148,0.005888045,-0.06529039,-0.09175414,0.30100462
1989-11-01,-0.06894052,0.020963252,-0.012618363,0.67591405,0.021072745,-0.22067827,0.34133905,0.043521345,0.02063471,-0.052587748,0.032424808,-0.11694032,0.17598614,0.05414331,-0.010464728,-0.058829546,-0.07375878,0.21040729
1989-12-01,0.01132679,0.04567492,-0.0036389232,1.27144,0.00942868,-0.19180542,0.2415433,0.027789056,0.009355664,-0.042659283,0.031037748,-0.098872006,0.19449255,0.24526647,-0.11248714,-0.050872207,0.059217095,0.21624759
1990-01-01,-0.008347988,0.03223872,0.0032960176,0.43435812,0.014839649,-0.17882547,0.45978755,0.04090479,0.024007618,-0.059909493,0.033275962,-0.24962631,0.32912716,0.4330532,-0.04702744,-0.048867732,0.041205943,0.18043199
1990-02-01,0.026617467,0.033710957,-0.025947839,0.35632995,0.025078326,-0.16601035,0.48407933,0.02882582,0.011861712,-0.041071624,0.04625836,-0.23169187,0.2590959,0.03675577,-0.09089318,-0.04542139,0.06452739,0.21345678
1990-03-01,0.017315656,0.025847912,-0.011928171,0.7868233,0.015475363,-0.23299679,0.3023259,0.017784089,0.013467789,-0.06355658,0.037759572,-0.17598137,0.1546345,0.0059058666,-0.018051296,-0.03575149,-0.089922875,0.17196667
1990-04-01,0.0025264323,0.008248061,-0.022702187,1.4227929,-0.0020575523,-0.27391812,0.2589286,0.013936222,0.018152148,-0.033476263,0.041473597,-0.16276476,0.03073302,-0.06295434,-0.0020575523,-0.056630403,-0.2558498,0.51221895
1990-05-01,-0.024642855,0.012497455,-0.026182026,1.5838013,0.010924846,-0.25568256,0.0079803765,-0.027420014,0.02397415,-0.018252045,0.034413606,-0.065932244,-0.021865696,-0.1600211,-0.0016560256,-0.030029923,-0.14690486,0.06981403
1990-06-01,-0.0811564,0.0058724284,0.0026937425,1.3640041,0.0038648248,-0.17394033,-0.10722157,-0.032773584,0.031368762,-0.023070246,0.048901677,-0.053351372,-0.09832129,-0.27545723,0.0133674145,-0.09075937,-0.11247477,0.16112572
1990-07-01,-0.05944106,0.018085241,-0.0021244586,1.0814364,-0.006708443,-0.14861128,-0.09818742,-0.070047766,0.026015192,0.010322571,0.041473597,-0.049470037,-0.078178495,-0.33518293,0.03053227,-0.076271266,-0.24577841,0.76239765
1990-08-01,-0.053451747,0.0016565025,-0.031502157,1.4465493,-0.0047677755,-0.27495536,-0.06934515,-0.075434774,0.020895839,-0.010857463,0.039265275,-0.046625942,-0.045889825,-0.23681125,0.011493653,-0.054857045,-0.27836826,0.4378714
1990-09-01,-0.008682579,0.011393279,-0.03528306,1.2749677,-0.00831452,-0.28596362,-0.111337095,-0.06957933,0.016345322,-0.009585977,0.03454745,-0.053351372,-0.019155473,-0.28633168,0.012263238,-0.07202193,-0.2337664,0.23216078
1990-10-01,-0.054723233,0.012530923,-0.044651836,1.2687776,0.018821359,-0.26113644,0.05301723,-0.028423816,0.013467789,-0.025613219,0.031971037,-0.08333132,0.042510867,-0.1191667,-0.0064407587,-0.06168285,-0.27595916,0.56003296
1990-11-01,-0.048968107,0.023539186,0.0008200109,1.1988133,0.016311854,-0.28114542,0.124253064,0.02621594,0.01326704,-0.03822753,0.03745845,-0.1157538,0.19883487,0.048299402,-0.026382774,-0.060444802,-0.13552853,0.38948858
1990-12-01,-0.020293087,0.04384926,-0.022735685,0.962487,0.029126942,-0.19016829,0.30861634,0.036521554,0.026952058,-0.06064561,0.04140669,-0.17919353,0.3299302,0.24323596,-0.03146866,-0.035818428,0.049838543,0.2238293
1991-01-01,0.023990273,0.018003821,-0.0060860515,0.47033858,0.017102242,-0.23212719,0.34480423,0.028389871,0.017895639,-0.07067442,0.033222318,-0.15235645,0.28338942,0.20203191,-0.08307999,-0.026425421,0.07036692,0.33495912
1991-02-01,0.0050933957,0.03372717,-0.02505505,0.22395805,0.017607152,-0.25582045,0.5880834,0.017354727,0.016489208,-0.08939093,0.052191317,-0.2559647,0.29092652,0.16077617,-0.04178816,-0.07958192,0.049811184,0.30268297
1991-03-01,0.0046245456,0.011945307,-0.013767421,0.534999,-0.011928201,-0.17940348,0.45479554,0.020960987,0.018292367,-0.070457995,0.028173506,-0.14900261,0.22579724,0.06914079,-0.06126201,-0.04983014,-0.006194234,0.21995509
1991-04-01,0.0036869645,0.033582926,-0.0354411,1.3370701,0.024206638,-0.25881362,0.29593924,-0.0112069845,0.02243954,-0.034395278,0.03560245,-0.18178368,0.08955228,-0.13212526,-0.0044271946,-0.08030313,-0.09685594,0.20253679
1991-05-01,0.008086562,0.012486219,-0.03414285,1.8273067,-0.007059753,-0.3061279,0.09672874,-0.048676133,0.01432544,-0.011423349,0.049847245,-0.11322844,-0.0039944053,-0.13789535,0.023232937,-0.0145968795,-0.17500389,-0.110667944
1991-06-01,-0.024369836,0.009565175,0.004696667,1.1937928,-0.010197222,-0.1836589,-0.10998279,-0.053616762,0.037694097,0.001162529,0.041660964,-0.04845977,-0.059963763,-0.3841676,0.016849816,-0.030644774,-0.34258735,0.36712706
1991-07-01,-0.0354411,-0.01910472,-0.004391134,1.6383021,-0.0090792775,-0.23508435,-0.12790596,-0.06436342,0.02431482,0.014722109,0.04281497,-0.049721956,-0.11315632,-0.34092844,0.045195103,-0.050226808,-0.36577564,0.4052093
1991-08-01,-0.06602234,-0.0051844716,-0.0032010674,1.4004683,-0.004932046,-0.30486572,-0.14745194,-0.06450766,0.028714478,0.0036147833,0.044401765,-0.019681692,-0.0625242,-0.34269553,0.038523555,-0.05844915,-0.42931813,0.7773045
1991-09-01,-0.059711337,0.008050501,-0.0068073273,1.5461257,0.01659739,-0.2514208,-0.0868305,-0.0644716,0.014613926,-0.025415659,0.04378867,-0.05347246,-0.043843746,-0.22866517,0.010286391,-0.026281178,-0.2606889,0.21782738
1991-10-01,-0.050948083,0.015118837,-0.008935034,0.94254386,0.020059407,-0.34554446,0.0776155,-0.056069016,0.020456076,-0.052462697,0.04732281,-0.08614528,-0.026100874,-0.20872253,0.0021722913,-0.061370194,-0.29581398,0.47365636
1991-11-01,-0.06854671,0.0050933957,-0.009512007,1.0534008,0.0053097606,-0.33000147,0.23333436,0.03780228,0.016741633,-0.07352334,0.038090765,-0.108936965,0.07574028,0.09351915,-0.034287095,-0.019032598,-0.051128387,0.26680055
1991-12-01,0.005814612,0.039929986,0.019915164,1.7150435,0.017246544,-0.25203383,0.32749414,0.033186257,0.018328428,-0.061875105,0.03336656,-0.12696832,0.2439368,0.17191955,-0.0544101,-0.05942285,-0.055131376,0.1985699
1992-01-01,0.011738241,0.028763533,0.0044609904,0.25090066,-0.013956845,-0.21116251,0.26752165,0.027999878,0.01699406,-0.035788774,0.032626808,-0.1519559,0.24789092,0.45313752,-0.027702868,0.002888739,0.09304631,0.23603162
1992-02-01,0.023822188,0.02561903,0.009806633,0.58156824,0.005089879,-0.23362333,0.3418219,0.024361193,-0.0051522255,-0.091356754,0.03797245,-0.17594403,0.13028628,0.13810259,-0.06745845,-0.015978336,-0.007173717,0.15696967
1992-03-01,0.024990141,0.014703095,-0.028511465,0.6731184,-0.03502506,-0.14885634,0.35592726,0.01879096,0.012142539,-0.07999158,0.025663972,-0.29107803,0.20000452,0.17803788,-0.019706845,-0.052274942,-0.09301883,0.14906347
1992-04-01,0.007470727,0.033480287,-0.024019301,1.3550727,0.031009614,-0.27885932,0.17174888,-0.034665704,0.028988123,-0.033632517,0.035411894,-0.13820994,0.07283157,0.05342549,-0.029814184,-0.05290389,-0.24444944,0.11910081
1992-05-01,-0.013103366,0.017083943,-0.01539439,2.189311,0.023058474,-0.35940367,0.028673708,-0.037361026,0.020363212,0.0076503754,0.041341543,-0.12307137,-0.016247869,-0.17005932,0.026472509,-0.058743656,-0.40760452,0.16294426
1992-06-01,-0.09427661,-0.006859243,0.00401175,2.1547663,-0.004658103,-0.25015444,-0.08156383,-0.046659768,0.018521428,0.01083982,0.039634526,-0.07105219,-0.07105219,-0.2773769,0.035501778,-0.059327662,-0.5902106,1.0993342
1992-07-01,-0.038214505,0.0043262243,0.011199176,1.3348131,-0.014181495,-0.19418216,-0.08969462,-0.06620067,0.025933444,0.015781224,0.04372239,-0.059776843,-0.04140395,-0.24611151,0.027011573,-0.044683218,-0.34103078,0.7834907
1992-08-01,-0.048097253,-0.00030070543,0.015331984,1.1098459,-0.009060442,-0.2248187,-0.076173246,-0.05883354,0.025978386,-0.016113102,0.039005637,-0.03700161,-0.06543696,-0.2167328,-0.0014686584,-0.04760313,-0.31542546,0.30651355
1992-09-01,-0.03039819,0.00818944,-0.005870998,1.1611912,0.014298797,-0.1993931,-0.019751728,-0.051511288,0.012277305,-0.026894271,0.038960755,-0.05663234,-0.04095471,-0.15330356,-0.032284856,-0.050343335,-0.1369521,0.19227803
1992-10-01,-0.0127440095,0.015107393,-0.027837634,1.7849271,0.017712831,-0.30648607,0.022384644,-0.049849212,0.014029264,-0.03524971,0.045070052,-0.10667497,0.0047305226,-0.11570424,-0.008431494,-0.071276784,-0.11678231,0.28575978
1992-11-01,-0.05312848,0.035816193,-0.012160003,0.91897416,0.014433563,-0.26704496,0.2366156,0.021486223,0.0044609904,-0.0319255,0.0364002,-0.07904822,0.105309844,0.08145654,-0.03677702,-0.05133164,-0.12361044,0.124311686
1992-12-01,0.0103007555,0.025439322,-0.0014237761,1.234054,-0.016921699,-0.36856765,0.3638784,0.036714673,0.018835843,-0.06552684,0.030874848,-0.117815554,0.23320156,0.28000984,-0.043335557,-0.08178842,0.027505755,0.28881446
1993-01-01,0.022545338,0.017941356,0.004837692,0.4524473,0.023489714,-0.17034984,0.43135554,0.043361664,0.017823279,-0.081890345,0.041748285,-0.21068388,0.17671978,0.06807363,-0.05473864,-0.06445819,0.09270692,0.20709822
1993-02-01,0.028093696,0.030533433,-0.011413991,0.10663694,0.016131222,-0.11372477,0.3584788,0.03844285,0.019830167,-0.09196401,0.03761649,-0.18132854,0.18317324,0.14417711,-0.008305311,-0.05198413,0.070670724,0.15606087
1993-03-01,0.031635225,0.04316491,-0.039037883,0.37705213,0.0287233,-0.1739307,0.44528556,0.0053492785,0.02632296,-0.087753534,0.026519716,-0.22060013,0.12961748,0.047139287,-0.016883671,-0.031600654,0.023411036,0.28284755
1993-04-01,0.00066655874,0.02671647,-0.028452635,1.529032,0.025890112,-0.26416093,0.21079716,-0.018733144,0.016918242,-0.058398247,0.02404064,-0.10746807,0.053356588,-0.06575674,0.0021225214,-0.06437945,-0.13934177,0.15007964
1993-05-01,-0.022746861,0.014714599,-0.014562011,1.8617781,0.0201056,-0.26164252,0.08904731,-0.046317697,0.018767715,0.008143127,0.032422245,-0.07402027,0.01349479,-0.1459133,0.030848265,-0.03215158,-0.40007687,0.27706304
1993-06-01,-0.04423213,-0.014798105,-0.021408975,1.9013252,0.006805241,-0.32975787,-0.06363183,-0.07036072,0.015934467,-0.0079904795,0.040489078,-0.12710387,-0.092829764,-0.3124044,0.043282926,-0.035457015,-0.2319724,-0.055446982
1993-07-01,-0.028885484,0.004680276,-0.0024814606,1.1718495,0.004365504,-0.18313867,-0.12183088,-0.036322713,0.023725867,0.0010207295,0.039033115,-0.06186104,-0.07531887,-0.31594592,0.033681452,-0.030656278,-0.2969004,-0.19211054
1993-08-01,-0.046002865,0.012156844,-0.024832428,0.979151,0.0029095411,-0.17613429,-0.13520998,-0.032820523,0.02443415,-0.003937423,0.02632296,-0.06064117,-0.096292555,-0.33597523,0.020223677,-0.05552566,-0.23098862,0.37252688
1993-09-01,-0.063317,0.018256128,-0.03880179,0.85862106,0.008143127,-0.095505536,-0.086966515,-0.02628839,0.021010697,-0.005826235,0.03694755,-0.054187715,-0.0928691,-0.17448157,0.008497298,-0.04576677,-0.53965235,0.9608531
1993-10-01,-0.03722775,0.012943864,-0.014837444,1.019918,0.017272413,-0.17015308,0.06606674,-0.016332746,0.02242726,-0.031561315,0.037065566,-0.09869295,0.055048704,-0.13029122,-0.000592649,-0.049977243,-0.3256654,0.5764401
1993-11-01,-0.06654376,0.02053845,-0.0071247816,1.4815756,0.017429769,-0.30905962,0.24739292,0.027778924,0.023883224,-0.09975541,0.01231426,-0.14634615,0.24550411,0.21473217,-0.01499486,-0.032308996,-0.06099534,0.38248247
1993-12-01,-0.015230954,0.041472852,-0.009052932,0.756389,0.004483521,-0.26719087,0.4073125,0.023843884,0.013573468,-0.0743351,0.029156208,-0.12749738,0.27706304,0.19013825,-0.035968542,-0.12875658,0.049893796,0.32514912
1994-01-01,0.02447939,0.03189242,-0.013843775,0.17543572,0.007047534,-0.14485234,0.6318091,0.035846055,0.020346045,-0.070272684,0.032206893,-0.264,0.30311963,0.2772414,-0.025839388,-0.041788638,0.11572707,0.26960373
1994-02-01,0.02245766,0.01998663,-0.017303169,0.34750798,0.02492863,-0.23996383,0.5632048,0.02313155,0.020256162,-0.109404504,0.036340237,-0.24863482,0.23950231,0.11851257,-0.049111843,-0.036532164,0.040338755,0.2390081
1994-03-01,0.015179396,0.017470658,-0.0341959,0.49648753,0.013337374,-0.108730614,0.41440502,0.021469235,0.025198221,-0.04610169,0.019627213,-0.14768273,0.18904877,0.11240244,-0.026693046,-0.06187123,0.01279825,0.1485691
1994-04-01,0.018324316,0.026231527,-0.0333423,1.574253,0.02223301,-0.25780004,0.32553846,-0.02273941,0.022637367,-0.0503698,0.034048915,-0.15186101,0.076550305,-0.12306249,0.0029591322,-0.09610599,-0.061736465,0.14609808
1994-05-01,0.0035431385,0.018818498,-0.034600258,1.7987556,0.01459533,-0.2790956,-0.04138434,-0.03599304,0.014999688,-0.015146673,0.040518463,-0.08105528,-0.042597353,-0.19499141,0.032880783,-0.0243119,-0.22666526,0.1502763
1994-06-01,-0.044035017,0.007586658,-0.0013539195,2.2051697,-0.00023072958,-0.24153626,-0.07283354,-0.047135055,0.02088517,-0.028175652,0.03687936,-0.111606,-0.08163935,-0.20554936,0.013112724,-0.07377702,-0.20999718,0.21699363
1994-07-01,-0.0441249,-0.011148095,0.0017910004,1.7500541,0.004217088,-0.25407106,-0.07427126,-0.068295896,0.017021418,0.0017910004,0.034722865,-0.021301746,-0.045113325,-0.15311897,0.03436345,-0.08635676,-0.4103288,0.34404856
1994-08-01,-0.054727793,0.006238818,-0.023009002,0.89396095,-0.009036541,-0.29994196,-0.091658175,-0.05198723,0.019672155,0.00053304434,0.04155183,-0.08990598,-0.06946397,-0.23987395,0.030140221,-0.08837849,-0.29437095,0.22993279
1994-09-01,-0.07490021,0.012034476,-0.027277112,1.847502,0.00403738,-0.27145797,-0.055266917,-0.0639379,0.023446023,-0.024222016,0.04469675,-0.095926285,-0.082223415,-0.1389668,-0.008362591,-0.031590104,-0.069374144,0.08930975
1994-10-01,-0.05468285,0.008709848,-0.05086404,1.4167821,0.024164855,-0.37097234,0.07762861,-0.058366895,0.019582272,-0.04749447,0.032296777,-0.11847991,0.019896746,-0.076832116,-0.031814754,-0.028400302,-0.17868268,0.67556846
1994-11-01,-0.011417687,0.021648943,-0.026917696,1.2338823,0.013786614,-0.29814488,0.12808216,0.017695308,0.019043148,-0.0441249,0.033330083,-0.06968862,0.068463385,0.07354021,-0.0003655553,-0.075439334,-0.04345101,0.4098224
1994-12-01,-0.0041843653,0.03009528,0.00066781044,0.9314305,0.020930111,-0.1969682,0.42626587,0.030903995,0.020570695,-0.075663984,0.033779383,-0.18362474,0.21614003,0.14820969,-0.09421903,-0.089636445,0.07178801,0.1908009
1995-01-01,0.01912576,0.034603953,0.0102568865,0.5686573,0.016753197,-0.18864328,0.5084393,0.029124439,0.00048416853,-0.04058385,0.03692001,-0.20892304,0.24079126,0.07714063,-0.04611981,-0.09594369,0.08985084,0.24898225
1995-02-01,0.025452614,0.024096847,-0.048209906,0.36591586,0.034829915,-0.18807834,0.50601023,0.039631486,0.034095526,-0.102383554,0.034829915,-0.15808237,0.13538152,0.09634715,-0.07634181,-0.035782218,-0.08831757,0.20672798
1995-03-01,0.023757935,0.021667778,-0.04380375,0.43579358,0.0115561485,-0.2609501,0.50499344,0.017713487,0.017035663,-0.06973249,-0.03493488,-0.26445246,0.18170303,0.16746765,-0.020642996,-0.07707614,0.084766746,0.373316
1995-04-01,0.031214535,0.029124439,-0.029172897,1.2628024,0.00048416853,-0.20581615,0.43974787,0.0067545176,0.014098167,-0.043125868,0.036863506,-0.18016982,0.13905334,-0.015615404,-0.005108297,-0.0845328,-0.04295641,0.20768827
1995-05-01,-0.0003066659,0.024831235,-0.036629558,1.0795499,-0.0021708608,-0.20852762,-0.00759387,-0.046628237,0.025113642,-0.015219986,0.037258923,-0.078544915,-0.046515226,-0.1161105,0.013646245,-0.02516216,-0.059620857,0.18187249
1995-06-01,-0.055440605,0.006472051,-0.020304024,2.6000824,0.010482848,-0.25552702,-0.1265046,-0.04154414,0.026243448,-0.014542103,0.047596574,-0.1222114,-0.12181598,-0.30687618,0.035168827,-0.048605382,-0.1588167,0.11561012
1995-07-01,-0.0417701,-0.010192394,0.004946828,2.116644,-0.027139306,-0.21976906,-0.14045757,-0.06329268,0.026186943,0.014945507,0.040987253,-0.040357888,-0.0982033,-0.2655257,0.037936807,-0.027534723,-0.6196594,0.9777555
1995-08-01,-0.0719921,0.0057941675,-0.016688704,1.6013451,-0.0120565295,-0.36681163,-0.08018309,-0.06125903,0.028841972,0.014098167,0.04957372,-0.05210769,-0.0668515,-0.27253044,0.04872632,-0.02793014,-0.45075536,1.01566
1995-09-01,-0.04781449,0.008618653,-0.023523927,1.0833347,0.004833877,-0.25151622,-0.063744605,-0.05611849,0.020312011,-0.030302703,0.03957504,-0.05860406,-0.04996109,-0.25965083,0.020142555,-0.05611849,-0.3111694,0.3394787
1995-10-01,-0.048661828,0.017713487,-0.049678683,1.3447125,0.021950245,-0.3013966,0.14289463,-0.03058517,0.020481527,-0.02216822,0.027373254,-0.13644677,0.032570302,-0.115489125,0.009861469,-0.056061983,-0.21395063,0.4302576
1995-11-01,-0.025444567,0.019690633,-0.03516084,0.8909874,0.02285409,-0.32896364,0.22265804,0.03189242,0.022797585,-0.0719921,0.03415203,-0.13836747,0.091376066,-0.015728354,-0.017253578,-0.056287944,-0.052672625,0.33761454
1995-12-01,0.0065285563,0.013985217,-0.0047128797,0.062170863,0.01370275,-0.18050873,0.42342234,0.03861469,0.02093345,-0.05899948,0.035790205,-0.20220077,0.1905719,0.17000967,-0.04611981,-0.06645608,0.022063196,0.20074004
1996-01-01,0.029252917,0.044875264,-0.0013347864,0.45025346,0.020857722,-0.23271352,0.5255182,0.036553085,0.023303285,-0.06451771,0.022646263,-0.28688073,0.29162085,0.14532554,-0.07170838,-0.02776137,-0.05371347,0.2360301
1996-02-01,0.02096723,0.028267398,-0.022760779,0.48065865,-0.00053176284,-0.23008546,0.56326,0.039509654,0.011915028,-0.08415514,0.02651535,-0.22001123,0.28651074,0.21478662,-0.02757886,-0.08780524,0.021624237,0.26953787
1996-03-01,0.02531083,0.030019432,-0.05703503,0.61855876,-0.0019187927,-0.23023146,0.4789431,0.0034103394,0.014944583,-0.08068758,0.040750682,-0.22902694,0.28194815,0.11221929,-0.028016895,-0.07495695,-0.04298222,0.30016205
1996-04-01,0.019872203,0.027865887,-0.024950802,1.3075119,0.012097523,-0.27848554,0.32308456,-0.01943919,-0.019256681,-0.061816663,0.037027597,-0.19486216,0.16426948,-0.006882906,0.009067953,-0.093791366,-0.2267274,0.3595124
1996-05-01,-0.027213871,0.022463754,-0.015862107,1.0857694,0.012353033,-0.28213567,-0.0066274107,-0.047033817,0.016623631,-0.0071384013,0.035312057,-0.13682586,-0.053457946,-0.26804632,0.019434199,-0.08032256,-0.17303467,0.31209782
1996-06-01,-0.049953878,-0.007211417,0.008885458,1.1221607,-0.011117011,-0.18252489,-0.06740129,-0.058969587,0.02512832,0.020492718,0.03903514,-0.087732226,-0.06995633,-0.30487567,0.029581428,-0.01998669,-0.40204084,0.8419073
1996-07-01,-0.056049526,0.0064398944,0.015601605,1.1783719,0.0031548142,-0.12207952,-0.14573205,-0.07583296,0.015893608,0.009359971,0.048561856,-0.03622958,-0.099157006,-0.45883614,0.020492718,-0.028162897,-0.31308836,0.6532346
1996-08-01,-0.055319488,0.005162373,-0.0016632974,1.4509602,-0.00038576126,-0.20329386,-0.09298834,-0.07911804,0.016769633,0.003556341,0.04549578,-0.051924914,-0.0860897,-0.26381224,0.02494581,-0.046887815,-0.5080758,1.0677379
1996-09-01,-0.056013018,0.013411552,-0.02776137,0.893629,-0.007904917,-0.3278712,-0.082731634,-0.067656785,0.019434199,-0.030608445,0.043415233,-0.049661875,-0.07864353,-0.24161974,-0.005532384,-0.047398835,-0.24537933,0.5984103
1996-10-01,-0.04488027,0.020310208,-0.048493862,1.288057,0.013119549,-0.3031236,0.07389343,-0.058166564,0.021879748,-0.031520963,0.03264749,-0.08338863,0.07159388,-0.16595352,0.0036658347,-0.07429993,-0.16073388,0.47741008
1996-11-01,-0.046705306,0.01603961,-0.007904917,0.9045793,0.013302058,-0.27505445,0.40929952,0.03239198,0.019945204,-0.031995475,0.028595895,-0.23603511,0.14963263,0.05761406,-0.05856809,-0.04798284,0.040458664,0.30034456
1996-12-01,0.0017677844,0.02954492,-0.004875362,0.495843,0.005563885,-0.33491582,0.40605095,0.031661972,0.025493324,-0.06294817,0.045276776,-0.20997351,0.24774687,0.20737696,-0.028089881,-0.047435313,0.043561235,0.31414187
1997-01-01,0.02398336,0.04178077,0.008036226,0.45068008,0.031472385,-0.13447502,0.30803668,0.03235343,0.016274124,-0.07227227,0.032089114,-0.1431975,0.1436752,0.19971052,-0.09315339,-0.064607084,0.081120014,0.17658274
1997-02-01,-0.011831671,0.021428317,0.030635357,0.78799343,0.01636222,-0.17293325,0.38517338,0.014467955,0.016230047,-0.102624744,0.0108115375,-0.15258077,0.06486449,-0.03363785,-0.037734777,-0.067778885,0.04015079,0.24979872
1997-03-01,0.027023017,0.014203608,-0.05244845,0.3271997,-0.0057964027,-0.21504787,0.4117373,0.013058245,0.023542851,-0.07196391,0.031912893,-0.18403456,0.13433596,-0.087822974,-0.050950676,-0.0051796734,0.0037190318,0.17173691
1997-04-01,0.027067065,0.03816843,-0.035399973,1.3439415,0.025216848,-0.13949707,0.10239759,-0.039937437,0.014776319,-0.052977115,0.036318183,-0.015355885,0.044512033,-0.11553228,-0.005488038,-0.08495954,0.011428297,0.21151671
1997-05-01,-0.022624642,0.021604508,0.0022652745,1.1544257,0.008124322,-0.26703033,-0.006192893,-0.038307488,0.009313732,-0.018703908,0.045304984,-0.10575253,-0.042228192,-0.1809068,0.016846806,-0.014386743,-0.1550037,0.18283825
1997-06-01,-0.06390223,0.0022652745,0.0033665895,1.3980384,-0.0035937726,-0.2721404,-0.113197446,-0.055355966,0.021340191,0.010679394,0.02975431,-0.046545386,-0.08306524,-0.34059867,0.03037104,-0.023725957,-0.7431985,1.274602
1997-07-01,-0.08011371,-0.016809642,0.017419487,1.8104619,0.0016044974,-0.27755895,-0.09786704,-0.04187575,0.03354287,0.010943711,0.04856491,-0.00046601892,-0.07143527,-0.20826367,0.03878516,-0.04610485,-0.35183218,0.23411587
1997-08-01,-0.05288899,0.009093493,0.010591269,1.7675103,-0.009232551,-0.0657084,-0.058836132,-0.056985915,0.025745481,-0.022536516,0.046626568,-0.04865992,-0.044827312,-0.21936503,0.009093493,0.0029260814,-0.4055768,0.5905041
1997-09-01,-0.053329527,0.01015076,-0.027955025,0.94081306,0.012705833,-0.31139162,-0.099629164,-0.028219342,0.014644146,-0.0130651295,0.039313793,-0.040157706,-0.030510098,-0.30958542,0.014776319,-0.00051006675,-0.49632582,0.7075087
1997-10-01,-0.036941826,0.025437117,-0.03390217,1.1493156,0.033014238,-0.28046647,0.14358708,-0.042800874,0.023102313,-0.019496858,0.036890894,-0.036589414,-0.007294208,-0.10028994,0.016274124,-0.039012313,-0.58394706,0.50614274
1997-11-01,-0.015488058,0.0042036176,-0.029805243,1.2275536,0.01896134,-0.40918913,0.42354348,0.009798318,0.021824777,-0.041170925,0.015349001,-0.16390237,0.2527062,-0.024562955,-0.022404373,-0.06288901,-0.2549598,0.2825741
1997-12-01,0.036494404,0.029666215,-0.023021102,1.1265402,0.040018648,-0.3363696,0.5049974,0.033058286,0.015745461,-0.059937477,0.033851236,-0.15196404,0.30772832,0.13755183,-0.046369165,-0.03804314,-0.14830765,0.27605426
1998-01-01,0.02781874,0.03289038,0.026533484,0.6935233,0.030736685,-0.2350727,0.5359552,0.02941665,0.015243858,-0.03814727,0.03209144,-0.18977535,0.40562102,0.25500032,-0.04492104,-0.03307563,0.072178215,0.23926435
1998-02-01,0.02521345,0.021600783,-0.00688377,0.41503483,0.038100988,-0.25834665,0.41107476,0.024970293,0.022955537,-0.09997958,0.0012100339,-0.15020964,0.2091819,0.10069749,-0.0838615,-0.10862914,-0.19707018,0.18896483
1998-03-01,0.009269059,0.038100988,-0.016957551,0.6318994,0.015730202,-0.23139057,0.50708854,0.03358513,0.017501801,-0.059024364,0.0007931888,-0.20617133,0.2058124,0.020871311,-0.03234616,-0.03727883,-0.13593262,0.17534783
