,sstGLB_cluster1,sstGLB_cluster2,sstGLB_cluster3,sstGLB_cluster4,sstGLB_cluster5,sstGLB_cluster6,sstGLB_cluster7,sstGLB_cluster8,sstGLB_cluster9,sstGLB_cluster10,sstGLB_cluster11,sstGLB_cluster12,sstGLB_cluster13,sstGLB_cluster14,sstGLB_cluster15,sstGLB_cluster16,sstGLB_cluster17,sstGLB_cluster18
2003-02-01,298.33557,288.7011,298.70367,291.4275,300.9228,302.31635,293.1092,293.74213,285.3745,297.7047,295.83972,302.1206,296.60608,280.67358,300.3662,289.45602,300.87762,288.4851
2003-03-01,298.77637,288.83298,298.3449,290.81845,300.9581,302.44458,293.02353,293.2961,285.08688,298.0069,295.84024,302.28052,296.34387,280.9768,300.4093,288.78937,301.23743,288.212
2003-04-01,298.4638,288.89062,296.6637,290.15802,300.49704,302.40408,292.6902,292.83298,284.96384,297.60037,295.46536,302.87192,295.20267,282.95087,300.41553,288.40515,301.44617,289.03287
2003-05-01,299.1985,290.74835,295.71097,288.94928,299.66318,302.1175,294.37244,291.3849,285.53134,296.53442,296.36258,302.78363,294.15747,287.35168,300.88022,288.0609,300.67514,292.66113
2003-06-01,299.8797,293.88852,294.4441,288.3631,298.60764,300.78726,296.7229,290.334,288.30548,295.631,298.28207,302.4581,292.92746,292.06818,301.24884,286.31534,300.00482,296.52924
2003-07-01,300.65488,295.75613,293.35895,287.3013,297.58426,300.0983,299.33142,289.23383,290.64294,294.73068,299.89215,301.7883,291.9124,294.24265,301.40982,285.43527,298.90878,298.45447
2003-08-01,301.0313,296.97263,292.25302,287.0116,296.5017,299.58685,300.37036,288.79092,292.14554,294.23068,301.03442,301.90305,290.62582,297.18448,301.6502,284.7307,298.22964,299.72342
2003-09-01,301.46536,296.65695,291.74057,286.8766,296.19485,300.2717,299.4202,288.60193,293.66373,294.2525,301.32672,301.89786,290.2172,296.49652,301.11646,284.71408,298.0417,298.2094
2003-10-01,301.80234,294.3475,292.20682,287.2577,296.95187,301.03183,297.31323,288.83557,292.42072,294.36673,300.0692,302.31998,290.41293,292.063,300.94302,284.8003,298.66888,296.4695
2003-11-01,300.88333,292.16373,293.53287,287.93527,296.98096,301.5095,296.05728,289.8335,289.36673,295.50845,298.59363,302.5718,291.75873,287.72134,300.72913,286.2333,299.2769,294.60245
2003-12-01,299.67358,290.69122,295.05884,289.5822,298.27844,301.82724,294.3953,291.91812,286.90256,296.5635,297.14554,301.55933,293.13776,284.13464,300.38852,287.70682,299.81946,291.78625
2004-01-01,298.62903,290.47665,295.15622,291.3085,298.64764,301.80945,293.5323,293.59772,285.7986,297.7071,295.93372,301.7551,293.48547,281.59967,299.9198,288.1623,300.1035,289.6886
2004-02-01,298.0634,290.28998,295.87985,291.7428,298.98883,301.69522,292.7105,293.6259,284.90286,298.939,295.55627,301.81247,294.59863,280.48047,299.83075,289.207,300.49954,288.51556
2004-03-01,297.91995,289.64532,296.10934,290.69156,299.07034,302.2558,292.43274,292.9093,285.26874,298.86353,295.4677,302.21606,294.1729,280.05777,300.22174,289.1904,300.53525,288.79688
2004-04-01,298.4383,289.1255,295.35498,289.906,298.8132,302.1441,292.50772,291.82785,285.00452,297.93506,295.4149,303.05948,293.57205,282.16782,300.58005,288.6942,300.28214,289.50745
2004-05-01,298.69342,290.19638,294.34955,289.06662,298.2556,301.44058,293.4729,291.08508,286.75275,296.8994,295.98654,302.62216,293.0175,286.6043,301.0108,287.38382,299.80005,291.3065
2004-06-01,300.00635,293.65457,293.5378,287.88803,297.54456,300.16437,296.3519,289.84412,288.78278,295.74854,298.71558,302.27292,292.1167,292.1675,301.55127,286.11264,299.2339,295.06512
2004-07-01,300.81656,295.60156,292.783,286.96964,296.8662,299.66013,298.159,289.08875,291.4932,294.9071,299.77338,302.30664,291.31253,296.4324,301.62576,284.74033,298.4358,297.87216
2004-08-01,301.42798,296.1682,292.15848,286.43118,296.20947,299.14484,299.481,288.36157,293.13623,294.06018,300.90262,301.4275,290.4978,299.92435,301.94882,284.69,297.88123,298.53842
2004-09-01,301.56387,295.83508,292.03064,286.52277,295.92014,299.89465,299.38135,288.30774,292.7689,294.12408,300.45224,301.96393,290.376,296.83398,301.17035,284.22,297.7237,297.37244
2004-10-01,301.2886,294.39935,291.95364,286.8202,296.23917,300.75467,297.8017,288.7526,291.7438,294.2021,299.44324,301.96545,290.68048,292.45688,301.01535,285.0458,298.42822,296.4158
2004-11-01,300.3224,292.3341,294.04004,287.76172,297.0393,301.34647,296.0877,290.15308,289.52756,295.0264,298.3603,302.44904,292.7704,289.12097,300.70786,286.28122,299.2832,294.73904
2004-12-01,299.27014,290.89032,294.811,288.38422,297.85202,301.69873,294.83716,290.2054,288.07272,296.10782,297.6276,302.4118,294.20563,285.5017,300.58356,288.30322,299.66367,291.70456
2005-01-01,298.25735,289.88016,296.017,289.95477,298.9544,301.98074,293.54532,292.2973,286.7104,297.2613,296.43195,301.9818,295.0786,282.4673,299.94888,288.9889,300.17224,289.73462
2005-02-01,297.7715,289.05978,296.51343,292.09885,299.73615,302.1824,292.58206,294.28418,286.15625,297.91812,295.6825,302.2549,295.64545,281.26477,299.89438,289.2265,300.94446,288.54483
2005-03-01,298.23883,288.80045,296.8199,291.523,300.16748,302.6471,292.09937,294.14233,285.83868,298.04248,295.11618,302.16388,295.63855,280.50583,300.0357,289.06403,301.4245,288.90897
2005-04-01,298.91788,289.17093,296.2361,290.69946,299.6483,302.3957,292.8144,292.80276,285.636,297.22583,295.1125,302.36923,294.78592,282.50696,300.1659,288.19022,300.93332,289.2948
2005-05-01,299.42334,290.4036,294.724,289.5785,298.8782,301.76904,293.55698,291.5717,286.17212,296.22604,295.7698,302.43484,293.8089,286.9438,300.60202,287.33334,300.38342,291.5071
2005-06-01,301.018,293.05045,293.00812,288.26007,297.4402,300.3919,295.82593,290.2448,287.74353,295.9429,298.323,302.36658,292.12265,293.232,301.22125,286.35474,299.3471,295.04633
2005-07-01,301.53458,294.5123,292.3169,287.48895,296.51715,299.60593,298.64108,289.25827,290.55496,294.89496,299.5747,302.1644,291.29858,297.66672,301.48218,285.69897,298.4299,298.11288
2005-08-01,301.9421,295.3787,292.16977,286.74002,295.7439,299.62183,299.5096,288.96347,293.1473,294.2233,300.5115,301.75052,290.7164,299.42334,301.16092,285.14746,297.93506,298.67444
2005-09-01,302.30835,296.5166,291.88077,286.77338,295.674,299.48315,299.08777,289.0889,293.32886,294.44614,300.61313,302.12418,290.7635,296.50708,300.95398,284.75,298.05676,298.3553
2005-10-01,301.2472,294.87323,292.2841,287.42596,296.18848,300.29767,297.7969,289.4123,291.7892,294.6425,299.60065,302.73547,290.7725,292.97742,300.83224,285.02945,298.5527,296.15036
2005-11-01,300.68616,292.41745,293.85916,289.45303,297.3756,301.1424,296.0302,290.98315,289.25458,295.76453,298.49658,302.51318,291.61298,289.00262,300.61523,286.2965,299.14706,293.65912
2005-12-01,299.3778,290.6836,295.44696,290.77197,297.78683,301.56314,294.8394,292.3365,288.11612,297.45764,296.76324,301.93048,293.35797,284.33875,299.8457,286.9819,299.6091,291.5595
2006-01-01,298.38803,289.47983,296.39575,291.35092,298.92328,301.70233,293.57938,293.56866,286.2969,299.1651,295.8881,301.98096,294.92392,281.92487,299.34094,288.72015,300.00812,289.56265
2006-02-01,297.75922,289.1736,297.33847,292.57483,299.65945,302.303,292.4828,294.5364,285.3813,299.16254,295.25827,301.7877,295.73883,280.37534,299.684,288.76514,300.53876,288.53458
2006-03-01,297.94528,289.0315,297.03992,291.86932,300.3036,302.67673,292.218,293.7854,284.69217,298.69067,295.41214,301.9513,295.1601,280.35846,300.05667,289.20685,300.99326,288.55963
2006-04-01,297.94324,289.30396,295.63965,290.21396,299.30362,302.37817,292.5283,293.08093,284.2893,297.9591,295.2322,302.32245,293.85443,281.19125,300.413,287.88275,300.91196,289.40826
2006-05-01,299.27295,290.65363,294.69846,288.95428,298.43402,301.57553,294.06555,291.46902,285.10165,296.89984,296.03534,302.51468,292.80078,285.7325,301.02188,286.41602,300.3537,292.26297
2006-06-01,300.2392,292.12186,293.59778,287.87305,297.2449,301.5459,294.89835,290.1122,287.4395,295.62585,297.71576,302.5525,291.80746,291.7139,301.58475,285.9319,299.20496,295.13965
2006-07-01,300.43857,294.14276,292.5927,286.70233,296.4561,300.18857,297.3768,288.9052,290.30753,294.8416,299.01273,302.4119,290.74512,295.4055,301.6778,285.3762,298.26276,297.66974
2006-08-01,301.51367,295.57626,291.79416,286.32248,295.99493,299.3067,298.99332,288.3633,292.71695,294.05737,301.1952,301.7381,290.0744,300.85727,301.8066,284.96567,297.92944,299.2157
2006-09-01,301.57248,296.20557,291.68375,286.35367,295.838,299.4074,298.87726,288.60767,293.4884,294.10748,300.55206,301.85672,289.86838,297.22394,301.67114,284.49637,297.93405,297.81952
2006-10-01,301.18292,294.49652,291.968,287.05505,296.26794,300.74734,297.48773,288.93283,292.46695,294.74243,300.03366,301.94873,290.352,294.21793,301.57248,285.19827,298.6068,296.134
2006-11-01,300.49786,292.8964,292.97256,287.5617,296.61404,301.7274,296.0246,289.89548,289.45633,295.04407,298.77655,302.80096,291.48743,289.34384,300.81738,286.3097,299.1973,293.0196
2006-12-01,299.41763,291.14645,295.3825,288.78967,297.85632,301.89044,294.36414,290.6306,286.8736,296.0798,297.1227,302.70892,293.38052,285.50552,300.30154,287.55148,299.8941,291.07895
2007-01-01,298.30704,290.71338,297.35593,290.86484,298.8336,301.67828,293.2855,292.83722,285.40863,297.363,296.32358,301.9085,295.04938,283.0006,299.6832,288.3831,300.04718,289.679
2007-02-01,298.24948,290.11264,297.55383,292.21222,299.7534,302.43,292.85388,293.72015,285.0401,298.44183,295.93082,301.67325,295.47293,282.5952,299.44946,289.68555,300.6222,288.7602
2007-03-01,298.4176,289.8365,296.87283,291.9886,299.63626,302.24066,292.48785,293.64694,284.2859,298.32874,295.90204,302.00543,295.05594,282.43317,300.026,289.5866,300.61362,288.87732
2007-04-01,298.65082,290.2131,296.38315,290.32266,299.59082,302.33508,292.59995,292.91547,284.4757,297.5725,296.06863,302.6077,294.54202,283.83508,300.66156,288.85007,300.93872,289.74817
2007-05-01,299.57114,291.17078,294.72174,289.96674,298.29794,302.32346,294.61218,291.9901,285.9367,296.0969,297.39633,302.48248,293.4415,287.92874,300.84784,287.32144,300.2158,292.45404
2007-06-01,300.8842,292.11075,293.39505,288.55624,297.0924,301.35672,296.38315,290.5453,288.02216,295.04535,299.33234,302.47995,291.928,292.62164,301.5738,286.27795,299.2662,295.61075
2007-07-01,301.26938,294.2164,292.71152,287.27902,296.1812,300.1532,298.4292,289.61285,289.23828,293.9458,299.88867,302.23715,291.2066,296.0868,301.4794,285.1522,298.51855,298.01172
2007-08-01,301.33148,294.9878,291.86844,286.88425,295.33057,299.6625,299.03198,288.75262,290.517,293.47885,300.3208,301.6793,290.34033,300.44095,301.44656,284.70087,297.6861,298.91284
2007-09-01,301.83176,294.52182,291.45245,286.7621,294.87268,299.84424,299.3591,288.85965,291.42117,293.1931,300.88824,301.73483,289.9087,296.96823,301.3239,284.56912,297.30597,297.65582
2007-10-01,301.7288,294.1937,291.97598,287.12152,295.64,300.33948,297.85016,289.19687,290.1374,293.7585,300.0815,302.22604,290.36102,293.6429,300.4475,285.04718,297.74768,295.92627
2007-11-01,300.80746,293.3486,293.26227,288.83087,296.83194,301.1558,295.9384,290.23026,288.58856,294.24115,298.49988,302.20282,291.5272,288.34726,300.446,286.04977,298.3025,293.60254
2007-12-01,299.3182,292.22638,294.66064,290.57205,297.55334,301.41882,295.0534,291.67963,286.94888,295.43707,297.07373,301.94586,292.79077,284.68622,300.12088,286.92767,298.80936,290.568
2008-01-01,298.5358,291.00226,296.015,292.5964,298.70157,301.3628,293.84116,293.14185,285.42715,297.18036,295.63434,301.8472,293.92255,282.85974,299.67532,288.53854,299.18994,288.96936
2008-02-01,298.00375,290.497,296.7828,292.56613,299.7567,302.11618,292.78998,294.13647,285.08868,298.68716,295.00848,302.26062,295.34747,281.56436,299.99097,289.66666,300.06146,288.61102
2008-03-01,297.77246,289.7312,297.17737,291.89215,300.46942,302.23532,292.448,294.1697,285.01126,298.77997,294.90326,302.24673,295.64328,281.14645,299.7617,289.826,300.98608,289.13858
2008-04-01,297.68213,290.04984,296.21304,291.03848,300.35873,302.2378,292.44653,293.36667,285.40085,297.88315,295.06656,302.29883,294.58713,283.57245,299.87634,288.70035,301.10968,289.68405
2008-05-01,299.0867,291.42462,295.07498,289.10733,299.17404,302.17276,294.62683,291.59286,287.00394,296.42398,296.622,302.208,293.72055,286.795,300.6729,287.57718,300.4347,291.88568
2008-06-01,300.40244,293.3657,293.55975,288.39264,297.86328,300.55875,296.68008,290.43396,289.88702,295.56683,298.2256,301.86853,292.18198,291.171,301.04218,286.95132,299.26984,295.34995
2008-07-01,300.56223,295.01294,292.65497,287.31116,296.80215,299.9468,298.65094,289.14902,292.35223,294.57175,299.64703,301.70575,290.90298,296.8121,301.08932,285.86392,298.36752,298.09207
2008-08-01,301.34094,296.2483,292.13037,286.56668,296.08997,299.7582,300.2198,288.34995,293.23962,294.07047,300.32153,301.58118,290.20517,299.5696,301.46304,284.75415,297.8077,298.96906
2008-09-01,301.1444,295.3455,291.80676,286.51855,295.9475,300.07834,299.86838,288.56833,293.25204,293.69724,300.49722,301.7236,289.9034,297.54764,301.79904,284.6261,297.7774,298.40823
2008-10-01,300.88037,294.29132,291.9085,286.88187,296.38675,300.93994,298.4008,289.23834,291.67325,293.99252,299.73438,302.06555,290.57144,292.9632,301.50623,285.0733,298.42908,295.51175
2008-11-01,300.1081,292.36066,292.76913,287.43524,297.46127,301.4144,296.87067,290.15652,289.95255,294.9018,298.36356,302.24872,291.39978,288.7887,300.82776,285.85995,299.22318,294.09726
2008-12-01,298.67227,290.77643,294.56677,288.9624,298.17892,301.42383,295.07947,291.6956,288.24722,297.12924,296.7813,302.1584,293.12894,284.87625,300.27188,287.08633,299.80783,291.79984
2009-01-01,298.03098,289.9898,295.6383,290.70267,299.2212,301.86993,293.71564,292.94403,287.44583,297.72253,296.06525,301.7544,294.22238,282.5234,300.13724,288.16162,300.28217,289.9286
2009-02-01,297.41898,288.78342,296.24786,292.00793,299.71765,301.8533,292.6405,294.51663,286.3496,298.64447,295.66132,302.2861,294.79962,281.3371,300.11032,288.91708,300.43835,288.93765
2009-03-01,297.18005,288.75845,296.97983,291.58246,299.9742,302.29736,292.44562,294.14404,285.56088,298.13232,295.34503,301.9742,295.5218,280.89008,300.4134,288.8304,300.9059,288.51807
2009-04-01,297.81067,289.6593,296.3032,290.9964,299.91937,302.18573,293.3656,293.5257,285.94473,297.63687,295.68384,302.23468,294.65668,283.34787,300.52353,288.0735,301.2119,289.57657
2009-05-01,298.47897,290.4074,295.35876,288.93668,298.86526,302.1407,294.8011,291.61917,287.15158,296.9142,296.26697,302.40558,293.45715,287.36066,301.39847,286.57925,300.61362,292.3663
2009-06-01,299.79404,292.25616,293.9717,287.86542,297.92328,301.12918,296.13135,290.29333,289.885,295.79205,298.76587,302.44864,292.64978,292.43484,302.19357,286.14203,299.69073,295.85275
2009-07-01,300.97937,294.51273,292.63953,287.1134,296.9852,300.0682,297.8234,289.28918,292.73743,294.78592,300.01288,302.03003,291.43655,296.5568,302.1407,285.791,298.85742,297.67505
2009-08-01,301.091,295.99915,291.96582,286.8505,296.58325,299.39355,299.75192,288.7707,294.3673,294.61993,300.4168,301.99722,290.51953,299.57812,301.60654,285.26367,298.407,298.57053
2009-09-01,301.5478,296.18765,291.61038,286.80545,296.5333,299.795,299.41998,289.06543,293.15018,294.63464,300.95978,302.19455,290.26935,297.69217,301.867,285.2206,298.33896,297.94336
2009-10-01,301.6736,295.21774,292.23364,287.29797,297.41702,300.6004,297.5262,289.06934,291.68478,294.67184,300.18573,302.28415,290.38196,294.0285,302.0227,285.5839,299.1835,296.52548
2009-11-01,300.85254,293.46204,293.0165,288.23264,298.20236,301.31818,295.94824,289.9844,289.11832,294.94553,298.98227,302.38403,291.28723,289.07425,301.58206,287.08206,299.53113,293.6525
2009-12-01,299.90518,291.29312,295.4121,289.62897,299.78424,301.9894,294.7306,292.25568,287.54962,296.73843,297.64862,301.94925,293.33377,284.48032,301.1982,287.84192,300.38596,291.51538
2010-01-01,298.835,289.6154,297.64172,291.0272,300.66385,302.251,292.93872,293.3105,286.19254,297.3721,295.86606,302.0567,295.32315,282.0535,300.66122,288.39264,300.61646,289.93344
2010-02-01,298.0883,288.79758,298.26416,292.78653,300.96927,302.67807,291.9419,294.4411,284.98978,297.48953,294.76126,302.01614,295.30893,280.84235,300.4506,289.91556,300.77603,288.89133
2010-03-01,298.45743,288.34894,297.90976,292.16254,301.4448,302.97507,291.4137,293.91345,284.53955,297.56802,295.0651,302.36105,295.51587,280.5943,300.21362,289.96136,301.57275,289.24728
2010-04-01,298.7992,288.9719,296.56854,290.99612,300.60962,302.93558,291.9682,293.04034,284.27835,297.2768,295.261,302.85764,294.69754,281.38684,300.77444,289.8292,301.50903,290.18094
2010-05-01,299.53958,290.281,295.1441,289.46216,299.50165,302.07672,292.9956,291.8197,285.58432,296.31998,296.152,303.053,292.9382,285.77756,301.56802,288.1341,301.13937,292.16464
2010-06-01,300.43164,292.469,293.96033,287.469,298.2863,300.7776,296.0962,290.1583,287.2199,295.11356,297.95612,302.75708,291.8213,293.2036,302.0825,286.69543,300.38,295.47586
2010-07-01,300.9182,294.5912,292.69333,286.6733,297.13092,300.0551,298.8334,289.0198,289.7876,294.17307,299.5022,302.66913,290.96188,297.74652,301.66806,285.62012,299.1899,298.11356
2010-08-01,301.57697,295.46478,291.7644,286.2157,295.87186,299.27155,299.53537,288.5722,292.8924,293.45322,300.72968,302.22943,290.2947,300.5859,301.2805,285.24518,298.11987,299.4295
2010-09-01,301.29312,296.56378,291.40738,286.04245,295.46005,299.66544,299.40265,288.5285,293.02457,293.4864,301.03564,302.5991,289.98874,297.52274,300.9514,285.26413,297.60645,298.6486
2010-10-01,301.06036,294.49008,292.1325,286.73914,296.12567,300.46744,298.1699,288.7918,290.90503,293.8413,300.06512,302.7634,290.11407,292.00455,300.84763,285.27414,298.17676,296.5759
2010-11-01,300.32736,292.5422,292.8097,288.7718,297.2073,301.2373,296.36368,290.39,288.3584,294.6691,298.72968,302.8529,291.01086,286.6254,300.38214,285.9624,298.9419,294.38318
2010-12-01,298.78812,290.7365,294.26678,291.34473,297.7802,301.71176,293.85764,292.4237,286.30365,295.32526,296.1262,302.7323,293.01086,283.3484,299.459,286.8234,299.5496,292.12198
2011-01-01,297.99704,290.31662,295.68448,292.20038,298.4041,301.45682,292.3214,293.73553,285.19028,296.28912,295.32913,302.13184,294.4178,281.24017,298.86032,287.98645,299.86014,290.17953
2011-02-01,297.83203,289.3468,297.0598,292.8516,299.1303,301.9896,291.95728,294.8926,285.1458,297.37997,295.34103,302.1008,295.54327,279.88293,299.05118,288.80215,300.24805,289.44662
2011-03-01,297.73428,288.82904,297.38568,292.16107,299.90616,302.40906,291.8311,294.31433,284.16513,297.98154,294.96863,302.26733,295.67465,279.4914,299.85754,288.65628,300.9365,289.2697
2011-04-01,297.9293,289.3923,295.35345,291.01126,299.52237,302.4882,292.18744,292.97623,284.20963,297.28378,295.325,302.2213,294.06604,281.97827,300.51855,287.98492,300.9391,289.9023
2011-05-01,298.70825,289.58212,294.3164,289.66696,298.35135,301.72476,293.51053,291.43643,285.3465,296.14532,295.88257,302.4551,293.20898,286.41302,301.05286,287.17285,300.03598,292.14658
2011-06-01,300.6189,291.8285,293.68433,288.52905,297.28583,300.69754,296.00723,290.45575,287.4351,295.0855,298.40668,302.22803,292.02505,291.41367,301.49564,286.14975,299.20944,295.66638
2011-07-01,301.08493,293.9538,292.37573,286.97528,296.50742,299.73392,298.08188,289.02612,290.49973,294.065,299.3258,301.86597,290.8173,296.00568,301.657,285.5839,298.37772,297.88947
2011-08-01,301.4139,295.93326,291.99606,286.49786,296.02792,299.24667,299.2653,288.33768,292.40884,293.5514,299.76028,302.05164,290.30368,296.9424,301.46045,285.55237,298.0591,298.7429
2011-09-01,301.25977,295.85724,291.9071,286.36804,295.91724,299.67288,299.77063,288.42664,293.65848,293.55347,300.66028,301.88977,290.24316,295.2567,301.37717,285.04028,297.82532,298.82513
2011-10-01,301.16925,295.07672,292.32452,287.05338,296.14584,300.47977,297.54343,289.18127,290.72214,294.0133,299.8001,302.08423,290.77023,291.54816,300.51028,285.50064,298.42636,295.6617
2011-11-01,300.4922,292.16574,292.2547,288.167,296.315,301.23132,296.12,290.13663,288.6842,294.51138,298.25876,302.39923,290.854,288.72147,300.08563,286.67578,298.95084,292.3602
2011-12-01,299.1877,290.81677,293.3481,289.4487,296.82343,301.5334,294.6205,291.38986,287.0932,296.10654,297.0412,302.10855,291.6547,284.91718,299.6553,287.76974,299.38428,290.9678
2012-01-01,298.20078,290.18906,296.3424,290.4802,297.94598,301.433,293.67252,292.64404,286.02,297.83444,296.14133,302.07565,294.8872,282.0397,299.72812,288.68015,299.59253,289.18976
2012-02-01,297.88254,289.56995,297.0915,291.18784,298.67715,301.15363,292.8825,293.81577,285.30005,298.82758,295.58154,302.2399,295.35898,280.68787,299.7486,289.6257,299.51782,288.47906
2012-03-01,297.51105,289.61752,297.3985,291.17914,299.38327,301.87152,292.3647,292.96487,284.61545,298.7657,295.2152,302.16162,295.76575,280.29697,299.9292,289.48758,299.71994,288.4064
2012-04-01,298.14093,290.14096,295.56314,290.73193,299.04044,302.22507,293.145,292.44962,284.17337,297.11554,295.64703,302.57455,294.05115,281.88416,300.77295,288.64484,299.9906,289.93222
2012-05-01,298.824,291.12082,294.38272,289.8268,298.6045,302.06595,294.11407,291.3485,285.0524,296.1403,296.325,302.36475,292.77402,288.05078,301.12958,287.358,299.8238,292.54376
2012-06-01,300.64862,293.76,293.12708,288.37518,297.25626,301.19046,296.5128,290.35587,287.28177,295.12155,298.90536,302.6917,291.9057,294.68665,300.98068,286.70358,299.00412,295.90543
2012-07-01,301.11118,295.05096,292.24905,287.49103,296.40125,300.31448,298.0647,289.42206,289.26755,293.95392,299.70306,302.03986,291.06042,298.22534,301.3711,286.12997,298.11227,298.75952
2012-08-01,301.71442,296.00162,291.42117,287.07095,295.66342,299.4124,300.09244,289.16675,292.50232,293.5221,300.86966,301.345,289.9808,300.8804,301.31226,285.02682,297.6978,299.4692
2012-09-01,302.29364,295.97913,291.655,286.82944,295.42804,299.9154,298.94272,288.7298,292.74945,293.77484,301.04822,301.62436,289.9936,295.24078,301.85617,284.60776,297.60776,298.22586
2012-10-01,301.27643,294.5541,291.96097,286.84122,295.54932,300.69928,296.91138,288.9585,292.2992,294.25223,299.49634,301.79526,289.88104,292.34473,301.8224,285.42902,297.72186,297.45325
2012-11-01,300.57187,291.8228,293.45862,287.98172,296.63916,301.18997,295.45926,289.60577,289.84317,295.20752,298.03296,302.02295,292.00754,287.5463,301.18228,286.37048,298.6321,294.88925
2012-12-01,299.1131,290.83786,294.5879,290.13278,297.37085,301.323,294.198,291.39917,286.26456,296.37106,296.7594,302.2665,293.3036,283.90424,301.06613,286.91846,299.4636,292.0321
2013-01-01,298.37714,290.27774,296.0413,291.2358,298.27545,301.67102,293.26196,293.0415,284.6641,297.7033,295.8058,301.63782,294.98465,281.2042,300.36954,289.5235,299.84305,289.85757
2013-02-01,297.87033,289.60184,297.2707,292.5119,299.21332,301.81473,292.6312,294.07532,284.22992,298.86627,295.3265,301.9662,295.84106,280.20044,300.28137,289.56293,300.43387,288.9083
2013-03-01,297.7645,288.7942,297.5487,292.32202,299.76263,302.51654,292.2432,293.98145,284.50693,299.05457,295.20407,302.4403,295.73267,280.05936,300.40533,289.6174,300.52518,288.92853
2013-04-01,297.9051,289.0572,296.37692,291.12482,300.1335,302.48804,292.24786,293.41653,286.07864,298.14734,295.34155,302.8584,294.8669,281.0211,300.43802,288.4793,300.9666,290.12576
2013-05-01,298.14163,290.09775,295.33688,289.46854,299.2346,301.72083,293.5203,291.76752,287.94348,296.8889,295.94067,302.65143,293.78226,286.7063,301.338,287.43823,300.58118,292.9834
2013-06-01,299.1111,291.52734,294.02917,288.26196,297.83868,300.2824,295.99823,290.15738,289.8752,296.14868,297.82935,302.9393,292.00302,293.55765,301.61917,285.7726,299.8166,295.08478
2013-07-01,300.31665,293.31177,293.2355,287.29404,296.87332,299.27087,298.21216,289.31445,292.04504,295.12628,300.0386,302.45328,291.3235,298.31384,301.91534,285.18073,298.9249,297.82364
2013-08-01,301.23114,294.9997,292.63742,287.0876,296.32712,298.734,299.48044,288.7252,294.2242,294.3876,300.5096,302.03674,290.38562,302.01028,301.4931,285.33948,298.34653,299.247
2013-09-01,301.48117,294.77612,292.24994,286.8609,296.1435,299.2605,299.26257,288.64633,293.26456,294.32275,300.56042,301.87488,290.105,297.44705,301.45782,285.05936,298.01816,298.47516
2013-10-01,301.6145,294.2491,292.29767,287.33035,296.31726,299.95404,297.8973,289.495,291.82043,294.53595,300.0936,302.2909,290.34882,292.97147,301.08487,284.81348,298.5343,296.74106
2013-11-01,300.75705,292.73547,293.43365,289.05096,297.00665,300.6232,296.37485,290.67456,290.40326,294.92862,299.00998,302.33292,291.6757,287.7531,301.08798,286.10043,298.83774,294.87885
2013-12-01,299.34818,291.12637,294.9945,290.23364,297.96628,301.102,294.52765,292.58035,288.63907,295.98114,296.96152,302.21518,293.29465,284.36478,300.11743,287.41074,299.47784,292.17316
2014-01-01,298.38538,289.86877,297.21838,290.74988,298.84665,301.41098,293.27222,293.0973,288.0601,297.1874,295.73907,301.19507,295.3083,282.15482,300.0651,289.3925,300.01462,290.7049
2014-02-01,297.8586,288.87872,298.60178,291.489,299.94315,301.62787,292.95236,293.61707,287.08304,297.89758,295.53717,301.49695,296.49222,281.0958,300.12906,290.2481,300.30347,289.78333
2014-03-01,298.15048,288.97168,297.33734,291.43106,300.15656,302.0102,293.04132,293.43863,286.61728,298.03253,295.58514,302.0352,295.52267,281.01083,300.4894,289.68985,300.59985,289.51892
2014-04-01,298.3404,289.3765,296.3343,291.1667,299.8042,302.31305,292.56305,293.16675,285.92258,297.4468,295.4587,302.45248,294.68607,284.08743,300.95468,288.9487,300.9017,290.4975
2014-05-01,298.75818,291.21616,295.11588,289.26505,299.03156,302.06616,294.29922,291.92932,286.9831,296.92053,296.44174,302.80432,293.35117,287.8392,301.72534,287.8552,300.36496,292.47906
2014-06-01,299.95065,292.4496,293.39514,288.20053,298.03754,300.84622,296.5582,290.8968,289.86777,295.59213,298.15097,302.64392,292.0163,293.85394,302.477,286.9851,299.52884,295.60513
2014-07-01,300.6708,294.39618,291.8199,287.36893,296.77512,299.48135,298.83365,289.8473,292.24768,294.77103,299.75574,302.34454,291.0787,296.979,301.82028,285.82214,298.54578,298.20694
2014-08-01,301.38647,296.64215,291.38907,286.7307,296.06793,298.98657,300.07358,288.82974,295.10086,294.3597,301.1626,301.90076,290.6624,297.4538,301.87827,285.14795,298.071,299.144
2014-09-01,302.16364,296.1069,291.41757,286.83167,295.78357,299.21747,299.57782,288.87173,294.84598,294.00238,301.67236,302.09317,290.6469,296.77112,301.29654,285.2399,298.03003,298.79718
2014-10-01,301.5494,294.24875,291.81537,287.27795,296.27133,300.13055,298.14746,289.20557,292.74396,293.87494,300.40894,302.19513,290.58844,293.0683,301.7998,285.4498,298.2929,296.24484
2014-11-01,300.6643,292.3956,293.5481,287.6573,296.85657,300.65033,296.05942,290.1971,290.08417,294.76053,298.7022,302.33505,291.84286,289.02716,301.5584,286.18445,298.77917,293.81647
2014-12-01,299.4449,290.15915,295.0144,289.8183,297.4253,301.00266,295.06238,292.14722,287.79773,295.60513,297.0045,302.11115,293.63055,284.6092,300.86423,287.67078,299.30643,292.1872
