,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8,ssta30GLB_cluster9,ssta30GLB_cluster10,ssta30GLB_cluster11,ssta30GLB_cluster12,ssta30GLB_cluster13,ssta30GLB_cluster14,ssta30GLB_cluster15,ssta30GLB_cluster16,ssta30GLB_cluster17,ssta30GLB_cluster18
1989-05-01,-0.7030029,-8.864929,-4.6334534,-9.307495,-0.058135986,2.6263428,-5.52536,-7.4215393,-12.892181,-2.5836182,-3.1307373,3.64859,-5.8414917,-11.76828,1.3886719,-11.001831,1.391571,-7.5630493
1989-06-01,0.6628113,-5.63797,-5.925873,-10.48465,-1.0334778,1.9102478,-2.670929,-8.516022,-10.145691,-3.7023926,-0.65753174,3.235962,-7.0575256,-7.542877,2.2078552,-12.055939,0.59085083,-4.925995
1989-07-01,1.8417969,-3.409027,-6.7568665,-11.445496,-1.9831238,1.2324219,-0.36901855,-9.393707,-8.863129,-4.4589844,0.76361084,3.3586426,-7.8807373,-1.9335327,2.7293396,-12.800873,0.18441772,-1.4909668
1989-08-01,2.4195557,-2.1187744,-7.054962,-11.54126,-2.210205,0.7573242,1.1745911,-9.569733,-5.862488,-4.4866943,1.5188904,3.3440552,-8.070892,0.4616394,2.9389648,-13.062012,-0.054351807,-0.1477356
1989-09-01,1.8598328,-3.3924255,-6.877411,-11.608856,-2.5681152,1.0043945,0.29437256,-9.682037,-5.36203,-4.6247864,1.5412903,3.5629272,-8.199738,-1.2905579,2.3743591,-13.675232,-0.41567993,-1.0123901
1989-10-01,1.9709473,-5.1531677,-6.63501,-11.562408,-2.1326294,1.3076172,-1.40802,-9.3836975,-5.9040527,-4.597809,0.4015808,3.7713013,-7.980652,-6.0596924,2.2812195,-13.638519,0.007659912,-3.6290588
1989-11-01,1.07724,-7.4557495,-6.0556335,-10.44809,-1.4910278,2.1087341,-3.1454773,-8.293701,-8.344757,-3.8287659,-1.054779,3.665924,-7.1834106,-10.276428,2.0314026,-12.855377,0.6385803,-5.7254333
1989-12-01,0.434906,-8.913635,-4.408844,-9.407745,-1.0532227,2.5941772,-5.06781,-7.3783264,-10.191711,-2.2213745,-1.9096375,3.3688965,-5.347931,-13.666473,1.1546631,-11.340393,0.72817993,-8.077667
1990-01-01,-0.13186646,-9.875153,-2.0821228,-8.110321,-0.40161133,1.9628296,-5.5264587,-6.1033936,-11.573425,-1.0342712,-2.7783813,2.6053467,-3.7167664,-15.728821,0.9189148,-9.958008,0.7645874,-9.993011
1990-02-01,-1.5169983,-10.441711,-1.7423401,-7.0481567,0.8277283,2.284851,-6.8168945,-4.4223633,-13.643921,-0.73638916,-3.964264,2.811493,-3.2739258,-17.57547,0.7069092,-9.417023,1.27005,-10.757294
1990-03-01,-1.6958618,-10.380432,-2.487793,-7.214691,0.81256104,2.8135986,-7.2763367,-4.709717,-13.842529,-0.7175293,-4.5864563,2.4925842,-3.8640442,-17.114777,1.0665283,-9.503693,1.6720581,-10.578674
1990-04-01,-1.5206909,-10.769867,-3.021698,-8.602661,0.6129761,2.7796936,-7.1731567,-6.305298,-13.508087,-1.496521,-4.721924,2.8911438,-4.481781,-16.799072,1.0804443,-10.128326,1.4566956,-9.623383
1990-05-01,-0.34640503,-9.1345215,-4.314911,-9.867798,-0.56781006,2.4761353,-6.294739,-7.6576843,-12.226318,-2.7650757,-3.622589,3.0821533,-5.6246033,-13.481262,1.8804626,-11.031006,0.5042114,-7.3238525
1990-06-01,0.6812439,-6.7044983,-5.3627625,-10.756348,-1.0475769,1.5915222,-3.1792908,-8.476227,-10.787415,-3.4371643,-1.2976074,3.290741,-6.4904785,-7.6744385,2.558014,-12.332306,0.16052246,-4.512146
1990-07-01,1.4194336,-3.8040466,-6.4347534,-11.563049,-1.6496582,0.5767212,-0.21917725,-9.329285,-7.754303,-4.1886597,0.35925293,3.424408,-7.7345886,-2.4810486,2.6931152,-13.3732605,-0.040161133,-1.0899963
1990-08-01,2.619873,-2.1750793,-6.680603,-11.944519,-2.3772583,-0.06854248,0.64151,-9.88382,-5.520813,-4.572571,1.5720215,3.4354553,-8.252136,1.9734192,2.7821045,-13.808929,-0.4013977,-0.460083
1990-09-01,3.0142517,-2.4907837,-7.027832,-11.924377,-3.0672302,0.41262817,0.8751526,-9.91153,-6.039673,-4.595337,1.8362122,3.624237,-8.142273,-1.3181763,2.6607056,-13.864746,-0.63916016,-1.24469
1990-10-01,1.9269104,-4.917389,-6.436157,-11.75528,-2.9099731,1.2454529,-1.321167,-9.980103,-7.076721,-4.360199,0.4944458,3.5822754,-7.9381714,-6.0017395,1.949585,-13.415588,-0.15203857,-3.0445862
1990-11-01,1.493103,-6.736328,-5.7412415,-10.445465,-1.5158386,1.7371826,-2.9759216,-8.765961,-9.414398,-4.2929993,-0.8861389,3.7431335,-7.1845703,-9.607697,1.9432983,-12.660492,0.7371826,-5.152466
1990-12-01,0.3789978,-8.633484,-3.690094,-9.193176,-0.7206116,2.4036865,-4.5165405,-7.1132507,-11.295776,-2.9021301,-2.0007324,2.8879395,-5.651184,-14.222351,1.7513123,-11.744995,0.8977661,-7.621155
1991-01-01,-0.9055786,-10.13327,-2.578247,-8.362457,-0.42236328,2.6150818,-5.737671,-5.6938477,-12.5364685,-1.7228394,-3.0581055,2.7456665,-4.1360474,-16.46408,1.4127808,-10.097046,0.93814087,-9.572388
1991-02-01,-1.2629089,-10.575439,-1.934845,-8.285187,0.11904907,2.874878,-6.244171,-4.976593,-13.057709,-1.234314,-3.1757507,2.7342834,-4.0282593,-18.077118,1.0273438,-10.092712,1.3661499,-10.530151
1991-03-01,-1.5988464,-10.644501,-1.8371277,-9.000916,0.19818115,2.7409668,-6.7812195,-5.9677734,-13.619537,-1.6126709,-3.534546,2.4507751,-4.2569885,-18.204315,0.8824768,-10.369537,1.1650696,-10.528717
1991-04-01,-1.8211975,-10.579956,-2.811432,-9.596405,-0.04562378,3.155304,-7.1503296,-6.9835205,-13.623138,-1.9617615,-4.187195,2.8007507,-4.8719788,-16.224579,0.84695435,-11.337677,0.9837036,-9.792725
1991-05-01,-0.31622314,-9.953735,-4.109009,-10.88443,-0.95477295,3.0343323,-5.5405273,-8.783844,-12.65094,-3.1120605,-2.769928,2.9142456,-6.007538,-12.86969,1.3020935,-11.867035,0.59490967,-8.302521
1991-06-01,0.56643677,-6.1051025,-5.7986755,-11.314148,-1.813385,1.9093323,-2.1812744,-9.614807,-9.573822,-3.7447815,-0.6706543,2.8686218,-7.250702,-7.037689,1.7706604,-12.040863,0.055114746,-5.3964844
1991-07-01,1.9126282,-4.007416,-6.6116943,-11.895081,-2.6311646,1.1206055,0.52493286,-10.363953,-7.4651794,-4.0240784,1.505188,3.276947,-8.086578,-2.8851624,2.346283,-12.568909,-0.7779236,-1.9830627
1991-08-01,2.6332703,-2.28891,-7.078583,-12.239014,-3.3601685,0.63513184,2.3559265,-10.431519,-5.2077026,-4.4418945,2.881073,3.0597534,-8.623535,-0.47805786,2.8315125,-13.417511,-1.7280273,-0.21548462
1991-09-01,3.076355,-2.4862976,-7.488983,-11.979401,-3.5327759,0.73846436,0.7670288,-10.566956,-4.8599243,-4.9547424,2.7237244,2.850006,-8.777069,-2.1717834,2.4349365,-13.951813,-1.1972351,-1.5213013
1991-10-01,2.6341248,-4.723175,-6.8804626,-11.736847,-3.2106323,1.1930542,-1.1848755,-10.444977,-5.84256,-4.892334,0.9543152,2.9886475,-8.576935,-6.73703,2.1246948,-13.4166565,-0.8560486,-2.5973206
1991-11-01,1.3751221,-6.147522,-6.1570435,-11.619141,-1.9992676,1.6329346,-3.2901917,-9.847839,-7.773468,-3.835846,-0.91799927,3.163086,-7.8211365,-10.652252,1.7530212,-12.780457,-0.47958374,-5.706238
1991-12-01,-0.018127441,-7.708008,-3.8337708,-9.399261,-1.0536499,2.1877747,-4.676758,-8.098297,-10.060211,-2.7410583,-2.3417053,3.2971497,-5.6074524,-13.5503845,1.4086304,-11.493164,0.34594727,-8.846466
1992-01-01,-1.1871338,-8.482391,-2.933319,-8.437317,-0.25082397,2.0199585,-5.769348,-6.554535,-11.894348,-1.4138184,-3.6090088,2.9964905,-4.7899475,-15.726288,0.97854614,-10.038696,0.9795227,-10.337555
1992-02-01,-1.543335,-9.057037,-2.6612854,-8.033539,0.05609131,3.1324158,-6.570709,-5.937622,-12.944672,-0.8986206,-4.2364807,2.910553,-4.2612,-17.192688,0.4048462,-9.718231,1.0350342,-11.21933
1992-03-01,-1.5315857,-9.449249,-3.01474,-8.932922,0.10998535,3.0123901,-6.7532043,-7.176056,-13.3359375,-1.0995178,-4.302704,2.74115,-5.032196,-17.506927,0.93634033,-9.825134,0.8951721,-11.480743
1992-04-01,-1.5024109,-9.346466,-3.7533264,-9.855072,-0.58740234,2.7349548,-6.1970215,-7.9674377,-13.312103,-1.7799683,-4.3607483,2.933075,-5.668579,-15.303375,0.75723267,-10.829651,0.5140686,-10.32782
1992-05-01,-0.91519165,-8.825623,-4.7374573,-10.758301,-0.9074402,2.4187927,-5.3928223,-9.077484,-12.254059,-2.913269,-3.4146118,3.2020264,-6.385315,-11.94455,1.7498779,-11.352631,0.469635,-8.626068
1992-06-01,0.81539917,-7.584259,-5.8302917,-11.717957,-1.7600403,1.6257629,-3.2286987,-9.8758545,-9.871979,-3.8782349,-0.86538696,3.089569,-7.4544373,-7.083893,2.3145447,-12.545746,-0.054534912,-4.9308167
1992-07-01,2.2541504,-4.6371155,-6.5300903,-11.915436,-2.4830933,0.5699768,-0.67440796,-10.221069,-7.714386,-4.358124,1.4975586,3.1575317,-8.25061,-1.5036621,2.3215027,-13.378265,-0.6312866,-1.8940735
1992-08-01,2.5680542,-2.6307983,-7.2658386,-12.278687,-2.8584595,-0.049041748,0.68914795,-10.932587,-4.701538,-4.5586243,1.9538574,3.0224,-9.219818,0.41207886,2.4537354,-13.864563,-0.8967285,-0.057769775
1992-09-01,2.6885986,-2.4089966,-7.5632935,-12.29184,-3.2954407,0.5001831,0.36550903,-11.012573,-4.672516,-4.684143,2.1029968,3.3381653,-9.157898,-1.6960144,2.2579956,-14.213379,-0.9878235,-1.4334717
1992-10-01,2.161377,-4.6151123,-7.243866,-12.335663,-2.9832458,1.2541199,-2.1181335,-10.839905,-6.6325684,-4.3796997,0.70047,3.562683,-8.805511,-6.5700684,1.9990845,-13.726318,-0.2736206,-2.5153198
1992-11-01,1.174408,-6.015259,-5.6548767,-10.714233,-2.388214,2.2298584,-3.8752747,-9.117706,-8.782532,-3.353119,-1.0426025,3.4887695,-7.412689,-10.45752,2.287506,-13.041687,0.04046631,-4.6832275
1992-12-01,-0.018249512,-7.054352,-2.537506,-9.854065,-1.4050293,2.6506958,-4.575775,-7.6462708,-11.065979,-2.3471375,-2.2289429,2.878357,-4.61792,-13.736877,1.567627,-11.5121155,0.7247925,-7.7319946
1993-01-01,-1.235321,-8.436859,-0.929718,-8.528503,0.0017089844,2.2165222,-5.8204346,-5.8330994,-12.507263,-0.7074585,-3.6436462,2.6844482,-2.8988647,-16.7258,1.3084717,-9.556946,0.8093567,-10.282196
1993-02-01,-1.6854553,-9.318359,-1.7878113,-8.126617,1.069397,2.794342,-6.404114,-5.8153076,-13.281982,-0.25442505,-4.0737915,2.631073,-3.3417053,-17.88855,0.9884949,-9.144348,1.3477173,-11.24704
1993-03-01,-2.0274658,-9.736389,-1.6053772,-8.787903,1.5389404,2.4786682,-7.255951,-6.358124,-13.521149,-0.5798645,-4.676544,2.739441,-3.284027,-18.135498,1.1592407,-10.24527,1.7840881,-11.76062
1993-04-01,-1.556427,-9.547546,-2.796875,-9.814178,0.7246704,3.0218506,-6.4880676,-7.256714,-14.025421,-1.5983276,-4.148468,3.0832825,-4.615906,-17.249664,1.0263977,-10.940094,1.4085083,-10.634491
1993-05-01,-1.0565796,-9.291931,-4.581543,-11.048553,-0.46340942,2.6243591,-6.0467224,-8.892242,-13.351105,-2.0942993,-3.6852112,3.1254272,-5.8074036,-12.805206,1.7913818,-11.955627,0.9661865,-7.678589
1993-06-01,0.48846436,-7.0289,-6.0516357,-12.189148,-1.3671265,1.8351746,-2.9107666,-9.901245,-11.235291,-3.1832275,-0.8377991,3.1370544,-7.347687,-7.896515,2.2324219,-12.563477,0.31347656,-3.624817
1993-07-01,1.9967651,-4.7655945,-6.4808044,-12.206451,-1.7275391,0.7967529,-0.36621094,-10.366455,-8.628845,-4.19046,1.392395,3.0798035,-7.957184,-3.594818,2.7322693,-13.101837,-0.3213501,-1.7061157
1993-08-01,2.5324707,-3.015747,-6.966736,-12.134766,-2.367981,0.631073,1.2471619,-10.330841,-6.0187073,-4.348358,1.7813721,3.116394,-8.307617,-1.2849426,2.8712158,-13.515625,-0.56066895,-0.37106323
1993-09-01,2.8842773,-3.5047302,-6.819153,-12.751465,-2.2525635,0.6538696,1.0228577,-10.652161,-5.9028015,-4.6238403,2.5294495,2.8365173,-8.583588,-1.5780029,2.325714,-13.538635,-0.378479,-0.9916382
1993-10-01,2.2350159,-5.7054443,-5.8891907,-12.398102,-2.323761,1.7651367,-1.1018066,-10.0434265,-6.1831055,-4.364563,0.92922974,3.2190857,-7.7379456,-6.439972,2.3510132,-13.777985,0.09527588,-2.7936401
1993-11-01,1.5125427,-8.032471,-5.6567993,-11.9566345,-1.5747375,2.0730896,-3.1193237,-9.5902405,-8.233765,-3.9835205,-0.3956604,3.2029114,-7.388092,-9.448395,2.2436829,-13.102051,0.3685913,-5.600769
1993-12-01,0.21282959,-8.921295,-4.1670837,-10.552673,-0.22976685,2.399353,-4.9562073,-7.936737,-11.327179,-2.615631,-1.9015808,3.0592957,-5.988556,-13.595123,1.9889526,-11.38324,0.95269775,-8.103912
1994-01-01,-0.79364014,-9.9618225,-2.4109192,-8.332794,0.46221924,2.3644104,-5.9132385,-5.6621704,-12.324005,-1.0231323,-2.9743652,2.97937,-4.1630554,-16.401031,1.4140625,-11.426605,1.4856567,-9.301788
1994-02-01,-1.5537415,-10.400238,-2.1667175,-7.294647,0.8947449,2.6056824,-6.768463,-5.3046875,-13.563202,-1.1026001,-3.9762268,3.3809814,-4.0527344,-17.956055,1.0653992,-10.637604,1.6028442,-10.808228
1994-03-01,-1.4071045,-10.503204,-2.7022095,-8.468109,0.7741089,2.8239136,-6.7753296,-6.0946655,-13.528381,-1.3203125,-4.100769,2.698883,-4.8157654,-18.1409,1.3375549,-10.678772,1.6416016,-10.7248535
1994-04-01,-1.68219,-9.986816,-3.3558655,-9.908844,0.43234253,2.8327637,-5.891144,-7.297058,-13.717133,-1.7018127,-3.7667847,3.1470947,-5.0148315,-16.1156,1.2380371,-10.732666,1.5896606,-10.080475
1994-05-01,-0.7999573,-9.518982,-4.8108215,-10.638031,-0.73083496,2.90094,-4.99469,-8.332245,-12.871216,-2.8507385,-2.9620667,3.112793,-5.9828186,-12.363678,1.980011,-11.898804,1.065918,-7.3039246
1994-06-01,0.45889282,-7.556885,-5.921936,-11.31958,-1.5227356,1.7304688,-3.188568,-9.330109,-11.267609,-3.4700317,-0.4463501,3.0603943,-7.2920837,-6.3127747,2.6307983,-12.918243,0.58102417,-4.2865295
1994-07-01,1.4037781,-4.6548767,-6.278534,-11.749237,-2.4378662,0.41763306,-1.1020508,-9.995636,-7.720276,-4.0968323,0.7260742,2.916626,-7.907593,0.38919067,3.005371,-13.492554,-0.1595459,-0.8755188
1994-08-01,2.236145,-3.5812683,-6.3852844,-11.953583,-2.6524963,0.66937256,0.7625427,-10.264221,-5.706604,-4.537506,1.3181458,3.2085571,-8.157532,1.5446777,2.9506226,-14.091156,-0.4644165,0.76742554
1994-09-01,2.4876404,-2.884491,-7.2886047,-12.132599,-2.8638916,0.84976196,1.0336609,-10.559448,-5.441345,-4.983307,2.0639648,3.1173096,-8.495941,-0.7974243,2.671051,-14.345215,-0.45169067,0.25888062
1994-10-01,2.3457642,-4.1081543,-6.882721,-12.162689,-2.964569,1.5587158,-0.65390015,-10.776367,-5.950012,-4.838806,1.3409729,3.4913025,-8.148407,-5.5915527,2.108429,-13.932465,-0.24884033,-1.7876587
1994-11-01,1.3935852,-5.536499,-5.8302307,-11.336243,-2.3225098,2.1629944,-2.5750732,-9.595886,-9.703278,-3.9025269,-0.113342285,3.368866,-7.1699524,-9.167297,2.0389404,-13.357605,0.3201599,-5.463928
1994-12-01,0.33181763,-7.1661377,-3.6932373,-9.416992,-1.0888062,2.2129211,-4.645569,-7.636902,-11.849762,-2.360382,-1.9666138,3.0186157,-5.4689026,-12.778046,1.3164978,-11.741394,0.83200073,-8.434753
1995-01-01,-0.91967773,-8.371155,-2.6267395,-7.908142,-0.028289795,2.6488037,-5.307251,-6.1209717,-13.854279,-1.3475342,-2.9608154,2.8046265,-4.3025208,-16.009735,1.1581116,-9.892609,1.1263733,-9.888702
1995-02-01,-1.4875488,-9.149567,-2.140564,-7.4747314,0.9404297,2.829193,-6.25708,-5.515625,-14.660034,-0.56539917,-4.009796,2.3261108,-3.7792664,-17.824066,1.0273743,-9.257019,1.5705261,-10.135681
1995-03-01,-1.621582,-9.700226,-2.4778137,-8.611511,1.7720032,3.402893,-6.748169,-6.101959,-14.755005,-0.46499634,-4.4496155,2.4138184,-4.1467896,-17.493622,1.1463318,-10.238495,2.111969,-10.657562
1995-04-01,-1.5253296,-9.295776,-3.7315674,-9.510681,0.79959106,3.4805908,-6.371063,-6.8350525,-14.591827,-1.2156677,-4.0949707,2.944275,-5.028351,-16.263733,0.7722473,-11.902527,1.6387024,-10.448486
1995-05-01,-0.087524414,-6.9665833,-5.0758667,-10.5589905,-0.174469,2.577362,-4.6567993,-8.378632,-13.313232,-2.274231,-2.344574,3.0071716,-6.1753235,-12.75058,1.5306396,-12.45459,1.1858215,-8.02597
1995-06-01,1.4684753,-5.750519,-5.878479,-11.901794,-1.136322,1.8743896,-2.8599854,-9.759064,-11.517883,-3.3713684,0.029083252,3.1101074,-7.2289734,-6.4240417,2.613861,-13.018829,0.5776062,-3.7073975
1995-07-01,2.6595154,-3.8112183,-6.6607056,-12.378754,-2.446045,1.3002014,-1.1971436,-10.597473,-8.696014,-4.019287,1.3099976,2.9046936,-8.083496,-2.127594,2.755249,-13.883606,-0.604187,-0.6305542
1995-08-01,2.8309937,-1.9229126,-7.0274963,-12.606354,-2.797699,1.0906982,0.5895691,-10.834808,-6.99527,-5.0088196,2.322998,2.7694397,-8.618317,1.3016968,2.594574,-14.472626,-1.361206,0.43475342
1995-09-01,2.8306885,-3.0973816,-6.963318,-12.44397,-2.963562,1.1158142,0.108673096,-10.428223,-6.3913574,-5.113617,1.8899841,3.3909302,-8.528717,-1.9427185,2.3608398,-14.540802,-1.4284058,-0.5375061
1995-10-01,2.428955,-4.4246826,-6.63678,-12.308441,-2.573059,1.6523743,-1.9097595,-9.915619,-7.419739,-4.4911194,0.6486511,3.6016846,-8.561218,-5.9608154,2.0352783,-14.082916,-0.8366699,-3.774109
1995-11-01,1.0157166,-6.522705,-5.4647827,-11.334259,-2.2352905,2.2216492,-4.044922,-9.285278,-8.708923,-4.123047,-1.4337769,3.484253,-7.455139,-10.749115,2.2226257,-13.633789,-0.69036865,-6.638977
1995-12-01,0.13336182,-8.049316,-4.284973,-9.584442,-1.0994263,2.5628052,-5.2857666,-6.869751,-11.062927,-2.4919434,-2.5378723,2.8773804,-6.350067,-14.459473,1.5659485,-12.874512,0.43374634,-8.530884
1996-01-01,-0.61169434,-9.7161255,-3.2197876,-8.307861,0.2762146,2.680481,-6.679779,-5.708496,-12.5677185,-1.4790039,-3.605835,2.7077637,-4.6496887,-16.57843,0.8280029,-10.701324,1.2850647,-10.279755
1996-02-01,-1.33255,-10.808624,-1.7242432,-7.8160095,1.0439453,2.676117,-7.253937,-4.810547,-13.586578,-1.5564575,-4.2587585,2.162445,-3.309082,-17.918518,0.61621094,-10.336609,1.613739,-10.712891
1996-03-01,-1.6060791,-11.197998,-2.9901733,-8.912079,1.069458,3.1582031,-7.3776855,-5.7779236,-13.988831,-1.3554077,-4.590454,2.575531,-4.427307,-18.374786,0.7580261,-10.314209,1.7113037,-11.095551
1996-04-01,-1.5712585,-10.207825,-4.3338013,-9.746124,0.6497803,3.2161865,-6.817322,-6.548645,-13.916931,-1.776123,-4.2890015,3.2012634,-5.5938416,-16.763367,0.9637451,-11.485382,1.5448914,-10.403931
1996-05-01,-0.9338989,-9.725922,-5.2256775,-10.506744,-0.6291809,3.0166016,-6.417267,-8.259979,-12.976929,-2.7277222,-3.7206116,3.3728027,-6.27829,-12.44519,1.7071533,-12.40918,1.080719,-7.567688
1996-06-01,0.19210815,-7.06192,-5.8646545,-10.934692,-2.0881348,1.8886414,-4.093994,-9.2638855,-11.498322,-3.7491455,-1.3788452,3.3257446,-7.166382,-7.3007507,2.2216797,-12.559692,0.15402222,-4.0878296
1996-07-01,1.3365479,-4.2543945,-6.7878723,-11.587677,-2.4888916,1.1636047,-1.7327576,-9.619873,-7.6150208,-4.2513123,-0.08666992,3.4067688,-8.062836,-4.1782227,2.9826355,-13.267212,-0.31881714,-2.1774902
1996-08-01,1.8818054,-2.3399658,-7.2823486,-11.959137,-2.8979187,0.69329834,0.45755005,-10.039215,-4.8847656,-4.861603,0.54248047,3.5917053,-8.540344,1.2965698,3.120758,-13.778687,-0.43496704,-0.28723145
1996-09-01,2.313446,-2.7236633,-7.535309,-11.965027,-3.1076355,0.8300171,0.7996521,-10.105835,-5.9036255,-5.2061768,1.8018188,3.6357727,-8.681061,-1.5716858,2.6855774,-14.089813,-0.48666382,-0.4913025
1996-10-01,2.2010498,-3.7733765,-7.452118,-11.575562,-2.6476746,1.2452087,-0.023590088,-9.543945,-6.9229736,-4.5001526,1.1777649,3.8203735,-8.915985,-6.357788,2.5973816,-14.018951,0.23532104,-3.294159
1996-11-01,1.3427429,-5.473755,-6.7023926,-11.095062,-2.0168762,1.6315002,-1.9334717,-8.963074,-8.800934,-3.1271362,-0.162323,3.5905457,-8.209015,-10.5937195,1.8085632,-13.339264,0.79559326,-6.1964417
1996-12-01,0.2720642,-7.9105225,-5.0785217,-10.252014,-1.1537476,2.1775513,-3.7824402,-7.5986023,-10.910339,-1.9072876,-1.9072876,3.0592957,-7.012848,-14.507233,1.4003296,-12.417969,1.3143616,-7.8539124
1997-01-01,-0.6307068,-9.337799,-3.5305176,-8.462921,-0.4552002,2.8632507,-5.7518005,-6.75589,-12.334778,-0.82907104,-3.6561584,2.7391357,-5.5870056,-16.236145,0.7848816,-10.616058,1.4695129,-9.468018
1997-02-01,-1.5075684,-10.035126,-3.1998596,-7.4282837,-0.64642334,2.592163,-6.9979553,-6.2049866,-13.022949,-0.612854,-4.731415,2.881073,-5.241089,-17.322083,0.70913696,-9.411011,1.1134949,-10.463409
1997-03-01,-1.9890747,-9.764313,-3.6462708,-8.393494,-0.8873291,2.554718,-7.4677734,-5.941284,-13.316254,-0.5887451,-4.8222656,2.4326477,-5.627472,-17.79544,1.0892944,-10.1753235,0.96313477,-10.829956
1997-04-01,-1.8392334,-9.161285,-4.062042,-9.095154,-1.1744385,2.5885925,-7.111908,-6.9526978,-13.178101,-1.3381958,-4.6749573,2.6277466,-6.0305176,-16.129303,1.3474731,-11.356628,0.6903076,-10.67807
1997-05-01,-0.8682556,-8.565674,-4.6358337,-10.042816,-1.8245239,2.491394,-5.540222,-8.165894,-12.335815,-2.8525085,-3.6653442,3.2782898,-6.910034,-12.312408,1.7441711,-11.968048,0.1963501,-7.820526
1997-06-01,0.8791199,-7.6621704,-5.556366,-11.528442,-2.3193054,1.5149231,-4.0177,-9.264435,-10.842773,-3.8045654,-0.8584595,3.1670227,-7.914978,-5.974457,2.3928528,-12.9852295,-0.18551636,-3.483612
1997-07-01,2.384491,-5.351593,-6.5255737,-12.114136,-2.646576,1.0182495,-1.2589722,-10.113586,-8.937592,-4.831238,1.1032104,2.6891785,-8.421814,-2.060608,2.5732117,-13.303864,-0.5901184,-1.7121887
1997-08-01,2.2120667,-2.8683472,-6.872986,-12.376068,-3.4090576,0.44143677,0.2949524,-10.539856,-6.921814,-5.1593323,1.5675964,2.7537842,-8.591705,0.63983154,2.704956,-13.641602,-1.0097351,-0.5753479
1997-09-01,2.8374634,-3.085785,-7.0944824,-12.567047,-3.4733887,0.8878174,0.12939453,-10.730316,-7.3421936,-5.481018,1.9132385,2.818634,-8.646362,-1.675293,2.8506775,-13.911926,-0.8014221,-2.3355103
1997-10-01,2.1827393,-4.1240234,-6.813263,-12.603241,-2.3356018,1.723938,-1.8182983,-10.414032,-9.22937,-5.0085754,0.34753418,2.943695,-8.323975,-6.554352,2.8729858,-13.674469,0.11355591,-3.7695007
1997-11-01,0.97854614,-6.303314,-5.9803467,-11.287598,-1.0545349,2.0909424,-3.8424683,-9.200104,-10.918823,-4.1323853,-1.6578064,3.1108093,-7.4274597,-10.713837,2.0141602,-13.050598,0.9749756,-6.1705627
1997-12-01,0.26663208,-8.538666,-4.4892883,-10.109375,0.0061950684,2.7345886,-5.2400513,-7.2828064,-13.553467,-3.9205933,-2.4068604,2.7844543,-6.3952026,-14.666901,1.1664124,-11.804718,1.4161682,-8.659729
1998-01-01,-0.90686035,-9.587341,-3.0873108,-8.245422,0.37246704,2.5592957,-6.183258,-5.805084,-14.591095,-3.3424377,-3.6378784,2.4675293,-5.2767944,-16.600769,0.82754517,-10.503326,1.8162231,-10.038696
1998-02-01,-1.561615,-10.5529175,-1.695282,-6.203125,0.4013977,3.8479004,-7.383789,-3.9871216,-15.434692,-2.6796875,-4.7911987,2.1230469,-3.9266663,-18.219818,0.2576599,-11.070038,1.9108887,-10.77832
1998-03-01,-2.047821,-10.62384,-1.8377991,-7.777191,0.7754822,3.20047,-7.5273743,-5.1427,-16.30066,-2.4068909,-5.4169006,2.203308,-3.8973083,-17.845734,-0.034973145,-11.260834,2.0234985,-11.357361
1998-04-01,-1.8374939,-10.521179,-2.7147827,-9.309204,0.33129883,3.3773804,-7.0131226,-6.019165,-15.96463,-3.0887146,-4.958893,2.3362122,-4.7499084,-15.916901,0.016784668,-11.8784485,1.4594421,-10.458588
1998-05-01,-0.78497314,-9.449036,-4.2018127,-10.356537,-0.3262024,3.5510254,-5.373993,-7.4796753,-15.140717,-4.0681458,-3.4921265,2.5496216,-5.595703,-12.137604,0.5744324,-12.850464,1.1642151,-8.023315
1998-06-01,1.1714172,-6.784546,-4.9886475,-11.465332,-0.69189453,2.4077454,-3.0924683,-8.352417,-11.624451,-4.555298,-1.0366516,2.8596497,-6.120514,-7.3218384,1.4318237,-13.047485,0.918396,-4.201538
1998-07-01,1.9984741,-3.9642334,-5.8901367,-11.870361,-1.5207214,1.664856,-0.7081299,-8.8927,-7.5736084,-5.111511,0.12194824,3.2645264,-6.8771973,-2.4154968,2.4636536,-13.674225,0.39138794,-0.90545654
1998-08-01,2.3095703,-2.1600952,-6.814331,-12.236053,-2.288971,0.80218506,0.8271179,-9.416992,-5.4676514,-5.911072,0.7756653,3.654663,-8.039032,0.86953735,2.6416016,-13.677673,0.25906372,0.9199219
1998-09-01,2.7486572,-1.9904175,-6.737488,-11.878113,-2.5335693,1.1049805,0.49395752,-9.2659,-5.974762,-5.7180786,1.7234192,4.09906,-8.262909,-0.98587036,2.4840088,-13.742462,0.20755005,-0.42523193
1998-10-01,2.3509521,-3.3067932,-6.8450623,-11.937958,-1.7983398,1.5670471,-0.44104004,-9.155487,-8.363586,-5.266083,1.2710876,3.8122253,-8.201294,-5.8675537,2.3424683,-13.96405,0.51049805,-2.4820251
