,mslGLB_cluster1,mslGLB_cluster2,mslGLB_cluster3,mslGLB_cluster4,mslGLB_cluster5,mslGLB_cluster6,mslGLB_cluster7,mslGLB_cluster8,mslGLB_cluster9,mslGLB_cluster10,mslGLB_cluster11,mslGLB_cluster12,mslGLB_cluster13,mslGLB_cluster14,mslGLB_cluster15,mslGLB_cluster16,mslGLB_cluster17,mslGLB_cluster18
2002-07-01,101667.91,101899.44,100939.43,101082.46,100797.21,102310.43,100202.71,101691.56,101381.54,102248.3,101766.94,101528.93,102037.414,100330.8,101380.836,101340.06,102416.336,101479.21
2002-08-01,101524.63,101778.234,100878.35,101014.27,100860.76,102421.984,100228.125,101709.74,101290.516,102059.6,101642.375,101368.125,102069.37,100703.9,101066.63,101345.0,102015.0,101693.266
2002-09-01,101394.55,101836.42,101004.8,101122.3,101198.555,102138.8,100864.82,101573.18,101285.695,101891.44,101555.17,101374.54,101842.95,101366.19,101899.086,101423.31,101832.66,102138.914
2002-10-01,101078.52,101698.51,101129.89,100953.016,101378.37,102103.14,101059.22,101447.734,101162.37,101749.87,101503.22,101326.52,101559.766,101786.234,101247.98,101844.25,101439.62,102155.39
2002-11-01,101051.22,101719.74,101229.734,100920.01,101665.734,102233.11,101403.016,101390.484,101206.14,102152.625,101640.61,101551.64,101464.74,102272.89,101513.516,101835.24,101335.88,102166.74
2002-12-01,100902.06,101645.31,101359.18,101011.68,101969.05,101931.21,101583.83,101314.7,101253.805,101918.445,101880.67,101633.08,101380.66,102612.33,102022.586,102033.71,101721.336,102128.555
2003-01-01,100936.44,101536.19,101494.94,100991.805,101915.19,101924.664,101726.93,101287.33,101278.05,102430.81,101411.66,101781.97,101196.92,102631.69,101489.445,101885.19,100044.03,102176.79
2003-02-01,100695.03,101471.6,101293.87,100944.15,101817.73,101635.02,101422.38,101273.016,101164.11,102365.51,101755.234,101656.13,101172.15,102204.12,101922.51,101744.91,101437.35,102343.34
2003-03-01,100921.336,101485.79,101214.445,101016.31,101634.695,101870.67,101303.805,101212.16,101086.45,101928.33,101723.07,101460.164,101242.29,102021.805,101640.055,101894.07,101352.44,101703.79
2003-04-01,101170.84,101645.61,101045.41,100955.98,101228.5,101853.35,100938.85,101268.5,101134.37,102069.26,101874.73,101515.59,101532.52,101418.85,101498.99,101327.59,102457.35,101935.26
2003-05-01,101313.22,101673.46,100913.82,100935.195,101051.414,102175.81,100723.2,101382.18,101215.42,102160.71,101815.05,101474.67,101803.21,101000.17,101915.055,101420.68,102181.04,101858.58
2003-06-01,101456.305,101733.07,100607.7,101043.05,100882.05,102305.43,100004.945,101501.34,101267.914,102098.67,101708.3,101458.92,101980.3,100535.93,101626.06,101346.29,102104.03,101540.04
2003-07-01,101581.62,101888.65,100607.51,101025.53,100763.41,102378.25,99929.51,101715.75,101378.516,102165.74,101754.77,101430.62,102249.35,100549.0,101775.5,101418.98,102530.37,102150.25
2003-08-01,101463.625,101942.77,100842.11,101070.11,100840.15,102300.86,100312.234,101700.125,101308.9,101881.39,101724.77,101316.74,101983.37,100631.625,100751.25,101437.48,102454.6,101510.76
2003-09-01,101323.02,101920.74,100935.78,101102.47,101238.234,102235.75,100665.03,101613.38,101249.16,101789.35,101557.1,101304.98,101828.9,101205.23,101900.48,101639.01,101660.38,101770.59
2003-10-01,101042.73,101752.36,101189.6,101004.62,101440.875,101971.99,101149.27,101424.734,101124.76,101685.75,101539.65,101300.27,101501.87,101891.39,101656.13,101686.99,101534.23,101955.125
2003-11-01,101001.21,101612.336,101229.22,100857.47,101712.29,101956.56,101463.17,101259.09,101101.945,101876.164,101632.21,101439.05,101341.195,102284.055,101582.07,101895.97,102579.72,101759.68
2003-12-01,100750.59,101662.93,101422.58,100851.914,101919.695,101983.04,101717.45,101274.84,101148.164,101641.164,101665.22,101524.09,101303.34,102808.305,101996.18,101949.18,101768.83,102522.195
2004-01-01,100775.82,101589.06,101305.94,100958.57,101673.805,101860.46,101556.2,101136.05,101101.21,102015.336,101432.83,101581.92,101132.54,102580.17,101504.43,101788.06,100416.055,101983.95
2004-02-01,100690.45,101536.32,101422.18,100894.95,102046.04,101910.94,101546.58,101246.57,101154.17,101989.79,101585.44,101540.46,101253.42,102137.07,101762.805,102178.54,101179.05,101964.414
2004-03-01,100769.37,101389.09,101243.51,100857.23,101762.86,101955.34,101224.13,101210.484,101066.14,102151.97,101726.88,101474.01,101286.22,101963.39,101371.65,101952.12,102423.484,102024.12
2004-04-01,101250.81,101684.06,101050.96,100930.81,101268.04,101912.3,100817.46,101254.33,101119.164,102029.67,101844.94,101489.93,101566.17,101293.08,102025.53,101406.2,102144.44,101940.445
2004-05-01,101287.64,101768.86,100819.38,100971.88,101102.85,102048.65,100491.39,101402.63,101243.11,102108.87,101673.24,101604.016,101912.86,100915.12,101780.984,101211.9,102039.64,101669.27
2004-06-01,101650.695,101837.69,100908.44,101019.3,101133.16,102340.16,100162.555,101676.07,101433.96,102250.82,101771.07,101634.55,102287.586,100729.94,101709.04,101547.94,102471.92,101977.95
2004-07-01,101585.09,101795.484,100713.625,101039.234,100756.11,102339.02,100166.234,101605.77,101294.77,101977.27,101697.766,101331.37,102093.85,100564.13,101452.37,101384.84,102209.016,101688.65
2004-08-01,101474.86,101809.25,100868.73,101048.87,100902.6,102414.25,100277.89,101740.766,101351.48,101956.875,101624.75,101373.63,102019.76,100500.34,101103.76,101443.76,102153.9,101685.02
2004-09-01,101463.7,101815.94,100876.2,101117.19,101182.555,102291.664,100781.43,101616.82,101228.33,101875.81,101604.19,101331.82,101698.445,101335.79,101331.94,101615.06,102222.16,101818.31
2004-10-01,101156.555,101875.81,101194.28,101030.45,101460.07,102166.81,101250.305,101404.95,101175.93,101694.71,101550.54,101368.586,101592.69,102093.45,101963.96,101830.33,102100.93,102615.3
2004-11-01,100981.12,101703.266,101209.98,100914.27,101659.02,102007.234,101482.0,101286.22,101110.38,101449.99,101567.14,101378.5,101422.12,102331.49,101634.72,101835.875,102007.234,101777.47
2004-12-01,100817.914,101605.04,101322.93,100892.18,101958.3,101752.44,101567.7,101239.94,101092.31,101903.57,101603.45,101486.305,101201.53,102560.29,101486.305,101951.945,101375.16,102100.82
2005-01-01,100607.484,101542.516,101440.89,100845.86,101883.52,101849.266,101654.98,101149.984,101125.5,101943.51,101255.484,101557.984,101221.61,102560.516,101702.25,102144.375,100258.77,102501.59
2005-02-01,100818.99,101403.51,101390.734,101063.38,101699.12,101801.24,101563.49,101126.5,101065.64,101915.766,101688.48,101558.234,101218.36,102419.76,101678.266,101689.35,101833.37,101767.87
2005-03-01,100990.375,101593.61,101262.625,101032.64,101672.76,101847.14,101320.11,101204.266,101120.11,101713.516,101698.99,101489.734,101340.77,102188.52,101827.48,101748.65,101346.03,102152.89
2005-04-01,101248.48,101625.11,101121.87,100979.73,101346.41,101968.74,101089.24,101259.24,101094.25,101912.51,101943.38,101438.266,101571.76,101397.25,101564.87,101456.36,102327.15,101906.0
2005-05-01,101406.83,101788.78,100885.805,101001.96,101262.94,102013.195,100714.305,101343.586,101159.69,101905.94,101784.21,101375.46,101805.56,100826.82,101975.31,101550.34,101745.95,101931.17
2005-06-01,101336.13,101756.6,100682.12,101004.4,101007.28,102270.61,100046.01,101511.77,101271.266,101989.78,101840.0,101433.0,101972.75,100395.53,101392.74,101430.875,102308.37,101179.47
2005-07-01,101546.52,101916.64,100775.1,101030.88,100811.484,102345.75,100105.87,101728.36,101377.9,102138.49,101837.25,101453.48,102227.41,100536.1,101652.34,101402.51,102553.88,101696.234
2005-08-01,101606.01,101866.87,100862.766,101104.77,100808.35,102269.11,100242.24,101698.87,101295.375,101995.85,101673.88,101309.9,101929.1,100605.1,101464.625,101369.76,102099.61,101614.27
2005-09-01,101302.516,101988.77,100877.6,101059.125,101192.75,102209.62,100577.99,101607.51,101242.27,101945.26,101637.88,101316.48,101789.22,101251.734,102042.75,101584.03,102289.64,102453.76
2005-10-01,101051.984,101938.875,101206.52,101003.9,101589.23,102230.34,101173.4,101469.63,101218.61,101788.47,101760.23,101395.37,101616.28,102028.85,101968.49,101893.1,102253.266,102530.27
2005-11-01,100868.586,101715.96,101285.414,100873.53,101839.56,102009.69,101445.96,101252.17,101082.17,101543.58,101655.414,101382.78,101319.67,102075.69,101424.55,101930.92,101647.586,102217.57
2005-12-01,100778.234,101614.02,101372.89,100854.25,101827.85,101870.875,101591.11,101147.98,101007.28,101558.484,101682.02,101345.78,101202.89,102851.24,101458.11,101885.77,100714.37,102101.734
2006-01-01,100571.375,101441.12,101409.84,100808.64,101886.88,101731.27,101697.61,101220.625,101053.61,102151.65,101883.74,101563.625,101251.266,102451.23,102006.37,101886.26,101870.84,102064.74
2006-02-01,100788.61,101412.016,101320.77,100893.15,101587.99,101665.14,101486.25,101148.9,101098.23,102131.51,101724.484,101572.36,101202.02,102641.125,101283.11,101583.6,102320.09,101887.11
2006-03-01,100825.7,101533.44,101185.53,100886.93,101544.45,101933.445,101251.555,101172.07,101130.3,102056.81,101560.43,101502.914,101312.78,101783.945,101857.664,101648.94,102293.445,102374.7
2006-04-01,100971.836,101573.555,101074.03,100946.33,101256.46,101861.945,100914.32,101124.53,101026.445,101963.914,102007.57,101363.28,101572.586,101204.54,101824.8,101414.41,102778.93,101709.53
2006-05-01,101326.65,101718.49,100859.88,101025.36,101197.12,102008.88,100506.61,101400.375,101226.1,102039.35,101844.14,101539.26,101743.375,101145.25,101012.75,101503.37,102335.84,101367.22
2006-06-01,101540.74,101808.99,100691.89,100993.01,101048.13,102174.13,100252.97,101576.234,101293.266,102176.016,101776.87,101545.99,102081.63,100579.766,101271.016,101645.51,102141.15,101410.76
2006-07-01,101607.68,101755.18,100838.43,101081.45,100853.945,102304.17,99937.93,101693.445,101346.164,102152.164,101788.164,101436.945,102190.164,100311.06,101369.445,101487.56,102484.836,101748.164
2006-08-01,101672.9,101810.016,100802.02,101037.63,100739.88,102464.516,100226.38,101653.1,101235.01,101860.12,101601.63,101265.13,101911.25,100640.99,101821.49,101235.75,102334.99,102042.15
2006-09-01,101475.87,101842.77,100877.625,101064.734,101132.52,102294.48,100643.62,101607.62,101269.13,101856.984,101620.34,101282.02,101917.125,101353.75,102104.97,101482.37,101847.11,101873.984
2006-10-01,101455.266,101791.984,101218.0,101093.61,101392.73,102266.0,101256.234,101368.016,101159.97,101731.1,101387.76,101331.27,101590.62,101797.01,101814.016,101670.5,101818.98,102411.734
2006-11-01,101017.55,101662.57,101116.664,100958.54,101847.68,102038.21,101412.07,101216.58,101100.28,101645.57,101520.086,101347.19,101320.086,102010.82,101973.67,102209.28,101647.45,102315.414
2006-12-01,100951.75,101673.125,101335.266,100895.89,102230.11,102009.625,101658.52,101315.125,101241.4,102125.97,101951.016,101692.47,101238.26,102759.016,101371.5,102442.89,101598.15,102269.766
2007-01-01,100756.18,101399.71,101545.42,100927.33,102314.69,101892.445,101814.7,101279.086,101217.195,102092.84,101676.93,101627.336,101210.195,102896.95,101626.29,102574.81,101513.95,102233.57
2007-02-01,100711.56,101539.336,101259.3,100941.7,101661.56,101882.55,101361.06,101238.03,101145.3,102267.55,101856.68,101643.93,101006.3,101965.33,101671.336,101777.71,101723.94,102230.68
2007-03-01,100910.0,101474.13,101231.15,100912.766,101586.1,101856.25,101313.62,101226.97,101057.98,102308.35,101657.266,101554.39,101337.766,101753.74,102023.16,101598.39,101498.9,102167.75
2007-04-01,101277.24,101656.77,101080.22,100993.76,101285.1,101930.484,100963.65,101276.26,101105.73,101947.625,102012.64,101482.49,101511.01,101633.6,101801.984,101277.85,102159.02,102066.6
2007-05-01,101351.72,101788.28,100814.13,101021.59,100989.88,101950.39,100600.4,101365.484,101156.234,102191.59,101890.23,101482.62,101808.87,100877.734,101896.625,101265.87,102063.77,102221.766
2007-06-01,101353.375,101902.03,100480.13,100843.75,100846.88,102173.9,99898.85,101590.52,101288.61,102150.98,101789.51,101519.85,101941.36,100586.266,101250.38,101327.14,102415.22,102324.39
2007-07-01,101654.62,101964.65,100717.09,101003.53,100734.86,102408.52,99899.77,101641.34,101289.77,102077.35,101788.9,101352.64,102060.516,100417.63,101490.73,101324.01,102439.25,102272.53
2007-08-01,101471.62,102101.75,100704.375,101035.98,100777.26,102244.51,100176.375,101677.484,101210.26,101914.99,101708.64,101237.97,101925.13,100474.6,101982.9,101301.516,102499.35,103081.984
2007-09-01,101218.37,101985.484,100750.9,100952.03,101203.87,102271.12,100416.34,101711.09,101255.61,101897.234,101676.87,101336.11,101733.28,101111.74,102041.22,101717.24,102256.49,102612.61
2007-10-01,101069.41,101846.6,101152.12,100963.65,101479.48,102287.89,101085.75,101452.5,101181.25,101786.74,101783.484,101421.34,101584.99,101881.875,101887.52,101707.77,102344.734,102211.51
2007-11-01,100743.586,101659.78,101227.46,100779.164,101780.29,102080.92,101372.67,101247.19,101076.414,101707.164,101521.695,101420.42,101266.79,102361.82,101875.55,101863.68,101490.54,102234.06
2007-12-01,100639.664,101674.96,101324.44,100775.05,102028.93,101791.05,101614.06,101211.3,101095.83,101935.336,101705.93,101547.445,101143.83,102374.17,102173.71,102161.55,102126.7,102501.56
2008-01-01,100382.1,101404.39,101348.15,100811.375,102059.11,101786.37,101596.9,101165.266,101078.64,102038.23,101920.72,101525.125,101142.9,102741.734,101873.24,102315.75,102103.23,102089.625
2008-02-01,100489.85,101506.484,101503.75,100868.85,102199.734,101797.0,101611.75,101210.38,101112.51,102061.1,101868.52,101544.516,101250.27,102729.12,101818.75,102530.516,101536.25,101951.484
2008-03-01,100991.336,101511.336,101121.086,100915.21,101345.164,101786.93,101042.29,101117.79,101003.2,101853.3,101962.79,101357.28,101324.664,101803.086,101904.19,101467.336,102103.664,102252.43
2008-04-01,101152.41,101565.766,101027.5,100881.53,101304.65,101885.734,100886.625,101085.23,100949.14,101867.77,101857.9,101268.984,101573.84,101362.13,101782.39,101537.125,102576.25,101631.766
2008-05-01,101443.664,101777.17,100825.914,100995.19,101162.78,101704.72,100555.54,101290.05,101087.72,102011.08,101857.46,101438.32,101748.71,100841.445,100971.445,101267.805,101864.67,101387.3
2008-06-01,101549.67,101852.305,100674.91,101028.305,100902.41,102165.19,99852.59,101506.92,101211.31,102116.836,101832.664,101426.945,102084.71,100561.44,101828.195,101301.914,102304.445,101999.2
2008-07-01,101525.69,101897.3,100645.33,101010.29,100721.58,102223.29,99978.18,101676.07,101281.78,102068.18,101744.42,101356.29,102073.22,100380.3,101383.695,101352.94,102636.96,101719.445
2008-08-01,101565.02,101916.25,100696.72,101035.89,100659.75,102197.75,100241.72,101535.76,101162.23,101806.51,101777.234,101114.0,101850.125,100620.48,101808.62,101288.62,102280.64,102092.73
2008-09-01,101265.375,101911.15,100881.41,101023.27,101100.016,102177.86,100631.59,101584.6,101208.39,101789.98,101625.484,101290.98,101657.49,101121.64,102653.12,101493.75,101841.37,102307.984
2008-10-01,101216.53,101918.17,101082.31,101010.91,101654.445,102289.16,101100.95,101486.54,101177.32,101998.95,101723.8,101404.08,101484.43,101808.43,102009.71,101940.914,102314.33,102431.586
2008-11-01,100788.875,101703.84,101260.22,100893.65,101747.22,102052.4,101380.65,101248.1,101084.484,101521.77,101828.75,101403.02,101263.766,102370.875,102222.35,101897.234,101938.74,102422.88
2008-12-01,100705.05,101605.79,101383.945,100821.81,101896.17,101841.92,101546.94,101154.58,101044.96,101839.31,101619.46,101497.664,101231.2,102545.68,101906.555,101927.555,101474.92,102122.555
2009-01-01,100632.9,101543.234,101454.98,100905.12,101938.37,101813.5,101646.26,101222.016,101202.875,102498.6,101715.73,101809.98,101189.266,102775.15,101433.36,101775.62,101338.64,102170.34
2009-02-01,100546.94,101409.836,101330.57,100835.7,101690.94,101703.79,101445.17,101143.67,101087.29,102262.81,102053.086,101608.555,101263.81,101847.8,101693.18,101719.07,102937.66,102297.29
2009-03-01,100897.39,101427.65,101177.51,100925.01,101627.34,101755.5,101211.64,101087.87,101057.484,101803.12,101821.97,101483.11,101271.25,101858.52,101655.766,101654.73,102702.97,101899.74
2009-04-01,101063.08,101544.68,101072.3,100914.57,101252.45,101869.414,101014.82,101192.21,101136.06,102197.33,101859.96,101551.42,101625.445,101454.805,101748.18,101350.805,102394.086,101702.58
2009-05-01,101291.59,101695.49,100849.02,100922.01,101263.75,101886.02,100429.1,101266.34,101132.6,102109.35,101570.62,101445.52,101710.766,101170.24,101286.01,101556.49,101894.15,101505.88
2009-06-01,101373.17,101770.2,100774.195,101049.3,100949.91,102124.69,100241.805,101490.43,101281.914,102091.195,101752.16,101518.33,101955.195,100383.79,100888.45,101401.94,101816.95,101490.086
2009-07-01,101478.266,101868.266,100729.23,100967.26,100778.86,102405.266,99901.5,101589.24,101336.51,102057.35,101707.25,101370.516,102252.15,100431.35,100741.625,101484.49,102263.97,102014.234
2009-08-01,101415.37,101805.484,100807.98,101002.89,100894.625,102277.11,100265.266,101589.47,101246.86,101929.02,101604.75,101242.13,102025.99,100612.26,101787.266,101485.65,102259.24,101692.26
2009-09-01,101259.02,101979.47,100960.75,100973.484,101185.35,102374.14,100709.625,101597.14,101292.234,101877.89,101623.484,101328.73,101791.875,101154.85,102104.51,101522.77,102077.875,102269.27
2009-10-01,101233.484,101691.11,101155.26,101009.98,101296.15,102039.25,101089.88,101288.77,101144.88,101592.125,101473.484,101335.52,101561.11,101667.64,101577.766,101567.39,101415.14,101912.59
2009-11-01,100948.3,101610.914,101207.31,100833.28,101716.414,101781.21,101345.21,101267.79,101144.53,101974.05,101673.18,101450.71,101322.67,102427.81,101375.305,102055.68,102672.82,102022.82
2009-12-01,100874.04,101592.81,101322.78,100920.914,101772.05,101740.055,101562.32,101245.53,101163.33,101663.2,101501.44,101513.086,101264.445,102481.08,101540.81,101828.31,100735.8,102177.664
2010-01-01,100580.62,101415.39,101503.75,100912.73,101786.13,101841.77,101726.51,101242.125,101155.766,101814.26,101480.875,101540.87,101191.125,102525.13,102089.88,101737.73,100267.875,102338.766
2010-02-01,100845.375,101368.38,101326.5,101102.35,101511.9,101685.23,101505.26,101197.766,101096.86,101584.984,101854.75,101412.98,101261.984,101998.99,101878.65,101489.266,101112.01,102303.1
2010-03-01,101018.04,101470.44,101273.33,101003.44,101603.33,101811.055,101218.41,101163.06,101104.04,101910.21,102087.164,101475.08,101401.21,101996.22,101865.195,101830.55,102577.22,101985.414
2010-04-01,101175.74,101641.65,101072.48,101049.0,101311.11,102053.01,100926.97,101176.65,101047.13,101651.49,102058.74,101342.734,101583.47,101729.52,101874.73,101499.52,102690.86,102154.64
2010-05-01,101244.42,101701.58,100750.2,100911.945,101132.05,101861.57,100545.07,101268.92,101119.914,102051.44,101921.44,101449.19,101694.82,100918.82,101791.08,101386.42,102077.086,102335.57
2010-06-01,101505.32,101972.44,100695.945,101014.3,100906.81,102286.69,100234.44,101538.57,101281.836,102160.19,101990.96,101503.2,102097.305,100743.2,101833.81,101297.95,102475.7,102724.414
2010-07-01,101517.266,102085.48,100671.74,100989.49,100775.734,102315.59,100017.72,101608.4,101265.6,102034.12,101848.11,101356.85,102112.516,100585.5,101835.5,101387.75,102451.02,102592.61
2010-08-01,101368.92,101942.08,100746.945,101016.95,100715.56,102217.46,100257.67,101704.54,101245.805,101848.836,101858.555,101229.33,102080.945,100798.79,101895.305,101342.07,102554.586,102316.195
2010-09-01,101222.81,101960.91,100816.41,100992.94,101050.93,102256.086,100553.82,101579.305,101140.8,101662.836,101738.695,101120.695,101772.19,101151.66,102559.29,101391.44,102130.555,102129.17
2010-10-01,101065.3,101921.44,101064.94,100916.836,101258.78,102087.71,100884.42,101336.94,101123.17,101716.06,101813.836,101304.71,101418.71,101894.164,102241.97,101549.8,102154.82,102409.92
2010-11-01,100904.52,101777.87,101199.27,100879.59,101553.6,101828.984,101228.37,101197.23,101032.89,101460.59,101743.1,101291.01,101225.53,102150.66,101657.52,101604.77,101867.73,102425.13
2010-12-01,100577.36,101648.23,101240.86,100693.11,101665.61,101722.88,101337.484,101045.26,100963.84,101426.62,101496.51,101295.234,101130.59,102113.9,101890.6,101769.234,101960.125,102753.74
2011-01-01,100503.48,101449.84,101305.41,100768.12,101803.266,101655.49,101540.15,101081.98,100989.48,101942.11,101504.12,101402.37,101035.9,103005.89,102103.734,101999.984,100842.51,102418.664
2011-02-01,100778.51,101462.5,101257.85,100836.98,101609.01,101650.49,101375.99,101147.64,101057.47,102210.02,101663.15,101594.49,101106.22,102072.766,102231.4,101758.77,101713.16,102269.49
2011-03-01,100832.78,101567.516,101205.375,100856.23,101821.77,101660.28,101205.24,101079.516,101037.09,101966.28,101980.0,101495.13,101248.4,102308.65,102072.234,101848.88,102255.64,102296.125
2011-04-01,101131.06,101653.29,101060.336,100946.33,101235.945,101956.695,101025.57,101155.836,101026.305,101949.305,101804.06,101384.19,101482.945,101464.96,101557.8,101425.54,102179.586,102149.95
2011-05-01,101412.02,101665.016,100900.24,100971.1,101251.99,102013.766,100582.984,101296.61,101127.4,101922.13,101929.66,101428.734,101717.89,101027.77,102220.61,101494.53,102525.74,102053.39
2011-06-01,101496.86,101778.89,100697.0,100974.09,100968.766,102252.375,99970.52,101491.0,101265.98,102066.98,101898.36,101440.86,101842.02,100477.9,101737.734,101369.266,102425.984,102320.234
2011-07-01,101570.78,101895.23,100639.86,100978.36,100675.16,102418.73,100038.98,101570.38,101268.98,102110.59,101799.13,101385.984,101978.875,100350.91,101641.64,101228.75,102720.6,102237.39
2011-08-01,101522.97,101976.21,100697.195,101015.45,100772.58,102256.305,100096.72,101642.7,101246.2,101902.95,101786.414,101263.445,101952.7,100611.09,101349.086,101347.95,102310.445,102074.7
2011-09-01,101388.65,101943.64,100840.375,101058.87,101037.49,102316.375,100430.02,101704.37,101253.125,101893.1,101778.23,101351.22,101781.75,101213.91,101466.09,101556.4,102035.01,101938.516
2011-10-01,101083.31,101866.8,101032.3,101006.664,101493.93,101997.32,101116.67,101292.69,101077.45,101675.8,101744.195,101247.07,101372.8,101914.805,102385.3,101804.93,102232.195,102731.92
2011-11-01,100925.28,101735.0,101089.77,100843.77,101842.02,102242.38,101306.87,101277.234,101104.16,101882.91,101870.85,101456.11,101242.41,102073.766,101651.03,101898.23,102539.4,102473.53
2011-12-01,100601.305,101566.72,101345.16,100750.54,102103.54,102065.05,101515.84,101261.45,101158.164,102145.42,101873.19,101609.336,101181.805,102862.914,101758.71,102353.93,102047.195,102156.81
2012-01-01,100652.57,101510.68,101398.44,100876.29,102049.414,101771.695,101583.06,101285.17,101174.18,102105.81,101755.055,101652.445,100972.67,102630.414,101572.945,102167.95,100985.836,102012.18
2012-02-01,100682.2,101379.82,101276.67,100835.16,101773.31,101689.32,101484.58,101244.04,101095.336,102281.81,101852.94,101674.54,101049.055,102337.91,101358.445,101859.7,101689.68,101772.055
2012-03-01,100666.04,101349.05,101284.03,100823.55,101871.555,101871.44,101274.03,101296.96,101107.07,102080.305,101906.16,101507.33,101270.445,101957.05,102095.81,102087.43,102797.2,102043.55
2012-04-01,101239.13,101575.76,101051.875,101018.34,101176.39,101940.76,100927.234,101289.9,101133.35,102123.89,101996.375,101544.15,101578.39,101171.24,102232.01,101189.86,102347.484,102394.484
2012-05-01,101381.375,101598.984,100873.234,100943.76,101144.01,102135.74,100644.84,101454.11,101225.72,102069.35,101948.9,101485.72,101820.61,100942.375,101353.59,101413.22,102371.62,101454.23
2012-06-01,101440.28,101717.7,100678.31,101019.19,100836.055,102389.336,100092.58,101602.94,101332.945,102154.305,101908.195,101516.43,102007.57,100363.3,101321.805,101369.58,102323.84,101993.445
2012-07-01,101490.625,101860.36,100656.875,100948.37,100582.34,102480.27,99926.63,101673.516,101298.516,102020.74,101783.61,101334.375,101984.64,100389.63,101502.9,101282.77,102640.234,102465.125
2012-08-01,101554.02,101929.984,100746.62,101092.52,100785.35,102326.89,100188.125,101821.51,101350.125,101936.39,101806.0,101308.4,101873.65,100454.77,101530.38,101418.49,102288.52,102323.0
2012-09-01,101304.805,101880.3,100873.17,101026.55,101082.945,102461.055,100551.81,101750.33,101321.33,101757.81,101754.16,101330.305,101741.41,101364.195,101983.68,101585.16,102102.82,102529.66
2012-10-01,101175.375,101855.75,101116.52,100987.516,101268.52,102367.484,101156.516,101479.97,101167.89,101531.516,101599.34,101323.01,101407.234,101789.24,101706.02,101556.36,101182.62,102371.734
2012-11-01,100960.63,101729.97,101226.98,100919.39,101536.6,102033.49,101356.11,101245.0,101105.63,101762.36,101716.38,101409.87,101387.48,102021.64,101400.234,101709.375,102089.88,102069.89
2012-12-01,100805.23,101576.77,101229.26,100831.87,101860.12,101743.14,101461.234,101231.47,101116.23,101890.35,101732.125,101589.88,101257.87,102523.85,102073.6,102042.89,101817.98,102355.27
2013-01-01,100473.984,101429.266,101450.62,100893.625,101870.87,101987.875,101681.47,101289.64,101210.98,102119.36,101651.26,101709.52,101178.62,102603.97,101927.63,102002.766,101465.516,101816.484
2013-02-01,100730.08,101393.67,101364.836,100869.164,101761.69,101803.56,101527.79,101235.92,101060.83,102027.055,102092.2,101499.08,101141.164,102306.54,101860.58,101690.32,102481.94,101862.43
2013-03-01,100809.58,101541.79,101199.79,100938.195,101355.56,101871.164,101306.695,101251.414,101108.56,101737.586,101741.29,101468.93,101449.78,101773.3,101801.29,101221.33,101772.04,102000.555
2013-04-01,101114.19,101667.17,101002.32,100968.46,101366.93,101926.8,100964.45,101270.92,101148.82,101969.69,101736.69,101460.31,101559.67,101378.95,101470.42,101462.83,101318.055,101928.59
2013-05-01,101367.71,101815.41,100810.414,100990.95,101064.95,101991.164,100577.055,101387.69,101206.79,102043.57,101727.71,101492.67,101907.53,100878.43,101542.33,101266.31,102075.81,102130.55
2013-06-01,101367.17,101828.21,100660.92,100951.055,100938.31,102235.71,99936.555,101513.31,101300.71,102247.68,101826.836,101524.2,102052.54,100580.945,101633.914,101460.79,102323.71,101977.82
2013-07-01,101534.73,101827.13,100670.26,100962.24,100782.9,102378.266,99913.4,101645.875,101360.234,102099.5,101672.14,101423.88,102091.9,100499.23,102344.65,101470.72,102190.484,102187.26
2013-08-01,101465.516,101897.125,100765.25,101061.37,100770.27,102328.734,100272.38,101620.99,101235.984,101884.02,101691.88,101203.98,101891.38,100520.64,101615.61,101347.61,102243.37,101960.0
2013-09-01,101307.766,101885.1,100832.37,100989.52,101161.87,102401.234,100597.09,101610.64,101272.48,101810.984,101661.13,101309.02,101656.88,101297.6,102115.35,101565.9,102230.39,101880.375
2013-10-01,101121.25,101824.02,101111.016,101006.75,101493.99,102353.86,101011.35,101484.0,101241.73,101938.1,101542.51,101414.61,101607.89,101911.72,101749.84,101963.11,101808.47,102214.36
2013-11-01,100840.266,101708.15,101156.6,100890.1,101461.75,102003.84,101429.625,101271.516,101095.52,101779.4,101562.125,101412.875,101259.375,102252.4,102069.35,101510.74,101858.6,102679.1
2013-12-01,100844.45,101535.57,101396.19,100833.21,102017.06,101915.43,101569.19,101241.305,101198.18,102093.16,101577.2,101615.43,101285.22,102570.055,101715.33,102246.96,101453.555,102122.71
2014-01-01,100654.11,101454.78,101493.14,100832.37,101862.875,101769.484,101777.24,101332.77,101186.266,102359.24,101366.77,101659.02,101128.016,102494.14,101735.484,101881.48,100888.76,102167.375
2014-02-01,100622.23,101479.22,101296.016,100832.24,101788.984,101656.39,101431.49,101215.9,101101.85,102475.86,101429.89,101713.61,100983.24,102317.23,101499.875,101857.49,101116.73,102281.75
2014-03-01,101021.41,101563.95,101248.55,100995.69,101402.305,101913.81,101394.55,101266.32,101156.18,102223.57,101726.44,101579.8,101366.58,101952.81,101689.3,101465.3,101831.83,102155.32
2014-04-01,101062.84,101651.26,101154.64,100937.375,101262.02,101997.266,101067.4,101264.65,101145.27,101941.65,101949.734,101477.1,101627.14,101493.4,101996.234,101471.65,102385.6,102109.77
