,mpiGLB_cluster1,mpiGLB_cluster2,mpiGLB_cluster3,mpiGLB_cluster4,mpiGLB_cluster5,mpiGLB_cluster6,mpiGLB_cluster7,mpiGLB_cluster8,mpiGLB_cluster9,mpiGLB_cluster10,mpiGLB_cluster11,mpiGLB_cluster12,mpiGLB_cluster13,mpiGLB_cluster14,mpiGLB_cluster15,mpiGLB_cluster16,mpiGLB_cluster17,mpiGLB_cluster18
1987-07-01,7.3472798785034295,5.230258332892289,4.695856968781129,7.886954207287209,6.628827025948212,3.8347422470734362,0.0,1.8803933934141344,8.143262380744021,8.66289680636535,6.0536077122856655,5.1617110970758,2.6135149521386594,8.420314185214869,6.829976074521315,5.035069803389497,7.227218329511836,6.034251490622345
1987-08-01,6.827801401890446,4.025303802627712,3.3243485336776977,8.024971065835286,8.028063497860874,3.50205964058687,0.0,1.8966814580138123,8.21510326528583,8.64584128262394,5.636618933800316,5.575461762898648,0.0,8.508588836080476,6.175322603498327,6.715386187247898,7.311797219759082,5.512165162322195
1987-09-01,7.0668149893139995,3.9712223999419796,3.3007348851878,8.429888033560538,7.4599510672338285,3.472171966353241,0.0,3.182619349264091,8.471498235478057,8.628718323572363,5.695873388270183,6.088291367995849,2.5211166648023426,8.014976734655205,6.365675643263762,6.5966076176016974,7.486025164619854,5.366908453204625
1987-10-01,7.248178196946249,3.8345955213527283,3.3212750857031828,8.634283741868927,6.610974528158475,3.445566494285018,0.0,3.7547315603540494,8.0524228661371,9.039358420012771,5.049671287336625,6.449397852697726,2.769596115410157,7.986478633897645,6.004624195709548,5.968919968951045,6.984134505500763,5.379452378640644
1987-11-01,7.821164394706906,3.9151671868981133,3.356804207768512,8.75048395143365,6.141122916030671,3.729336969585035,3.0548424930672176,3.849330475515203,7.787866180650821,8.825000627716667,5.712376009282473,5.130797954739401,2.795943931475325,7.773532093799692,6.572408131191961,5.77576864998236,7.092967815408496,4.164629062066399
1987-12-01,7.97972218222762,3.7247654071691048,4.6189551612568955,8.481402544772733,5.929948301154475,3.02177178402261,3.558054112162426,3.958240703825992,6.914524077149048,8.83813500676897,6.427454371531424,5.057003909680894,3.070252291125125,7.639480138642501,7.682170116982813,5.088141779015943,6.130349717194955,4.634998498118087
1988-01-01,8.441739911645804,3.722222577517347,6.219548413602135,8.285958381563109,5.500754237467697,3.033067072142141,0.0,4.306804550625891,6.550909591537826,8.991592326093986,7.116362555777364,4.7504547547695255,3.3550877398636563,7.588006592470819,8.23497047770469,5.285478133572713,5.635354642211379,5.331144121495392
1988-02-01,8.532792596957544,4.233856777905058,8.124877292844753,7.836614528697888,5.346205982293812,3.550730099717641,0.0,4.504797013772748,6.541226876687344,8.773907367694491,7.783577608375699,5.144927878640419,2.6055986687381782,7.787871618718487,8.699263036784616,5.308302427394382,6.55222435539149,5.594922171589001
1988-03-01,8.478388612987201,3.8644379058362914,8.360585652660546,7.623643007827752,4.471801093417089,3.756125524014349,0.0,3.3959952339126387,6.417852162986575,8.589098596373931,6.652108825232533,3.873810363330187,3.1176152516410434,7.702570626464111,8.230087938402193,3.2170304884221177,5.349425004302196,6.149737383857058
1988-04-01,8.588726990512086,5.285660304159857,8.251210049615517,7.807879747071078,4.33012701663093,3.4103305133947583,0.0,2.8877622406934265,6.347859380716091,8.85356029359635,6.608608689883713,4.814130762015268,3.122795385235826,7.813881868368966,7.987231991188567,3.375123381573806,5.532319345814418,5.80375556058928
1988-05-01,8.054088518084189,4.665994074990995,6.649450526841732,8.161136617827541,2.986555457468932,4.057932090878359,0.0,0.0,6.639848106381566,8.570169767451187,6.276062970549744,4.952936588805945,3.18024601270655,6.171600103890119,6.981102330665993,2.140433715972547,5.966050325203935,5.15222843917583
1988-06-01,7.534744559511027,4.788756779661707,4.784277771496285,8.369060028730154,6.173519104585001,4.358802316548954,0.0,0.0,7.246137432920805,8.820531200181431,6.094851794840827,5.0385167965199615,3.0247332992059195,6.092368818787595,6.6593881231841054,3.1174020348340585,5.842823173844696,5.54633914593666
1988-07-01,7.213168684813982,4.060474195931599,3.3618285158175847,8.214833366363958,7.695605602925683,3.8225393312495712,0.0,0.0,7.596833156902907,8.813823051597904,5.715187845559143,2.6609339858162864,2.7581832637555856,5.124098347670523,6.122724174729422,6.620380071915923,5.521002134628954,5.491160912617147
1988-08-01,6.825508513134956,4.417220081841973,3.2430947672470087,8.315898601132343,8.521269273125814,4.064026511355732,0.0,2.627942572466294,8.062927216046882,8.754255124843104,5.439996920592186,3.779176397690669,2.702679518803622,5.311871522304424,5.430203459100592,7.074698974040875,6.611793760819293,5.556149837169282
1988-09-01,7.101697673160663,4.107720907312684,3.1914629330656434,8.31119560211411,8.71141098958602,3.415506073455542,0.0,3.3289171983463604,8.135644252233288,8.88070784157728,5.171043627307803,6.028010568107306,2.822431146071473,5.369218066976181,5.728765289870881,6.586479160794158,7.307864372105392,4.502900326107573
1988-10-01,7.4108936710256454,3.905613674217534,3.1630852541465067,8.494897156607877,6.762603748466617,3.4932813583215685,0.0,3.1399985241563892,8.083281307384832,8.805157222147184,5.071895296513976,6.157627531794293,2.339661105533683,5.1021227403978635,5.981940630328843,6.37362719822071,7.485629184886688,3.6383502760172526
1988-11-01,7.614997828913104,3.078530065138171,3.1424254191002503,8.643058779298562,6.364140480822849,3.3550691065453413,2.2840683726206437,3.2816880548308123,7.881504981295641,8.80700196096964,5.908422981383733,5.924273882139376,2.4971294057688764,5.613235554067341,7.006758883032935,5.8981488446454335,6.752678059783416,3.7134066475970466
1988-12-01,8.086933549335614,3.704487744011333,2.2199106918515787,8.475136532023903,5.4735174922670335,3.118710998126574,2.634855113619604,4.615232537910635,7.323708121344779,8.893950916996364,6.1058603823878626,5.864642301054665,2.9800117108699213,5.943036870588091,7.8504371978527745,5.741833307882164,6.648045672818598,4.750834912934803
1989-01-01,7.977234317040555,4.056277645715823,5.824145877443797,7.734682258330124,4.947647161861411,4.195143274186015,0.0,3.53090977223288,7.0202310955546485,8.83566361370911,7.122364387263863,6.296135416190907,3.196507401034384,6.132876022620989,8.15488784398124,5.423664227162799,6.355022195728867,5.044519622094259
1989-02-01,8.270311247328223,4.528509054134745,8.081114456074733,7.509895155045044,4.856131567850668,3.8615068691051913,2.6966165401179665,3.0371805459776344,6.7340555203576615,8.585714201691847,6.4328371748862265,5.100622576501796,5.26681196878568,7.471307752707949,8.348342988510622,5.252410167347872,5.662390578530805,5.315535644564038
1989-03-01,8.154106594303887,5.05395625978328,8.524313115079043,7.59805722217291,4.60454251661126,4.222725925518669,0.0,3.389606155723579,6.770500339685406,8.820032491187446,6.089950206641535,4.864317708551735,5.575809560990705,7.394101183431737,8.362693701940254,5.257052953455499,5.7087999542694385,6.163334952505079
1989-04-01,8.094166656981377,4.7346957481456755,8.005579143511142,7.5433898597283715,3.610468185155965,3.7047908627934403,0.0,3.1608846333259666,6.553216679696829,8.894469599890293,5.968072415704223,4.626483830776034,3.3337450588177124,7.27218373332544,7.598520406637058,3.194625089774408,5.091071369610601,6.193392878077845
1989-05-01,7.949858338481774,5.486547365389449,7.046659757544469,8.070118959439307,4.546677970664928,3.8877918270209104,0.0,2.482745362248129,7.272640178639429,8.94680909374034,6.451506182352771,4.918997251214446,3.2461897077386035,7.562855716246725,7.57834076085201,3.3434694639284066,5.58319505663949,6.116780661816712
1989-06-01,7.662408667918477,5.455557099113698,5.286490651901281,8.024809782237945,5.772351844623806,3.826664651186639,0.0,0.0,7.875748332949246,8.735881723546049,6.115290601059619,5.362169800969318,2.941975736737329,7.812936947762544,6.692076211636084,2.3974234652199367,6.547110946854257,5.735188167403117
1989-07-01,7.123391777546538,4.940816030279478,3.3452934826320124,8.011803234975076,7.093279061993483,3.845940777710676,0.0,1.9904709825021176,8.197784649355,8.755232367085783,5.86410353666579,5.593109433448326,2.7556441389285644,7.265691529403276,6.335734216950389,6.135301671562508,6.830393440532786,5.484752283191851
1989-08-01,6.706356460208573,4.602159399872376,3.231079393675295,8.506475221666584,8.118385510881964,3.8027105364352938,0.0,3.800796703581134,8.098905528087903,8.574723762303758,4.803058015197533,6.313656507054266,0.0,6.800115761537365,5.416038758028477,7.257009736895588,7.425335824436091,5.378904312811659
1989-09-01,6.714317591616755,4.40962818282928,3.191053285297836,8.521682159392805,8.089729343604187,3.178982489138116,0.0,3.6870591837733895,8.110206203294124,8.726758954712993,4.990155566204029,6.254927872571162,2.1780655615681113,6.220779207185307,5.525220025042956,7.198158111820088,7.6227381791306374,5.43181144954466
1989-10-01,7.238379795893235,4.297768917324789,3.126800374636826,8.664298176595128,6.528932604369852,3.4747204349636664,0.0,3.097577812457325,8.0634530052663,8.902036315710923,4.356019533260591,6.326878271968802,0.0,6.274805757965826,6.036059664872133,6.600069969711645,7.245583738964807,3.9574714981321155
1989-11-01,7.642023502933437,3.380581623807794,3.1706214142623694,8.606351845064154,6.0122740282349545,3.118010493237306,0.0,4.396270880915456,7.7349410080247605,8.965412556974865,5.439252296559747,6.2797747404465465,2.644054898798196,6.795435017143176,7.136237082087258,6.12252224984856,7.000118573784633,4.041708472697853
1989-12-01,8.248901831097495,3.751389888991835,3.411399082354374,8.3979808114354,5.929649008592776,3.059000887329126,0.0,4.760701674771319,6.634706060602262,8.965474901183587,5.474187812353574,4.992921617399599,2.9805266995111244,6.660147892941983,7.258673403968615,5.549371294728347,5.387557814158376,4.498361608455925
1990-01-01,8.285164023463816,4.0373608580929385,5.998187532415235,8.127825030734996,5.685941224078108,3.1283898557572165,2.6836159635235166,3.865887653972882,7.116262324765061,8.686013807799224,6.257735640509387,5.1355084013584,3.132963635910158,7.0388998018323425,7.89966907723725,4.81234175182526,6.366497313041035,5.468396982220983
1990-02-01,8.400182127260665,4.212097400955708,7.720392775084677,7.660658230664568,5.072259136592289,3.4755087369330377,2.9739986680966153,3.9922132493748985,6.523761222193798,8.846311905744358,6.96334180350709,3.2053027034619075,5.266768191626391,7.206996191451266,7.992765118842207,4.84119315484577,5.45074538733297,5.662344781337758
1990-03-01,8.46711610018939,5.108325113520294,8.03828630265177,7.532168652279217,4.8764742487843735,3.5915431782849168,0.0,3.2411577814177437,6.399165698035343,8.639572132872573,6.151760110129594,4.6475932702421385,4.551968078983013,7.609807140850114,7.861453078727913,4.322527832422691,5.867637162796631,5.413160040818032
1990-04-01,8.502392282936254,5.847613932848769,8.142498736252287,7.821485807069095,3.309562139714403,3.9751006612130517,0.0,3.3607907876493117,6.500998689811735,8.748759112266628,6.944401764143705,5.364481044149455,3.28760296441393,8.368340438996167,7.808413969075172,4.220711898672495,5.901655362134937,6.1501837589280575
1990-05-01,8.287491233739322,4.467329852099902,7.00393727299706,7.9467233333689835,3.255059168313377,3.518472504683552,0.0,2.292591674206342,6.354087231940769,8.720687349192495,6.393588664905384,3.9201912690764273,2.8758528282319467,8.215065070972697,6.909657033523501,2.594626686444204,5.007188907355913,6.154462569984349
1990-06-01,7.385295266582149,5.0766632577965645,4.988698143801518,7.947273469656987,5.662169093650445,3.279402103645125,0.0,0.0,7.390308815029116,8.697521753745246,5.869966972064366,4.4866391719663605,2.4912457914098267,8.47149872946069,6.424145189054787,3.2775884551823293,5.937341007138681,5.805663950178403
1990-07-01,7.031283946956257,4.591601541516789,3.328252293062928,8.064908155130084,7.222686384162214,3.8781108108785567,0.0,2.268638000379427,7.801642604209674,8.74919374888017,6.129947167927895,4.206454691566501,2.544362680272934,7.387600584547764,6.595825232599655,6.109985494495096,6.433519174384726,5.607934201815303
1990-08-01,6.671919912876954,3.985256454507529,3.1233478133034547,8.451324578178623,7.534392220048733,3.567660253634097,0.0,3.7987653628913596,8.033834838467675,8.650258758589683,5.576656396858053,6.567523929319859,0.0,6.639334747688246,5.9799697839390005,6.945164887929571,7.668638186398007,5.03762274220013
1990-09-01,6.9433690316194125,3.528258432423186,3.1206845464710673,8.54497156203364,6.999471610992485,3.3032535961754492,0.0,4.999165224984121,8.472286781094569,8.885776438903541,4.669055761421104,7.477362778822641,0.0,6.790971083277918,5.556938900296905,7.214950418510025,7.915840705807436,5.260013363430421
1990-10-01,7.713127008639699,4.003042423410246,3.0673420841797223,8.875607905709801,6.873072113014294,3.326669819049752,0.0,3.07758899447313,8.136053798481917,8.87824848676461,4.9266311313105655,6.196804711854224,2.490512661646896,6.7980666537256695,6.234936753200691,6.291836890255758,7.526567501535459,5.220944205971131
1990-11-01,7.845829622111809,3.941120832307065,3.1518305744740185,8.655177184746426,5.7972085359356855,3.0123639230491093,0.0,4.564728993417217,7.615170158435547,8.900458278955462,5.413827362103629,5.55605891577368,2.6335849243070513,6.522641210154907,6.981541080640536,6.038303586500156,6.7484955518549175,4.321779548436927
1990-12-01,8.174991457970602,3.4681954365744874,3.0919897523550115,8.553351629677781,5.72932303794984,3.174132400595805,2.9285841526871357,4.236797044097094,7.759861557169168,8.74018539586012,6.231202869967197,5.535898810366651,2.8271292268336676,7.19388762031227,7.979387464082835,4.85261570616878,6.430247743871836,4.280264913825037
1991-01-01,8.262658311616278,4.591289411948469,5.52603684297262,7.924033900493913,5.5829127866581,3.3442785018099057,0.0,4.675080384650148,6.887536183418563,8.728142261804022,7.292844671384386,5.377959926151071,3.300312199690664,6.987739267771827,8.292509077165082,5.544170328022677,6.54900354025112,4.803453839460373
1991-02-01,8.403417957181908,3.637400424354835,7.239639957117244,7.504607328618699,5.2887494620687665,3.682306738579581,0.0,5.669523039628768,6.747978087611564,8.671835300864208,6.641108647655073,4.946251338915648,4.224286969569497,7.238645453349865,8.430973810767322,5.090804105239991,6.125513460821696,4.379716181198319
1991-03-01,8.446072794131505,4.176842402855584,8.005802610420295,7.558937154738142,3.5513414896868927,3.0148523846362005,3.648357740263876,3.0725210256231725,6.6920324181979005,8.562012422311092,7.244468351872313,4.072028971617385,3.3614996067656793,7.689243627107527,8.407958486329154,3.3645099740032136,4.958878481765131,4.976350359560116
1991-04-01,8.473478683955918,4.990030454096186,8.288177831691193,7.713537963483643,3.368718482583597,3.936019121684547,2.170657922080939,3.4938341553786487,6.759423202497309,8.789486147921377,6.89135622314792,3.8035428966131155,3.1680780610588486,8.295977321454016,8.225034666282223,3.013170319283719,5.58344674405065,5.55059578723122
1991-05-01,8.705511003893294,4.937000428471022,7.270612529630196,8.15148171038955,3.5226922646218295,4.07025453013911,0.0,2.594032010652086,7.023786403018612,8.722332235927986,6.460880159807651,2.801763804623269,2.8610449219101546,8.54495408457111,7.4676448846134145,2.472532205944235,5.3661487584727805,5.7837499912836225
1991-06-01,8.139729332503235,5.3500378865890115,5.713017091782307,7.858641466527015,6.601660640777331,4.2181484154177875,0.0,0.0,7.599585315369667,8.611031260854476,5.985958409684062,2.7295157005936495,2.872623104581539,8.846990642304316,6.575096399241179,3.097430353762451,6.4611589773615945,5.302066955072578
1991-07-01,7.590166739968721,4.703121451609609,3.4522911237200398,7.946470526172005,7.634215597541282,4.34941925481105,0.0,0.0,8.189946710318667,8.756427839342516,5.30388440919341,2.7187378252825622,2.8609138614354337,7.804973297277866,5.7898238286013415,5.910135371661702,7.05867025624764,5.2504737020253165
1991-08-01,6.968350978271618,4.174662221905116,3.287820194832123,8.03011478700126,8.325820487750846,3.5473401852997433,0.0,3.602387735207675,8.299474556106746,8.502518224163197,4.866914069434225,5.318683985357346,2.8980610151686568,7.0808572629013184,5.166295591321185,6.712432570527326,8.012857606086662,4.963797972120997
1991-09-01,6.244497350661894,3.660462961686529,3.168635900032418,8.282295035906152,8.212379005121672,3.336683552955114,0.0,4.000436824168593,8.274594660505805,8.411552347499322,5.127172388470046,6.6173518847614226,0.0,6.9452372215882185,6.389555441245842,6.813492009823731,8.2334629720099,5.136035272354974
1991-10-01,7.299900933493931,3.8184413790753737,3.1494001729432224,8.558129959253131,6.584220279466589,3.367594387481451,0.0,3.6822858126259903,8.300145254719537,8.584301232398555,5.004362342582585,6.29289366338072,2.6134115075360604,7.271521021124946,6.251963225505973,5.705288355278083,7.693411645672818,4.715760401725379
1991-11-01,8.099431209117428,3.3098306484168267,3.234573302851519,8.564070457295855,6.0793352114955095,3.0946687938630593,0.0,4.24350013113651,7.668721914719354,8.774357917714791,5.284790117650907,6.091725454751701,2.7466556385804903,7.531950264613423,7.0666860500973705,5.116568308139405,7.167432616998306,3.338978218119894
1991-12-01,8.11598174728519,3.5279743033473845,3.6033952945659555,8.298356811027155,5.871060434406271,2.7527032186916305,0.0,3.571321698577639,7.244675414355948,8.957772722406157,6.139034923263423,5.975602779972207,2.9319436734994384,7.9937789222639575,7.907687006886092,4.817906604660789,6.335194301724674,5.47559954379896
1992-01-01,8.233162260406129,3.2708575889842635,5.400591884979478,7.976100615843917,6.0210881910775695,3.199341557803565,0.0,5.4387377556786225,6.436854490855275,8.889673595777325,6.872312016932535,5.85358716394677,3.463511642393122,8.192717819617165,8.359645663864711,5.072387381525828,6.492971183855463,4.643372810543773
1992-02-01,8.187031458604586,4.085842626719492,6.861031961731331,7.674768539888245,5.1490090026961655,4.164852165525594,0.0,3.1570888624698763,6.143893877930059,8.80560859567888,6.112640410422063,5.895094935902934,5.5791833776737345,8.14883391396522,8.18859616706693,4.561685083435135,6.118999737919484,5.890565732685262
1992-03-01,8.20841037492021,3.7788592115741984,7.990391810609641,7.450412006074329,3.4304059099653776,3.69605822273785,4.025660379171592,4.134152122317168,6.227380273038322,8.699649913058746,6.420969603195593,4.452696334312105,6.374167459440471,8.386395787191232,8.07971585414393,3.9766815740669155,5.849954831273723,5.443004975129532
1992-04-01,8.506068408221621,4.372754131908516,8.108148543826394,7.96523264949515,3.5107981176610177,3.568602658716802,0.0,3.4907100141012246,6.240162471155595,8.750469774111977,6.74198717825152,3.8634386176386757,4.97458259654232,8.669461354709432,7.683147605510956,2.7440524116488567,5.617550684657646,5.958910481117022
1992-05-01,8.56912654499431,3.6593165382089414,7.975208498952836,8.043300982894385,3.9689430055777133,3.395947818298447,0.0,2.5300497459132067,6.330693867026178,8.808062076430648,6.705247918250772,3.8788321827543704,3.3573932113908507,8.69800557697026,7.326332120531587,2.9051320782600953,5.776124614249617,5.791125093941116
1992-06-01,7.8838211825308955,4.355152798749056,5.887602854644785,7.956659220843918,5.220622503178909,3.6327531871132517,0.0,2.658237422902448,7.622799101745735,8.714302999386044,5.693541079708839,4.440899406489075,3.192350122001718,8.439742402029093,6.422772178053182,2.3582424663396333,6.233865920311984,5.60104785444721
1992-07-01,7.4032486122714225,4.027545405565404,4.051816531347981,8.01524806908432,6.659104926605615,3.4646505463876243,0.0,0.0,8.227413428653596,8.700499896283906,4.903581626203574,3.064546628183428,2.7754175591209784,7.555382876040923,5.797014851421861,4.591941930508178,6.9385928830004335,4.471674593237575
1992-08-01,7.026144732208665,4.059492119331303,3.254781582379672,8.203913828238324,8.241361909864874,3.7028979665147386,0.0,2.328109311737347,8.200545736569222,8.413551002842002,5.617904504615525,5.40339912285621,2.620259962851677,7.1494480025630525,5.571671805966493,6.723219676413036,7.072026733472898,4.869883734738159
1992-09-01,6.925037394731848,3.2576492668198918,3.2787855217958723,8.220374233967775,7.435256593081423,3.356438061780848,0.0,3.656117362009251,8.424140172873967,8.548216831165309,4.992445430847581,6.758980602844242,2.6119816279585826,6.943703689420773,5.822067798715118,6.698296684204975,7.637647924834983,4.711444454060492
1992-10-01,7.546955630880432,3.565770432710944,3.16280319644959,8.551792563242941,6.484785506229951,3.025805889960402,0.0,4.271766001745063,8.147294212727619,8.803171452662642,4.422602780006212,6.249476530785634,0.0,6.391940960505837,6.0308101617795,6.1428316117096475,7.277235904621883,3.9367521585709713
1992-11-01,7.973277800924048,3.1543084145227933,3.1698078350829486,8.65706548080077,5.59276511538552,3.225385010395858,0.0,4.231759533530076,7.639341422891363,8.964754077538881,6.04992235849712,5.154840134142867,2.6843940168428455,7.108614847225241,7.632418536443251,5.2005983683153305,6.695176206400621,5.272562461997379
1992-12-01,8.211754764400933,3.445644017041688,3.8247989163358556,8.693327585238247,5.860504927601174,3.1570061150733753,3.42171760523202,3.1748277819241393,7.2524215502094735,8.777939125126903,6.8881364062879396,6.067169677751251,3.162925802686584,7.152363484044124,7.625893923833001,5.719444884257763,6.767478128699073,4.753115668937373
1993-01-01,8.500779428734594,4.35979287551657,6.124207882483831,7.988069349586833,5.76333395819505,2.8292852238519015,2.612720395153518,4.568116948803323,6.9241270436969025,8.759343810487144,7.183044789579582,5.653254291877308,3.940466991543216,6.622554104582435,8.129956590965598,5.124324635995582,6.511041980278543,5.0466951630684465
1993-02-01,8.585262826988217,4.791455334210374,7.965478571702145,7.928322446650631,4.719157234552395,3.520173600372499,3.9026979273767615,4.397585900660869,6.889560647103466,8.696993277721093,7.055962572951602,6.027603236723842,5.656742798095345,7.552602559459754,8.703848228007383,4.616730125456422,6.505484489496377,5.911497872011179
1993-03-01,8.604145181110438,5.229051913849547,8.248301228896784,7.954538458050449,4.143238330638602,3.6750341602266685,0.0,4.021302689449715,6.332180243608605,8.796342577385445,6.359040557144968,5.472678549198323,5.604448739818375,8.085992849488747,8.188521999283626,3.896086398643464,5.90338919365,5.978797148087891
1993-04-01,8.50188345707589,5.476625190534103,8.298696064769372,8.297862315659636,4.007242920301856,3.887491151561115,2.2530197786895005,3.3859444515693533,6.683093603848323,8.94937924951838,6.726313787990922,5.133494830475475,3.9421530091664247,8.550984571624578,8.124021279669174,3.515245723418798,5.940676672129553,5.746922645715094
1993-05-01,8.55511147066205,5.236788166837791,7.475318539947691,8.405373593219032,4.187361656802444,3.506042211858295,0.0,2.6456886479256116,6.757145301235735,8.857792469037724,6.466606267910001,5.309273444638814,3.3196423260031187,8.581676620783472,7.697442927086296,3.1107548008594756,5.777010171852732,6.084184552822626
1993-06-01,8.002281493905523,4.486333421457746,5.480438370185807,8.090005425272487,5.600210019082535,3.5843747112781843,0.0,2.5201887982997158,7.458929910834252,8.676134114228493,6.148549029352341,3.3701953266663724,2.9567210462565297,8.425157969530181,6.858681421521958,2.2883147934262515,6.341168898353813,4.9352957510961195
1993-07-01,7.044095137000982,4.562763520001487,4.334345518580826,8.147446113659598,7.56409907060438,4.1038952302944445,0.0,0.0,8.11564515479579,8.621783253598688,5.297760530972941,3.0555344665685,2.6631793047474512,7.622300379025655,5.941361108686927,5.380685423694292,6.513681462633923,5.998206384210135
1993-08-01,6.88463025684727,3.848947786022521,3.2655853442765315,7.950527791794071,8.173496559566447,3.3439262821873807,0.0,2.7493348235479935,8.270550154351113,8.535256424238332,5.175552636719331,5.354067973750144,2.39316421722972,6.9307635680560145,5.854935498716468,7.254898373297808,7.172718521476114,5.059423070726705
1993-09-01,7.178479767056992,3.073979446379211,3.2763165866536315,8.416582382672761,8.387077962747252,3.6528596769216723,0.0,3.104002481923438,8.586903560488294,8.40067669668165,5.191565811059779,5.852154983066018,2.6957517802796787,7.200087125567298,6.079438109672155,6.916597797712216,8.086680099471263,4.502948578824352
1993-10-01,7.445979262044187,3.264682473811745,3.173305788642474,8.420657718310917,7.061378051717679,3.7199714596759152,0.0,3.6599919997318624,8.307895657942458,8.65556025174099,4.736815182860475,5.871858800175868,2.531967071279878,7.194189138991379,6.206563524774831,4.92575497237875,7.590856789992344,4.497831806746512
1993-11-01,7.885885321797819,3.6261518796648335,3.2395955230626474,8.571466323907215,6.007303232410576,3.1931445519341315,0.0,3.3235223630371316,8.126553329335414,8.771073362412928,4.435124852734437,5.243090882942973,2.897779184279232,6.919878091711886,6.2308166265927385,5.951151760508375,6.831855274121412,3.8270789098721347
1993-12-01,8.203392663830131,3.1433016453087106,3.019903337910816,8.251977307360605,5.591720949911349,3.2393966481011676,2.7291360518294594,4.149059541416396,7.457833456518203,8.607052456365219,5.612839209004456,5.081735504365374,2.9932497125960156,7.1568999881025634,7.153378011796624,4.932284089343592,6.334421282806727,5.207032536980885
1994-01-01,8.571182039830509,3.408290252222494,6.345875561680228,8.07276125519369,5.459413106554463,3.334451869601243,0.0,3.6836726866291953,7.130569940722268,8.789029989455752,6.696486361228135,4.551535751198502,3.1310220793489556,7.378283863736159,8.019561167260973,4.673505967501774,6.123753655288298,5.433632132030223
1994-02-01,8.600759877274559,4.097024952770894,7.789000818738579,7.928723050356892,4.807795274930668,3.4265923150178943,3.161071698797602,2.8508528384400496,6.6272005269070124,9.00874790365705,6.341885750291346,4.443871687371133,3.6442092581903283,7.932401235732072,7.884182761138627,4.356955295401527,5.479099758635188,4.828211369324708
1994-03-01,8.739221923668383,4.306747423299364,8.433553630536863,7.9491406112773095,4.933974073210537,3.7788780914156237,0.0,3.3429883523997175,6.714575024002127,8.819612577464342,6.4059484739712,3.3494374502539186,4.514144541482864,8.232309432252906,7.937660011081606,3.9803887979273984,5.704959664513175,5.278227030675275
1994-04-01,8.686243774736708,4.651229940453828,8.388457181779943,7.923224937455981,4.48293546486457,3.550383847601805,0.0,2.9038922200760253,7.033191110371561,8.931708673501396,6.521984314264504,3.4822926969259416,0.0,8.343693423752661,8.128399067662565,3.180779841776169,5.882009772974851,5.839264387106618
1994-05-01,8.441566841197476,4.764689368667666,7.04829314982117,8.176894343743962,4.48370011524596,4.80290574523258,0.0,2.0082375231930736,6.85861249677428,8.843611108626584,6.48001418603606,3.521786089514611,2.9700799022886155,8.41388686509676,7.787313453961642,3.1101419857964454,4.758278869515746,5.997580853282257
1994-06-01,8.278889908667237,4.8156326104246485,5.387915667728741,8.012421850343141,6.459077252794488,4.081108192024465,0.0,0.0,7.826556193919843,8.765924139246613,5.104506600992505,3.063434932698863,2.890076322248484,8.605156395632488,6.420670188686157,3.4665094097320863,5.769472532246992,5.144768402438728
1994-07-01,7.488258282939386,3.6322847518160954,3.6290879744191016,8.104408269241631,8.171896753487356,3.6122196056100666,0.0,2.27041297580555,8.03452326212995,8.6059483794718,4.99174035335584,4.268044718839266,2.4978676499059427,6.972212961323297,5.7878206006316555,6.2661344426554555,5.864728218815781,5.162979099823949
1994-08-01,6.762294683132667,3.740249742698962,3.1902766494984274,8.104733480960537,7.648356027230115,3.830507882923835,0.0,4.385920325417528,8.104438365303677,8.715900917579399,4.767954057821487,5.072744007043126,2.578939664595371,6.747395742066042,5.484540322604867,7.471983467610548,6.722232314995595,5.055911505707128
1994-09-01,7.2130923426090465,3.608776722424407,3.071187881849396,8.361776200797156,7.729778502189869,3.322755697722285,0.0,4.092048619059037,8.562567829237539,8.582337386020289,4.718530369178329,6.026853999176709,0.0,6.296446903214167,6.174900930077841,6.669631731969357,7.654345944468021,5.212408633881105
1994-10-01,8.096003683319132,3.2003859051889374,3.2098666280588293,8.539233658274568,6.578224891249899,3.5601196658058094,0.0,3.953741082106984,8.345474115929873,8.893631051163867,5.306254019550777,6.348046125419245,2.6712423451307212,7.536930807596645,6.434468698377598,5.80156418134059,7.763613692895631,4.89708314007162
1994-11-01,8.269375882918009,3.59027277042899,3.281822062614869,8.546174909358603,6.078600544044652,2.4120870508761354,3.053467550502261,3.4735266211020503,7.913725404033746,8.858137922891698,4.892175458072125,6.17736793171864,2.8856273396111107,8.088119303740191,6.514775872842275,5.4092612682147205,7.362508236037822,4.586907678882348
1994-12-01,8.552228262671628,3.496828951851996,3.711843775657328,8.6565308162081,5.546996532131617,2.857764271480667,2.538637177104428,4.594908065412334,7.450131802597147,8.824474184557975,5.730630605296063,6.097404028753055,2.915774260002485,7.959850716227087,7.18784929089473,5.1480112875212924,6.696432356563988,4.242250941301184
1995-01-01,8.472911377798622,3.574492319098085,6.091271581460815,8.255614210972606,5.773401829012982,3.434934778410574,2.200655236726682,4.430757791457788,6.835473793244703,8.814211604311714,6.199811467552552,5.735721537663542,2.2060002363954956,7.511150977339399,8.063924857059485,5.171087644532952,6.519323984955496,4.897140525434855
