,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,AMM,ENSO3.4,NAO,PDO,PNA,SOI,TNA,TSA,WP,month
1970-11-01,1.9603955e-05,8.802103e-05,3.642193e-05,9.000279e-05,5.3399406e-05,-1.7980175e-05,8.306784e-05,77.44900597591011,78.3528610620373,32.67530952803826,73.54087666949663,78.5526399644331,76.93797425506757,78.68621179532313,1024.6505,1010.38745,1012.43384,1019.6086,1015.34186,1022.71936,1025.9689,65.68628,22.330679,49.972202,10.459028,40.780926,23.394438,74.60045,28.27871,18.272522,27.762928,27.439064,27.128288,28.288942,27.5097,5.7067214e-06,-2.8927027e-05,-1.2749533e-07,2.2859342e-05,-6.625374e-05,1.90574e-05,-1.858525e-05,16.43752283255068,38.68677990871519,12.288997601583146,37.6043787552826,28.87379239111072,27.22805574611916,10.221180463099667,0.035879068,-0.106083855,-0.053441122,0.20446432,0.06718173,0.008638971,-0.0052227634,0.51,-1.13,-0.76,-0.8,-1.15,2.6,-0.02,-0.2,0.5,11
1970-12-01,2.1185366e-05,0.00010364058,3.486972e-05,8.770385e-05,5.174231e-05,-2.4763787e-05,8.626802e-05,80.08753239345108,63.42520772626939,42.92298034008542,64.32172784131146,78.86908314035972,70.18631352846319,66.72026945022533,1027.954,1010.9154,1013.813,1021.1065,1017.37054,1019.41974,1025.3201,58.08225,31.132092,27.04792,10.90614,48.572113,17.159273,73.52683,28.246151,16.038885,27.15111,24.609098,25.822676,27.107204,26.618694,8.511701e-06,-3.846961e-05,-2.2627937e-06,2.9381532e-05,-3.8796774e-05,2.8953076e-05,-2.0811762e-05,20.407381162183096,47.814690410820496,10.900693417084486,43.86701591616752,34.509200110274335,31.47883215911532,11.294613993022171,0.025750205,-0.2135385,-0.025154216,0.35573763,0.33741397,0.054557014,-0.048522636,0.97,-1.33,-1.2,-0.97,-1.09,3.2,0.03,-0.34,0.57,12
1971-01-01,1.756351e-05,8.0875754e-05,3.505018e-05,9.1452814e-05,5.617402e-05,-6.7931437e-06,8.420996e-05,81.05975389803491,39.26716437197976,20.532438180909026,56.62157234512842,76.60436050647509,64.65992308344391,56.12190400583167,1030.3975,1010.4961,1013.34705,1024.0326,1016.96265,1019.45087,1026.4943,52.44136,35.122982,33.30327,17.472305,39.013847,18.845867,76.250496,28.244837,12.644453,26.685675,21.658459,24.20168,26.457348,26.041914,5.9215445e-06,-2.4547953e-05,-9.0603737e-07,2.4288016e-05,-7.8723046e-05,1.2441304e-05,-1.6643738e-05,24.21049087966376,52.27693406789494,12.004207718087402,41.45807036718654,38.80576491881432,23.589312514309476,12.46335075379119,0.035890948,-0.18094552,-0.033301726,0.33236647,0.047105,0.027933037,0.0010877083,0.73,-1.73,-1.82,-1.9,-2.43,0.6,0.1,-0.01,-2.51,1
1971-02-01,1.7569442e-05,0.000108493965,3.259999e-05,9.902276e-05,5.4041055e-05,-2.1076357e-05,8.671085e-05,79.29531189270799,30.547114912910803,11.373716529285812,50.42912133120512,77.80962668780508,67.30199010869963,55.97008928461312,1019.6583,1009.6499,1011.5111,1015.87225,1013.5502,1014.81854,1021.17786,52.422443,35.402374,31.19988,10.883977,41.314598,17.876316,74.84194,28.173702,9.880545,26.88404,20.52572,24.279911,26.757877,25.855167,6.0137313e-06,-3.6065154e-05,-1.6770337e-06,3.433681e-05,-3.3276097e-05,3.3807704e-05,-2.0886886e-05,17.785588066294856,53.360718839793805,14.545217523355928,47.78132536077517,36.522050515792216,32.759872733626565,9.916681434985149,0.03867593,-0.2609412,-0.015315645,0.41126534,0.04047302,0.05632467,-0.06730406,-0.17,-1.57,-0.17,-1.74,-0.16,3.3,-0.03,0.02,-1.65,2
1971-03-01,1.787947e-05,0.00010178675,3.3761466e-05,0.00010100444,5.3485423e-05,-5.3801677e-06,8.395678e-05,82.65546712921966,37.298461775526725,0.0,64.30013619271601,79.25286270486284,76.22665129613156,64.70888515971811,1016.75586,1010.75037,1011.59326,1017.1094,1013.4729,1018.8584,1024.5581,56.52497,33.63549,42.911648,20.935902,40.147774,29.428135,71.00955,28.724907,10.130863,27.802526,21.495619,25.196362,27.478346,26.982742,4.8746533e-06,-2.4002235e-05,-2.1593416e-06,3.4524986e-05,-1.4834341e-05,2.8547676e-05,-1.9520481e-05,20.33629040079363,34.15247161553268,8.31480868295304,33.03532433025575,27.08680230767555,27.10364116325879,13.858250866948804,0.03074744,-0.15551992,-0.021971444,0.24069372,-0.024606794,0.033351734,-0.02811394,-1.0,-1.36,-1.28,-1.68,-0.28,3.8,-0.18,-0.06,-0.15,3
1971-04-01,1.6505377e-05,8.205173e-05,3.0978343e-05,0.000116823656,5.799147e-05,3.1948643e-05,8.441676e-05,84.22481554367421,49.07021353594422,0.0,72.47483050277711,82.0769590526175,82.28568841450816,67.9948083501853,1010.6964,1008.98706,1008.2602,1013.0348,1007.8435,1014.248,1019.01624,57.47359,38.870243,48.628574,25.729628,47.051044,38.08925,72.33046,29.647755,12.437714,29.2891,23.894836,27.244759,28.917835,28.71144,3.0581336e-06,1.0038668e-05,-3.4370657e-07,3.040161e-05,-2.694349e-05,1.6315089e-06,-1.428041e-05,13.497528220552187,26.376844832597342,4.953981359091604,26.82632462107136,20.54617393170672,26.93811514583201,8.812656757075308,0.025420928,-0.120579615,-0.019666718,0.1458459,-0.11257687,0.0074726176,-0.028625548,-2.61,-1.18,-0.41,-1.59,0.23,2.8,-0.34,0.09,-0.08,4
1971-05-01,6.0476764e-06,7.0332135e-05,3.9710678e-05,0.00011858778,6.0733306e-05,7.487586e-05,8.198234e-05,81.66232233225026,65.80177209055512,2.155913984487792,71.06711311187343,79.12155636970692,81.70716807089461,72.23046160854712,1008.3083,1008.4872,1005.7914,1010.25916,1003.93756,1013.96234,1017.6881,58.125896,30.924843,59.6266,30.623604,47.32137,47.96916,74.469444,29.47902,18.091187,29.937134,27.654842,29.097404,29.588728,29.219332,-4.9968817e-06,4.2656236e-05,5.5453997e-06,2.9753377e-05,-5.3349526e-05,-1.7202892e-05,-1.1029412e-05,5.509081164767209,21.64969805885754,13.862290118741395,25.775034244430493,12.196078185995916,27.352695343342425,10.534634936276236,0.017327162,-0.065105736,-0.03905396,-0.024207573,-0.19454657,-0.020875206,0.030492013,-3.56,-0.98,0.51,-1.55,1.09,1.4,-0.46,0.25,0.76,5
1971-06-01,-5.138752e-06,3.388017e-05,3.9914175e-05,0.00013225304,7.176467e-05,0.0001638322,8.462036e-05,80.32756176780639,74.71872248684868,19.362051648663297,56.75691208103143,73.61892646319127,66.11938461759004,71.27070357066172,1001.3053,1009.4705,1003.3,1004.55475,998.4471,1009.25354,1011.86487,54.169743,20.79349,70.14795,32.887005,45.79473,55.941807,73.643105,28.998201,22.388763,28.530579,29.819525,29.671381,29.530155,27.428347,-1.2994004e-05,0.0001027069,1.1647939e-05,3.502823e-05,-9.6784664e-05,-6.264742e-05,-3.4130767e-06,25.746612027319088,7.422617021463579,23.9868352227924,20.08595088444141,15.30282933548115,36.456063892154624,33.84228579021816,0.011240612,-0.039280288,-0.034712166,-0.071815975,-0.37007728,-0.09075408,0.040444426,-3.8,-1.13,-1.28,-1.55,0.51,0.7,-0.62,0.17,1.64,6
1971-07-01,-4.3799682e-06,1.2301374e-05,4.0394883e-05,0.0001352891,7.289069e-05,0.00015505304,8.7741966e-05,77.64222789576603,73.18803953041463,20.279412980093912,37.55294561839882,68.68294806868039,56.17951750755432,64.85548626392612,1000.1979,1008.94684,1003.3812,1004.251,998.01605,1008.06616,1011.03125,59.558548,27.545301,71.899025,38.536816,45.400227,61.807175,74.99952,28.614569,24.819725,27.299913,31.467318,28.637356,28.667881,25.742926,-1.2659929e-05,0.00010508715,1.2976852e-05,3.431886e-05,-8.6919725e-05,-8.465204e-05,-1.0962548e-06,28.00839217656959,7.933344999824059,24.301601861268825,9.11851858752024,17.737691118840797,22.59170010550058,35.3748914956892,0.00915696,-0.044245526,-0.03281821,-0.029789293,-0.3442863,-0.07280862,0.039439186,-1.96,-1.17,0.27,-2.2,-1.74,0.4,-0.45,-0.23,0.77,7
1971-08-01,-2.2614777e-06,1.8709521e-05,3.839283e-05,0.0001407946,7.138956e-05,0.00014289048,8.6521075e-05,74.87993979024918,81.22752619771704,47.31498898481003,32.29748785805974,66.0852778114955,51.04190393913812,62.612490895510014,1003.0537,1009.2559,1004.755,1006.3104,999.9394,1010.6251,1013.0707,60.739525,28.452934,73.227936,46.07549,44.317173,63.227543,76.50123,28.278332,26.468988,26.824553,33.226646,28.108086,28.400219,25.288586,-1.1616663e-05,0.00010040173,1.1015583e-05,3.3771932e-05,-9.30165e-05,-8.007998e-05,6.1784124e-07,25.651973146012065,7.03414793232601,26.222457434701237,13.457477253246402,15.764000488263566,29.172672961364587,34.133318855073846,0.0098520825,-0.03807485,-0.051945284,-0.07118388,-0.3292211,-0.067810796,0.04477219,-2.47,-1.1,1.87,-0.15,-0.81,2.5,-0.46,-0.2,-0.87,8
1971-09-01,4.436982e-06,3.9284892e-05,3.9985338e-05,0.0001275445,6.4405474e-05,9.8607125e-05,8.667852e-05,76.23491115717563,84.81037180399359,46.12363741516564,45.91108053189008,68.64419959177066,55.53504394777958,68.17038570925182,1012.3587,1009.72675,1006.8322,1012.78925,1005.121,1012.97394,1018.27423,63.046696,28.496885,67.24077,35.16484,43.839424,52.46548,77.62837,28.305862,24.579433,27.144339,31.921583,27.61317,28.849493,25.940554,-5.2799064e-06,6.5452215e-05,7.141721e-06,2.9670919e-05,-9.517143e-05,-4.536435e-05,-3.4229186e-06,14.745506902124744,9.939064392068593,21.60362784613141,24.146071669834893,6.893416053282701,32.75062444554048,23.442860301600252,0.02128842,-0.069715075,-0.05422255,0.021614201,-0.24739178,-0.040647134,0.04085483,-1.56,-1.0,0.53,0.21,0.15,2.3,-0.29,-0.16,-0.48,9
1971-10-01,1.00553025e-05,5.742855e-05,4.0976698e-05,0.0001088474,5.7743735e-05,3.9029084e-05,8.285061e-05,76.31108725115068,90.2659585900562,36.36491888037821,64.8472609515521,74.84662345274899,67.1672577816935,79.05084719533714,1020.0248,1011.3587,1010.56415,1018.0838,1011.4348,1020.4264,1023.74493,64.13831,20.352703,62.581715,28.165434,44.166294,41.966812,76.73574,28.122515,20.53835,27.638575,29.889025,27.81428,28.791883,26.790823,-1.655339e-06,1.2805031e-05,4.1309013e-06,2.6994485e-05,-8.3804945e-05,-1.4396982e-05,-1.1131411e-05,6.391028418783484,20.478744914553214,16.796002315041395,35.1390899090664,8.280521964724565,35.237156773046095,15.774931692398985,0.029767625,-0.095578015,-0.045566086,0.12014306,-0.22027908,-0.01742614,0.028640166,-0.26,-1.24,1.14,-0.22,-1.35,2.8,-0.18,-0.38,0.86,10
1971-11-01,1.9108382e-05,9.420282e-05,3.5917736e-05,8.968089e-05,5.3835774e-05,-2.5005505e-05,8.3839666e-05,79.29758057880612,79.36531465141589,30.599760978188808,70.79735246557354,80.32007379407727,74.49599206425165,78.85682900786001,1026.8702,1012.0108,1014.4659,1019.92365,1016.6283,1025.6505,1027.9033,61.5548,35.77418,41.239418,22.584059,46.936012,28.419563,77.94432,28.078014,17.448257,27.774172,26.89989,26.951332,27.853678,27.021748,5.6785357e-06,-3.604033e-05,-1.3073615e-06,2.9810199e-05,-4.1556857e-05,2.4670459e-05,-1.8142357e-05,19.57378772549593,31.59724727670767,8.803906683467668,30.65335330865329,27.298693552809272,25.20752471627147,10.485218971210138,0.022737933,-0.09594184,-0.019137505,0.20464635,0.026811391,0.038711846,-0.022805914,0.73,-1.15,-0.34,-1.25,-0.26,0.9,-0.13,-0.68,0.31,11
1971-12-01,2.294394e-05,0.00010483437,3.4190525e-05,8.385763e-05,5.3843356e-05,-2.8358088e-05,8.2867635e-05,78.48245716821411,57.27117164754849,27.32744904444162,63.40782699230434,76.44655662980504,72.0494696644771,64.67640219319378,1025.4613,1010.58545,1013.5782,1018.5062,1016.64886,1023.1206,1024.8624,64.905525,34.13569,31.502254,17.194664,48.75191,22.856426,75.76503,28.0594,13.793556,27.33628,23.813612,25.411764,26.913801,26.588541,8.5853235e-06,-4.412951e-05,-1.7041959e-06,2.8618359e-05,-3.1736978e-05,2.9510957e-05,-2.1425169e-05,18.630275224577574,44.733573072739865,12.035178170916414,41.555835006828126,32.93078796812068,31.460142489853656,10.702794723074735,0.021179264,-0.14424789,-0.06050921,0.28935257,0.18955775,0.058613673,-0.055877965,-0.44,-1.23,0.47,-1.87,-1.76,0.4,-0.31,-0.79,0.45,12
1972-01-01,1.5414122e-05,8.969016e-05,3.304701e-05,9.2556045e-05,5.156972e-05,-8.910529e-06,8.6082866e-05,82.97721877862729,38.90566184228644,26.81696257135846,57.96883821365948,78.74449147026627,70.16173363428113,60.55897164318152,1025.6248,1011.1746,1014.0742,1022.8281,1016.96564,1015.93335,1023.397,53.952545,45.002144,19.323511,20.20186,54.928894,21.402557,76.079285,28.288927,9.917895,27.099154,20.52636,24.207968,26.450588,26.20118,4.6540104e-06,-2.919156e-05,-2.9991884e-06,3.4566783e-05,-4.575213e-05,1.0945027e-05,-2.343431e-05,30.080633654052075,44.03295679020429,6.826591993410433,41.30888930039379,39.148801203893456,33.27965061067772,15.498913645330996,0.013187258,-0.28337273,0.0014006472,0.45318168,0.3098626,0.060877383,-0.06773335,-1.63,-0.92,-0.19,-1.99,-2.46,0.8,-0.27,-0.08,-0.05,1
1972-02-01,1.3257056e-05,9.184786e-05,3.467111e-05,9.936217e-05,5.5916644e-05,5.056593e-06,8.778149e-05,81.04159941993434,28.749368980506983,17.176140485293967,52.98807429477173,77.67111845096235,68.62609880118154,50.61466653256709,1025.6575,1010.29913,1011.7558,1023.5683,1015.8217,1010.8481,1021.9413,48.142807,43.167454,28.775646,22.316559,44.59053,19.558277,77.763985,28.406822,8.490397,26.99167,18.964108,23.450531,26.522661,26.289793,4.266359e-06,-2.2864706e-05,-7.169477e-07,3.8737482e-05,-7.536385e-05,1.3200568e-05,-1.7988894e-05,19.361100829046222,56.41365412332528,10.899893491101164,49.374125471219656,38.07342894823597,31.810065214494006,9.562053144145638,0.03759778,-0.3029187,-0.016502414,0.40347865,0.1581659,0.041204154,-0.041329343,-2.15,-0.45,-0.08,-1.83,-2.27,1.8,-0.38,-0.06,-2.26,2
1972-03-01,1.730806e-05,9.692766e-05,3.251397e-05,0.000110828245,5.4363336e-05,1.3315008e-05,8.638575e-05,83.06668758976625,27.515415910605316,8.7440395164072,61.56563159249235,78.31037506055343,74.16208291069651,60.70227861858399,1014.8566,1010.79736,1011.22345,1017.42017,1012.0125,1014.9459,1021.1697,50.00961,46.42491,33.86592,23.312838,43.77926,29.089897,76.35248,28.701279,8.659838,27.657948,19.854404,24.797224,27.285372,26.974627,5.634159e-06,-1.1301242e-05,-2.3592038e-06,4.1957515e-05,-1.8632287e-05,1.8293591e-05,-1.9247154e-05,23.34988857712728,36.74128166172456,6.706191070150355,32.445892991717244,33.15555042097959,29.56052209965447,13.245956770903588,0.016938962,-0.23176096,-0.0030300864,0.33838025,0.060297087,0.04792432,-0.06451491,-3.12,-0.19,0.35,-2.09,-0.1,1.1,-0.5,-0.18,-1.87,3
1972-04-01,1.4560516e-05,0.00010009655,3.152793e-05,0.000118778175,5.7821617e-05,2.861838e-05,8.428931e-05,84.50123935003347,46.12281403296721,0.0,76.51508651802709,82.01981709165057,85.7287852461707,69.16964319066085,1011.0773,1009.9089,1009.4093,1013.22,1009.2514,1014.9307,1020.2427,57.483303,45.883224,46.935318,33.850296,41.460022,37.72379,74.35889,29.593924,11.73454,29.199287,22.851873,26.921272,28.903252,28.999647,2.4407855e-06,2.8374543e-06,-8.009573e-07,3.7372603e-05,-2.6476158e-05,2.1943955e-05,-1.5238625e-05,21.297888797968465,28.371439818196933,4.384642318847707,24.63989468325579,26.01795750839892,19.95049293043361,11.88118287718302,0.01624421,-0.13759786,-0.0254132,0.13211326,-0.09562519,0.019908756,0.0047196336,-3.04,0.07,-0.38,-1.65,-1.95,-0.2,-0.31,0.03,-0.01,4
1972-05-01,8.800559e-06,8.556418e-05,3.6147227e-05,0.00012447678,5.9368187e-05,6.172057e-05,8.729633e-05,81.44540752672438,59.43782619222699,10.066687539889898,74.24177779008575,78.41758220550136,82.88639970720419,68.30962824187466,1005.02356,1009.7214,1006.66785,1010.9013,1005.3953,1012.56055,1018.5921,53.027447,36.364006,53.95545,27.918993,49.166252,35.440487,74.76635,29.659584,17.182322,29.91063,25.668903,28.36074,29.765804,29.654545,-1.6491399e-06,2.9803436e-05,3.395388e-06,3.883397e-05,-3.1550167e-05,3.886522e-06,-1.278804e-05,8.320214397249844,26.79203764431881,10.265984720367747,26.88442284513048,16.163540899632775,20.775259071947108,10.746701520965187,0.030713681,-0.111779235,-0.028727513,0.07743262,-0.112476096,-0.00809137,0.003746108,-3.32,0.38,0.93,-1.57,0.21,-2.6,-0.46,-0.03,1.23,5
