,zgv250GLB_cluster1,zgv250GLB_cluster2,zgv250GLB_cluster3,zgv250GLB_cluster4,zgv250GLB_cluster5,zgv250GLB_cluster6,zgv250GLB_cluster7,zgv250GLB_cluster8
2003-08-01,-0.67070234,-0.022399139,0.1215744,0.23892264,-0.085369825,-0.5157407,-0.095090054,-0.3452828
2003-09-01,-0.25808161,0.3380981,0.37655693,0.13467579,-0.23328777,-0.36035633,-0.38374147,-0.11284027
2003-10-01,-0.37923345,0.053954888,0.24864307,-0.09706235,0.19046202,-0.21469235,-0.10974102,0.0029582977
2003-11-01,-0.10213385,0.24413507,-0.085933305,-0.05085559,0.7029625,-0.18144605,-0.0029583455,-0.05099647
2003-12-01,0.062689066,0.1584835,-0.23173814,-0.07621298,-0.43614668,0.2218769,-0.059448957,-0.1838409
2004-01-01,-1.4125361,0.25777283,-0.034353353,0.13925381,-0.35788834,0.20415707,0.12538977,-0.06772518
2004-02-01,0.220843,0.4399683,-0.025642395,-0.07238741,-0.040733147,0.026133155,-0.023065854,0.12833433
2004-03-01,-0.9304851,0.33457714,-0.027605344,-0.10870385,0.54278296,-0.12477636,-0.026378512,-0.11864176
2004-04-01,-0.40328377,0.16820875,0.25335598,-0.09864316,-0.25016594,-0.08183459,-0.15667585,-0.25041142
2004-05-01,-0.6021652,0.05324774,0.14452946,0.09802975,0.87392485,-0.019875884,-0.06416712,0.07263281
2004-06-01,0.32194,-0.05386114,0.6048644,0.1569212,-0.022943133,-0.12931582,-0.23409358,-0.2442768
2004-07-01,0.3678263,0.12907048,0.25372407,0.05435195,-0.04968966,-0.54364187,-0.24133225,0.038279437
2004-08-01,-0.5989753,0.20268479,0.31924075,-0.00613451,-0.14097145,-0.87404746,-0.41653442,-0.5070801
2004-09-01,-0.55382514,0.27642184,0.23323473,0.018771648,0.029691119,-0.23409358,-0.05962763,-0.08576069
2004-10-01,0.46168453,0.16550954,-0.08379765,-0.15201361,-0.53161824,-0.429785,-0.082816124,-0.062081456
2004-11-01,-0.9864321,0.22219257,-0.10870383,0.05263424,0.65504485,-0.0844111,0.103182755,-0.11962329
2004-12-01,0.13201503,0.26758808,0.026991893,-0.09962473,1.0990618,-0.3088121,0.004294169,-0.22108836
2005-01-01,0.43396768,0.25938454,-0.27567187,0.20984975,-0.61622345,-0.012787437,-0.055995844,-0.07834034
2005-02-01,0.095569804,0.37003013,-0.016287232,0.14254709,0.041458417,-0.02032547,0.0041727065,-0.167449
2005-03-01,0.45617756,0.28132522,-0.06501446,-0.13904734,-0.14241247,-0.051553823,0.12343309,-0.17189102
2005-04-01,0.20379253,0.024228966,0.041593075,-0.24013598,-0.109703444,0.42198783,0.42467993,-0.06716804
2005-05-01,1.0746891,0.22465631,0.19571619,0.006461072,-0.7764037,-0.13218245,-0.032170676,0.18750528
2005-06-01,-0.07403295,0.012249088,0.43100637,0.16502619,-0.20258108,-0.083455324,-0.3958744,-0.11468377
2005-07-01,-0.17364094,0.104992196,0.3805294,0.28509414,-0.10472298,-0.51782686,-0.28038293,-0.14537382
2005-08-01,-0.037285686,0.37797195,0.34943557,-0.057745744,-0.007672501,-0.46681136,-0.3164572,-0.22277184
2005-09-01,-0.2884593,0.32749492,0.32009158,0.15748826,-0.41135406,-0.023825144,-0.14833517,-0.27634478
2005-10-01,-0.36720353,0.17148724,-0.0022882938,0.22196424,-0.5948211,-0.18023662,-0.12437539,-0.30555418
2005-11-01,-0.053976774,0.11549139,0.17902514,-0.0931469,0.49225178,-0.33220607,0.09705047,-0.22236805
2005-12-01,-0.077398084,0.42400694,-0.0646106,0.10216544,0.019652367,-0.21577244,-0.11427996,-0.21281107
2006-01-01,-0.7402898,0.30740958,-0.039669894,-0.03488884,0.093941495,-0.41802025,0.029720116,-0.20545673
2006-02-01,0.03437195,0.3032746,0.028686333,0.02829876,0.70126593,-0.2902237,0.030624628,-0.09239087
2006-03-01,0.3053421,0.16191013,0.19007964,-0.14084764,-0.32976428,0.24034539,0.09084022,0.0073654177
2006-04-01,0.4478696,0.21527715,0.20881629,0.17521954,-0.3253708,0.2606327,-0.12379082,-0.22690678
2006-05-01,0.07946906,-0.13257766,-0.07572174,0.17483191,-0.61701584,-0.012534142,-0.21217594,0.1862031
2006-06-01,-0.39165968,0.12185259,0.20145082,0.19395618,-0.24331746,-0.32188198,-0.36620373,0.033984326
2006-07-01,-0.4814662,-0.3797717,-0.023388386,0.3500515,-0.05840652,-0.69222075,-0.33661288,-0.25378418
2006-08-01,0.35134363,-0.0095621105,0.41969997,0.043546487,-0.06564274,-0.6588825,-0.22173806,-0.19654055
2006-09-01,0.052979372,0.41737404,0.4651847,0.08916042,-0.36400706,-0.28660548,-0.32730904,-0.14058919
2006-10-01,0.03282137,0.17560723,0.2951339,-0.26528448,-0.2836334,-0.15622453,-0.2013216,-0.3103816
2006-11-01,0.29216185,0.20145082,-0.018607378,-0.026618898,-0.44295922,-0.3522482,-0.09846413,-0.07442956
2006-12-01,0.08980651,0.29590917,-0.14872989,0.09549208,0.7762124,-0.046130817,0.14782538,-0.2284574
2007-01-01,0.53044,0.34810868,-0.027314235,0.047652103,0.3267066,-0.23908821,-0.13846305,-0.019391919
2007-02-01,-0.3038856,0.36915597,-0.05675683,-0.07484808,-0.6713861,0.2328213,-0.17677394,-0.14212856
2007-03-01,-0.1132772,0.18185838,-0.035591267,-0.048243284,0.42614928,0.38689256,0.12261839,-0.21059151
2007-04-01,0.3345107,0.03488181,-0.14402051,0.066216275,0.18611518,-0.2697133,0.1450847,-0.035827734
2007-05-01,-0.59689283,-0.10263529,0.1952199,0.020692602,0.3319093,-0.04375007,-0.24003418,-0.14413874
2007-06-01,0.041621685,0.06810818,0.10476369,0.057821028,-0.1304225,0.104881905,-0.11103058,-0.11918938
2007-07-01,0.9092919,0.11623325,0.47486562,0.19569287,-0.07342915,-0.5699333,-0.14922324,-0.22537199
2007-08-01,-0.3978891,0.23648682,0.15750022,-0.049071025,0.07875012,-0.4179905,-0.18576041,-0.29891938
2007-09-01,0.6166395,0.21804085,0.23672338,0.14354753,-0.3306086,-0.16967931,-0.2753889,-0.31251732
2007-10-01,0.010760164,0.2975005,0.0737839,-0.070709564,0.42236552,-0.20917265,-0.008750009,-0.18989894
2007-11-01,-0.47190943,0.062905505,0.09329407,0.041385192,-0.009341216,0.12261844,-0.07614875,-0.34893635
2007-12-01,0.77614987,0.2708957,-0.07673998,-0.07603052,-0.08040552,-0.20739898,0.056993317,-0.21201047
2008-01-01,0.28551045,0.74966246,-0.32977557,0.10544598,-0.6186059,0.32108063,0.06639777,-0.1302661
2008-02-01,-0.50272596,0.3874784,-0.063236,0.08410382,-0.3862137,0.23650256,-0.014860439,-0.052802086
2008-03-01,0.18148723,0.20282939,0.15492812,-0.11240196,-0.12742051,-0.17500553,0.07335373,-0.16125174
2008-04-01,0.64785254,0.17547981,0.16220027,0.1574576,-0.45482484,0.2836133,-0.03762541,-0.1228359
2008-05-01,-0.23049513,-0.033356976,-0.06102276,-0.20915298,-0.37182754,-0.068294846,-0.41767368,-0.1003871
2008-06-01,-0.32218724,0.24409084,0.22116783,0.25958365,-0.0741442,-0.42747515,-0.19429246,-0.21626702
2008-07-01,0.49134356,0.0012647152,-0.0031618117,0.00079045293,-0.09975477,-0.46193877,-0.31902552,0.012331009
2008-08-01,-0.026875306,0.08489432,0.035728358,-0.014702368,-0.029878974,-0.3078011,0.06576538,-0.14449425
2008-09-01,0.15571861,0.058335207,0.25041446,-0.031459905,-0.5280204,-0.28535232,-0.17879967,-0.19207926
2008-10-01,-0.26590726,0.29151782,0.0989643,-0.04900788,-0.2728633,0.265433,-0.044897545,-0.15903847
2008-11-01,0.6133889,0.077622175,0.0001580894,0.08631711,0.60880435,-0.22859807,-0.19334397,-0.11872554
2008-12-01,0.819222,0.15761569,-0.02308116,-0.15018542,0.45561513,-0.032882787,0.13753825,-0.24061283
2009-01-01,-0.5439175,0.1212513,-0.037825108,-0.05166359,0.7463547,-0.058912277,-0.10978518,-0.111630246
2009-02-01,-0.21126719,0.27940518,-0.2539688,0.04718256,0.047050763,0.21153077,-0.020823574,-0.1847765
2009-03-01,-0.2633262,0.3350226,-0.09093847,0.06339331,-0.33027798,0.35545072,-0.13350825,-0.037297916
2009-04-01,-0.893174,0.10227282,0.20718153,-0.10569952,0.025699949,0.0019769191,-0.16935644,-0.08593025
2009-05-01,0.029258441,0.12929077,0.67650306,-0.21113539,-0.64777184,0.40421495,-0.14906006,-0.1883349
2009-06-01,-0.325138,0.52296203,0.22075641,0.10135021,-0.3526831,0.19255233,-0.4790744,-0.32737845
2009-07-01,0.16474362,0.07340975,0.39854774,0.08711638,-0.33357286,-0.5942632,-0.28151387,-0.2425026
2009-08-01,0.27228826,-0.12520508,0.09765999,-0.02029643,-0.17014718,-0.46431336,-0.23525386,-0.18424925
2009-09-01,-0.02688613,0.17752762,0.33370456,0.25001487,-0.19703332,-0.12480974,-0.31512156,-0.2664892
2009-10-01,-0.6635872,-0.12994976,0.29746103,-0.025436413,-0.40869588,-0.36731228,-0.19162977,-0.058912326
2009-11-01,-0.2290596,0.13060875,-0.046655394,-0.057462573,0.3260606,-0.30391893,-0.0032948733,-0.018846666
2009-12-01,-0.39775696,0.23327689,0.08026309,0.029653836,0.38694975,-0.38101903,-0.024645662,-0.21719794
2010-01-01,-0.4452982,0.28913552,-0.12506418,0.08592291,0.11206178,0.28913555,-0.030964423,0.030294228
2010-02-01,0.23860045,0.50347376,-0.12694082,0.15978189,-0.025602635,0.1402113,0.24744745,-0.3182233
2010-03-01,0.0670227,0.18592069,-0.0135385515,-0.099997684,0.0022788048,0.060052253,-0.016353559,0.07184823
2010-04-01,-0.2793502,-0.07922073,-0.23283653,0.09959557,0.062331032,-0.3355151,-0.20817217,-0.12560034
2010-05-01,-0.18417807,-0.06393956,-0.030026102,-0.012466192,0.2032125,-0.23457909,-0.10254459,0.10013177
2010-06-01,0.67599,-0.11353626,0.053886164,0.11085538,-0.18927181,-0.26634783,-0.16045208,-0.027077127
2010-07-01,-0.5737134,-0.052679777,0.10080199,-0.050132893,-0.19356129,-0.17693968,0.038202953,-0.0025468827
2010-08-01,0.09048052,-0.08659315,0.089542195,-0.18498239,0.055226624,-0.1435624,-0.15334773,-0.013270473
2010-09-01,-0.13082814,0.2073679,0.09476998,0.10308077,-0.009383166,-0.36822215,0.037264608,-0.18042484
2010-10-01,-0.68510497,0.32184255,0.35857087,0.08833583,-0.030294228,-0.11447458,-0.09544019,-0.1384687
2010-11-01,-0.7542723,0.13417926,-0.09704872,0.001072359,1.3920594,-0.08149948,0.08056116,-0.18511641
2010-12-01,0.29275474,0.25897533,-0.02895379,-0.21407017,-0.12975578,-0.1388708,-0.1046893,-0.017827988
2011-01-01,-1.2532504,0.13947745,-0.41897827,-0.04899454,0.03125286,0.092666626,0.4286681,-0.18383197
2011-02-01,0.16049466,0.21863298,-0.13319954,-0.15790157,-0.3708027,0.048721503,0.14179759,-0.25780138
2011-03-01,0.26285094,0.19597816,-0.03985071,-0.13429146,-0.17318687,0.41338295,-0.065507986,0.054180622
2011-04-01,-0.06769161,0.1067235,-0.17850943,-0.032481097,-0.2197248,-0.1952959,0.027158547,-0.024292517
2011-05-01,1.1820104,0.0045036795,0.33204377,0.07956495,-0.30215567,-0.17141266,-0.22409204,-0.04148841
2011-06-01,0.15817456,0.0417614,0.5658256,0.03889539,-0.26735467,-0.3773535,-0.25493535,-0.28031975
2011-07-01,0.15135078,0.068510436,0.33941346,0.17809996,0.08775344,-0.1629512,-0.30079097,-0.26407924
2011-08-01,-0.31239143,-0.16922903,0.29369426,-0.01173687,-0.097033784,-0.40191898,-0.27977386,-0.24278907
2011-09-01,-0.53416336,0.1387951,0.41092634,-0.18847203,-0.31744093,-0.25875667,-0.5299327,-0.08857231
2011-10-01,0.46974713,0.17100325,0.22504735,-0.022518372,-0.29874387,-0.09375839,-0.05581827,-0.07765429
2011-11-01,-0.32399178,0.33136138,-0.15353444,0.06523506,0.8091606,-0.13947749,-0.07806373,-0.28673404
2011-12-01,-0.17960115,0.27144885,-0.13238077,0.086661674,-0.14589183,-0.02934227,-0.1206439,-0.28072912
2012-01-01,0.6428565,0.379318,-0.11643209,-0.03328495,-0.4431468,0.26836807,-0.07244377,-0.24735299
2012-02-01,-0.25897008,0.3939373,-0.13261771,0.005090666,-0.0067875385,-0.004307461,-0.2045393,-0.15232763
2012-03-01,0.8647562,0.11421309,-0.010572863,-0.121392205,-0.410645,0.23599681,-0.089804076,-0.11865101
2012-04-01,0.19448857,0.19396643,-0.07166056,-0.05743284,0.06226244,0.3489047,0.02388686,-0.10703397
2012-05-01,-0.7757353,0.19944867,0.1267439,-0.14253794,-0.49653322,-0.13561997,-0.22607665,0.02049309
2012-06-01,0.028585862,0.10181274,0.4162577,0.25113827,-0.3093543,-0.43583718,-0.16002885,-0.19083372
2012-07-01,-0.11577954,0.25648993,0.28220424,0.053517006,-0.107425585,-0.19997077,-0.31875244,-0.36052173
2012-08-01,0.3521679,0.18182726,0.059390806,-0.18156615,-0.053517006,-0.31614184,-0.17699757,-0.07910075
2012-09-01,-0.488571,0.43166023,0.2413486,0.16655532,-0.06970261,-0.23612742,-0.27606934,0.013836098
2012-10-01,0.37905693,0.466381,-0.0071791173,-0.020493079,-0.24670029,-0.11225514,0.122305915,-0.21237108
2012-11-01,0.07244377,-0.4166494,-0.07792596,-0.15585192,0.37918752,-0.09567795,-0.08236394,-0.1049455
2012-12-01,1.0887444,0.24787502,-0.21093526,-0.056388654,0.11852054,-0.38688868,0.011878157,-0.10912247
2013-01-01,-0.90203506,0.2731878,0.04911084,0.03923135,-0.38816148,0.13387346,0.103089735,-0.08676715
2013-02-01,-0.9746272,0.13745299,-0.15792775,0.081469536,-0.7253507,0.19000006,-0.013888478,-0.21591568
2013-03-01,0.14618683,0.4587493,0.18026385,-0.056699373,0.41092712,-0.17825931,-0.10180111,0.27562183
2013-04-01,0.18670695,0.010595322,0.02978146,-0.013029409,-0.019758869,0.25414476,-0.054265283,-0.14633015
2013-05-01,0.97190684,0.13215527,0.15291643,-0.23123598,0.0823286,0.05784478,-0.16766402,-0.12556902
2013-06-01,-0.022479247,-0.14461203,0.44242677,0.0,-0.041092683,-0.020331597,-0.029065609,-0.2865035
2013-07-01,0.027490616,-0.018327046,0.25987202,0.20990214,-0.17367753,-0.41278845,-0.06314249,-0.0433836
2013-08-01,0.49726477,0.03522234,0.13902788,0.10538063,-0.05397893,-0.513301,-0.29938978,-0.18112297
2013-09-01,0.032931425,0.215343,0.16809359,-0.040090464,-0.22221562,0.012170315,-0.34663925,-0.20489082
2013-10-01,-0.014174843,0.37155256,0.20546356,-0.10394881,-0.13516207,-0.18198201,-0.069012836,-0.1639413
2013-11-01,-0.29208747,0.46018106,-0.014461231,0.004724932,0.4000454,-0.20932941,-0.07459687,-0.30654874
2013-12-01,0.88198984,0.40290898,0.1509119,-0.12986442,-0.15191415,0.051258467,0.13100985,-0.25471753
2014-01-01,0.6169707,0.2786532,0.13002053,0.05900421,0.013068008,-0.3183853,0.08355637,-0.009372043
2014-02-01,1.0673567,0.2979253,-0.33475345,-0.07669234,-0.43969393,0.028116131,-0.07246838,0.09992442
2014-03-01,-0.5867425,0.11312447,-0.06639628,0.011484051,-0.23100099,-0.124740504,-0.2463131,-0.035244178
2014-04-01,-0.16777273,0.20539288,0.009240007,-0.06138029,-0.62911475,-0.052932262,0.15193267,0.038940143
2014-05-01,-0.075372316,0.06085229,-0.01412406,0.0724683,-0.5144062,-0.08210435,0.0069960593,-0.18678078
2014-06-01,0.06718836,0.031152105,0.46358603,0.14348464,0.026664114,-0.15008466,-0.28564924,-0.034716178
2014-07-01,-0.010824049,-0.0487082,0.56271845,0.11629257,-0.15034866,-0.08250034,-0.3698656,-0.2923812
2014-08-01,-0.13846855,0.09240041,0.26611313,-0.17358072,0.06270027,-0.5496504,-0.17344876,-0.17991678
2014-09-01,0.49157014,0.27944517,0.0487082,0.09675641,-0.1356966,-0.14625664,-0.114972495,-0.22690897
2014-10-01,-0.26492515,0.47137403,0.22479701,-0.045276213,-0.102960445,-0.114972495,-0.14559665,-0.1767488
2014-11-01,0.18031278,0.33066145,-0.20380887,-0.0040920256,0.58291453,-0.36247358,0.0077880383,-0.046860196
2014-12-01,0.6156508,0.27205324,0.0125400545,-0.033792116,0.2576651,0.038676165,0.002375984,-0.07682433
2015-01-01,-1.1871135,0.49340528,-0.23014155,0.06595869,-0.63731515,0.16575336,0.015847206,-0.018131446
2015-02-01,-0.030980635,0.14305325,0.04982605,0.04482918,-0.42244968,-0.05567951,0.020986747,-0.3063797
2015-03-01,0.2803959,0.16004261,0.010136509,-0.02170067,-0.4077448,0.031408884,0.13905577,-0.41645354
2015-04-01,-0.5716421,0.08823047,0.20058866,0.11549912,-0.6959927,-0.1115015,-0.03226552,-0.17060748
2015-05-01,-0.1167839,0.14819291,0.07852225,-0.087231115,-0.5014003,-0.05667887,-0.14805016,-0.032979347
2015-06-01,-0.26583356,0.05724988,0.24813032,0.06624422,-0.32579598,-0.18602636,-0.26483417,0.10122232
2015-07-01,-0.086517334,0.40132013,0.28396502,0.09451227,-0.09365563,-0.4471485,-0.4048893,-0.3996068
2015-08-01,0.01427679,0.01156416,0.27582726,-0.034121513,-0.07224045,-0.1978761,-0.2881053,-0.1163557
2015-09-01,0.040260505,0.34706837,0.295101,0.113357544,-0.006995678,-0.20144527,-0.42087927,-0.22143273
2015-10-01,-0.082948014,0.03212273,0.100222945,-0.27811152,-0.34920993,-0.17774582,0.14148283,-0.039261125
2015-11-01,-0.10878901,0.22128996,-0.021415163,0.17831692,0.4759876,-0.045114614,-0.13520102,-0.07295432
2015-12-01,-0.03340769,0.33921617,0.0008566856,-0.10836072,-0.24627438,0.020130252,-0.14533758,-0.048683785
2016-01-01,0.933987,0.09923144,0.007574892,0.019947266,-0.08382912,0.09708519,-0.19783154,-0.14707962
2016-02-01,0.19227676,0.41927156,-0.029289674,-0.008584881,1.0447071,-0.087742805,0.028279686,-0.24795222
2016-03-01,0.26322833,0.08244034,0.118926145,-0.057316877,-0.04999447,-0.39137068,-0.14202972,-0.090141535
2016-04-01,0.054791927,0.15339202,0.09733768,-0.06476555,0.47381106,0.05719062,0.016791057,-0.2480785
2016-05-01,0.43921885,0.10440759,0.13811597,0.04721699,-0.056054305,0.14177719,0.12927857,0.18242922
2016-06-01,0.2862056,0.01603365,0.18520668,0.074991666,0.073602915,-0.04721699,-0.2459323,0.0015149594
2016-07-01,-0.75761783,0.34327,0.39780933,0.07082548,-0.114633724,-0.43694645,-0.29655796,-0.055549383
2016-08-01,-0.4759571,0.5539788,0.38972944,0.021967268,-0.095317684,-0.39806184,-0.45398998,-0.34276494
2016-09-01,-1.0982366,0.4852996,0.13887346,-0.029920911,0.117158696,-0.07120421,-0.19467536,-0.007322407
2016-10-01,0.5637,0.11501245,0.33771497,-0.15566453,0.41119164,-0.09052024,-0.085344076,-0.28948808
2016-11-01,-0.10958371,0.3165052,0.078905374,0.034970857,0.034087084,-0.044944476,-0.13811596,-0.25363344
2016-12-01,-0.7183545,0.22661623,0.090393975,0.055928133,-0.14127216,-0.015023517,-0.07789538,-0.068174265
2017-01-01,-0.6391056,0.235985,-0.15519734,-0.15143594,-0.5748352,0.17220536,-0.11365876,-0.10499134
2017-02-01,-0.5408194,0.24318066,-0.29436797,-0.035978317,0.01422782,0.3854584,0.014718438,-0.18218097
2017-03-01,-0.21390744,0.24874096,-0.09632377,-0.050042532,0.26345938,0.076535605,0.140806,-0.058873557
2017-04-01,0.50565875,-0.14522155,0.08340426,-0.10122986,-0.74720407,-0.3583111,-0.08127823,0.004415512
2017-05-01,-0.15241718,-0.23663914,0.095669605,0.19984317,-0.75407267,-0.2431806,-0.28161204,-0.024694204
2017-06-01,0.13001256,0.17384067,0.17253232,-0.035651255,-0.17122407,-0.23238716,-0.31922573,0.13671756
2017-07-01,-0.55880845,0.07784395,0.2711456,0.25282937,-0.15487023,-0.38038883,-0.35209683,-0.026656628
2017-08-01,0.2726175,-0.115784645,0.07915225,0.108589076,-0.06067252,-0.3900376,-0.12494288,-0.049551915
2017-09-01,-0.69879687,0.26182404,0.051841475,-0.04039383,0.056420516,-0.20033376,-0.18185398,-0.22159366
2017-10-01,-0.71613187,0.18463412,0.087492704,-0.016517306,-0.23009758,-0.06852236,-0.08847394,-0.28341094
2017-11-01,0.6196446,-0.039085485,-0.17335005,0.009648705,-0.11202335,-0.19428281,-0.006868601,-0.2516846
2017-12-01,-0.75243723,0.2608427,-0.021096373,0.0055603026,0.43353844,-0.046444703,-0.119873144,-0.14996414
2018-01-01,0.63249856,0.40662557,-0.11395268,-0.14945284,0.73832154,0.023440933,0.017885542,-0.025744438
2018-02-01,1.4438527,0.47613534,-0.14972386,0.18942437,0.17790699,-0.22655049,0.23183484,0.04810133
2018-03-01,-0.36584103,0.18075259,0.11042981,0.17966862,0.15053682,-0.21056184,0.00013551713,0.2524303
2018-04-01,-0.40337363,0.15785366,0.117204644,-0.034009673,0.062057495,0.47288352,0.08766636,-0.10243551
2018-05-01,-0.39172092,-0.031977225,-0.09972557,0.23698373,-0.044984818,0.20527749,0.013007641,-0.2697739
2018-06-01,0.3364383,0.1859014,0.34077415,0.039158583,-0.30825496,-0.10026755,-0.1686933,-0.08116255
2018-07-01,0.07059374,-0.054876138,0.6394089,0.041461993,-0.09688014,-0.45432043,-0.19294724,-0.26096663
2018-08-01,0.20974879,0.13929062,0.19064379,0.11110725,-0.061244488,-0.17357126,-0.20283851,-0.2814266
2018-09-01,0.013278675,0.41312933,0.32451457,-0.050675772,-0.26882547,-0.22180808,-0.13170278,-0.18522401
2018-10-01,0.15392426,0.18237858,0.19687669,-0.23034437,-0.18847589,0.092815205,-0.0056908606,0.060838006
2018-11-01,-0.36787352,-0.047152855,0.038887553,-0.07438768,0.3335928,-0.09904804,-0.0008129835,0.01720808
2018-12-01,-0.7749055,0.17479071,-0.15758261,0.04742385,-0.55607843,0.028047848,-0.0018969536,0.10622945
2019-01-01,0.036803912,0.18654256,-0.1058114,-0.14202166,-0.7984081,0.2270565,0.02389288,-0.2085062
2019-02-01,0.6397653,0.30674896,-0.013504696,0.17274109,-0.31016225,0.2185976,-0.046450138,-0.25480795
2019-03-01,-1.0478735,-0.0053424835,-0.072865866,-0.12762661,0.10284333,0.29012793,-0.041404437,-0.0252285
2019-04-01,0.48809737,0.17155385,-0.029680634,-0.0041552545,0.11471553,0.0016324997,0.14706738,0.028493404
2019-05-01,-0.6425849,0.101062395,0.23269589,0.0019292354,0.15092579,-0.30437455,-0.020034408,0.012465859
2019-06-01,-0.1884718,0.014543486,0.26207972,0.30556178,-0.08087964,-0.106404975,-0.25139475,-0.11872234
2019-07-01,0.03146143,-0.0724206,0.28463697,0.16309491,-0.008755756,-0.53009546,-0.21162271,-0.30200014
2019-08-01,-0.2625249,0.19529828,0.30036765,-0.013059425,-0.00682652,-0.178974,-0.18372278,-0.23685113
2019-09-01,0.27751356,0.3178792,0.08162165,0.1363823,-0.30036765,-0.3941583,-0.067671776,-0.22245617
2019-10-01,0.09052582,0.27810723,0.031164598,0.034577895,-0.49403363,-0.1130831,0.16279802,-0.074053094
2019-11-01,-0.044372488,0.27706838,0.06366487,0.06648455,0.228689,0.2275018,-0.019737625,0.036210347
2019-12-01,0.58990186,0.40855345,0.10239806,-0.009794593,0.15270662,0.07524033,-0.18639417,-0.0836993
2020-01-01,-0.75032824,0.3993865,-0.075246714,0.014848041,-0.46796426,0.4575203,-0.13501629,-0.3119342
2020-02-01,-0.43373832,0.20837562,-0.17440128,-0.08581658,-0.21152134,0.22209111,0.04542484,-0.1732688
2020-03-01,-0.2027132,0.24687974,0.10934677,-0.029570198,0.063167,0.3271597,-0.10456524,-0.06052456
2020-04-01,-0.8234358,0.1538909,-0.033974268,-0.19478583,-0.28437728,1.0113009,-0.00037746428,-0.05133889
2020-05-01,0.34678936,0.07424011,-0.04265659,0.32992798,-0.024285316,0.5115016,-0.2118988,0.055868816
2020-06-01,0.6943335,0.10406194,-0.025040304,0.16508982,-0.3981282,-0.07424009,-0.1436986,0.07575004
2020-07-01,-0.40706214,0.14986429,0.089465596,0.028941046,-0.036365055,-0.31747076,0.116896726,-0.037371706
2020-08-01,0.25103217,-0.14332113,0.1771696,0.07977662,-0.19226924,-0.2901655,-0.2923047,-0.14885768
2020-09-01,-0.2383233,0.27229756,0.16597062,-0.060147047,-0.071346,-0.18836848,-0.22234277,-0.06719355
2020-10-01,-0.17062636,0.24952216,0.244489,0.09059811,-0.037749194,-0.057756256,-0.37950525,-0.16282491
2020-11-01,0.25229043,0.062537864,0.014470518,-0.16949388,-0.40416804,-0.3431402,0.17842788,-0.2068656
2020-12-01,-0.4134795,0.27166837,-0.038000822,-0.056246303,-0.005033207,-0.2546813,-0.08518734,-0.050961494
2021-01-01,-1.154209,0.18060441,-0.0564662,-0.071019314,0.979426,-0.12399264,0.04802532,-0.28960744
2021-02-01,-0.18235083,0.041621972,-0.08135204,0.0474432,-0.18133202,0.01135149,0.11933575,0.15731935
2021-03-01,-0.13679962,0.30634347,0.0417675,-0.1843882,-0.5616056,-0.20810986,-0.082225226,-0.18977289
2021-04-01,-0.7633119,0.14262073,0.04584241,0.23212251,-0.24027224,0.081643105,-0.3313749,0.083098456
2021-05-01,0.11860804,0.0029106378,0.16386828,0.042058565,-0.25089598,0.5324992,0.105946824,0.009605074
2021-06-01,-0.29251805,0.42480603,0.11322339,-0.053701065,-0.4533302,-0.19137374,-0.24027228,-0.22004342
2021-07-01,-0.29251796,-0.15630063,0.08164308,-0.10361834,-0.15790153,-0.15251684,-0.34097996,0.035509635
2021-08-01,-0.6448494,0.1404378,-0.06825421,-0.040312193,-0.064761445,-0.25337008,-0.115551904,-0.15673725
2021-09-01,0.10376386,0.097942546,0.28844315,-0.045114707,-0.14087434,-0.20592685,-0.2849504,0.046133447
2021-10-01,0.5489443,0.29877585,0.30430603,-0.105946876,-0.5688821,-0.059667826,-0.18526141,-0.19894138
2021-11-01,0.9498831,0.27534533,-0.009168481,-0.12326505,0.6899643,-0.1015809,-0.035946228,-0.05763042
2021-12-01,0.41272688,0.10740213,-0.006839943,-0.03711052,-0.6278222,0.3772172,-0.043804932,-0.14101987
2022-01-01,-0.5746478,0.32502875,-0.058538437,-0.13906059,-0.8702796,0.641494,-0.059944343,-0.109280206
2022-02-01,-0.7004159,0.35928264,0.1950428,-0.011503125,-0.52659017,0.42024952,0.1454513,0.11247559
2022-03-01,-0.7640668,0.11733242,0.061350297,-0.0061350344,-0.52301127,-0.16308956,0.09202542,-0.06492905
2022-04-01,0.24821308,0.3324419,0.095987655,-0.10966365,0.81033516,-0.05368147,0.11809933,-0.09061948
2022-05-01,-0.5057565,0.080138825,-0.3163375,0.46166095,0.09931079,0.040133335,-0.16948017,-0.07272567
2022-06-01,0.43545932,0.034509517,0.11899401,-0.11746025,-0.09355919,-0.44568434,-0.116309926,-0.17050269
2022-07-01,1.2863111,0.081672624,0.026329517,-0.0627562,-0.094198264,-0.3149315,-0.27083603,0.089469194
2022-08-01,0.6745976,0.086401746,0.18353963,-0.20117784,-0.08806322,-0.3498245,-0.35289198,-0.18456213
2022-09-01,0.341261,0.026840782,0.23236422,-0.04256172,-0.07604881,-0.19798252,-0.104678944,-0.06620717
2022-10-01,-0.26214465,0.21817699,-0.008819103,-0.025818253,-0.14877447,0.08525133,-0.079116344,-0.21996637
2022-11-01,1.4773918,0.072725676,-0.055598713,-0.021856045,0.23172517,0.037704848,-0.23479271,-0.15784921
2022-12-01,0.51662064,0.15797701,-0.10621271,0.052531194,0.6184877,-0.006390667,0.25153622,-0.07208662
