,zgu250GLB_cluster1,zgu250GLB_cluster2,zgu250GLB_cluster3,zgu250GLB_cluster4,zgu250GLB_cluster5,zgu250GLB_cluster6,zgu250GLB_cluster7,zgu250GLB_cluster8
1967-07-01,-0.11645913646932234,0.2599421099050721,-0.19085674983256815,0.18767119052076556,0.08804070922705505,-0.01869275497748713,-0.009605265670241071,-0.2834975556002239
1967-08-01,-0.14500727561133647,0.2802688039060849,-0.17261552894371723,0.2143365681308125,0.03888400607146658,-0.10601366398179478,0.10840448980721143,-0.21165179350912244
1967-09-01,-0.0728147387591719,0.12027774589942462,-0.2194058289557654,0.22557041086598273,0.014289737163061226,0.10569997689365138,-0.2740322021194375,-0.23512359456562693
1967-10-01,0.14549258235863774,-0.04308325697236986,-0.33684576268665667,0.2134864346696696,-0.0142777473497968,0.2868451478769961,-0.3599151825675597,-0.1580546063522534
1967-11-01,0.15349503984170118,-0.211016093867261,-0.2816803681040273,0.17672700501995484,0.0063224754354975245,0.41414522336202886,-0.7367413920851854,-0.03714567591764809
1967-12-01,0.2706971564139539,-0.3784450443822946,-0.30684864223416736,0.1355000135035963,-0.009105723555229168,0.6224338449704807,-1.0051111045938272,-0.09311122455424757
1968-01-01,0.19071833112551223,-0.42137884826802496,-0.27265577640348265,0.16104536165201336,-0.03166878788924969,0.6890915835384831,-0.9963112668349192,-0.06907069323485687
1968-02-01,0.45219588349437156,-0.44191388051901287,-0.2335119059880299,0.06902262650178147,-0.116836563390386,0.464763084735571,-0.8832488495569962,0.14067280491034226
1968-03-01,0.14481056212914153,-0.16778939695500616,-0.3429956682512069,0.19023044017750187,-0.03613791193578157,0.5048634659816331,-0.6071857176721096,-0.06968954363514344
1968-04-01,-0.011047536460047344,-0.11861185529338779,-0.11997878442979554,0.08479017260219525,-0.05716669801119212,0.3357093681000808,-0.3517990645307761,-0.055102572539715705
1968-05-01,0.043730638543648566,-0.024805336412209184,-0.13113722267164107,0.12862095101992813,-0.043921575520758156,0.11127147564639425,-0.162163505760523,-0.041265387668647215
1968-06-01,0.01447277027182281,0.018927859726236826,-0.18287459478794948,0.230886699170421,0.020510948517177306,0.18946908815291966,-0.23762369886613807,-0.2622623466486469
1968-07-01,-0.08296408485367052,0.1853109718258701,-0.21343969025658172,0.199926518963291,0.06618540499124441,-0.04866792498816289,-0.005613623607832079,-0.2375427613092733
1968-08-01,-0.0503869839811418,0.35720299873779066,-0.15227213610433837,0.20242908098008652,0.036350694938084564,-0.04743763450282572,-0.15503063153188962,-0.25648364228565906
1968-09-01,-0.10579794746974291,0.1781645016883736,-0.10278043847391576,0.16092958202192542,0.017205315310642257,0.014921062367011882,-0.13804987180404937,-0.19736748658651845
1968-10-01,0.1564531970122869,-0.06610353713604941,-0.2565586957538012,0.1604594211222245,-0.008258042911587804,0.28323309136880354,-0.4087060045164365,-0.1595655704765041
1968-11-01,0.11076115609144839,-0.3066506425836193,-0.2087697898258614,0.10550593286581815,-0.0038102950044983145,0.3290551660306785,-0.7627674593375279,0.021313032104720582
1968-12-01,0.1452249106288421,-0.3371403332966477,-0.2876863885934409,0.13989939337271615,0.0037479557952768095,0.48023679464921826,-0.7457701704249932,-0.05121773527679757
1969-01-01,0.21737787081019455,-0.2921227732701088,-0.30012051684681157,0.16045693624252025,-0.07813149404519044,0.4136107026728814,-0.9188598451706079,0.05351781395606193
1969-02-01,0.09648378677012628,-0.17188421825864422,-0.2805850387198254,0.2264050724104457,-0.06944189485800159,0.3752194912978887,-0.7559056322161968,-0.030757165278760986
1969-03-01,0.2801982486224779,-0.26301960002130537,-0.27100125640300043,0.1697257588352632,-0.04106675903942134,0.5289280361124218,-0.7681056140707089,-0.10597378056380605
1969-04-01,0.10661244443227441,-0.0696706154675626,-0.1979666716844133,0.1313187724509097,0.01955002343370202,0.3680128052897517,-0.5848961739012828,-0.09953978946483549
1969-05-01,0.06294220696851524,-0.06877452357491451,-0.19388912444554487,0.14555683944784445,0.021018270814271125,0.15987659649998617,-0.034272283888780154,-0.09765232891062278
1969-06-01,-0.03986872367735146,0.19367164195473513,-0.274912617976639,0.1542032927001288,0.05906491095686818,0.1649006624860614,-0.09841033472464635,-0.1637055856981051
1969-07-01,-0.14502501031692497,0.2984039774581567,-0.0956806417518449,0.16887496618571082,0.014387478481407638,-0.11770963155134109,0.008327983176478973,-0.19550028119161317
1969-08-01,-0.1359316571225316,0.2923519798179171,-0.04277024263110472,0.10167908846238337,0.002705177422277294,-0.09665585210705552,0.05827197948327431,-0.12794300757171467
1969-09-01,-0.0953583649521218,0.2532791691039925,-0.15039992571683103,0.18473858603301943,-0.01794489226429849,-0.0523219085528177,-0.11566495433306465,-0.09943950032539517
1969-10-01,0.0483892229884921,0.017017089386484517,-0.2052087636455253,0.16543573578136092,-0.0023703641380888184,0.18928404939214746,-0.26587629690766335,-0.13745015247008155
1969-11-01,0.21304485858300043,-0.11207690768277467,-0.45182487918335257,0.19369719960137244,-0.0031805840983718365,0.49972503107759453,-0.6583591206715657,-0.12341153618949423
1969-12-01,0.37935022373645627,-0.35907920171965413,-0.2998368884339908,0.09954736905531325,-0.036456781598898744,0.5742572749142155,-0.9812898933887482,-0.046886178244320745
1970-01-01,0.35080432485186336,-0.42094661228692354,-0.17795598711792623,0.05655297881351151,-0.03734398977243686,0.4187325191070146,-1.046625467447134,0.06338771180653267
1970-02-01,0.30308978134660924,-0.3761615548560868,-0.34983997619433144,0.13980446062947904,-0.0683403937754364,0.5952749083929533,-0.9308716138968101,0.033057640413915436
1970-03-01,0.18816716423472407,-0.15152751245716614,-0.2467085164293502,0.13663404399033532,0.019203755618618416,0.45484657244831994,-0.8594177663326263,-0.12940451965907374
1970-04-01,0.03047323337307683,-0.08428155041452663,-0.2257763905432618,0.14499808456577837,0.005168881904971492,0.4431482588229158,-0.5757095865332164,-0.16006123294995953
1970-05-01,-0.045478553102727526,-0.002069362063906086,-0.24593073187522518,0.19583614423460916,0.0535237974369781,0.2527213651235863,-0.2695822718893536,-0.2096542424541069
1970-06-01,-0.03433628761178685,0.21092726890720537,-0.2723641776261482,0.3041122928945296,0.05420668277184706,0.10321068414591353,-0.27440376221560514,-0.3354425349662683
1970-07-01,-0.05585475594211973,0.317925535031219,-0.16568521148784812,0.1600741357499853,0.02561773802783038,-0.040980744605775374,0.10561735028974138,-0.21472309853956512
1970-08-01,0.037433428156097036,0.23055296780458137,-0.22342945998030794,0.13860167397203246,0.01939069358044648,0.02413465069281146,0.05263983128735652,-0.16808159635751296
1970-09-01,-0.07298977766004455,0.2848248072524569,-0.08308413165948263,0.17496760092983277,0.01027026117217165,-0.042592341183672236,-0.030085985333873674,-0.1843669347914525
1970-10-01,0.04661148586482913,0.08581606421008038,-0.24331540861341394,0.2039278814688735,0.006429432966821903,0.3123798044273137,-0.38739709326854116,-0.26881104876615886
1970-11-01,0.25886913460132904,-0.051769367349681565,-0.3678972487972117,0.20575210657141624,-0.027206940807167207,0.3862005011115908,-0.6662363473039407,-0.10431733116902533
1970-12-01,0.1873583131656777,-0.1422267029089714,-0.3477894916779125,0.2131791281248998,-0.031156815076666372,0.6173449647800805,-1.074781584051939,-0.09794941051119098
1971-01-01,0.3514976689109096,-0.3002942008758659,-0.3922722494841945,0.15165941157472243,-0.025070979184395558,0.5996019182718388,-1.2708753633957641,0.04710452580037893
1971-02-01,0.16963184025087785,-0.2943263614355628,-0.32735941272833474,0.13014550551498702,-0.035720182339417504,0.6339124834056392,-0.6440460466994689,0.01817330895962238
1971-03-01,0.23432186356297247,-0.24571179676411756,-0.3406700268697805,0.21305961209699648,-0.02953353741726427,0.6495000602418531,-0.888378731906414,-0.11551936744019335
1971-04-01,0.11801061567216821,-0.08030056731024784,-0.23517964534389163,0.22090130801731292,-0.07603977409703762,0.41700967758760327,-0.5000249482691288,-0.11847379602069612
1971-05-01,0.02549687585635492,0.03445659020443016,-0.2432392819703204,0.216647811712475,0.009468725152515076,0.313559594990126,-0.41773499061281866,-0.22466365499949761
1971-06-01,-0.07234157569575728,0.22600272253378112,-0.11941806769099257,0.22847930977650738,0.06707243279444876,0.11910429316251267,-0.20880542176130873,-0.3857302491364139
1971-07-01,-0.13404546004173584,0.34284552976266663,-0.15975844332026046,0.20423185490413542,0.04918743585664276,-0.09224046472744023,0.10573538199353676,-0.2762753005655418
1971-08-01,-0.09357448037328893,0.25467972257244054,-0.06836310271871239,0.15571670555466904,0.03133781300438149,-0.07167178678071552,-0.02122934227092908,-0.21184877623587683
1971-09-01,-0.14166456318621978,0.2877170025412716,-0.11002261465448943,0.1966101839420719,0.005454968551996055,0.041671813193671074,-0.19000812899321318,-0.2423251473380617
1971-10-01,0.029893999703257523,0.12881309461237778,-0.28327473965002,0.24370996648907112,0.031044977331148076,0.20317390243702405,-0.2655792444084699,-0.2539559456449976
1971-11-01,0.16477207778490077,-0.1587268154122936,-0.2869524991710705,0.19864903745848103,-0.01337900623020523,0.6312589541144435,-0.9813519338002571,-0.20056843240038788
1971-12-01,0.21903767426576298,-0.13280176745255046,-0.3729504185642184,0.1976320697336432,-0.07006423652742629,0.6253881973001455,-1.265861982336411,-0.024121013764543987
1972-01-01,0.2260265454330407,-0.3145333902159734,-0.22424554733892751,0.15128368101672293,-0.03788238454207375,0.6462160380966461,-1.044686224598151,-0.06794030429076887
1972-02-01,0.19107328593498552,-0.07741851148320668,-0.23258168472496382,0.11108551535396537,-0.036969306031325914,0.45633590675790214,-0.6509537128015206,-0.012351420641599234
1972-03-01,0.24131342303915562,-0.2704407263602783,-0.2999095197110831,0.12365769885412049,-0.024537287971323676,0.5417899767379589,-0.6436011252494959,0.007678175317821599
1972-04-01,0.05909043271639194,-0.01951506222361949,-0.22116156809042298,0.19417717164262718,0.015933269903332263,0.418495343405035,-0.7175317607246913,-0.21192897826269733
1972-05-01,-0.10779649346021183,0.11463568226170184,-0.10628185225921927,0.16353376406787493,0.016507251473428967,0.19161512348550316,-0.17063781762352356,-0.14605011852284455
1972-06-01,-0.02201278902750034,0.2000642223144645,-0.19959452124144597,0.20700670445525862,0.04969733167305455,0.06784184819145855,-0.15270166242351899,-0.19551079577240257
1972-07-01,-0.07941019058692293,0.27328804190923917,-0.23424339463905886,0.21202413519041252,0.029186230689824167,0.13234717061434093,-0.4233653692958447,-0.22757915674386994
1972-08-01,-0.06660624365476604,0.24006233842515234,-0.17106835026392164,0.21361219141324725,0.014469044142495002,-0.118841260938901,0.17461376981093332,-0.22113184007037928
1972-09-01,0.020050045400567453,0.23998818290767385,-0.2181144247810652,0.26402378779485686,-0.018248062261992746,0.03810021441613612,-0.30180831941274494,-0.2583116429161546
1972-10-01,-0.02997165534928528,0.08390977061284122,-0.1905235491600017,0.18576625948173736,-0.01939798961183778,0.23590447005268705,-0.46719975339678615,-0.08773092738943519
1972-11-01,0.05681588592236502,-0.17488717699228828,-0.20854595903922055,0.14109900434834693,0.02734999617075061,0.47893251538811243,-0.709890817793516,-0.10805927256166499
1972-12-01,0.1885952460661269,-0.1732600446957261,-0.29947527073292723,0.14210778198828664,-0.06111627211794257,0.5272806292157537,-0.909979584125372,0.0067082282251097825
1973-01-01,0.29612024538001125,-0.2620476929109488,-0.27209170235013497,0.13269582472809957,-0.10898398864712265,0.4447712425159232,-0.9077361569954798,0.024108025475219574
1973-02-01,0.23672011105405424,-0.30317693503934945,-0.30358331213381023,0.1268060752425616,-0.05193297608612894,0.6618622707144562,-0.864767598418089,-0.09601946504721912
1973-03-01,0.33114196525679696,-0.20419601629029457,-0.2991382234139515,0.16037153759373163,-0.06393781957543783,0.562813958245008,-0.7907018781854556,-0.08596029367563494
1973-04-01,0.013741433664023528,-0.0447299047859747,-0.24007039968745883,0.21294406572476438,-0.010646913391496014,0.40161952777293763,-0.42182721125964934,-0.24530333236976778
1973-05-01,0.16566506681371967,-0.003147136086403434,-0.2790858516994032,0.17098376416353456,0.01443548245472951,0.2766087116681941,-0.2501758531882213,-0.1557026204859099
1973-06-01,-0.07452649222305643,0.12706575220200553,-0.1522911315326593,0.2317475419867476,0.03589240192259486,0.08149445056915283,-0.14921740915339726,-0.2607437439766837
1973-07-01,-0.10823727409277278,0.28011394303236437,-0.1926952200565854,0.24752201119420725,0.05929789270970735,-0.08702492049055784,0.07386466201681358,-0.29153524467234637
1973-08-01,-0.17679326788142877,0.2519219802386725,-0.07981552965887377,0.17356203672467568,0.07628613101268138,-0.0630933657234259,-0.0006999605550215794,-0.265722984696655
1973-09-01,-0.13660052482612417,0.23546354761764185,-0.16323021728023576,0.1745007436619986,0.04166033362281752,0.19219191410816838,-0.28292069104141915,-0.279183130050708
1973-10-01,0.03459053186674332,0.0952152885607819,-0.23593758226433012,0.1799866196126976,0.0009559446459149456,0.31665312000988843,-0.44988730492500156,-0.13763784810601032
1973-11-01,0.23485114235162272,-0.10015538601732965,-0.20694498918258203,0.1735487143795322,-0.02474695739340507,0.5394110765157794,-1.077115019926658,-0.15191191218289424
1973-12-01,0.33319964278743514,-0.08414981163926978,-0.3411727054522537,0.19402744829517984,-0.07974497302695438,0.5582195827779214,-0.7211381282943945,-0.14711496678999944
1974-01-01,0.18881004427143938,-0.30455734080343105,-0.2592878868278948,0.14805654106542057,-0.047856657304339585,0.42057924964225063,-0.7269297269746088,0.08373612698024545
1974-02-01,0.27347948206098455,-0.12413243304437666,-0.36159674643478185,0.13725649353988262,-0.05532472285332981,0.5666481807092915,-0.6877265512370146,-0.0025409667103992303
1974-03-01,0.142278057499471,-0.24544893138444246,-0.28629804058478375,0.1174705780171063,-0.026566085648441873,0.526600852274574,-0.5933261942118406,0.016017459074147658
1974-04-01,-0.04547268867521723,-0.09175024648655707,-0.17266987142218962,0.18965180946189328,-0.04072185857473193,0.4654486818163919,-0.6431751383038667,-0.16289229012712483
1974-05-01,-0.08964612662472687,0.0008056712434140604,-0.14394785738685756,0.2593310908713472,0.032805503295684185,0.25132522070488056,-0.3259311573436627,-0.28472809730543736
1974-06-01,0.03531991447853996,0.13560747060535558,-0.22304416472678706,0.2729232593892364,-0.0011606445233966853,0.11980367708019912,-0.07155091130138876,-0.2751861564420041
1974-07-01,-0.08338348909152297,0.27063243869525283,-0.17315336605133527,0.17797799146554746,0.059662982108289596,0.03320080324205583,-0.35611655419835675,-0.1923340990785271
1974-08-01,-0.13411652449278805,0.2369127405890778,-0.14231243996200219,0.19875877417213872,0.019292866156713384,-0.15905630386396907,0.14200338090841585,-0.19364488197037683
1974-09-01,-0.13366125190002412,0.1424806793011836,-0.156989656440428,0.23792815317801377,0.0061638337908195215,0.11853287455880589,-0.19703963458036575,-0.29049220152703237
1974-10-01,0.056840903461560406,0.0580440105786964,-0.24588116123011639,0.28239080357715624,-0.0008138283030004115,0.2779201575191566,-0.5363735585258557,-0.27570516361396974
1974-11-01,0.309369328193962,-0.21492068224878452,-0.37495280808450115,0.21346364375374732,-0.01769367794229372,0.47427230752637034,-0.8973466375699409,-0.15626582615009393
1974-12-01,0.44584747759687043,-0.5780921765227816,-0.4213304856944514,0.168652978187444,-0.07749880420732069,0.7617870922045857,-1.1735436148368394,0.006493295404985139
1975-01-01,0.4571463803798832,-0.5356054875388074,-0.2809753199721507,0.15487148571458276,-0.10759729692221594,0.6664552496153143,-1.35947004533731,0.010792911052703857
1975-02-01,0.32392343466277246,-0.24163969639521926,-0.30174190268933193,0.1260488598453684,-0.045660041138395537,0.6062891718518039,-1.0364958013479526,-0.01731446481921065
1975-03-01,0.18036387294356587,-0.05283820540157717,-0.29650334263641526,0.15921675698370288,-0.03717797955179268,0.5749849594227402,-0.8339785899107273,-0.07740898709914476
1975-04-01,-0.04917040075126447,0.0025348142901463295,-0.20299729130304472,0.1935185710771368,-0.011580283564792291,0.49139435983559476,-0.8443419463359393,-0.12688396917400674
1975-05-01,-0.01816570933102167,-0.027182373398942732,-0.20410218657137782,0.20048321489620644,0.013714363832060282,0.3003234402882144,-0.30176714062690735,-0.2168179797842908
1975-06-01,-0.13586670000534543,0.17141373855854147,-0.2264869124234632,0.307283827334369,0.06201693767195081,0.1688586539618103,-0.36275324483330434,-0.3567163044181559
1975-07-01,-0.05713871609397799,0.32636710512104317,-0.15192974659765396,0.12430449875088732,0.019057667635901422,-0.013316962283288417,0.017835421917530205,-0.15502890003283237
1975-08-01,-0.04615912442667443,0.21325525813805524,-0.14896729625839011,0.18102555170467277,0.025963699487079907,-0.041083384288533385,0.011765784942186795,-0.17388107449197682
1975-09-01,-0.12949685512571713,0.2735636928188267,-0.1787380882423893,0.22812614200312062,0.02848958143511334,-0.092993720096323,-0.17136193458169985,-0.1936697443671375
1975-10-01,0.08671426924116198,0.05921314956981744,-0.22615055022722474,0.17826640224826537,0.016988326988375938,0.22163366556434888,-0.500823063059495,-0.17399756983603595
1975-11-01,0.16754356741208082,-0.03752124843312733,-0.37491398032925166,0.25023342357999684,0.007693188428576734,0.5295292411684456,-0.7153476373507426,-0.2502066963496984
1975-12-01,0.3142631832386783,-0.314570322855195,-0.2738103957720173,0.13265855729990048,-0.04049461192308783,0.49170166120400877,-0.9798943280027462,0.045390744136826866
1976-01-01,0.2802201995143184,-0.4947368333588785,-0.24576818728083216,0.17450540411978138,-0.08057182549859758,0.6853138852547103,-1.2007522468383496,0.027296891677750096
1976-02-01,0.24847701976173803,-0.30080085814888796,-0.3132967177607977,0.1750993687625325,-0.03228436949922964,0.5023125108047451,-0.8312270045280457,0.034222066048294364
1976-03-01,0.14686446453555402,-0.11900896623508254,-0.29048797688685907,0.19050869308924728,-0.060571647995898314,0.6154810299787821,-0.9097885627012986,-0.0562181205946741
1976-04-01,0.07651527693629498,-0.1361270059845341,-0.22880636754958542,0.23938427516900068,-0.030225368493513483,0.4649041078550399,-0.6745239433187704,-0.17276437782003143
1976-05-01,0.021486961034073934,-0.0019687322427087753,-0.23725439126547762,0.20926963674639343,-0.010855990684347916,0.30594339402133575,-0.3170555600753197,-0.15342099855141458
1976-06-01,-0.04279067137117042,0.19575333417351565,-0.13486895705063034,0.16014987769442687,0.055790585234996165,0.11853680281895693,-0.17182864248752594,-0.2439568673943253
1976-07-01,0.0006440598481347454,0.14271067149603545,-0.13692384267977636,0.1558857645258444,0.027541322381915274,0.022031757730005035,-0.28954144531431103,-0.19171390907202168
1976-08-01,-0.047971343087871175,0.34791965315591045,-0.17402282038938652,0.17437442214390553,0.03440786891423904,-0.021102703740243953,-0.12231904010360058,-0.22947200160248843
1976-09-01,0.005847297710517229,0.19461357479553615,-0.2430306197287471,0.2200418946529747,0.04013145013150197,0.05796100378387311,-0.07797018701099799,-0.29399715622774647
1976-10-01,0.07805371090595485,-0.01688647132589301,-0.23394171768559166,0.16305145867373963,0.022946856915950775,0.28899549736303065,-0.37718312814831734,-0.15700894188292502
1976-11-01,0.2913516864441989,-0.12969120669720777,-0.32889807955897965,0.09952343152857325,-0.006124976191770386,0.45494046646917885,-0.5489655842001622,-0.08145794953463065
1976-12-01,0.30512154160419636,-0.3665824701536947,-0.2877100142191749,0.10963001882832565,-0.07616793837498974,0.5917627046995634,-0.9355212633426373,-0.03899169014851943
1977-01-01,0.3691026109468635,-0.622836556007613,-0.2529868416891184,0.10206574967148106,-0.03190365481517605,0.659721668792947,-1.1698836317429175,0.07466266929449504
1977-02-01,0.3277617819166105,-0.31374085750152814,-0.30321849202646795,0.07875982710425186,-0.04426715461335875,0.5462906619893061,-0.8025367386065997,-0.01757204042274294
1977-03-01,0.26617042110328787,-0.2774547507513815,-0.39643084787958704,0.212082315936958,-0.03487957272309441,0.6662628976753474,-0.9998827599562131,-0.09803343121595749
1977-04-01,0.023551436720259823,-0.1435207675642042,-0.10673110883543462,0.09739595270980525,-0.008651211014571222,0.30914012827146214,-0.3628581941414338,-0.07688082938492843
1977-05-01,-0.04901928740025264,-0.11915316471635405,-0.060858800761846,0.07720097831082999,0.021307310592886566,0.11320967862023366,-0.20468801689835694,0.03677755883695657
1977-06-01,0.01420573432172774,0.065734995834863,-0.20780397085640864,0.18612159962911123,0.0499171452378636,0.09613913053755269,-0.2137928780239935,-0.1563114326930787
1977-07-01,-0.05528578937750811,0.2608422378995525,-0.2379164389036234,0.24355027927171197,0.037028594238805244,0.01777684975899923,-0.22505846304389146,-0.2171350149284551
1977-08-01,-0.12709047122482667,0.22473312135952622,-0.2585144018581274,0.20482653598172948,0.055814482888357865,0.025711220066844082,-0.15196805246747458,-0.22510099045973156
1977-09-01,-0.07111427808075156,0.22081473425253112,-0.16503660692917324,0.19482548237530461,0.021615487162594323,-0.04043151256983323,-0.15762889614472023,-0.1997484095135816
1977-10-01,0.1040631349672351,-0.1305345940723348,-0.27610468426293044,0.17920036398626246,-0.030304816559896815,0.17194950727603894,-0.27829928037065726,-0.05270101749755347
1977-11-01,0.21088415680573,-0.17561544233293674,-0.2506806322692502,0.14451307055957982,-0.007519318055160143,0.2597532364552331,-0.4337533735311948,-0.08417182521966084
1977-12-01,0.34061511125248545,-0.42073033638854523,-0.1676042392415908,0.0990846629015281,-0.07360168229285124,0.29453367596249946,-0.5896639508696703,0.0083061178611554
1978-01-01,0.3454365983576338,-0.29537389972316686,-0.3046030672099157,0.12293000424648164,-0.06011892814893981,0.5979845676186908,-1.05360012788039,0.028092153132016306
1978-02-01,0.5426705290234809,-0.591409446588203,-0.3257541996058743,0.06444953134232158,-0.06537208048341511,0.4914856378005759,-1.0483601345465734,0.09405988743579802
1978-03-01,0.254489167014293,-0.3492942141063178,-0.25792699901389676,0.10101242170353,0.024561915223629358,0.501215792023013,-0.8782478765799449,-0.05422010677279241
1978-04-01,0.1704425458409633,-0.1772592728262517,-0.25834285559832804,0.1571524533690936,-0.016620820967652543,0.4147183935203894,-0.7084404476560079,-0.11686144406878317
1978-05-01,-0.0358516982162905,-0.054584951765501676,-0.11064067028266547,0.1766368926186627,-0.007195614586659783,0.18281935643187552,-0.20407002526693618,-0.15200823681663989
1978-06-01,-0.1473602403107791,0.2566184792945634,-0.09841153187607513,0.1797428986894975,0.07563317681218053,0.02859597148649361,-0.1929572380434435,-0.24873611587057168
1978-07-01,-0.1116839907409852,0.24128745629716275,-0.0866799575280548,0.10142581705046698,0.04697700761057235,-0.16994723599120107,0.1173821403286778,-0.1466379652457002
1978-08-01,-0.07134893596840416,0.3086987782770128,-0.16782610120455865,0.17748328797314145,0.03392299242854655,0.009452930814482171,-0.11164600146003067,-0.2552460572619325
1978-09-01,-0.029743117140515273,0.19837678146006454,-0.12095482120918169,0.18892578893862322,0.04738827428973473,0.0009573430173733843,-0.29837521366201913,-0.2476501522051133
