,r600GLB_cluster1,r600GLB_cluster2,r600GLB_cluster3,r600GLB_cluster4,r600GLB_cluster5,r600GLB_cluster6,r600GLB_cluster7,r600GLB_cluster8
2013-10-01,63.993176,20.791485,41.24387,71.5308,36.88759,43.01592,32.868378,50.25499
2013-11-01,52.031853,14.733776,34.63079,73.46015,39.29847,24.764147,31.390064,57.54061
2013-12-01,28.255272,22.147806,36.231094,77.04277,58.320698,16.714489,29.48158,54.686714
2014-01-01,31.029457,26.444853,37.295532,71.32263,54.091766,21.363525,20.959099,50.448586
2014-02-01,16.684944,23.880695,40.218807,69.78045,56.558594,12.068455,27.476892,53.22083
2014-03-01,39.319336,11.064945,31.123432,67.83216,37.777153,15.245125,25.912891,76.10861
2014-04-01,46.630875,14.411102,34.154106,68.617516,30.019234,10.657162,32.902233,72.814476
2014-05-01,52.633488,15.382729,42.496006,71.40486,25.035238,44.383884,28.549206,59.183163
2014-06-01,60.89484,11.444199,36.439697,78.379105,18.942009,39.180054,21.91898,50.071007
2014-07-01,63.272724,12.524902,33.219395,71.89152,17.718662,41.269306,29.462101,40.52758
2014-08-01,74.57985,10.939087,42.068085,76.115326,18.354668,55.009697,34.139,36.832375
2014-09-01,71.7086,13.120632,38.02887,75.70922,23.919292,49.81426,36.2249,29.462101
2014-10-01,52.72914,11.6623535,36.417877,73.09137,30.933805,34.669285,26.404577,48.65804
2014-11-01,33.70269,13.989895,38.886383,73.262535,39.39821,30.203827,34.253113,46.243233
2014-12-01,39.676773,12.388977,37.025356,72.17344,40.200348,10.262806,28.631433,59.216724
2015-01-01,54.961205,26.948975,35.849213,64.5267,53.388336,19.024452,28.51709,67.92903
2015-02-01,47.28853,11.963184,33.226185,61.010323,64.19407,31.502844,34.387222,70.244774
2015-03-01,41.858734,15.308498,40.368233,65.33135,58.293842,22.32383,30.740961,69.97392
2015-04-01,32.380356,15.848625,43.650185,75.93909,37.957455,25.694483,37.17815,70.265366
2015-05-01,58.130695,17.697098,34.391975,70.88628,21.923088,32.73516,30.565142,67.054695
2015-06-01,56.45012,15.105751,48.13278,76.90372,13.507542,28.44898,30.835999,59.94749
2015-07-01,72.09959,19.426777,41.89675,63.38467,18.972183,48.63964,35.21088,32.754166
2015-08-01,75.587456,16.154327,40.73096,67.9417,19.618435,60.56682,35.94742,27.794807
2015-09-01,70.91479,23.545057,35.91257,69.749,23.947382,55.742092,34.034004,30.292702
2015-10-01,65.81921,19.947899,40.445847,74.507195,33.37983,44.708267,31.190804,48.120106
2015-11-01,48.489166,17.226665,39.262634,77.76381,38.101597,26.865026,35.85555,56.134914
2015-12-01,35.803276,18.135853,45.566772,76.82135,41.101604,15.449467,25.79744,69.90106
2016-01-01,32.56683,26.072466,33.73906,69.423965,51.767414,29.032272,24.515442,49.039783
2016-02-01,30.072992,17.467434,36.547874,71.24077,53.47706,20.298977,28.972198,72.23278
2016-03-01,40.47209,15.030422,42.657448,60.382187,39.44436,12.047886,32.308678,77.462364
2016-04-01,44.285908,20.690262,45.518215,73.46021,33.66113,26.010769,30.246717,66.787254
2016-05-01,64.10021,12.942486,39.596977,74.8224,32.292442,43.405922,31.714443,65.7238
2016-06-01,62.341866,15.853584,43.612118,69.464554,26.262424,46.310528,26.242943,41.490086
2016-07-01,70.32019,11.45203,46.865795,69.315186,19.209545,43.52769,31.120209,37.500923
2016-08-01,69.191795,14.7040825,53.754692,66.837585,24.018623,60.344845,25.460371,42.97892
2016-09-01,79.116806,16.205902,47.66947,73.31734,23.477966,59.065456,37.356422,35.305824
2016-10-01,59.00376,14.221874,40.02723,66.61191,31.263086,41.809933,25.349968,45.989056
2016-11-01,56.654423,19.014717,42.305126,75.08543,42.3652,39.079052,28.863419,54.439846
2016-12-01,40.99002,16.051662,35.744194,66.09074,43.985542,20.044071,26.507587,61.06572
2017-01-01,44.732765,16.930676,38.835052,64.8342,49.700294,14.359962,29.336376,64.95888
2017-02-01,36.333244,16.336803,35.506416,70.81065,58.527996,38.597176,30.248512,56.59709
2017-03-01,43.745167,24.122766,36.17411,62.991882,50.853592,24.183466,29.310127,63.541462
2017-04-01,44.616287,18.818928,35.412903,65.80376,31.465786,23.929184,42.2408,76.14239
2017-05-01,65.31652,11.961506,38.6628,65.18199,26.898546,46.632504,31.149164,61.800858
2017-06-01,67.60834,15.268818,42.552498,68.02503,16.030022,52.344833,24.977484,39.330494
2017-07-01,72.516815,5.156578,41.548492,75.656784,11.656364,48.000706,20.385635,27.169233
2017-08-01,72.15425,7.955326,40.746273,75.89959,20.518517,58.93977,29.892517,51.824783
2017-09-01,58.66252,24.301584,39.43221,72.9778,23.192585,48.32881,28.251986,32.108875
2017-10-01,45.466084,16.707561,40.072014,73.410904,31.311577,24.509932,28.918041,58.65924
2017-11-01,37.169914,15.933231,38.260868,72.19527,41.04157,19.721218,35.763977,51.432697
2017-12-01,33.696907,17.924839,36.78111,66.14991,55.630817,16.614052,28.304482,61.9928
2018-01-01,22.866896,16.962452,39.39278,71.23743,65.0886,14.010227,30.431147,69.01997
2018-02-01,56.828938,19.176617,42.056343,70.540375,59.11363,24.49882,30.906782,70.81591
2018-03-01,39.699486,19.078209,35.759907,70.86347,45.85323,11.205616,37.95275,51.60842
2018-04-01,43.324158,14.362854,34.915245,76.35461,33.91805,24.072386,26.480087,57.999985
2018-05-01,53.33219,16.30476,47.97883,74.160126,23.032549,36.09613,27.398558,57.1176
2018-06-01,70.11722,13.35582,47.08004,71.87871,14.976261,47.419548,22.148521,47.791855
2018-07-01,67.68491,13.278732,39.948784,69.889244,18.43364,38.05936,22.619236,53.679897
2018-08-01,74.670204,10.770985,37.64113,73.938705,16.478615,62.94824,29.392948,29.345385
2018-09-01,74.81617,12.18969,40.57531,69.08066,20.172173,67.87845,32.156555,44.40664
2018-10-01,52.994328,30.044077,41.979256,73.05304,36.520927,37.075287,30.111322,55.078926
2018-11-01,50.450497,14.523586,42.221992,70.62894,39.041794,30.723087,27.478924,67.09119
2018-12-01,30.245811,14.239845,34.46257,73.853424,43.271675,11.681252,35.49585,69.18071
2019-01-01,54.9596,10.972481,33.006527,64.92557,47.843544,9.810287,26.762117,70.80481
2019-02-01,40.600475,18.53944,39.192192,64.04916,44.150566,10.008751,30.13756,60.408573
2019-03-01,19.752441,22.011732,25.371296,62.026436,41.57532,26.579533,31.699852,70.13797
2019-04-01,40.94342,16.165836,32.02533,64.78426,31.809404,17.17561,31.380726,71.331924
2019-05-01,51.268208,27.992582,45.32546,67.188034,23.096128,28.451426,26.446167,61.229412
2019-06-01,60.46414,10.492996,43.563118,78.7925,16.33413,35.762764,25.23793,38.279266
2019-07-01,72.29089,8.032066,41.522926,73.19429,16.794563,39.917767,30.318558,29.450087
2019-08-01,70.33326,8.803688,40.344856,72.74656,10.969307,53.508446,19.18087,32.757256
2019-09-01,70.28087,25.795212,46.238384,72.54492,23.76931,53.56084,30.840908,39.381126
2019-10-01,48.786636,18.87762,35.362667,76.869804,29.127785,36.901146,32.958893,59.97354
2019-11-01,40.91484,14.605129,47.011593,73.383224,47.003654,13.562012,31.098116,61.462803
2019-12-01,28.797544,21.906944,40.749718,73.41974,51.17453,14.339985,29.378641,64.63026
2020-01-01,36.53478,15.04911,34.92736,64.87409,59.25063,21.023098,33.526917,54.823967
2020-02-01,34.53844,16.089008,37.38105,69.63626,59.991745,22.450249,32.70401,53.433544
2020-03-01,25.950516,17.080502,33.50522,73.118164,48.901722,18.923271,31.402054,62.670776
2020-04-01,42.61226,22.068005,44.121193,72.492226,32.528748,36.556477,32.91266,65.84723
2020-05-01,56.459763,10.023212,50.10353,74.43348,16.89856,45.46488,26.798458,68.24083
2020-06-01,58.980225,11.482075,48.31751,77.11585,18.5644,40.191948,22.128098,34.5568
2020-07-01,73.37689,7.0253677,46.928753,74.87581,11.360226,44.07279,18.0336,40.89634
2020-08-01,71.24034,8.883163,46.236046,69.64628,21.47211,48.354233,25.756891,14.795395
2020-09-01,74.4218,13.742142,36.311108,77.72677,23.433395,53.263287,28.317411,39.44082
2020-10-01,41.236855,18.273964,36.871952,79.74313,33.067894,39.746277,32.313423,40.133526
2020-11-01,30.203583,18.48428,36.144188,79.63297,44.114517,24.578451,41.7326,63.92767
2020-12-01,26.311058,11.498768,36.891983,72.305275,45.176117,16.970333,35.199432,57.7467
2021-01-01,26.497229,14.766605,35.014572,75.01866,54.995193,15.693745,27.624878,66.904045
2021-02-01,50.678253,10.929516,33.496185,67.07199,55.896626,24.577827,28.349794,52.6285
2021-03-01,33.700127,15.433254,36.505535,71.695694,52.702194,15.873688,30.099533,70.27843
2021-04-01,42.2843,22.848652,33.24598,75.88582,30.930702,32.863815,29.407179,66.545876
2021-05-01,55.408207,15.171051,44.07003,79.20706,21.306278,41.554245,36.488396,63.983818
2021-06-01,66.97774,17.654274,38.56889,66.36421,16.332973,39.65198,24.893158,51.454582
2021-07-01,61.16641,8.614239,43.514774,77.38706,18.461452,41.316032,22.858936,33.44306
2021-08-01,79.31503,9.800156,34.85862,73.80532,18.04501,50.10415,30.12524,37.785706
2021-09-01,66.897194,11.025486,33.269974,78.54727,21.630177,42.04095,30.04298,45.47702
2021-10-01,64.878395,13.813759,34.80378,77.38878,34.668396,33.05404,35.103683,43.807827
2021-11-01,46.556683,16.838528,41.5114,79.15222,39.82164,31.4414,34.862045,67.006874
2021-12-01,53.768147,16.963634,38.88079,76.29883,66.38478,33.9589,33.453346,68.36073
2022-01-01,51.169384,24.997572,34.954346,70.48699,65.73105,24.610788,23.550037,56.564438
2022-02-01,28.00552,25.80268,38.566544,72.91393,55.726128,29.160892,29.871378,45.34771
2022-03-01,23.973341,9.194218,40.263077,69.13905,42.215256,26.798689,26.000221,59.710167
2022-04-01,42.529,11.015255,32.180458,77.33954,25.834219,11.921627,36.36702,69.38142
2022-05-01,48.528297,17.701801,42.917442,76.77015,18.242966,29.698736,32.416183,54.482777
2022-06-01,65.55342,13.511921,48.010372,69.43288,16.431889,39.369987,27.082552,44.74512
2022-07-01,67.157,9.45982,40.37098,73.17787,16.923252,53.249382,26.073261,32.97229
2022-08-01,79.226974,14.101227,31.654236,73.50158,13.966766,49.66541,32.261803,32.598785
2022-09-01,75.566635,15.186878,35.47061,73.72236,27.392975,57.27492,40.0506,31.26579
2022-10-01,56.340332,23.81066,38.1117,74.43948,24.605808,34.00814,32.207024,41.463272
2022-11-01,31.345472,15.884083,29.365074,85.357414,37.27173,15.223396,33.729256,53.251045
2022-12-01,18.490307,17.220398,45.65647,73.5049,60.09031,26.89497,38.032017,56.371876
