,vo1000GLB_cluster1,vo1000GLB_cluster2,vo1000GLB_cluster3,vo1000GLB_cluster4,vo1000GLB_cluster5,vo1000GLB_cluster6,vo1000GLB_cluster7,vo1000GLB_cluster8
1976-09-01,-3.412633761007695e-06,3.271898233065746e-06,4.2254679533843806e-05,-0.003159244079142809,-1.5575084294791202e-05,0.00018693865513341734,-2.2169671170518137e-05,-0.0006507300592299241
1976-10-01,-4.0836551459128286e-06,3.3214203240865262e-06,2.6755278071743573e-05,-0.002503113864804618,1.601181013808985e-06,0.0001497937319072662,-2.5244080052800015e-05,-0.0005997451201740963
1976-11-01,-4.2919031330734096e-06,3.628273011949764e-06,2.181001618140965e-05,-0.0015156581866904162,1.0240290326432192e-05,0.00013193714494263986,-3.1387228293088e-05,-0.0007267312563878174
1976-12-01,-4.7765518928133775e-06,3.937682672235846e-06,2.1054352444360896e-05,0.0002390572035437799,1.934078474213103e-05,0.00013374747140915133,-3.221086056358861e-05,-0.0007428427731307845
1977-01-01,-4.612609491446761e-06,4.042799547710332e-06,1.9788884125520155e-05,0.002227968434453942,2.120169041778094e-05,0.0001808970750971639,-3.3400657444831315e-05,-0.0007584120491325546
1977-02-01,-5.380757142580146e-06,4.0944993627226686e-06,1.1653988159926738e-05,0.0020021767340949737,2.3048976540199613e-05,0.00016526598756172461,-3.3594880549347004e-05,-0.0007501879129752828
1977-03-01,-5.479662885920509e-06,4.158282566593864e-06,2.7792195963184733e-05,0.0017479833331890404,1.6870468243723735e-05,0.0002188794042012887,-3.068081251727522e-05,-0.0008031533676936913
1977-04-01,-4.797101647789375e-06,3.7834848200407345e-06,3.8583854549243806e-05,-0.0018752607502392493,3.225287010926487e-06,0.00022376218566932948,-2.54505496567607e-05,-0.0006568105770080972
1977-05-01,-3.7537316686680577e-06,3.2148246721606977e-06,3.7262801567119256e-05,-0.002719245276239235,-9.779437667540541e-06,0.00021638259113387903,-1.6780601337936635e-05,-0.0005002069580465711
1977-06-01,-3.790025634679134e-06,4.041023637738045e-06,4.6800739598483395e-05,-0.003245443804189563,-2.1120757862393346e-05,0.00022495373741548974,-1.5281556841912104e-05,-0.0005211720538985295
1977-07-01,-4.242821786436189e-06,4.345461874356917e-06,5.530845868872616e-05,-0.004313691169954836,-2.625597491195159e-05,0.0002519753252272494,-1.5974905529239977e-05,-0.0006045348224385332
1977-08-01,-3.5353482997204424e-06,3.7212272541305765e-06,5.083127122860951e-05,-0.0042638326704036444,-2.386552140316261e-05,0.00023016766590444604,-1.685235944800236e-05,-0.0005856515296424429
1977-09-01,-3.388109839316492e-06,3.844799909573121e-06,4.4111171429576045e-05,-0.0038717098505003378,-1.8106344733886154e-05,0.00019818803593807388,-2.4220326246976264e-05,-0.0006492503113501396
1977-10-01,-3.9630825644855736e-06,4.129950284642689e-06,3.976769161841939e-05,-0.003917775757145137,-4.575111233862117e-06,0.00018308170410819002,-2.9250972392822332e-05,-0.0006566423811212493
1977-11-01,-4.390465812403058e-06,4.355423441459254e-06,2.7496711571403155e-05,-0.0024915558242355473,9.338622216351464e-06,0.0001601667804607132,-3.175423699666568e-05,-0.0006939832019270398
1977-12-01,-4.878981339886911e-06,4.303406450800786e-06,1.910462019548534e-05,-0.00030301539482024964,1.9374526995566805e-05,0.00015231884162858478,-3.527595172374603e-05,-0.0007454815204255283
1978-01-01,-5.062907746596592e-06,4.263994639032291e-06,1.2666891104688193e-05,0.0009124702955887187,2.267020317958668e-05,0.00018641757151272031,-3.450104179975231e-05,-0.0007634531963655415
1978-02-01,-4.91995814435015e-06,3.719259873612663e-06,1.6313152463837587e-05,0.0023580112610943615,2.2362839185266887e-05,0.00014764816569368122,-3.33769533559523e-05,-0.0006899961590534076
1978-03-01,-4.888984841010906e-06,3.963817437105597e-06,2.4151956092625416e-05,-0.0007626931164850248,1.1957091243987503e-05,0.00019985711787740001,-2.8784217668064146e-05,-0.0006787038728361949
1978-04-01,-4.480857244447344e-06,3.4427418954536574e-06,3.245266897033244e-05,-0.0011124384400318377,3.1164586614197887e-06,0.00019369822439330164,-2.2285822841071973e-05,-0.000612101878990264
1978-05-01,-4.065988749334047e-06,3.6199658808420354e-06,3.723418528546167e-05,-0.0020745712390635163,-1.0054654142420207e-05,0.00022610893211094663,-1.5507482479161613e-05,-0.0005361983615633411
1978-06-01,-3.8028099714741535e-06,3.3848515792630577e-06,4.093337606793254e-05,-0.0024658658730913885,-1.9191039817607297e-05,0.0002187786549256998,-1.5684844165048926e-05,-0.0004959740484385596
1978-07-01,-3.482480574950515e-06,3.6271595471865248e-06,4.797106098000067e-05,-0.0030774404876865447,-2.2260110459423492e-05,0.0002195336719523766,-1.4005868916080615e-05,-0.0005115164337136473
1978-08-01,-3.857528734328275e-06,4.074718759306519e-06,5.1207681266174915e-05,-0.0037217847420834005,-2.374775587148698e-05,0.00022178580820764182,-1.676056077546869e-05,-0.0006024319494220739
1978-09-01,-3.5317461174157254e-06,3.8069500115850556e-06,3.9012295138625214e-05,-0.0038622572901658714,-1.4341270538612402e-05,0.00020536440388241317,-2.2978185390886127e-05,-0.0006279221148967433
1978-10-01,-3.7326100709367625e-06,3.960443547152606e-06,3.6822905817420265e-05,-0.0034959546610480174,-3.890624481885295e-06,0.00017065743804778322,-2.8664810210858797e-05,-0.0006008222650658961
1978-11-01,-4.478672424544934e-06,4.5291357474622925e-06,2.95142123578727e-05,-0.0020076424334547482,9.056243080911891e-06,0.00018382503412794904,-3.4788405336962826e-05,-0.0007711047752915572
1978-12-01,-5.1305812378154395e-06,4.130519384326944e-06,1.264822763974347e-05,-0.0002502137704141205,2.3296576858099017e-05,0.00014116542388364905,-3.381438147514703e-05,-0.0007906445413633871
1979-01-01,-5.058860911962346e-06,4.359845209266987e-06,1.9319847457363276e-05,0.0028612264941330068,2.2828332605838242e-05,0.0001535061983304331,-3.3724680771852394e-05,-0.0008049960645924633
1979-02-01,-5.009160736475395e-06,4.125654275391337e-06,2.10627246412857e-05,0.0013142272109689657,1.8821328662202825e-05,0.00017610127542866394,-3.117055599800091e-05,-0.000798885654755092
1979-03-01,-4.560018501959974e-06,3.6266925797619017e-06,2.355396034425987e-05,0.0005994755611027358,1.2523820000101945e-05,0.00018631510556588182,-2.830278839957848e-05,-0.000797746361058671
1979-04-01,-4.493765796634434e-06,3.6008445391572197e-06,3.817423900921417e-05,-0.0016022371710278094,2.2108318132398253e-06,0.0002109004071826348,-2.1158666640985757e-05,-0.0006749476597178727
1979-05-01,-4.206733747503781e-06,3.91828874041047e-06,4.3741606457872683e-05,-0.0022851145331515,-8.836021671803402e-06,0.00021938139980193228,-1.8648314109893537e-05,-0.0005053956253201857
1979-06-01,-3.7639363072593905e-06,4.345052921875758e-06,4.676045047416978e-05,-0.004001572233391926,-2.00748784534101e-05,0.0002236252839793451,-1.52399070940917e-05,-0.0005152297793150259
1979-07-01,-3.788595366753181e-06,4.1367072397395684e-06,5.184313328650429e-05,-0.004240416819811799,-2.4726853423219707e-05,0.00022458177681983216,-1.622799440094772e-05,-0.0005953660244510199
1979-08-01,-3.5049143369024416e-06,3.478832451788427e-06,4.878974189031411e-05,-0.0040504364733351395,-2.3224464842184845e-05,0.00022759425064577954,-1.8311159314425514e-05,-0.0006302343535935506
1979-09-01,-3.7776123380590193e-06,4.282841622328183e-06,4.253288501726662e-05,-0.004196557711111382,-1.363906786926756e-05,0.00020891916392429266,-2.219508797076813e-05,-0.0005752041033701971
1979-10-01,-4.183845535231128e-06,3.9646306763908464e-06,3.37022833800951e-05,-0.0026784238798427396,2.099638680062656e-07,0.000153195139773743,-2.6695106294283414e-05,-0.0006077903890400194
1979-11-01,-4.362038275939808e-06,3.888059263707099e-06,2.518885683785498e-05,-0.002552272053435445,1.0257943504906766e-05,0.00015195662399491994,-3.270399063469821e-05,-0.0006383384970831685
1979-12-01,-4.947342982645154e-06,4.4417397429498565e-06,2.1607358397230826e-05,-0.00011501458629936678,2.0102650783623437e-05,0.00015451225863216678,-3.509712258348597e-05,-0.0007676741612764697
1980-01-01,-4.254999515934939e-06,4.046073390783554e-06,1.77510982525075e-05,0.0018477830963092856,2.154194433907313e-05,0.00015809707747393986,-3.3539840791327354e-05,-0.00084687490016222
1980-02-01,-4.9935115860117534e-06,4.111711984507964e-06,2.4960191978130216e-05,0.002496225897630211,2.006463286566681e-05,0.000151064443798532,-3.585486451760353e-05,-0.0007707527402089909
1980-03-01,-5.251168272526438e-06,4.207649064972464e-06,3.0356754830820853e-05,0.0011789909876824822,1.292679475487343e-05,0.00019924689240724547,-3.090280280160728e-05,-0.0007521427202542934
1980-04-01,-4.740847446492196e-06,4.047146355962267e-06,3.7843755472138464e-05,-0.00208380697586108,3.1274050473127446e-06,0.0002057205392702599,-2.4598371515474333e-05,-0.0005433591165153
1980-05-01,-4.706901861351578e-06,4.237641780187239e-06,4.605217774772681e-05,-0.003602583456085995,-1.0852571514468374e-05,0.0002214230107711046,-1.7548551072701393e-05,-0.0004638202274994304
1980-06-01,-4.2467720706161e-06,4.006820645088042e-06,4.849152155955261e-05,-0.003609258055803366,-2.0531953071310583e-05,0.0002295537569807493,-1.8245591899756803e-05,-0.0005622636308544315
1980-07-01,-4.086216631362806e-06,4.187699455993507e-06,5.634765180789667e-05,-0.0033824213460320607,-2.4120942855786e-05,0.00022353513031703187,-1.4865173816973909e-05,-0.0005432642865343951
1980-08-01,-3.628203675567815e-06,4.763885435507953e-06,5.713619862408301e-05,-0.0043658910726662725,-2.448013817359294e-05,0.00022723966139892582,-1.847323535789809e-05,-0.0005378370891169956
1980-09-01,-3.6786366745105996e-06,4.563955202905571e-06,5.1566017705748686e-05,-0.003761845437111333,-1.562746547278948e-05,0.00020519632926152553,-2.403481180970609e-05,-0.0006798127894095767
1980-10-01,-4.662984417535188e-06,4.580109540358153e-06,3.7085588760941186e-05,-0.003011095577676315,-1.2879146587303175e-06,0.0001788860004126036,-2.727551106821348e-05,-0.0007235009737390404
1980-11-01,-4.78851470679505e-06,4.399377514187897e-06,2.7006359739404662e-05,-0.001943846837093588,1.0728409636482996e-05,0.00015865269915593672,-3.113897915947868e-05,-0.0007255634045577608
1980-12-01,-4.686652622271901e-06,4.183654490860493e-06,1.837374354375347e-05,-0.00017821860183175886,1.857736164570919e-05,0.00017149411632999545,-3.224122133616128e-05,-0.000771706982050091
1981-01-01,-4.8658216041995915e-06,4.274707925512648e-06,1.4208488165258744e-05,0.00223531860683579,2.3404251675986287e-05,0.00014443737654801225,-3.656812091985864e-05,-0.0007026468059242083
1981-02-01,-4.883182061988588e-06,3.9978563112012185e-06,1.8599928539440984e-05,0.003609499253798276,2.0182790259631084e-05,0.00017833214087659144,-3.405462909918906e-05,-0.0008171535834359627
1981-03-01,-4.9869175397555515e-06,3.9171242095174145e-06,2.7024176889709885e-05,-0.0007635013389517553,1.0890266691733683e-05,0.00016761854340074933,-2.4565711458543252e-05,-0.0006145131919765845
1981-04-01,-4.688711757647771e-06,4.098617920682827e-06,3.785205274757349e-05,-0.001851866727520246,1.6512580519442314e-06,0.00020864592897851253,-2.192225999831944e-05,-0.0007252948610888174
1981-05-01,-4.0294241502623825e-06,3.5705020086778716e-06,3.921781559465224e-05,-0.0032967847801046446,-9.615358586805606e-06,0.00021907314931013389,-1.8278004655881336e-05,-0.0004199394121921311
1981-06-01,-3.4099595992049524e-06,3.558435347304381e-06,4.29306338879005e-05,-0.0028894424758618698,-1.995954101273258e-05,0.0002142506900781882,-1.5086897384320396e-05,-0.000546947012480814
1981-07-01,-3.7890431601038504e-06,4.119124815897352e-06,5.1648422398654076e-05,-0.004049868221045472,-2.3267115466296673e-05,0.00023109068933990784,-1.4332508317749486e-05,-0.0005260799904741968
1981-08-01,-2.992781697145469e-06,3.4398743834213826e-06,4.804609280192202e-05,-0.0035751978430198506,-2.4436940813237535e-05,0.0002104239911204786,-1.681086502961417e-05,-0.0005899969740615537
1981-09-01,-4.050115072871519e-06,4.684863299664529e-06,4.7525067142875044e-05,-0.003950417521991767,-1.4158951151849969e-05,0.00021086509605083847,-2.2611665157496595e-05,-0.0005769999309753379
1981-10-01,-4.081225048259668e-06,4.251698233905898e-06,3.941635828804927e-05,-0.0031219591619446874,-2.026884560889032e-06,0.0001753542846927303,-2.7487738080207635e-05,-0.0006083695552661084
1981-11-01,-4.5945627251795915e-06,4.098946898966345e-06,2.4581837709267914e-05,-0.0010368548828409985,1.2607456873021355e-05,0.00014877949752190034,-3.1649645105961795e-05,-0.0007358088017402528
1981-12-01,-5.368316670612449e-06,4.314721692809864e-06,2.0976495970451832e-05,0.0011636577255558223,2.4108387671211468e-05,0.00015899594245638582,-3.334358000991803e-05,-0.0008100220535804208
1982-01-01,-4.859126810209009e-06,4.508169004365256e-06,1.9957062182792934e-05,0.001854401853051968,2.280847547808662e-05,0.0001626873540772067,-3.431580327660515e-05,-0.0008059599470774023
1982-02-01,-4.743585039522423e-06,4.336375307899452e-06,1.92748093915546e-05,0.0019928325855289586,1.8908437985893605e-05,0.00020710413082269952,-3.41757717496569e-05,-0.0007788896255078726
1982-03-01,-4.923006066920219e-06,3.7349651588675462e-06,2.6970668781747217e-05,0.000987777366390219,1.2239863281138241e-05,0.00021483260752575006,-3.219027328239545e-05,-0.0007233861955076767
1982-04-01,-4.168222756386401e-06,3.183164003296207e-06,3.366548015514664e-05,-0.0016538926502107643,2.3042970756900364e-06,0.0001762327883625403,-2.3735810827929527e-05,-0.000628801232475477
1982-05-01,-4.0286927164053674e-06,4.045420991525616e-06,4.7180708593185076e-05,-0.0032344149076379836,-1.0776053646363185e-05,0.00023373104340862483,-1.9721180629613026e-05,-0.0004968138152131967
1982-06-01,-4.1277142953200135e-06,4.03396792750013e-06,5.065114207548609e-05,-0.0033232125133508816,-2.14508587045462e-05,0.0002316598283869098,-1.8170731288663455e-05,-0.0005042771893689254
1982-07-01,-4.088493355163186e-06,4.136281894322749e-06,5.5053100904991824e-05,-0.003317468144814484,-2.585783139303593e-05,0.000243789327214472,-1.6467094426618868e-05,-0.0005654592920715611
1982-08-01,-4.295283311542048e-06,4.723492571129453e-06,5.950770158603116e-05,-0.00399773707613349,-2.5531013047189583e-05,0.0002552125351940049,-1.994296448930491e-05,-0.0006570565043754566
1982-09-01,-3.692982156871809e-06,3.916481639834407e-06,4.541018332944435e-05,-0.0036475488741416484,-1.679014167166315e-05,0.00019031481315323617,-2.381485102703439e-05,-0.0005646291659407628
1982-10-01,-3.810132493662027e-06,4.108479378139785e-06,3.8756330528098055e-05,-0.0032667496270732954,-3.021719489229976e-06,0.00017331904018647037,-2.5645255100039575e-05,-0.0005689862518920563
1982-11-01,-4.674655224661007e-06,4.4323487056266645e-06,3.402583388378844e-05,-0.002373370989516843,6.485348811630891e-06,0.00020349916667328216,-3.338861532621818e-05,-0.0007369560989900492
1982-12-01,-5.045283564337282e-06,4.3045785216754424e-06,1.9416718148067213e-05,-0.000512694668941549,2.040280742221512e-05,0.00016961389519565273,-3.150504362361317e-05,-0.000871388632125066
1983-01-01,-5.11469532137157e-06,4.276698612192671e-06,2.637861419569789e-05,0.0013247268725535832,1.9971925732014434e-05,0.00016191899021578138,-3.435114889766686e-05,-0.0007408909368677996
1983-02-01,-4.448329935367981e-06,4.0278987529955675e-06,1.943379353834927e-05,0.0011828199603769463,1.6260709214423385e-05,0.0001854450943028496,-3.1521034379897826e-05,-0.0006899615982547402
1983-03-01,-4.419872016650642e-06,3.7569800667692754e-06,2.9608433027026534e-05,0.0008881514077074826,8.477890722653164e-06,0.00017949546418094542,-2.763813375913946e-05,-0.0006169959306134842
1983-04-01,-4.293890090120393e-06,3.490253734642812e-06,3.6290374304908405e-05,-0.000709284813638078,3.416778002117228e-06,0.00020058723748661578,-2.2679613608856465e-05,-0.0005764083956213047
1983-05-01,-4.741549382633466e-06,4.018522381802994e-06,4.363522390628875e-05,-0.002419310658297036,-6.779247606963119e-06,0.0002163302951885271,-2.0725174896612637e-05,-0.0005050220655296774
1983-06-01,-3.963095600960934e-06,3.901561850864802e-06,4.731415233958406e-05,-0.0038278089050436392,-1.8374342679245664e-05,0.00022108142729848623,-1.809402920627506e-05,-0.0004509776166135756
1983-07-01,-4.181152884531582e-06,4.245965859811382e-06,4.851977404332949e-05,-0.004486911711865105,-2.213133536445509e-05,0.00023919121758808615,-1.8687561361035438e-05,-0.0005769342654578699
1983-08-01,-3.5498376866420514e-06,3.921685551523125e-06,5.075478123321549e-05,-0.004435437222127803,-2.4055687910211937e-05,0.00022890908439876512,-1.7426844331137625e-05,-0.0005722699521963175
1983-09-01,-3.836062896113867e-06,4.22862403426841e-06,4.981009654135856e-05,-0.004244905721861869,-1.734338521990659e-05,0.00020602628865162842,-2.4980753745224454e-05,-0.0006341647046307723
1983-10-01,-4.273613774703187e-06,4.411034215714721e-06,3.316087609387889e-05,-0.0028685466531896964,-1.6275414184617278e-06,0.00017337308690912323,-2.9695842018105047e-05,-0.0007083428499754518
1983-11-01,-4.498445492245418e-06,4.245756235889893e-06,2.0244795555076143e-05,-0.00098474611149868,1.1221094480008884e-05,0.00012621703717741184,-2.9851140793193174e-05,-0.0008001818666040588
1983-12-01,-4.805606847248484e-06,4.293545341407662e-06,1.7228788864053594e-05,-3.443326690444337e-06,2.104583940568513e-05,0.0001535357228021894,-3.4632201154789565e-05,-0.0007891199857112952
1984-01-01,-4.826483096611564e-06,4.173547478723349e-06,1.605453019051385e-05,0.0012860407878179103,2.1580311502995236e-05,0.00017918544017447857,-3.199831880511339e-05,-0.0007766763398346181
1984-02-01,-4.551115462634168e-06,3.802065210465057e-06,1.739281064236239e-05,0.0014541585187544115,2.0668294122775217e-05,0.00016645818732285989,-3.250412661922321e-05,-0.000760680692716657
1984-03-01,-4.5980464783562384e-06,3.77988824371197e-06,2.8877615268804043e-05,0.0007855527655920014,1.3053596506194611e-05,0.0001688739644123416,-2.563005120995758e-05,-0.000675463343213778
1984-04-01,-4.240883049105222e-06,3.6972095618530102e-06,3.977599038482934e-05,-0.002028203562076669,-9.432460501557216e-08,0.00019917486042686505,-2.1618860741041266e-05,-0.0006112920649078054
1984-05-01,-3.965912956144326e-06,3.8198338055134595e-06,4.512644185614009e-05,-0.002800691800075583,-1.1865780314630164e-05,0.00024359467261092504,-1.5747181340670108e-05,-0.0005649607677090293
1984-06-01,-4.043292489890254e-06,4.130680157984879e-06,5.560151130041169e-05,-0.003691868914756924,-2.3984100802668502e-05,0.00024729692995606456,-1.6683550078024186e-05,-0.00048790928606952855
1984-07-01,-3.5656492782045166e-06,3.774663601953952e-06,4.858977829781743e-05,-0.004021999484393746,-2.251270364338e-05,0.00024131716145348037,-1.5538162085831982e-05,-0.0005753298561709623
1984-08-01,-3.4302570323381135e-06,3.6992807128429924e-06,5.1365970618656426e-05,-0.0037193731259321794,-2.270884994816567e-05,0.00023101897568267304,-1.639983780437484e-05,-0.0006284727229891967
1984-09-01,-3.4427690235990304e-06,3.0425151876627154e-06,3.608996640188528e-05,-0.0032144092983799055,-1.1883395408014102e-05,0.00018782368442771258,-1.98397439939828e-05,-0.0005241393713125339
1984-10-01,-4.570397696731382e-06,4.65605567303192e-06,4.308610827973128e-05,-0.0023009868527879007,-3.118774787123714e-06,0.00018987576595463906,-2.9388855877227747e-05,-0.0006247090520143199
1984-11-01,-4.860565947542902e-06,4.498832673727381e-06,2.602741169837708e-05,-0.0016465573935420252,1.2772432195820979e-05,0.00015538903426204342,-3.0010649813417595e-05,-0.0006063558127304229
1984-12-01,-4.606926494932581e-06,4.128459125122229e-06,2.0444226869526054e-05,0.0011070657819800545,2.0295516670947628e-05,0.0001589763428455626,-3.422292853899175e-05,-0.000899910325339685
1985-01-01,-5.021162228443201e-06,4.2332086494016985e-06,1.6437603022257195e-05,0.0009154760846286081,2.2058511344117244e-05,0.0001517328087174974,-3.188043602891371e-05,-0.0007331696300146481
1985-02-01,-4.700884929407999e-06,3.7228549423655466e-06,1.744906661710435e-05,0.0008460880962957162,1.6313036862162073e-05,0.00020794489046238596,-3.138023846863842e-05,-0.0008642241179283399
1985-03-01,-5.296156174818786e-06,3.933739837560582e-06,2.496318436479654e-05,0.001231172700499883,1.3227928450630446e-05,0.0002116921450578957,-3.117628479271792e-05,-0.0007962251402204856
1985-04-01,-4.268444428513467e-06,3.520790269341255e-06,3.466170635904552e-05,-0.0013355668670556042,9.81031527252136e-07,0.00019631108898465754,-2.110465083093372e-05,-0.0006003425369272009
1985-05-01,-3.974566264451026e-06,3.532033644202053e-06,4.0156760033063564e-05,-0.002918528662121389,-1.0402786886386042e-05,0.00019429467101872433,-1.8344677770850405e-05,-0.00044633243305725046
1985-06-01,-3.515994262950132e-06,3.556933713435004e-06,5.0230651364383124e-05,-0.0028373113309498876,-2.1460412036893623e-05,0.00021043238120910246,-1.3756118605261292e-05,-0.0004461724832556987
1985-07-01,-4.075967767310293e-06,3.8085507037007756e-06,5.003324777582569e-05,-0.0033185391657752916,-2.224418130936101e-05,0.0002308993771293899,-1.59776616047576e-05,-0.000541205069263621
1985-08-01,-3.749974092996678e-06,4.406775569832085e-06,5.138057024508226e-05,-0.004398880628286861,-2.4592774155150566e-05,0.0002393773002040689,-1.6445406554646142e-05,-0.0006144886356196366
1985-09-01,-3.896575532909627e-06,4.271649396558923e-06,4.314159491141403e-05,-0.003576946255634539,-1.4816013780156417e-05,0.00019532840269675944,-2.5042423617429612e-05,-0.0006079476103574659
1985-10-01,-4.2439374273491746e-06,4.021802095713047e-06,3.449412972378148e-05,-0.0025639943487476557,-2.4559399857285565e-06,0.00018747182366496418,-3.0066509138573003e-05,-0.0006783503825621059
1985-11-01,-4.691019443202259e-06,4.047558641627629e-06,2.2468384486273862e-05,-0.0009556250915920828,1.2146016420696729e-05,0.00015450009414053056,-3.151319841880435e-05,-0.0006522264811792411
1985-12-01,-4.899363299031035e-06,4.023330165015585e-06,1.5177214827715825e-05,2.8647050953622966e-05,2.0178585275841344e-05,0.00013145765933586517,-3.261470891210889e-05,-0.0008154045644914731
1986-01-01,-5.376225713068014e-06,4.276988299204722e-06,1.9099307106354573e-05,0.0019425584468990564,2.453018740717588e-05,0.00016670135210006265,-3.400011051229065e-05,-0.0007886360132639918
1986-02-01,-4.260975968055017e-06,3.756020110169294e-06,1.8722057277164956e-05,0.002022107037191745,2.0160273769371478e-05,0.00015008274658612208,-3.0380121306019175e-05,-0.000672117069674035
1986-03-01,-4.986609437941908e-06,4.068899549441908e-06,3.102489200336706e-05,-0.0006395847776730079,1.1167409996102964e-05,0.00021240261958155315,-2.8044594094690897e-05,-0.0007173647948851188
1986-04-01,-4.6977501000355915e-06,4.092626380479995e-06,3.954886272024806e-05,-0.0016063513612607494,1.9241786373770864e-06,0.00021147413917788072,-2.5975033791285804e-05,-0.0005883754662742529
1986-05-01,-4.1817731376042155e-06,3.8046091222355016e-06,4.561255186448851e-05,-0.003108957753283903,-1.1596747624155665e-05,0.000243526415033557,-1.8010991318099032e-05,-0.0005045772013545502
1986-06-01,-4.165806318480526e-06,3.438152412832346e-06,4.8320394913001814e-05,-0.002743477489275392,-1.9970643084629307e-05,0.00021211235434748232,-1.4055935066556977e-05,-0.0005056776596272055
1986-07-01,-3.948549638075011e-06,3.971198779078857e-06,5.0431150216876426e-05,-0.0035931785532739013,-2.2699779947288334e-05,0.0002305183215867146,-1.5370502358033017e-05,-0.0006008947214771373
1986-08-01,-3.3022732657662265e-06,3.3430722946570853e-06,4.605237306544145e-05,-0.0037124620575923473,-2.3823570310404258e-05,0.00022211829673324246,-1.916116488746922e-05,-0.0006032229066477157
1986-09-01,-3.664033867568803e-06,4.165634502428663e-06,4.428471196452385e-05,-0.003330043182359077,-1.4300780873911987e-05,0.0001923768422784633,-2.4914977862107242e-05,-0.000703085788700264
1986-10-01,-4.086003473638184e-06,3.905407221660327e-06,3.429246045597524e-05,-0.003132670099148527,3.156879496860451e-07,0.00017704109041005722,-2.788837151824277e-05,-0.0006788520598396038
1986-11-01,-5.076079581439832e-06,4.576113401163267e-06,3.0932733352528885e-05,-0.0014771803762414493,9.243974026113782e-06,0.00018712196379055968,-3.410810738765331e-05,-0.0008371935715937677
1986-12-01,-5.534502074848116e-06,4.537747196275648e-06,1.5780804341241e-05,-0.0008552457984478679,1.9233417073597332e-05,0.0001680929358371941,-3.616741594853235e-05,-0.0008477969458908774
1987-01-01,-5.44521325661465e-06,4.382231415239431e-06,1.2943282630747818e-05,0.0012298158253543079,2.3551572147490723e-05,0.00013856758869223995,-3.4025488480182594e-05,-0.0007893661556105751
1987-02-01,-5.190946496690767e-06,4.213486284662884e-06,2.0829859705208647e-05,0.002980409044539556,2.0235596041727278e-05,0.0001641276298869343,-3.0833918286037496e-05,-0.0007575762841346053
1987-03-01,-4.5366081747313165e-06,3.5163976425698703e-06,2.503903324097456e-05,-0.0009524795132165309,9.221337157734005e-06,0.00016069030834842124,-2.540989626549561e-05,-0.0005974233620994104
1987-04-01,-4.711222397994058e-06,4.3048277475431495e-06,4.013655284996007e-05,-0.0023029244403005578,3.131097823175618e-06,0.0002185912535423995,-2.4033037784085558e-05,-0.0005723716337039757
1987-05-01,-4.176119929898069e-06,4.074333433722737e-06,4.367673563003754e-05,-0.0031623203540220857,-7.766661318393225e-06,0.00020100935671507614,-1.7617409018763036e-05,-0.00048687040058818337
1987-06-01,-3.9374377594446636e-06,4.077535084632939e-06,4.9166916798013953e-05,-0.0039442624256480485,-2.1123990466419074e-05,0.00022923879896552535,-1.6049042632188542e-05,-0.0005349144582093384
1987-07-01,-3.8034971565735056e-06,3.919989572803588e-06,4.838449043387807e-05,-0.003857438059640117,-2.4075999265603188e-05,0.0002331110863451613,-1.8097370832875956e-05,-0.0005516543751582503
1987-08-01,-3.976256482544017e-06,4.342179381341845e-06,5.388710782367003e-05,-0.004322101449361071,-2.302801502602441e-05,0.00021087134882691316,-1.7940610734840038e-05,-0.0006222214627390107
1987-09-01,-3.4718967358630426e-06,4.1505107276311115e-06,4.877094516948583e-05,-0.004202056516078301,-1.631175837246701e-05,0.0002058317477349192,-2.3770653672144863e-05,-0.0006416361429728568
1987-10-01,-3.759733412032645e-06,4.297197271598242e-06,3.7148087447677115e-05,-0.0036110497603658587,-3.1844123701115938e-06,0.00015720868304924807,-2.827077622988439e-05,-0.0006344273667006444
1987-11-01,-4.597996064766724e-06,4.112012102924042e-06,2.6047150715355394e-05,-0.0023311204131459817,8.319778641764839e-06,0.0001547576857774402,-3.2007558862521744e-05,-0.000787595308793243
1987-12-01,-5.398734422718261e-06,4.27736022297949e-06,1.9054367631262544e-05,0.0001706358830233512,2.2249332167640595e-05,0.0001610736262591672,-3.458010448074868e-05,-0.0008270463998390672
1988-01-01,-5.474831575341222e-06,4.541332439958311e-06,1.8335313292422532e-05,0.00061968694353709,2.2557634240781355e-05,0.00019180210983904544,-3.434479674141268e-05,-0.0009105632974145313
1988-02-01,-4.875540271691497e-06,3.77946009846847e-06,2.129349401211137e-05,0.0019238585082348436,1.787780222782333e-05,0.00018670364170247922,-3.287223897929293e-05,-0.0007157078168044488
1988-03-01,-5.152818816340394e-06,3.7720487133909227e-06,2.6383670464398523e-05,5.5476357374573126e-05,1.263241990402873e-05,0.00022364204141922528,-2.8073029599827452e-05,-0.0007396961639945706
1988-04-01,-4.418480830031186e-06,3.936275982612416e-06,3.232198203656227e-05,-0.0015253027413564268,1.6936377765627445e-06,0.00018205004153060145,-2.275575160014893e-05,-0.0005551616292602073
1988-05-01,-4.483334194757731e-06,4.215170461946289e-06,4.550344530172402e-05,-0.0027486223189043812,-1.0939623669920756e-05,0.00022628612441621954,-1.73902765127014e-05,-0.0005084539225208573
1988-06-01,-3.7306255774928718e-06,4.155246873360493e-06,4.85960776668584e-05,-0.0036357825592858717,-2.027477291578959e-05,0.00019894685010513058,-1.4761916533102061e-05,-0.0004388045150941859
