,mgv850GLB_cluster1,mgv850GLB_cluster2,mgv850GLB_cluster3,mgv850GLB_cluster4,mgv850GLB_cluster5,mgv850GLB_cluster6,mgv850GLB_cluster7,mgv850GLB_cluster8
2003-10-01,0.27245077,-0.22525796,-0.19257507,-0.41205722,0.0643795,0.47601408,-0.14157858,0.12453284
2003-11-01,0.27949458,0.401069,-0.15397553,-0.41938266,0.022821616,0.5849099,-0.09720321,0.10199294
2003-12-01,0.10706444,0.5726539,-0.22258134,-0.4068448,0.013946533,0.58716387,-0.08156619,0.11678477
2004-01-01,-0.0662529,0.35923794,-0.23041287,-0.43309766,0.022697747,0.41309905,-0.008097577,0.13974454
2004-02-01,0.021102786,0.3996031,-0.21630344,-0.44266748,0.070669755,0.47763428,-0.035948347,0.16906758
2004-03-01,0.09005485,0.17986435,-0.16575491,-0.44966087,0.09459442,0.64903295,-0.0336172,0.15569432
2004-04-01,0.40536958,-0.0063798903,-0.12219979,-0.3726112,-0.0063799145,0.39727196,-0.20759241,0.064780615
2004-05-01,0.17029448,-0.5916139,-0.10821307,-0.41776133,0.0002453804,0.36659938,-0.33126447,0.06674366
2004-06-01,0.5297778,-1.1585668,-0.014477491,-0.032022238,0.15360856,0.5127238,-0.37322465,0.09704822
2004-07-01,0.32635686,-0.8836174,0.029691111,-0.11581989,0.09263136,0.563027,-0.35813373,0.06404446
2004-08-01,0.25077945,-1.5267613,0.031040717,-0.26243508,0.03300376,0.52536094,-0.31470126,0.02772807
2004-09-01,0.23225324,-0.7931944,0.10085163,-0.46965942,0.06343102,0.29776996,-0.2700419,0.12870237
2004-10-01,0.26672927,0.031163406,-0.08907334,-0.45665425,0.016195154,0.6578668,-0.20194864,0.074473165
2004-11-01,0.092017904,0.5723514,-0.1571666,-0.25311062,0.0072387457,0.67872417,-0.1350823,0.09030025
2004-12-01,0.16796336,0.42585889,-0.23936927,-0.42769927,0.03680717,0.48413688,-0.0004907608,0.12624857
2005-01-01,0.0065956833,0.42602596,-0.18952435,-0.42710286,0.030555416,0.35670426,-0.06824492,0.13797049
2005-02-01,-0.08762809,0.39385527,-0.13447075,-0.56238127,-0.012652898,0.5040971,-0.1129339,0.1508926
2005-03-01,0.13110562,0.30541956,-0.2712298,-0.5154039,0.036208846,0.40125856,-0.08049401,0.1000118
2005-04-01,0.16758367,0.15910354,-0.10929954,-0.28711328,0.036343455,0.37716424,-0.20190804,0.07578282
2005-05-01,0.62026155,-0.30057377,-0.060976245,-0.3058234,-0.044688962,0.18965892,-0.3016506,0.06918715
2005-06-01,0.49561697,-1.0671513,-0.08830111,0.032574512,0.036478065,0.35347375,-0.26301888,0.13070181
2005-07-01,0.3159188,-1.1080713,0.08453218,-0.31484196,0.07739811,0.48148337,-0.35912713,0.12733667
2005-08-01,0.35576195,-0.7379066,-0.09839652,-0.40273923,0.025978828,0.37554902,-0.29640102,0.1254522
2005-09-01,0.11387614,-1.1371461,-0.037554882,-0.417142,-0.052496098,0.14887354,-0.28253666,0.021671474
2005-10-01,0.06716808,-0.311073,-0.048727155,-0.28980535,0.020998443,0.5273838,-0.23502097,0.057880305
2005-11-01,0.31713027,0.39183623,-0.24228966,-0.35710803,0.041593064,0.34001318,-0.08130163,0.1183181
2005-12-01,0.017902505,0.64650965,-0.30151603,-0.41633445,-0.0,0.5867448,-0.012652898,0.13473997
2006-01-01,0.115908526,0.44890326,-0.29074043,-0.56972206,0.004264188,0.48094934,-0.04755222,0.14020151
2006-02-01,0.033984333,0.28066146,-0.28440878,-0.44089174,0.0033596635,0.6512586,-0.033984326,0.12637517
2006-03-01,0.19654055,0.23117097,-0.16552822,-0.5013658,0.043417253,0.5489179,-0.034371983,0.12430771
2006-04-01,0.2197998,-0.07727234,-0.13748793,-0.26916105,-0.016539883,0.3490177,-0.22936192,0.12249865
2006-05-01,0.2818244,-0.6073245,-0.11965586,-0.08244108,-0.019253468,0.18439408,-0.2134681,0.13929698
2006-06-01,0.49542174,-0.9149925,0.057760455,-0.11849288,0.07869375,0.40626135,-0.38261443,0.12624595
2006-07-01,0.48702258,-1.1238086,-0.06228305,-0.3536696,0.09872253,0.55098546,-0.31865156,0.09239085
2006-08-01,0.3543157,-0.7219409,-0.0740419,-0.36219802,0.034630418,0.57915497,-0.2753635,0.089677274
2006-09-01,0.247194,-0.86136705,-0.105054215,-0.3837774,0.05776043,0.16862945,-0.2630878,0.10854311
2006-10-01,0.33919722,-0.08153655,-0.15609534,-0.043675672,0.030237008,0.39333954,-0.17353974,0.12559989
2006-11-01,0.19602367,0.5325073,-0.2654137,-0.30017334,0.039023835,0.46117896,-0.0401868,0.10544187
2006-12-01,0.3242079,0.53483325,-0.22794051,-0.40328932,0.0062024654,0.6939005,0.11823444,0.1213357
2007-01-01,-0.015726376,0.48467985,-0.1699158,-0.37636882,0.024476388,0.6223151,0.059476443,0.11658802
2007-02-01,0.12013532,0.35248366,-0.30092952,-0.4247304,-0.0017736554,0.30518627,0.04315886,0.10653733
2007-03-01,0.038074385,0.34456134,-0.1832773,-0.5079738,0.030625049,0.597957,-0.11623329,0.11043936
2007-04-01,0.25505108,0.44861555,-0.19297327,-0.21094628,0.023412192,0.4060479,-0.18008474,0.08277039
2007-05-01,0.17086177,-0.43915606,-0.047770333,-0.3781425,0.020574355,0.18339558,-0.27858153,0.034763567
2007-06-01,0.48929128,-1.4522657,-0.11233125,0.09790556,0.03334465,0.32682484,-0.33935863,-0.005320954
2007-07-01,0.4618588,-1.345492,0.0871454,-0.22608142,0.035118293,0.6592071,-0.34952754,0.07886837
2007-08-01,0.3128721,-1.1662349,-0.08300689,-0.25386864,-0.004256773,0.41385198,-0.32457823,0.03689195
2007-09-01,0.19581111,-0.99324477,-0.040084504,-0.28165585,-0.030979779,0.08371635,-0.2926525,0.056875087
2007-10-01,0.32599714,-0.114223145,-0.21153751,-0.58802456,-0.021875033,0.3557945,-0.20290573,0.084898785
2007-11-01,0.074375115,0.3942236,-0.15347998,-0.31027076,0.06538861,0.6929065,-0.074256875,0.09400352
2007-12-01,0.14721307,0.6305922,-0.27077743,-0.5322137,0.026959503,0.63946044,-0.008986503,0.1023988
2008-01-01,0.009643486,0.52501667,-0.23776726,-0.57655394,0.04932406,0.52659756,0.014070007,0.13548307
2008-02-01,0.021658322,0.37973198,-0.32977563,-0.4005999,0.0362026,0.4537181,-0.060706533,0.13326982
2008-03-01,0.14401993,0.11777701,-0.2526277,-0.32550716,0.022764955,0.5599545,-0.12615576,0.12726238
2008-04-01,0.18765275,-0.26448447,-0.18559758,-0.45419234,0.065607324,0.4613064,-0.23144367,0.07936114
2008-05-01,0.38652986,-0.33420214,-0.13817063,-0.19650578,0.08426194,0.34337133,-0.19460872,0.08094205
2008-06-01,0.44533938,-1.2331015,0.0014228091,-0.2383996,0.0360445,0.42115155,-0.34779784,0.07841261
2008-07-01,0.4899207,-1.09335,-0.043949,-0.39348584,0.04521372,0.5990027,-0.33530873,0.095644414
2008-08-01,0.52881086,-1.0263197,0.04363282,-0.3501692,0.037625395,0.457038,-0.23365691,0.09153407
2008-09-01,0.14370374,-0.66318727,-0.0722471,-0.24092905,-0.048059337,0.50304216,-0.30100325,0.0848943
2008-10-01,0.1444942,0.044581365,-0.13579926,-0.42099348,-0.0037941574,0.21863838,-0.2401386,0.10939823
2008-11-01,0.20267129,0.35680896,-0.21642514,-0.432376,-0.003003709,0.60184836,-0.04964024,0.13232127
2008-12-01,-0.038257763,0.55916417,-0.3176027,-0.35269865,0.037625406,0.5722856,-0.031459898,0.15429577
2009-01-01,0.0014497519,0.28467694,-0.27215642,-0.4437534,0.028072309,0.5978216,-0.020032834,0.12929077
2009-02-01,0.073805116,0.20480926,-0.27070668,-0.47248468,0.07565026,0.6257621,-0.14932361,0.1468195
2009-03-01,0.09199282,0.39907494,-0.12204206,-0.53693235,0.053376935,0.48250103,-0.15934002,0.122437455
2009-04-01,0.1775277,0.15591335,-0.21008103,-0.5980851,-0.027676916,0.5726487,-0.24447949,0.1443154
2009-05-01,0.47472516,-0.36797133,-0.0848759,-0.3621723,-0.013838435,0.32329288,-0.21390311,0.071959995
2009-06-01,0.3679713,-0.7155144,-0.00039539338,-0.4282016,0.110707715,0.42675185,-0.33713132,0.053376913
2009-07-01,0.25818616,-1.4697765,-0.10161386,-0.47222108,0.103195384,0.7297483,-0.41805333,0.07314615
2009-08-01,0.5532749,-1.0287908,-0.110707685,-0.35703236,0.08237181,0.31815284,-0.26385334,0.08237181
2009-09-01,0.10174565,-0.82477236,-0.10846718,-0.16592975,0.03848412,0.3815462,-0.27439696,0.01818769
2009-10-01,0.4090913,-0.023723077,-0.22457847,-0.3653354,0.017924095,0.51215494,-0.20546822,0.082239985
2009-11-01,0.32869643,0.16645697,-0.21719798,-0.5020067,0.042042565,0.65871084,-0.039802052,0.122569226
2009-12-01,0.22365591,0.67294466,-0.31723028,-0.37429747,0.028204108,0.40316057,0.039274883,0.11413436
2010-01-01,0.03940929,0.39261845,-0.22184482,-0.3680881,-0.0052277623,0.3402067,0.0135385515,0.12774508
2010-02-01,0.1678246,0.5082994,-0.23632169,-0.52384865,0.08337612,0.39168006,-0.04141997,0.117557645
2010-03-01,0.07613768,0.21862772,-0.24141541,-0.42948085,0.044234917,0.40025893,-0.024128135,0.13109621
2010-04-01,0.11487673,0.19101438,-0.10482335,-0.49958643,0.05026696,0.7076246,-0.19557194,0.076941945
2010-05-01,0.24074519,-0.14342837,-0.047854137,-0.37291375,0.0111257555,0.55668974,-0.21353403,0.07050778
2010-06-01,0.4900693,-1.2763784,0.07855049,-0.12224922,0.02184937,0.39905253,-0.3192957,0.028283536
2010-07-01,0.44489607,-1.1216902,0.07640576,-0.4336362,0.06434171,0.27130753,-0.38779277,0.076003626
2010-08-01,0.39717597,-0.77196634,-0.035924118,-0.15133703,0.018364191,0.19289103,-0.364737,0.11219583
2010-09-01,0.12010451,-0.44476193,-0.08592298,-0.33202997,0.0054958523,0.22693852,-0.3101806,0.07251845
2010-10-01,0.23913662,-0.3619221,-0.23752812,-0.21581277,0.01595138,0.37760538,-0.20683174,0.06112461
2010-11-01,0.18377598,0.21876183,-0.24999431,-0.26004767,0.041419964,0.8053435,-0.08753151,0.09530614
2010-12-01,0.15576051,0.5651346,-0.30642733,-0.24141541,0.001206407,0.54020214,-0.0032170862,0.118093826
2011-01-01,0.09839849,0.6008996,-0.27103943,-0.44204265,0.021426583,0.60635865,-0.007506132,0.12705827
2011-02-01,0.119552135,0.3538798,-0.21740475,-0.59284765,-0.0013647557,0.47343192,-0.09648788,0.13838568
2011-03-01,0.1493037,0.31020778,-0.20580435,-0.48148394,0.045992088,0.37721705,-0.059366606,0.09239359
2011-04-01,0.18724374,0.07901897,-0.27376896,-0.16486187,0.077517845,0.48707944,-0.22013426,0.11764149
2011-05-01,0.28182095,-0.13906808,-0.12883243,-0.15544507,0.031252813,0.18724385,-0.2650345,0.07451539
2011-06-01,0.39413992,-1.2477913,0.025384378,-0.114639044,0.014056921,0.41133586,-0.36793673,0.033982277
2011-07-01,0.46497044,-0.8783535,0.036029436,-0.27035707,-0.02975154,0.27349597,-0.39386696,0.033982325
2011-08-01,0.41242757,-1.1182766,-0.13947749,-0.30392995,-0.09293947,0.29041892,-0.3445995,0.06509857
2011-09-01,0.37544283,-0.69383913,-0.16213235,-0.24988583,-0.0185606,0.24319851,-0.30106395,0.12228165
2011-10-01,0.104130484,-0.21726827,-0.20689616,-0.48175687,0.012419224,0.28673407,-0.16254179,0.05090518
2011-11-01,0.22736743,0.35415274,-0.23364528,-0.38090187,0.027567958,0.61509305,-0.0874805,0.098534964
2011-12-01,0.034528207,0.52761257,-0.24005958,-0.4601938,0.0013647557,0.6090881,-0.019515943,0.1322443
2012-01-01,0.094633706,0.5439154,-0.28142104,-0.5360836,0.01749092,0.4342708,-0.035242897,0.14984758
2012-02-01,0.14932546,0.47277695,-0.22424927,-0.5424795,0.0033937574,0.77782375,-0.1481507,0.13418408
2012-03-01,0.08849883,0.3740968,-0.14841175,-0.46520624,0.051689576,0.5616673,-0.07662066,0.120870076
2012-04-01,0.18665683,0.30491632,-0.1708628,-0.29917303,-0.06904997,0.48909315,-0.18939793,0.072704785
2012-05-01,0.42095685,0.07531538,-0.0263669,-0.29277712,-0.054691743,0.25831738,-0.24187069,0.10129069
2012-06-01,0.46142092,-0.92897666,0.05377804,-0.1647279,0.000652647,0.5068451,-0.32005772,0.04633789
2012-07-01,0.29199392,-0.82846916,0.07414062,-0.36717877,0.0110949995,0.6275846,-0.3722694,0.09868011
2012-08-01,0.23077574,-0.99202234,-0.08158078,-0.025975322,0.008223343,0.39563417,-0.27659148,0.06356774
2012-09-01,0.15715721,-1.0279179,-0.12713549,-0.589209,-0.0053516985,0.38323388,-0.25557628,0.08549666
2012-10-01,0.13731678,-0.043466233,-0.20819417,-0.40451017,0.06395934,0.4644231,-0.16733849,0.03380708
2012-11-01,0.05064535,0.37514108,-0.17960826,-0.30452472,0.040072482,0.37109464,-0.09815799,0.09006518
2012-12-01,0.4437994,0.45358914,-0.2961709,-0.39289302,0.015532983,0.49144262,-0.012530813,0.090848364
2013-01-01,-0.011311245,0.41307488,-0.23381321,-0.3884478,0.0041522025,0.43312007,0.0657197,0.12871897
2013-02-01,0.17711386,0.3237304,-0.3185759,-0.54709136,0.009163523,0.483949,-0.02963829,0.13115303
2013-03-01,0.0894876,0.0671515,-0.3340393,-0.55124366,0.05455165,0.40247947,-0.10251701,0.12327812
2013-04-01,0.14647332,0.19114551,-0.19715908,-0.55940497,-0.022479272,0.5191713,-0.11382823,0.0860513
2013-05-01,0.42452917,-0.4375586,-0.12528265,-0.15535049,0.009736252,0.40978163,-0.1985909,0.019329334
2013-06-01,0.48480812,-1.2509652,-0.056985714,-0.2648833,0.05770161,0.30583286,-0.31513956,0.08046725
2013-07-01,0.25758114,-0.9361119,0.09521482,-0.3532255,0.019472515,0.63299954,-0.33790523,0.071446896
2013-08-01,0.45774707,-0.86094236,-0.06758104,-0.27075368,0.0057272194,0.42925414,-0.24512446,0.10409198
2013-09-01,0.1984477,-0.9295257,-0.022622466,-0.1983045,0.02204976,0.3268803,-0.21219304,0.06686516
2013-10-01,0.12385087,-0.21978156,-0.20431809,-0.36024132,0.025629258,0.5927659,-0.21963839,0.11654866
2013-11-01,0.16480036,0.3401961,-0.15907316,-0.4003318,0.020617938,0.6201134,-0.11669183,0.10953283
2013-12-01,-0.029208755,0.6488926,-0.25357205,-0.41651115,0.031642843,0.38830462,0.037656356,0.13330074
2014-01-01,0.022044087,0.46002203,-0.3256454,-0.42886987,-0.002112031,0.51929027,-0.063096285,0.14348462
2014-02-01,0.12487255,0.4457659,-0.24010906,-0.6238347,0.051744223,0.52021426,0.008976042,0.1355646
2014-03-01,0.12421255,0.08157635,-0.21885696,-0.59466255,0.0454082,0.62132674,-0.10982448,0.09636042
2014-04-01,0.10124445,-0.0683763,-0.27073318,-0.698415,0.050292205,0.52417433,-0.15932469,0.11101248
2014-05-01,0.43296188,-0.1378086,-0.12856857,-0.5526864,0.04923625,0.36775357,-0.32564542,0.0927964
2014-06-01,0.5071462,-1.1848371,-0.022176098,-0.39032573,-0.0191401,0.33448943,-0.32577744,0.060060263
2014-07-01,0.37818164,-1.4240222,0.04448421,-0.34280547,0.004488039,0.4804821,-0.3631336,0.0913444
2014-08-01,0.33237743,-1.0075604,-0.024816107,-0.2981893,-0.016104078,0.3685456,-0.28261322,0.069300316
2014-09-01,0.32934144,-0.8441437,0.046200205,-0.37052563,0.025872111,0.2764092,-0.29066527,0.036960173
2014-10-01,0.1630207,-0.1624927,-0.18902482,-0.46913004,0.028380107,0.32010138,-0.18981683,0.12870057
2014-11-01,0.07840834,0.38874167,-0.17688078,-0.54437035,0.02310009,0.54819834,-0.12804057,0.08738439
2014-12-01,0.11484049,0.67109096,-0.26281315,-0.45210195,0.009372043,0.6345268,0.011880052,0.10573246
2015-01-01,-0.121638104,0.5343796,-0.16361183,-0.37062508,0.041402627,0.3730521,0.0552511,0.14362435
2015-02-01,-0.07509582,0.5482281,-0.2584096,-0.5195318,0.07109833,0.531096,-0.044258,0.12820542
2015-03-01,0.10193615,0.32265505,-0.22471642,-0.5063971,0.055536628,0.5726414,-0.20744152,0.10493429
2015-04-01,0.19116601,-0.09122858,-0.19858992,-0.35934636,0.0031409026,0.4627102,-0.15661624,0.111501575
2015-05-01,0.41830945,-0.07224045,-0.16332626,-0.3022393,0.048826553,0.45614296,-0.21743524,0.04225924
2015-06-01,0.54751426,-1.2957599,-0.017560434,-0.2304271,0.007852221,0.59105843,-0.25412655,0.11792614
2015-07-01,0.55579484,-0.8458989,-0.08094931,-0.13163188,0.0760952,0.36348668,-0.2508429,0.085375115
2015-08-01,0.45157433,-0.70984113,-0.15119104,-0.37533638,0.06210394,0.5587929,-0.20472892,0.06667254
2015-09-01,0.1747477,-0.6781467,-0.075238585,-0.5929144,-0.005996251,0.3229406,-0.2070132,0.005139637
2015-10-01,0.11721232,-0.14091174,-0.15076275,-0.25940895,0.04582846,0.34164315,-0.14191112,0.01698935
2015-11-01,0.14633693,0.3686263,-0.20772707,-0.43301454,0.020701338,0.39660877,-0.056393266,0.02398498
2015-12-01,0.1399124,0.5582218,-0.27097318,-0.34806773,0.0112786535,0.4317296,0.058534764,0.049683165
2016-01-01,0.07473917,0.56041753,-0.2541384,-0.29845166,0.0046711983,0.09418149,0.058705598,0.10832131
2016-02-01,0.07764288,0.6410904,-0.22409126,-0.39452687,0.06173556,0.5341578,-0.106806315,0.12586984
2016-03-01,0.03901081,0.3904869,-0.24845724,-0.39919809,0.06766926,0.4690135,-0.10604882,0.13142478
2016-04-01,0.25237095,0.0034087182,-0.11400249,-0.34137622,0.026385952,0.5318854,-0.20641646,0.11501248
2016-05-01,0.11640121,-0.46295363,-0.09468645,-0.31360155,0.034970842,0.4581562,-0.30198663,0.027900934
2016-06-01,0.15288706,-1.1881256,-0.05251942,-0.21474889,0.074360415,0.36915094,-0.3897294,0.025628459
2016-07-01,0.30198663,-0.968958,-0.1078163,-0.38316447,0.042924546,0.3960418,-0.3868257,0.06388179
2016-08-01,0.4369464,-0.79221,-0.064639285,-0.38354325,0.0839553,0.2708032,-0.34188122,0.10794256
2016-09-01,0.23734736,-0.92085725,-0.05251943,-0.19947278,0.036990833,0.20666894,-0.27383322,0.120062426
2016-10-01,0.10188262,-0.18710046,-0.17485431,-0.4156104,0.061735563,0.32004017,-0.14670087,0.06413429
2016-11-01,0.15831575,0.28923553,-0.18571167,-0.38013452,0.022472251,0.5142106,-0.108573794,0.07019422
2016-12-01,0.15781075,0.66267884,-0.21740007,-0.360566,-0.012119865,0.6848987,-0.06956298,0.10541759
2017-01-01,0.0008176804,0.5972399,-0.2884806,-0.48816022,0.0124288555,0.4598682,-0.061817266,0.11398582
2017-02-01,0.11774721,0.33214515,-0.24121818,-0.46706384,0.027801419,0.66968715,-0.08961868,0.12674174
2017-03-01,0.10417356,0.6947084,-0.20916481,-0.40737256,0.031726312,0.5835028,-0.17809263,0.14718398
2017-04-01,0.15290777,-0.12886778,-0.19869837,-0.22404675,0.060181905,0.30859575,-0.26787487,0.096814394
2017-05-01,0.26607594,-0.24874091,-0.09648728,-0.13639052,0.02485776,0.06394329,-0.33459824,-0.015372562
2017-06-01,0.45218197,-1.2137773,-0.015699625,-0.18021865,0.04971547,0.5139992,-0.33132753,0.08356776
2017-07-01,0.37139425,-0.48358113,0.035814762,-0.33001918,-0.016517306,0.4790021,-0.39968634,0.1527443
2017-08-01,0.51007426,-0.9835162,-0.11921902,-0.5215219,0.0035978318,0.4080267,-0.32380477,0.08324075
2017-09-01,0.19984317,-0.5910255,-0.10008512,-0.41309637,-0.0119382385,0.17645726,-0.29796582,0.08275008
2017-10-01,0.3260943,-0.2909337,-0.19771719,-0.4382812,0.04006672,0.38529497,-0.20017023,0.06263499
2017-11-01,0.08896456,0.4448228,-0.14244142,-0.35798416,0.033198167,0.5730363,-0.086675026,0.09043636
2017-12-01,0.11267753,0.4647743,-0.23189655,-0.38823867,0.030908633,0.6324005,-0.05380392,0.087983325
2018-01-01,0.04390093,0.5582463,-0.21774319,-0.51529396,0.021272976,0.52586263,0.014362645,0.12343748
2018-02-01,-0.041868486,0.33996123,-0.33399934,-0.4925305,0.08360146,0.40879354,-0.14484595,0.12655392
2018-03-01,0.19796067,0.07492967,-0.19105032,-0.34592304,0.03360318,0.3639441,0.034958135,0.12276
2018-04-01,0.30486757,0.016801596,-0.15758266,-0.286169,0.031977218,0.3707189,-0.16611895,0.14172953
2018-05-01,0.23928717,-0.30662903,-0.049185276,-0.5528265,0.10636488,0.22763447,-0.2130008,0.10433245
2018-06-01,0.4470036,-1.107008,-0.017072588,-0.33535433,0.051217746,0.45784336,-0.28711748,0.059347548
2018-07-01,0.21462676,-1.1969779,0.034145158,-0.19714767,0.077368595,0.5254562,-0.33481234,0.002167952
2018-08-01,0.37573233,-1.2586287,-0.09308623,-0.3853526,0.06991629,0.4311505,-0.23020887,0.08075602
2018-09-01,0.4025607,-0.24091312,-0.08454993,-0.32532755,0.025337886,0.39863127,-0.21096835,0.12479246
2018-10-01,0.22085962,-0.065851405,-0.046746362,-0.30500308,-0.01720808,0.48060673,-0.17722967,0.092137754
2018-11-01,0.20988438,0.4749159,-0.22709246,-0.36218268,0.049591787,0.44578415,-0.05812808,0.10297749
2018-12-01,0.12696038,0.5152939,-0.30242863,-0.34118065,0.019918013,0.54130924,0.02262795,0.08292398
2019-01-01,0.12970424,0.60474217,-0.25836962,-0.41493472,0.032351874,0.6054842,-0.016472768,0.10699856
2019-02-01,0.02270565,0.27499074,-0.26326692,-0.59005034,0.06321967,0.48498097,-0.10521774,0.1240649
2019-03-01,0.09200988,0.3934164,-0.11145065,-0.5507235,0.029680585,0.4478802,-0.08429291,0.12243247
2019-04-01,0.109372996,0.25124624,-0.257776,-0.38881585,0.04986341,0.5434517,-0.17066343,0.12495532
2019-05-01,0.2925023,-0.14113124,-0.1449897,-0.447435,0.03472631,0.5658606,-0.2810753,0.067671776
2019-06-01,0.5057574,-1.080819,-0.062774464,-0.33850724,-0.0344295,0.50679624,-0.28404334,0.08533172
2019-07-01,0.4958144,-1.1465616,-0.025080085,-0.034874726,-0.0053425073,0.6851766,-0.2767716,0.09171307
2019-08-01,0.33405513,-1.3764378,-0.14484131,-0.27499074,0.010685015,0.3172856,-0.3206989,0.1424669
2019-09-01,0.123916484,-1.1522008,-0.06678133,-0.5306891,-0.053721882,0.6290803,-0.26875782,0.018401956
2019-10-01,0.24352932,-0.04526291,-0.21073222,-0.34162372,0.07256906,0.57075787,-0.17036664,0.0942359
2019-11-01,0.21533272,0.18936224,-0.25614357,-0.46643057,0.028938627,0.6614321,-0.06811695,0.10625653
2019-12-01,-0.033390664,0.60667145,-0.27039024,-0.28300452,0.019440794,0.503383,0.045708083,0.11219265
2020-01-01,-0.05196805,0.40781713,-0.32464308,-0.43575153,-0.008430654,0.53679353,0.09097556,0.12281072
2020-02-01,0.11601587,0.5882583,-0.28299314,-0.422791,0.025921118,0.6007155,-0.036113404,0.15477172
2020-03-01,0.04102079,0.13551962,-0.23870078,-0.5191773,0.030954337,0.603358,-0.026172781,0.13501629
2020-04-01,0.13451298,0.34049776,-0.24587312,-0.3378553,0.048570633,0.51640904,-0.18962678,0.11488338
2020-05-01,0.3640281,-0.64312047,-0.14093032,-0.12281071,0.09764459,0.38567096,-0.26298606,0.07889583
2020-06-01,0.49438867,-1.2795719,0.00830481,-0.32539806,0.011828065,0.5064684,-0.35471663,0.02415948
2020-07-01,0.44279805,-1.0632689,-0.03800086,-0.5271047,0.02541778,0.43361244,-0.39498243,0.09575713
2020-08-01,0.34829926,-1.3618652,-0.078266665,-0.4766465,0.032212637,0.31394744,-0.26814514,0.059392072
2020-09-01,0.25631705,-0.775746,0.009563124,-0.5033226,-0.015225518,0.18144782,-0.23480001,0.083174065
2020-10-01,0.19327588,-0.22171363,-0.18987845,-0.48205727,0.042782426,0.37900192,-0.226621,0.117400005
2020-11-01,0.12067161,0.52207136,-0.21982618,-0.4100821,0.025291968,0.6988634,-0.02516613,0.09575713
2020-12-01,0.045173205,0.53540945,-0.27544332,-0.42291683,0.016357983,0.6937044,0.022020364,0.11073099
2021-01-01,-0.022848416,0.5202745,-0.31187367,-0.26428494,0.035218574,0.4796714,-0.012370157,0.122537374
2021-02-01,0.050935984,0.51270694,-0.30008563,-0.36877644,0.056466173,0.56669915,0.04118538,0.10638342
2021-03-01,0.040166665,0.31274685,-0.23168592,-0.40399504,0.07465756,0.66187656,-0.13490757,0.12617567
2021-04-01,0.09139369,-0.17361888,-0.15848365,-0.40734226,0.029397298,0.23808928,-0.2238272,0.14829645
2021-05-01,0.32366174,-0.4655548,-0.12108211,-0.29440993,-0.02575903,0.42466044,-0.12981395,0.0635972
2021-06-01,0.42553368,-1.1478058,-0.04307728,-0.055010892,0.070728205,0.45929694,-0.20156093,0.05180917
2021-07-01,0.2989214,-0.6508162,0.027796458,-0.13287011,0.08528137,0.34316292,-0.3610633,0.061850835
2021-08-01,0.40632352,-0.9802992,-0.09590516,-0.40297633,0.018919086,0.3072167,-0.27068833,0.089065194
2021-09-01,0.19734052,-1.0743124,-0.11977229,-0.31332904,0.0023284913,0.12180972,-0.24885862,0.07975118
2021-10-01,0.07611291,-0.29586524,-0.23386888,-0.3997746,0.028669666,0.1615398,-0.16721554,0.041330863
2021-11-01,0.022266317,0.38478488,-0.204326,-0.2073822,0.022266293,0.57674074,-0.08528135,0.08717327
2021-12-01,-0.02605009,0.45405778,-0.3059069,-0.13505311,0.09444983,0.5537468,-0.053264476,0.14174752
2022-01-01,0.11145304,0.63612586,-0.25217527,-0.30330053,-0.010864114,0.48275018,0.096115455,0.14276725
2022-02-01,0.025179183,0.3733421,-0.22635703,-0.3449676,0.020705735,0.46639004,0.08154477,0.1284522
2022-03-01,0.15682669,0.34138882,-0.23619866,-0.51534253,0.0564934,0.57822657,-0.13215877,0.1179715
2022-04-01,0.3280963,0.015848827,-0.19938847,-0.30572897,0.04077239,0.5814219,-0.19798252,0.09931078
2022-05-01,0.31045803,-0.81225234,-0.12155028,-0.15209761,0.017254781,0.27850476,-0.20718506,0.057515908
2022-06-01,0.40976888,-1.1122297,0.0067740916,-0.09304794,0.0138038155,0.47546476,-0.33819354,0.03719362
2022-07-01,0.51201934,-1.1365142,-0.057643723,-0.28182793,0.13088062,0.38573998,-0.32106656,0.027735448
2022-08-01,0.37589842,-0.6097964,0.005751586,-0.32311153,-0.06492905,0.3343591,-0.30815738,0.07234223
2022-09-01,0.18059993,-0.8757755,-0.08576262,-0.20411754,-0.016871333,0.24092774,-0.2884742,-0.009713793
2022-10-01,0.18341182,-0.17906618,-0.15478167,-0.39136377,-0.017382573,0.58972967,-0.1978547,0.07668786
2022-11-01,0.06377874,0.346757,-0.11707683,-0.32004404,0.022239482,0.43686524,0.0005112529,0.10851332
2022-12-01,0.06927471,0.508185,-0.25268653,-0.37602618,-0.016360069,0.79461414,0.033870477,0.12346747
