,ssta30GLB_cluster1,ssta30GLB_cluster2,ssta30GLB_cluster3,ssta30GLB_cluster4,ssta30GLB_cluster5,ssta30GLB_cluster6,ssta30GLB_cluster7,ssta30GLB_cluster8
2004-09-01,-5.952118,2.650116,2.6169128,-1.8371887,-1.9826355,-0.08493042,-13.269592,-9.33786
2004-10-01,-5.7607727,2.5772705,1.7731018,-5.461853,-1.5487366,-1.5421753,-12.88504,-8.792236
2004-11-01,-4.933899,2.5144348,0.54629517,-8.424316,-0.8295288,-3.1665344,-12.254395,-6.892975
2004-12-01,-3.7398987,2.433258,-0.5287781,-11.034729,-0.17248535,-5.2631836,-11.777008,-4.9280396
2005-01-01,-2.5433655,2.4343567,-1.8595581,-12.378174,0.63061523,-6.580597,-9.209473,-4.4926453
2005-02-01,-1.5039673,2.1818542,-2.7059326,-13.308685,1.3704834,-7.4899597,-7.8863525,-4.119049
2005-03-01,-1.9039001,2.176178,-2.803131,-14.1362915,1.5717773,-7.8941345,-9.385071,-4.4322205
2005-04-01,-2.8330688,1.986969,-2.193695,-13.365448,0.8326416,-7.208496,-10.393097,-5.932953
2005-05-01,-4.051239,2.498413,-1.6012573,-13.040253,0.15960693,-6.639862,-12.034668,-6.9595337
2005-06-01,-4.3165283,2.4078064,0.76071167,-10.975739,-0.7815552,-4.6340637,-13.125061,-7.853607
2005-07-01,-5.169159,2.8269958,2.1627502,-4.7356873,-1.3515625,-1.9544067,-13.381226,-8.224609
2005-08-01,-5.697571,2.7341309,2.8521729,-1.9699707,-1.8207092,-0.71136475,-13.527527,-8.670471
2005-09-01,-5.4385376,2.7830505,2.84552,-2.465149,-1.860199,-0.51849365,-13.592926,-8.714691
2005-10-01,-5.239624,2.635315,1.9657898,-4.6240845,-1.3500671,-1.8750916,-13.3966675,-8.961945
2005-11-01,-3.5751038,2.7051697,1.2401428,-7.169861,-0.62127686,-3.4570618,-12.6874695,-8.077545
2005-12-01,-2.0949707,2.8727112,-0.27008057,-11.064972,-0.23565674,-5.0101624,-10.563751,-6.8175964
2006-01-01,-0.33529663,2.5357666,-1.2473145,-13.454468,0.37072754,-6.417389,-8.195465,-5.5989075
2006-02-01,-0.114715576,2.0759277,-2.2133179,-13.970062,1.0064087,-6.9523926,-7.3470764,-5.012787
2006-03-01,-1.1109619,2.0699158,-2.3920898,-13.57373,1.4063416,-7.350006,-9.103027,-5.7094727
2006-04-01,-1.8826294,1.6898499,-2.7328186,-11.712555,0.78341675,-7.102295,-9.689117,-6.894226
2006-05-01,-3.201233,2.0419617,-1.4599609,-10.693298,0.1156311,-5.9071655,-10.141693,-7.791046
2006-06-01,-4.422516,2.4770203,0.31298828,-8.434143,-0.8326721,-4.7497253,-10.921295,-8.258301
2006-07-01,-5.1067505,2.7350159,1.0658569,-5.6246033,-1.5317078,-2.3634644,-12.053833,-8.759979
2006-08-01,-5.8379517,2.533966,2.8631897,-2.7664795,-2.061493,-0.4005127,-13.211945,-9.251953
2006-09-01,-5.9200745,2.5765686,2.3286438,-3.717163,-2.2427979,-0.69784546,-13.418274,-9.976685
2006-10-01,-5.412689,2.4106445,1.5139465,-6.898346,-1.7078247,-2.3933716,-13.422638,-9.710602
2006-11-01,-4.9396057,2.5545044,0.7089844,-9.00592,-1.3594666,-3.8353577,-12.18988,-8.447662
2006-12-01,-3.326233,2.50177,-0.76498413,-11.363281,-0.4720459,-5.2755737,-10.679779,-6.416107
2007-01-01,-1.9764099,2.3171692,-1.8486938,-12.631866,0.015655518,-6.039276,-7.9016113,-5.061432
2007-02-01,-1.104065,1.8198853,-2.113739,-13.600128,0.5133972,-6.562805,-7.951599,-4.6929016
2007-03-01,-1.3812256,1.7946777,-1.8744202,-13.312866,0.47808838,-6.888916,-9.370636,-5.115448
2007-04-01,-2.3754578,2.0503845,-1.8786926,-13.507446,0.6166687,-6.923462,-10.451721,-6.185913
2007-05-01,-3.9687805,2.3486328,-0.6934509,-12.236389,-0.22698975,-5.5489197,-11.403412,-6.7211304
2007-06-01,-4.929718,2.5856934,1.0242615,-10.251129,-1.0187988,-4.098755,-12.068512,-7.9884644
2007-07-01,-5.6910706,2.7799988,2.110077,-5.289215,-1.3313599,-1.7756042,-13.012085,-8.785675
2007-08-01,-5.7915344,2.7789612,2.495758,-1.8043823,-2.034607,-0.78564453,-13.724945,-9.023956
2007-09-01,-5.923584,2.2728271,2.967987,-3.5534058,-2.6522827,-0.18518066,-13.690399,-9.270111
2007-10-01,-5.460846,2.4417725,2.3095093,-3.902954,-2.151184,-1.2117004,-13.353363,-9.005768
2007-11-01,-5.1067505,2.6090698,0.9178772,-8.380066,-1.448761,-2.7628174,-12.128937,-7.918152
2007-12-01,-3.65979,3.0205994,-0.45666504,-10.51236,-0.81710815,-4.59375,-9.928284,-6.6383057
2008-01-01,-1.1741028,2.3179626,-1.5110779,-12.054779,-0.05392456,-5.565979,-7.8470154,-5.2319336
2008-02-01,-0.206604,2.1330261,-2.2256165,-13.313232,1.0351868,-6.4040527,-7.4463196,-4.649109
2008-03-01,-0.59033203,1.8991699,-2.6331482,-13.732727,1.558197,-7.078644,-8.649963,-5.184723
2008-04-01,-1.8761597,1.7206421,-2.552124,-12.845154,1.4169006,-7.416992,-9.260803,-6.3692627
2008-05-01,-3.8253174,2.3309631,-1.2335815,-12.600616,0.6022949,-5.497406,-11.435791,-6.799225
2008-06-01,-4.94516,2.7417603,0.6488037,-10.583771,-0.408844,-3.0308838,-12.447937,-7.383545
2008-07-01,-5.8387146,2.9365845,1.6213684,-5.2242737,-1.313324,-1.1629639,-12.9930725,-8.063202
2008-08-01,-6.0801697,2.8182373,2.40979,-2.242157,-1.8138428,0.20861816,-12.981384,-8.774628
2008-09-01,-6.131012,2.5524597,2.2566833,-4.372101,-2.1059265,-0.20999146,-12.396484,-9.268707
2008-10-01,-5.607788,2.6791687,1.6195374,-5.8698425,-1.8754883,-1.3484192,-12.385437,-9.336578
2008-11-01,-4.6759644,2.6620483,0.54278564,-8.143707,-0.6712036,-3.0033875,-11.40744,-8.449432
2008-12-01,-2.9270325,2.7359009,-0.9368286,-10.643707,0.082611084,-4.973816,-9.793518,-6.690094
2009-01-01,-1.4856567,2.4918518,-1.6398926,-12.102142,0.6499634,-5.9136047,-8.426239,-4.9378357
2009-02-01,-0.8571472,1.9448242,-2.1746826,-12.711853,0.8451843,-6.3446045,-8.080719,-4.909088
2009-03-01,-1.4515076,1.6266174,-2.6789246,-12.47583,1.0748291,-7.148987,-8.940918,-4.9281616
2009-04-01,-2.2199707,1.3981628,-2.4789734,-12.39682,1.1176147,-6.688568,-9.419067,-5.8557434
2009-05-01,-3.394165,1.7671814,-1.841156,-12.18985,0.33950806,-5.6380005,-11.0755005,-7.177307
2009-06-01,-4.5702515,2.2185364,0.16906738,-9.916199,-0.42971802,-4.137451,-12.239349,-7.9509583
2009-07-01,-5.545471,2.5045166,1.7750244,-5.938629,-1.053894,-1.6262207,-12.508087,-8.940857
2009-08-01,-5.5931396,2.3883362,2.1826782,-3.8232422,-1.6048584,0.14743042,-12.956238,-9.10553
2009-09-01,-5.443054,2.1354675,2.3112488,-4.644989,-1.7710571,0.12075806,-13.2066345,-9.372589
2009-10-01,-5.369629,2.2789001,2.0972595,-7.35791,-0.9671631,-1.5874634,-13.003479,-9.286438
2009-11-01,-5.2469482,2.1494446,0.967041,-9.071228,-0.4772644,-3.093689,-11.718475,-8.264343
2009-12-01,-3.6763,2.185669,-0.09146118,-11.563263,0.75994873,-5.4927063,-9.816864,-6.0200195
2010-01-01,-2.6434631,2.15802,-1.7445679,-13.001038,1.2770386,-7.7904053,-8.578186,-5.1447754
2010-02-01,-2.5124207,2.254303,-2.6656494,-13.698853,1.4465027,-7.799408,-7.479248,-4.6245728
2010-03-01,-2.5732727,2.4873047,-2.5090332,-14.544861,1.9217224,-8.417938,-8.463745,-5.3847656
2010-04-01,-3.3025208,2.2182922,-2.4236145,-13.981323,1.4241943,-7.751709,-9.548431,-6.7848816
2010-05-01,-4.0553284,3.0441895,-1.2675476,-12.650391,0.8956909,-6.2070007,-10.66568,-7.2565002
2010-06-01,-5.0316467,3.3501587,0.39016724,-10.334442,0.3053894,-4.1280212,-12.20755,-8.469238
2010-07-01,-5.5957947,3.3641968,1.6364441,-5.9776,-0.5821228,-1.9085999,-12.663239,-9.064484
2010-08-01,-6.089447,3.3055115,2.6967773,-2.57547,-1.7182007,-0.92144775,-12.663452,-9.487549
2010-09-01,-6.0572815,2.9780273,2.7747498,-1.4137878,-2.1225586,-0.33950806,-12.441711,-9.552277
2010-10-01,-5.5200806,2.9006958,2.1645203,-5.4310913,-1.3278503,-1.5953674,-12.153046,-9.017181
2010-11-01,-4.4213867,3.2153015,1.0588989,-7.741028,-0.4187317,-2.6951904,-10.716278,-7.7868347
2010-12-01,-3.4181824,3.3259277,-0.9173889,-9.30127,0.2574463,-5.2543945,-7.451355,-6.4086914
2011-01-01,-1.8555603,2.5264587,-1.8565979,-10.933563,0.570282,-6.857239,-6.9032593,-5.32312
2011-02-01,-1.046875,2.227234,-2.084961,-12.147797,0.86380005,-7.0737,-6.9319763,-4.343231
2011-03-01,-1.2991943,2.0405884,-2.5669556,-12.569763,1.0956116,-7.6094666,-7.4806824,-4.3058777
2011-04-01,-2.4275818,1.8623657,-2.513977,-12.28714,0.75753784,-7.409088,-9.5401,-5.60083
2011-05-01,-3.5787048,2.7600098,-1.8278503,-10.943085,-0.010284424,-6.720398,-10.185333,-7.155884
2011-06-01,-4.506195,2.7459717,0.761322,-8.492523,-0.73553467,-4.4136047,-11.406616,-8.377167
2011-07-01,-5.0185547,3.0751343,1.7686157,-2.319641,-1.27948,-2.3594666,-12.354523,-9.004883
2011-08-01,-5.385193,3.0064392,2.3588562,-0.35195923,-1.7102356,-0.40472412,-12.97406,-9.290314
2011-09-01,-5.774933,2.7191162,2.552063,-2.5701294,-1.86203,0.31863403,-13.0720825,-9.14212
2011-10-01,-5.5197754,2.767395,2.0975647,-4.6513367,-1.4118652,-1.603241,-12.878998,-8.468018
2011-11-01,-5.0040894,2.9277039,1.0692749,-6.942688,-0.8418884,-3.5491028,-11.806793,-8.663025
2011-12-01,-3.0127869,2.5692139,-0.41833496,-9.452393,-0.34490967,-4.8360596,-10.594971,-7.8184204
2012-01-01,-1.7357483,2.5448914,-1.5510254,-11.433929,-0.00015258789,-5.5430603,-8.652496,-4.906555
2012-02-01,-1.0852661,2.1909485,-2.3020325,-12.561005,0.081848145,-6.3452454,-8.001526,-4.41626
2012-03-01,-1.0345154,1.8717651,-2.7025757,-12.560913,0.23391724,-6.962219,-8.514099,-4.5138855
2012-04-01,-2.7634583,2.0784607,-2.5618591,-12.343445,-0.17132568,-6.595337,-9.915588,-5.6175537
2012-05-01,-3.7063293,2.3641357,-1.882721,-10.902435,-0.3927307,-5.8108215,-10.128784,-7.1017456
2012-06-01,-4.834778,2.7374268,0.9593506,-8.543884,-0.9977722,-3.1560059,-11.470642,-8.243011
2012-07-01,-6.0112,2.6058044,1.9360352,-2.9938965,-1.4829407,-1.8339539,-12.326752,-8.660645
2012-08-01,-6.1085205,2.6620178,2.6942444,-1.6697693,-1.929718,0.5027771,-13.064148,-9.233276
2012-09-01,-6.3277283,2.3041382,2.610138,-3.184021,-2.2338562,-0.6246338,-13.18103,-9.591156
2012-10-01,-6.0874023,2.0210266,1.6956177,-7.8209534,-2.267273,-2.7661438,-13.054291,-9.320129
2012-11-01,-4.9612427,2.2548218,0.69525146,-9.910614,-1.4092407,-4.4454956,-12.137939,-7.742676
2012-12-01,-3.3719177,2.490265,-0.63397217,-10.609497,-0.6007385,-5.7138367,-10.285095,-6.7197876
2013-01-01,-2.0216064,2.280182,-1.589508,-12.539825,0.05380249,-6.1657104,-9.1032715,-5.1842957
2013-02-01,-0.9616394,2.08432,-2.290619,-13.985291,0.43371582,-6.834656,-8.231079,-4.3240356
2013-03-01,-1.3136292,1.8651428,-2.7774658,-14.110565,0.69799805,-7.584503,-8.913452,-4.654724
2013-04-01,-2.286255,2.047699,-2.608368,-13.416016,0.98327637,-7.0538635,-9.684296,-6.280426
2013-05-01,-3.6785278,2.774414,-2.007721,-12.402466,0.5682678,-6.0760803,-10.415222,-6.8448486
2013-06-01,-3.966858,3.0390625,-0.296875,-9.809265,-0.23150635,-4.195099,-11.334839,-7.820465
2013-07-01,-4.5839233,3.2441711,1.6242065,-4.422577,-0.8407898,-1.563385,-12.293732,-8.152222
2013-08-01,-5.093567,2.9368286,2.339264,-2.5035706,-1.2907715,-0.567688,-12.739563,-8.729828
2013-09-01,-5.5351257,2.5740967,2.476593,-2.6209412,-1.8008118,-0.8925476,-13.490295,-9.251801
2013-10-01,-5.375122,2.3808594,2.4275513,-4.319519,-1.6496582,-1.6330566,-13.345886,-9.246918
2013-11-01,-5.1799316,2.3690796,1.2616272,-7.0021973,-1.1478577,-2.8606873,-11.976776,-7.905304
2013-12-01,-3.8620605,2.326355,-0.45092773,-9.60434,-0.35598755,-5.1401978,-10.039551,-6.4375305
2014-01-01,-2.0548706,1.9832764,-1.413147,-11.065216,0.30255127,-6.3868713,-9.657379,-4.6581726
2014-02-01,-1.5606079,1.4500122,-2.053894,-12.46759,0.790802,-6.9471436,-8.703339,-3.532196
2014-03-01,-1.7058105,1.1818848,-2.258545,-13.85022,0.9239807,-7.044861,-8.675598,-4.7244263
2014-04-01,-2.6037903,1.4763489,-2.2074585,-13.297882,0.8501282,-7.2376404,-9.561584,-5.9462585
2014-05-01,-3.375,1.9705505,-1.6193237,-13.10553,0.0039367676,-5.6649475,-10.641663,-7.108307
2014-06-01,-4.707367,2.4433594,-0.09597778,-9.577118,-0.4862976,-3.632843,-11.441772,-8.147766
2014-07-01,-5.222931,2.6179504,1.4674988,-6.1860046,-1.2482605,-1.3617249,-12.394165,-8.712341
2014-08-01,-5.690033,2.5911865,2.823578,-3.2841187,-1.8122864,0.5206299,-13.176575,-9.054474
2014-09-01,-6.0308533,2.2973022,2.7805786,-3.4450378,-2.0946655,-0.24102783,-13.747833,-8.902039
2014-10-01,-6.239441,2.24469,1.948822,-7.2689514,-1.7559814,-2.1582947,-13.542084,-8.911713
2014-11-01,-5.24234,2.1777344,1.0447693,-9.619843,-1.3806152,-3.8914795,-12.714935,-7.9580994
2014-12-01,-3.8011475,2.150116,-0.28775024,-11.612549,-0.8909912,-5.8062134,-9.639954,-6.406952
2015-01-01,-2.2505493,1.9504089,-1.3746948,-12.516266,0.14523315,-6.4232483,-7.701599,-4.1878357
2015-02-01,-0.75479126,1.8419495,-2.0644836,-13.735992,1.0812378,-6.990204,-8.690521,-4.580017
2015-03-01,-0.87161255,1.2219238,-2.2655945,-13.674469,1.3313904,-7.1229553,-8.120636,-5.1707764
2015-04-01,-1.5239563,1.3493347,-2.283661,-13.905853,1.0794678,-7.2242737,-8.731873,-6.374634
2015-05-01,-3.8667297,1.85672,-1.3707275,-12.3797,0.50128174,-6.248657,-10.132477,-7.294647
2015-06-01,-5.3823547,2.41922,-0.16674805,-10.311157,-0.53219604,-3.8583374,-11.544769,-8.168762
2015-07-01,-5.9107666,2.4649658,1.7129822,-6.557373,-1.4060059,-0.80514526,-12.200653,-8.992737
2015-08-01,-6.1382446,2.1583252,2.6455994,-2.5972595,-2.2261353,0.12130737,-12.556641,-9.374939
2015-09-01,-6.522278,1.9803772,3.3717957,-3.4932556,-2.2442322,0.16696167,-13.409454,-10.122894
2015-10-01,-6.206421,1.8937683,1.942627,-5.3922424,-1.7973022,-2.2095337,-13.655914,-9.221069
2015-11-01,-5.3064575,2.0119324,0.3244629,-7.7850037,-0.97750854,-4.1982727,-12.301575,-8.387421
2015-12-01,-4.068756,2.0309448,-0.9029846,-10.240936,0.2956848,-5.7454224,-10.012207,-6.0307007
2016-01-01,-1.8881836,1.6201477,-1.9702759,-13.256775,0.27487183,-6.3806763,-8.118744,-4.7016296
2016-02-01,-1.8213501,1.4170837,-2.3933716,-14.542694,1.0715027,-6.874054,-8.056732,-3.7976685
2016-03-01,-2.0233765,1.2365112,-2.775177,-14.788208,0.7852173,-7.3808594,-8.542633,-4.866852
2016-04-01,-2.9254456,1.6834717,-2.554657,-14.905243,0.38272095,-7.214569,-8.790039,-5.687378
2016-05-01,-4.3200073,2.4943848,-1.7582397,-13.591522,-0.29919434,-6.139099,-10.355225,-6.950989
2016-06-01,-5.412781,2.8214722,0.52371216,-9.577911,-0.7137146,-4.307373,-12.351105,-8.095276
2016-07-01,-5.6379395,2.7117004,1.4168396,-4.7235413,-1.0778503,-1.9138794,-12.558563,-8.661194
2016-08-01,-5.601227,2.6888123,2.4838257,-2.664917,-1.3582764,-0.92092896,-12.913574,-8.874542
2016-09-01,-5.522827,2.2789001,2.3921509,-4.5740967,-1.6951904,-0.6107178,-12.996704,-9.174438
2016-10-01,-4.8073425,2.297882,1.6426697,-7.1630554,-1.2480469,-1.8629761,-13.071106,-8.707947
2016-11-01,-4.0033264,2.1607056,0.8052368,-10.152832,-0.8529053,-3.9201355,-11.999329,-8.292419
2016-12-01,-2.9882812,2.486206,-0.46673584,-11.300873,-0.0138549805,-5.1749573,-9.914276,-6.0920105
2017-01-01,-1.417511,2.2426453,-1.7780457,-12.252472,0.34899902,-6.3852844,-9.177338,-5.1908875
2017-02-01,-0.5067444,1.8288879,-2.5608215,-13.277588,0.55355835,-6.7821655,-8.017792,-5.4611206
2017-03-01,-0.7302246,1.6828918,-3.1522827,-13.753845,0.5664673,-7.289215,-7.5867004,-5.627014
2017-04-01,-1.6693726,2.0091553,-2.9467163,-13.435059,0.6011963,-6.973877,-8.368439,-6.4171753
2017-05-01,-2.872284,2.6229248,-2.0930786,-12.38028,-0.15969849,-6.42218,-9.516693,-7.0871887
2017-06-01,-4.2309265,2.9518433,0.11508179,-10.245605,-1.0306396,-3.9408875,-10.964233,-7.976013
2017-07-01,-5.321289,3.0285645,1.2029419,-4.3682556,-1.7579651,-2.2704773,-11.668701,-8.853302
2017-08-01,-5.8631897,2.7374573,1.9120483,-3.5603027,-2.3788147,-0.20111084,-12.8845215,-9.337616
2017-09-01,-5.8337097,2.3383484,2.3254395,-3.6092834,-2.82312,-0.50634766,-13.1753845,-9.507751
2017-10-01,-5.717407,2.2599792,1.7414856,-6.142029,-2.125763,-1.2546692,-12.985077,-9.473419
2017-11-01,-4.921814,2.407959,0.821228,-7.4481506,-1.24823,-3.0107727,-11.660065,-8.504974
2017-12-01,-3.8440552,2.650879,-0.2876892,-9.588074,-0.30804443,-4.328247,-8.549103,-7.2846985
2018-01-01,-1.5061951,2.4527893,-1.426178,-11.327545,0.19036865,-5.2396545,-6.967926,-5.6683655
2018-02-01,-0.8038025,1.9465332,-2.609497,-12.1736145,0.57525635,-6.377777,-6.875061,-4.846466
2018-03-01,-0.84158325,1.9612427,-2.744934,-12.027954,0.742218,-7.0317993,-7.3290405,-5.008423
2018-04-01,-2.1832886,2.096283,-2.3901062,-12.142334,0.4194641,-6.792328,-8.071625,-5.9723816
2018-05-01,-3.4611206,2.3399048,-2.028534,-11.764648,-0.22286987,-5.84671,-9.996399,-6.945709
2018-06-01,-4.480377,2.6009827,0.05380249,-8.690338,-0.7105408,-2.7100525,-11.584625,-7.5918884
2018-07-01,-5.205963,2.6984863,1.2783813,-5.178955,-1.1446228,-1.257904,-12.486359,-8.270691
2018-08-01,-5.2867737,2.5189514,2.287201,-2.619049,-1.6021423,0.030517578,-13.118988,-8.831604
2018-09-01,-5.306305,2.4214783,1.9107056,-2.2945862,-1.7806702,0.31079102,-13.195679,-9.2699585
2018-10-01,-5.6041565,2.3881226,1.2485962,-5.6135254,-1.631134,-1.4898071,-12.778534,-9.183807
2018-11-01,-4.001709,2.6478577,0.2456665,-8.291687,-0.8611145,-3.4831238,-11.108032,-8.261566
2018-12-01,-2.4383545,2.3868103,-0.78338623,-10.057556,-0.275177,-4.5870056,-8.847351,-6.0440063
2019-01-01,-2.478485,2.053711,-2.0292969,-11.421875,0.53222656,-5.6741943,-7.717987,-4.59787
2019-02-01,-1.3735046,1.7854309,-2.3530273,-12.290588,1.5323486,-6.958832,-6.9194946,-4.262207
2019-03-01,-1.6123962,1.2198486,-2.452301,-12.41806,1.9891663,-7.4598694,-7.419037,-3.9510803
2019-04-01,-2.2610168,1.3738098,-2.278656,-12.612457,1.5280762,-7.1143494,-8.966034,-5.4330444
2019-05-01,-3.4224854,2.0630188,-1.5501404,-12.078522,0.94888306,-5.3210754,-11.252228,-6.6373596
2019-06-01,-4.7218018,2.6179504,0.51065063,-11.2725525,0.005493164,-3.4765625,-12.973511,-8.14386
2019-07-01,-5.363098,2.6914978,2.6007385,-6.891632,-0.960968,-1.279602,-12.942291,-8.650574
2019-08-01,-5.8801575,2.6548767,3.3445435,-2.1792908,-1.6680908,0.98617554,-12.778748,-8.586365
2019-09-01,-6.1305237,2.3546143,3.1592102,-2.393341,-1.7596436,0.3597412,-12.661102,-8.835724
2019-10-01,-6.3152466,2.4406128,2.473877,-5.3896484,-1.5057678,-0.94418335,-12.54184,-8.310608
2019-11-01,-4.9387207,2.7413025,0.63098145,-9.890869,-0.34100342,-3.3466492,-11.897827,-7.4356995
2019-12-01,-3.6184998,2.6328125,-0.8331299,-12.171173,0.10253906,-4.6005554,-10.198486,-6.4149475
2020-01-01,-2.4451294,2.2236023,-2.2120972,-13.376068,0.7442322,-5.5233154,-9.485138,-5.41214
2020-02-01,-1.9268188,1.8233337,-3.181366,-13.518524,1.4902649,-6.3683167,-8.161804,-4.9981995
2020-03-01,-2.3259583,1.7679138,-3.0605469,-13.381653,1.4091187,-6.9237976,-8.470642,-5.44104
2020-04-01,-3.5,2.23349,-2.3478699,-13.442413,1.2697144,-6.9384155,-10.05835,-6.383972
2020-05-01,-4.179352,2.4421387,-0.6879883,-12.5355835,0.60202026,-5.4009094,-11.283417,-7.1744995
2020-06-01,-5.0960693,2.7566833,0.39416504,-10.22702,-0.28363037,-4.0206604,-12.544373,-7.8168945
2020-07-01,-5.222931,3.077942,1.3397827,-6.1250305,-1.1868286,-2.2088623,-13.609283,-8.353546
2020-08-01,-5.6046143,2.997284,2.1961975,-0.025543213,-1.6738586,-0.1668396,-13.822479,-8.769714
2020-09-01,-5.9831543,2.4356995,2.2716064,-2.7588196,-1.9921875,-0.21472168,-14.047577,-8.894318
2020-10-01,-5.856781,2.6824646,1.8716736,-6.363678,-1.4133301,-1.72406,-13.580414,-8.633942
2020-11-01,-5.2551575,3.1481628,0.8584595,-8.019684,-0.9199829,-3.4757385,-13.347748,-8.164856
2020-12-01,-3.6964722,2.9910583,-0.3352356,-9.71106,-0.51971436,-5.7045593,-10.597107,-6.942627
2021-01-01,-1.9869995,2.8061523,-1.1743164,-11.418579,-0.11663818,-6.332367,-7.319824,-5.5444946
2021-02-01,-0.6698303,2.1906433,-1.6894836,-12.383667,0.21203613,-6.802643,-6.19223,-4.743225
2021-03-01,-1.4520569,2.0198975,-2.2573547,-12.953613,0.53552246,-7.244812,-6.853546,-4.704895
2021-04-01,-2.4407043,2.2563171,-2.104889,-12.615784,0.70755005,-7.097107,-9.15387,-5.147003
2021-05-01,-3.9730835,2.6566467,-0.62942505,-11.39856,0.431427,-5.194458,-10.572693,-6.3667297
2021-06-01,-4.640167,2.9205322,0.2902832,-8.503387,-0.084625244,-3.3997498,-11.950012,-7.113037
2021-07-01,-5.589325,3.1568298,1.3508911,-4.898102,-0.9266052,-1.5924988,-12.981018,-8.310913
2021-08-01,-5.7739563,3.1997986,2.337494,-2.1208801,-1.6657104,-0.7827759,-13.732269,-8.950745
2021-09-01,-6.145172,2.8597107,2.5666504,-1.3134766,-2.0242615,-0.47546387,-13.9783325,-9.310333
2021-10-01,-6.225647,3.1958923,2.2094727,-3.8842773,-1.5697937,-0.8284302,-13.571411,-9.288361
2021-11-01,-4.5302734,3.3905334,1.1975403,-7.8385315,-0.757843,-2.2944946,-12.2578125,-7.990082
2021-12-01,-3.4179993,3.3463745,-0.053253174,-9.856567,-0.3753662,-4.4545593,-10.521912,-6.518738
2022-01-01,-2.5075378,2.4856567,-1.1275024,-10.946747,0.48083496,-5.92749,-8.961517,-4.868622
2022-02-01,-1.7763672,2.3912964,-1.7071228,-12.0156555,1.155304,-7.046051,-7.7882385,-4.1720886
2022-03-01,-2.062622,1.9414368,-2.2869568,-12.757568,1.0968628,-7.3719482,-8.385651,-4.837738
2022-04-01,-2.8791504,1.8475342,-2.278473,-12.603577,1.0621948,-7.669098,-9.755188,-6.288086
2022-05-01,-3.7380676,2.5006409,-1.6820984,-11.332733,0.43511963,-5.9215393,-11.331726,-7.5394287
2022-06-01,-4.6400757,3.0253296,0.44143677,-8.713898,-0.7519226,-4.2903137,-12.529297,-8.071564
2022-07-01,-5.266083,3.190216,0.93499756,-2.1662903,-1.334259,-2.7649841,-13.264191,-8.178192
2022-08-01,-5.4648743,3.1670532,1.8758545,-0.24438477,-1.8416748,-0.50079346,-13.807739,-9.03537
2022-09-01,-5.9179688,2.8605042,2.6903992,-1.5390015,-2.0679321,0.15567017,-13.864899,-9.259613
2022-10-01,-5.712738,2.8243408,2.2893982,-4.5053406,-1.5385437,-0.9694824,-13.363098,-8.821075
2022-11-01,-4.7321777,2.9291992,1.3735352,-6.4198303,-1.3463745,-2.4498901,-11.922363,-7.3502197
2022-12-01,-2.7041626,2.8435364,-0.19351196,-8.791321,-0.4855652,-4.344635,-9.680054,-6.1993713
