,mgu200GLB_cluster1,mgu200GLB_cluster2,mgu200GLB_cluster3,mgu200GLB_cluster4,mgu200GLB_cluster5,mgu200GLB_cluster6,mgu200GLB_cluster7,mgu200GLB_cluster8
2002-12-01,1.1952667,0.23221473,-0.9490639,3.4779313,-2.0834014,-0.9891651,-2.4952946,1.1355813
2003-01-01,1.3534988,-0.6313732,-1.2760353,3.1400132,-1.5411602,-0.04829254,-2.193277,1.1924137
2003-02-01,0.8099594,0.037597276,-0.83070296,3.786944,-1.2993717,-0.20808105,-2.5536911,1.5777851
2003-03-01,0.7509712,2.5773518,-1.0792984,2.238977,-1.7660954,0.08977966,-2.60717,1.4786065
2003-04-01,0.293647,1.7579925,-1.0102623,1.5920461,-2.8573856,-0.5396492,-0.05898857,1.2562644
2003-05-01,-0.7522675,1.2533476,-1.3855858,2.1125724,-2.8936863,0.22234192,-3.1737208,0.38731575
2003-06-01,-0.6903618,2.6694,-0.78241044,2.324543,-3.394442,-0.052830506,1.202137,0.90103567
2003-07-01,-0.99113923,2.7517242,-1.2932129,0.08783493,-2.5562842,0.322493,4.1292076,-0.038568877
2003-08-01,-0.8371857,3.2900777,-1.7492412,0.32508546,-2.9854105,0.048941802,2.673289,0.24211311
2003-09-01,-0.91497266,1.5810264,-1.2176949,0.878672,-3.260907,-0.14617538,1.1139786,0.80866396
2003-10-01,-0.15362969,1.8685153,-1.7028935,1.56871,-3.3730502,-0.46672362,-0.22266617,0.30369455
2003-11-01,0.3435604,-0.7422203,-1.0267922,3.123483,-2.6800952,-0.34874648,-2.284677,0.8401024
2003-12-01,1.4001709,-1.7673916,-0.9947044,2.8570614,-1.588805,-0.18442078,-2.8084443,1.208944
2004-01-01,1.364856,-0.6789734,-0.4253456,2.7770805,-1.179322,-0.17895432,-1.8105961,1.0487248
2004-02-01,0.89608765,-1.6684856,-1.2184677,2.495491,-0.6408142,-0.37600175,-3.3797355,1.0010254
2004-03-01,0.9293121,-0.36448783,-0.8220711,2.8385963,-0.99247247,-0.3908043,-0.21546897,1.8763882
2004-04-01,0.12368927,0.9957622,-1.0806339,2.1941636,-3.0715,-0.53719175,-1.6698014,1.1141876
2004-05-01,-0.24244384,2.0622506,-1.4839389,1.481636,-3.0856452,0.032566834,-1.8207939,0.6312744
2004-06-01,-1.0405006,2.0704746,-1.5859162,1.3556442,-2.888927,0.35429,2.19515,0.22928505
2004-07-01,-0.83325577,1.4533455,-1.4007114,1.2003753,-2.9057045,-0.032566834,1.3536705,0.57403564
2004-08-01,-1.0326058,3.0840008,-1.8428345,0.78062284,-3.0386043,-0.15428238,2.4336467,0.11743927
2004-09-01,-0.55133665,1.3388675,-1.4036725,0.3644882,-3.1159096,-0.15526886,0.9549713,0.40626603
2004-10-01,-0.17434922,1.1368862,-1.5128872,2.754383,-2.3389058,0.030921936,-0.6677891,0.7763462
2004-11-01,0.035856627,-0.16053239,-1.1882038,2.5678623,-2.7504354,-0.5306122,-1.819807,1.0678047
2004-12-01,0.60101014,1.2510353,-1.0062889,3.2754555,-2.477398,-0.5477188,-2.3961453,1.5033478
2005-01-01,1.289077,0.7217716,-0.54394376,3.5227344,-1.2298012,-0.4508461,-2.3152485,1.7196999
2005-02-01,0.56347007,-0.20397873,-0.79394877,4.089691,-0.817659,-0.2914978,-2.3518596,1.435524
2005-03-01,0.5418518,-0.07671013,-1.2371238,2.1464863,-2.4215965,-0.2245514,-1.7939689,1.0554603
2005-04-01,0.13424225,-0.8786785,-1.0195462,1.6677456,-0.9233097,-0.3357811,-1.8783497,0.76640284
2005-05-01,-0.6241409,0.3936615,-1.6157925,2.3295445,-3.0377173,-0.18863678,-2.8061926,0.6475021
2005-06-01,-0.86682355,2.3155968,-1.8291858,1.3218536,-3.3679194,0.08228912,-0.041492842,0.53348315
2005-07-01,-0.87554014,3.4285903,-1.5199051,0.71096265,-2.5628123,0.2709259,2.8407123,-0.115065
2005-08-01,-0.49408188,1.5568653,-1.746548,0.33299103,-2.9599617,-0.37378693,1.8863697,0.42434615
2005-09-01,-0.6366928,1.9697044,-1.7210941,0.7402519,-3.4160378,-0.43829346,2.017474,0.32776108
2005-10-01,-0.5948517,1.1921437,-1.2099266,2.3787086,-3.0063357,-0.41074753,-2.143348,0.18201217
2005-11-01,0.10111771,-0.13598613,-1.2988408,3.431728,-2.2838674,-0.50698316,-2.7995677,0.8877441
2005-12-01,1.0383751,0.63460124,-1.0300064,3.5188987,-2.477037,-0.39889222,-1.4498196,1.2890778
2006-01-01,0.80133283,-2.2778332,-1.392807,3.274971,-0.4612503,-0.6614273,-2.3530948,0.9334305
2006-02-01,0.8491131,-1.3690732,-0.56274414,1.3047421,-1.7222717,-0.7423099,-1.1635872,1.483683
2006-03-01,0.53869855,1.114558,-0.5933487,3.3730292,-1.4505806,-0.056523897,-1.833759,1.6051632
2006-04-01,0.3706867,2.9864166,-0.8138245,3.053246,-2.3896325,0.0009368897,-1.5308387,1.13392
2006-05-01,-0.45032042,1.0908241,-1.5917351,1.7750489,-3.0020306,0.15520744,0.9977623,0.39160997
2006-06-01,-1.3094261,3.3611627,-1.4886799,0.5168373,-2.4964352,0.44750977,1.43278,0.3600689
2006-07-01,-1.2129288,3.3911424,-1.3887475,0.52776796,-2.6428988,0.047467805,3.3948898,0.4799877
2006-08-01,-1.0174363,1.7494408,-1.3881226,0.79789734,-3.2468648,-0.17675552,1.708531,0.20892105
2006-09-01,-0.2869934,0.83943176,-1.2669551,0.32040787,-2.6685061,-0.074324034,-0.2557644,0.34382972
2006-10-01,-0.505283,-0.17144623,-1.6073494,2.1476088,-2.6210384,-0.20236358,-0.39442024,0.7829075
2006-11-01,0.35007554,-0.36256713,-1.3234794,2.922709,-2.7668772,-0.16769943,-2.3174942,0.868787
2006-12-01,0.48498458,0.49497718,-0.9440483,3.2855885,-2.5476503,-0.6198929,-3.3386776,1.4287201
2007-01-01,1.2287095,-0.55251825,-0.73915327,3.207817,-2.0215092,-0.594278,-2.69995,1.7927927
2007-02-01,0.99388963,1.7124846,-0.7150612,4.200422,-1.7972896,-0.4333412,-3.2710996,1.0228004
2007-03-01,0.38869017,-0.2174736,-0.85800934,2.8962224,-1.3543117,-0.55573046,-2.0597358,1.2916718
2007-04-01,-0.1769989,1.478307,-0.9444202,1.4882653,-2.926418,-0.37616196,-0.5380627,1.2457355
2007-05-01,-0.4879505,-0.4343048,-1.2344921,1.6280006,-3.0070472,-0.093157195,-1.1487236,1.0417534
2007-06-01,-1.0247284,3.3600807,-1.7044541,1.2216431,-3.0109017,-0.13074112,2.6302428,-0.48634416
2007-07-01,-1.2181098,2.908108,-1.1580395,0.6238319,-3.0430253,0.16447067,1.9463413,0.33151093
2007-08-01,-1.0552452,2.1798759,-1.4506805,0.7671005,-3.2739906,-0.46803436,1.458712,0.47317427
2007-09-01,-0.4429779,2.004163,-1.5207093,1.3729432,-2.8978286,-0.32380143,0.7696701,0.7581066
2007-10-01,-0.10215149,0.590102,-1.2177883,1.8258797,-2.8679543,-0.18085328,-2.9903436,0.22903785
2007-11-01,0.36652488,0.23289299,-0.6906475,2.745565,-3.0044773,-0.40282363,-1.7356129,0.761961
2007-12-01,0.72405624,0.6919323,-0.65113604,3.5354729,-2.064233,-0.41535187,-3.0549102,1.255051
2008-01-01,1.0677841,-0.528141,-0.536129,3.7640824,-1.1460625,-0.26934204,-4.1679354,2.3534698
2008-02-01,0.49906617,1.3914421,-1.4821808,2.8106806,0.15368195,0.39043427,-3.8723946,1.3090096
2008-03-01,0.5076927,0.77096426,-0.52239,3.0643673,-1.2773788,-0.020129394,-1.6396968,1.3163582
2008-04-01,0.010863113,1.5345802,-1.0709789,2.1614478,-3.015164,-0.1581543,-1.4531063,1.4805835
2008-05-01,-0.68693465,1.4029443,-1.5815471,1.8397064,-2.918993,-0.3719036,-0.95244294,0.9010025
2008-06-01,-0.6779884,0.9524425,-1.5924103,0.864579,-2.7416675,0.10958977,3.6589653,0.61121213
2008-07-01,-1.0700203,3.9315026,-1.1901543,0.59300077,-2.902059,-0.6693619,2.6585965,0.84988135
2008-08-01,-1.0994148,3.478445,-1.6182903,0.66808397,-2.8356018,-0.14633255,0.83742106,0.4437912
2008-09-01,-0.68118364,1.4777081,-1.3470306,1.7991295,-3.3813157,-0.0789177,-0.52270925,0.2824417
2008-10-01,-0.18850784,0.6872543,-1.0214558,1.9572846,-2.7240949,-0.083071135,-2.1703937,0.44219398
2008-11-01,0.455933,1.4435211,-0.79173243,2.9336898,-2.983213,0.031311415,-2.236531,0.7402916
2008-12-01,1.0783275,0.8240021,-0.4262188,2.9126027,-1.7444942,-0.14761086,-1.9358776,1.1639545
2009-01-01,0.861808,-1.1336517,-0.4330078,3.2815375,-1.570219,-0.107766725,-2.1507988,0.93074
2009-02-01,0.5064697,0.6614857,-0.6592201,3.2200494,-0.97442853,-0.2407753,-3.0724766,1.7595383
2009-03-01,0.7077633,1.5278248,-0.26181144,2.6304078,-1.5168213,-0.48996583,-1.4627758,2.0899577
2009-04-01,-0.1608406,0.9569534,-1.2333275,2.0867214,-2.8689182,-0.5537189,-1.3886665,1.4284722
2009-05-01,-0.6961128,1.1423893,-1.5912545,1.2216771,-2.9689178,-0.12556572,-0.19805756,1.5132614
2009-06-01,-0.87378234,3.3274922,-1.1721627,0.5304184,-3.562119,-0.027184296,-2.23041,0.59740794
2009-07-01,-1.2598648,3.4397888,-1.4627762,0.8035561,-2.9475589,0.29255524,2.432674,-0.07184448
2009-08-01,-1.4553325,1.8721592,-1.455333,1.0796067,-2.5187583,-0.6563072,3.5213425,0.47572595
2009-09-01,-0.69417113,2.6517673,-1.3132622,0.9789597,-3.3456154,0.027831268,-1.2307384,0.7818729
2009-10-01,-0.4184448,2.0158482,-1.2252365,2.1533875,-2.8080769,-0.2582512,-2.8540318,0.714883
2009-11-01,0.53786165,-1.279282,-1.6728077,2.8970737,-2.9770083,-0.27961046,-2.0598607,1.4054947
2009-12-01,0.83106345,-0.63915557,-0.1705494,3.7281373,-1.5465944,-0.7388317,-2.064715,1.2391526
2010-01-01,0.8681984,-0.10459404,-0.37501678,3.2225614,-1.2720115,-0.33397293,-1.2392426,0.9919901
2010-02-01,1.47458,-0.75863916,-0.37766457,3.3307965,-1.0356815,-0.110552214,-1.5861251,1.2769763
2010-03-01,0.5620285,0.30848655,-0.62657243,2.3179536,-2.2600298,-0.64874876,-0.70898974,1.4805381
2010-04-01,0.30285987,0.91486853,-1.0439564,2.552629,-2.6191587,-0.34986115,-1.1194233,1.3001457
2010-05-01,-0.3399311,1.2008476,-1.6877407,2.2289162,-3.6240573,0.04534607,-1.0356815,0.68714446
2010-06-01,-0.9476368,2.3838217,-1.2961738,1.5133064,-3.5095336,0.106911086,-0.8248383,0.7159405
2010-07-01,-1.1432549,3.204026,-1.4087124,0.3124588,-3.127897,0.2052166,2.290812,0.42797622
2010-08-01,-1.2567856,2.7227592,-1.3534362,0.11717224,-2.0948637,-0.110552214,0.82119715,0.20256881
2010-09-01,-0.7841255,2.219318,-1.1502056,0.5726204,-2.3388064,0.05163498,-2.2358673,0.4041435
2010-10-01,-0.3263607,0.425659,-1.0280685,2.254734,-2.7863107,-0.27042237,-0.94300306,0.62061465
2010-11-01,0.13206673,0.7576462,-1.1902558,2.6919775,-2.5913553,-0.4468422,-1.2604268,0.7523502
2010-12-01,1.2038269,0.56897926,0.023831557,3.8514507,-1.4120224,-0.23202705,-2.3563492,1.4901364
2011-01-01,1.2646736,-2.4984672,-0.73725814,4.0407095,-0.39582443,-0.15334702,-3.664887,1.476622
2011-02-01,0.6997116,-2.606547,-1.2162483,3.8929772,-0.13159104,0.12808152,-2.0900102,1.545049
2011-03-01,0.8618309,0.9892105,-0.3252922,2.8763957,-1.2169495,0.3144142,-2.6932209,1.7717361
2011-04-01,0.15650558,1.470306,-1.2801132,2.4532,-2.5651398,0.26844484,-0.578648,1.3281883
2011-05-01,-0.6874294,1.22467,-1.5664551,1.9240307,-2.9732463,0.02807312,-0.029476548,0.12106323
2011-06-01,-0.5870689,2.7890193,-1.5292584,1.6945366,-3.3322253,0.00912323,1.7222583,0.6028603
2011-07-01,-0.7649803,2.6079507,-1.3239769,0.019300079,-3.343104,0.004561615,1.7829651,0.61058044
2011-08-01,-1.1046593,1.2530934,-1.7405052,0.9256958,-2.9013104,-0.21721268,2.6567268,0.27897185
2011-09-01,-0.6632164,1.8682358,-1.7015541,1.5236435,-2.4946074,-0.19896546,1.316959,0.52811736
2011-10-01,-0.31090468,0.69199103,-1.6233021,2.3707364,-3.0943096,-0.34529382,-1.3646824,0.70567626
2011-11-01,0.16948852,-0.6140896,-0.61970407,2.4223201,-2.633918,0.13755608,-2.6633942,1.2380047
2011-12-01,1.0011413,1.1597519,-1.4966244,3.070448,-1.7089233,-0.3407318,-3.0620263,1.2450225
2012-01-01,1.1345208,-0.14901467,-1.0210015,3.5264554,-1.3377826,-0.24076767,-3.5418591,1.9415432
2012-02-01,0.8425186,-0.22770767,-0.67140275,3.535162,-1.2979339,-0.39714965,-3.3389316,1.5001919
2012-03-01,0.80702287,0.19589539,-0.4386719,2.519853,-0.7782246,-0.5364525,-3.6316025,1.5584581
2012-04-01,0.37605286,0.9429779,-1.1743691,1.7520097,-1.9197769,-0.375383,-2.0101898,1.148249
2012-05-01,-0.07902832,1.8276894,-1.2942501,2.151168,-2.8851905,0.11519317,-1.9572815,0.6898201
2012-06-01,-0.9014549,2.622322,-1.2349796,1.5775452,-2.5372663,-0.17011109,-1.2919064,0.3077404
2012-07-01,-1.3910263,2.5399454,-1.4261863,0.029802704,-3.2619126,0.07065582,1.5919445,0.43465385
2012-08-01,-0.8666283,2.4039903,-1.7583725,0.4808647,-3.3248668,-0.25248796,0.8629452,0.3435707
2012-09-01,-0.40384674,1.6766655,-1.2741585,0.9121704,-2.888539,-0.19924393,0.8351513,0.11887665
2012-10-01,-0.15403748,0.18986817,-1.526981,2.701685,-3.1520767,-0.2715744,-1.250383,0.8277847
2012-11-01,0.42025453,0.0796978,-1.1060566,3.7176628,-2.1766179,-0.61447525,-1.9492447,1.257415
2012-12-01,0.8532341,-0.5675949,-0.7467476,3.8934665,-1.8765793,-0.37806168,-1.7982209,1.6384907
2013-01-01,1.233844,-1.7375396,-0.9184273,3.3029742,-1.0746796,-0.68032914,-3.1755142,-0.12325497
2013-02-01,0.9999512,0.875078,-1.1791722,3.6009216,-1.3603337,-0.68227005,-1.6721916,1.0293891
2013-03-01,0.46940383,0.18601474,-0.7557049,2.8439229,-2.1826808,-0.6615654,-0.9397789,1.3833027
2013-04-01,0.14590034,0.9261917,-1.2377259,2.9073296,-2.256763,-0.19960213,-2.112804,1.3131024
2013-05-01,-0.24780388,1.6433998,-1.3367183,1.420829,-3.3945262,0.067612454,-2.5035965,0.9876572
2013-06-01,-0.80326,3.0749042,-1.4295639,0.7075027,-2.726814,0.31088716,3.1224594,0.6628593
2013-07-01,-0.8757248,1.0015682,-1.5984325,-0.5544861,-3.1625738,0.710091,3.5355744,0.683564
2013-08-01,-1.5994027,1.9352001,-1.3409237,0.76282275,-2.7746925,0.016175842,2.8643034,0.4852558
2013-09-01,-0.47716826,0.913575,-1.8481777,1.2354615,-2.9235048,-0.4496704,1.0167725,0.786438
2013-10-01,-0.18213272,0.21901207,-1.2713703,2.3961937,-2.0597491,-0.32415086,-1.0701504,1.1141475
2013-11-01,0.13846016,0.95854187,-1.3768326,3.3553822,-2.6902585,-0.08217011,-1.0255073,1.2432255
2013-12-01,1.0604461,0.2199829,-0.9646885,3.6805038,-1.9730504,-0.21092454,-2.379047,1.5592887
2014-01-01,1.0177437,-1.3863342,-0.81103057,3.4956722,-1.0612628,-0.554863,-1.0078533,1.9362524
2014-02-01,0.89345247,0.07121277,-0.9966446,3.6526027,-0.80509603,0.24924393,-2.7235446,2.120877
2014-03-01,0.71179426,1.1934671,-0.46189195,3.0077355,-1.7496494,-0.5660728,-2.3780332,1.5920589
2014-04-01,0.16253547,1.1545643,-0.93400383,2.5748563,-1.6728321,-0.84795535,-1.2706139,1.3507278
2014-05-01,-0.4236477,1.2814938,-1.6101917,1.9029537,-2.6744213,-0.2769371,-1.091264,1.014777
2014-06-01,-0.35606232,2.6309028,-1.8716335,0.72992706,-2.4100125,0.053408813,1.5300777,0.7157509
2014-07-01,-1.5046921,3.2579675,-1.7453636,0.41342774,-2.9589415,0.051760864,2.933885,0.4651886
2014-08-01,-1.2336891,1.7565727,-2.0206523,0.5624466,-2.7044232,-0.07286148,1.079725,0.2657276
2014-09-01,-0.8136681,1.2877579,-1.6936028,1.5126038,-2.4828734,-0.7068489,2.2303333,1.0289532
2014-10-01,-0.27001342,0.062310793,-1.8620727,1.9520772,-2.7390404,-0.37815094,-1.1275295,0.9366409
2014-11-01,0.26539803,-1.0975281,-1.2422607,3.142907,-2.3170407,-0.25517768,-2.5794716,0.99532545
2014-12-01,1.0309315,0.4760681,-0.80542564,3.7643669,-2.3374813,-0.5960743,-2.0994477,1.7259117
2015-01-01,1.5927807,0.73785704,-0.9784096,3.8127708,-1.0370957,-0.57188493,-2.7973766,0.42394677
2015-02-01,0.69506454,0.7008728,-0.4853836,3.5725238,-0.8732632,-0.38482285,-1.8382237,1.5356232
2015-03-01,0.44075775,0.27784234,-0.7054573,2.3942146,-1.865427,-0.3542572,-1.608675,1.6331276
2015-04-01,0.2246582,1.3079078,-1.2183502,2.323913,-2.4253914,-0.08558426,-1.9681275,1.2394409
2015-05-01,-0.48232764,2.4058297,-1.0163113,2.2588084,-3.7513337,-0.36526108,-0.86684453,0.94998324
2015-06-01,-1.0135605,1.1171776,-1.778009,1.2846779,-3.187701,0.16291504,1.9164718,0.45023307
2015-07-01,-1.2455543,2.5656884,-1.642297,1.216822,-3.0091972,-0.012532043,1.5163666,0.55874175
2015-08-01,-1.0444313,2.6109262,-1.4283371,0.8038788,-3.3393073,-0.061437227,1.4815216,0.2812046
2015-09-01,-0.6620537,2.0469875,-1.7526398,0.9615982,-2.6656384,-0.47010118,-1.8110203,0.6721405
2015-10-01,-0.38543397,-0.63699037,-1.5142266,2.8548403,-3.3078246,-0.18247756,-0.26469916,0.62292975
2015-11-01,0.10820313,0.5180893,-1.2058185,3.0180614,-2.268895,-0.27142373,-1.4729626,0.8399464
2015-12-01,1.4099979,0.24085769,-0.7561966,3.0880568,-1.6199844,-0.61895674,-3.3986049,0.59389246
2016-01-01,1.6980553,-0.13630065,-0.37657052,3.601829,-1.8847555,-0.38037452,-2.2030017,0.5185772
2016-02-01,1.2929561,0.8558426,-0.40700072,3.6560326,-0.56961095,0.08146362,-1.9418118,1.8077297
2016-03-01,0.8174885,0.34075242,-1.0130638,2.4061852,-2.4905019,-0.26911545,-1.7674732,1.7639866
2016-04-01,0.029479217,0.31571084,-1.1740891,2.3884344,-2.516811,0.43774718,-1.5896485,0.99658126
2016-05-01,-0.7182735,1.1734555,-0.862182,2.0124977,-2.14341,-0.07987861,-0.14200631,0.94998515
2016-06-01,-1.2162472,2.0280297,-1.2761562,-0.1562706,-2.6886134,0.5081169,0.19082145,0.47578508
2016-07-01,-0.8694725,2.1741576,-1.5826747,0.06815033,-2.815722,0.28464738,2.6087346,0.9594944
2016-08-01,-1.2656959,2.2787602,-1.7449677,1.3731514,-3.0772293,-0.55154264,0.8596462,0.02821083
2016-09-01,-0.6945003,2.7586656,-1.4977242,1.1312965,-2.7897298,-0.20825501,1.9576607,0.4529625
2016-10-01,-0.6124031,1.4251362,-1.2970772,1.683157,-2.6987567,0.039305113,-1.7012246,0.62951964
2016-11-01,0.45010987,-0.047229767,-1.7788845,2.995766,-2.9364905,-0.52364886,-2.0575092,0.27767333
2016-12-01,0.8016392,-1.3620574,-0.8403107,2.8680234,-2.249598,-0.5762676,-1.6894966,1.3148277
2017-01-01,0.90129244,-2.6974022,-0.778595,4.168153,-0.48075408,-0.4894951,-3.0839474,2.0774398
2017-02-01,1.107515,-1.1958958,-1.0081269,1.8874048,-0.9330193,-0.32212144,-2.663086,2.0897422
2017-03-01,0.71935046,0.29039535,-0.6944221,3.0036604,-1.8679802,-0.11751785,-3.4342341,1.511866
2017-04-01,0.07316513,1.9110378,-0.40791243,2.9382648,-2.6543446,-0.23244552,-0.76726377,1.0971553
2017-05-01,-0.5322288,2.572115,-1.2761834,2.0198143,-2.6281216,-0.20784111,0.35902748,1.14086
2017-06-01,-0.60280454,2.3118277,-1.58406,1.002623,-3.1733003,0.14341697,0.6762932,0.6274082
2017-07-01,-1.3328377,4.6472883,-1.3341324,0.83751523,-3.3429399,0.3969055,2.0097783,0.3998192
2017-08-01,-1.0058609,2.9178689,-1.303701,0.11557541,-2.955747,-0.63712084,1.4487369,0.4030567
2017-09-01,-0.7054291,3.052869,-1.4467942,1.1000687,-2.6099925,-0.051798247,0.71773183,0.43866768
2017-10-01,-0.2991356,0.51345176,-1.3846363,2.237044,-2.9657826,-0.16996308,-2.0848854,0.18615074
2017-11-01,0.16478348,1.454888,-1.6692035,3.561788,-2.3195977,-0.36809272,-1.4853195,1.0443856
2017-12-01,0.7967247,-0.7912205,-1.0058606,3.2027607,-2.0483031,-0.8617958,-0.8414005,2.2156773
2018-01-01,0.9307724,-0.4308466,-1.2457225,3.2575397,-1.0227696,-0.6096016,-3.4664154,0.33033752
2018-02-01,0.90654564,-0.30512848,-0.7533264,2.7834783,-1.557399,-0.94321364,-0.7955597,2.4370983
2018-03-01,0.28843156,-0.001964569,-0.4305191,3.9146132,-1.0911942,-0.30611116,0.058603287,1.9584526
2018-04-01,0.35554618,-0.74776113,-1.0761341,1.3848639,-2.4413543,-0.14503403,-0.43673936,1.0067272
2018-05-01,-0.29694366,0.9880657,-1.7312431,1.3940308,-2.4449556,0.59257776,-2.5588877,1.1461957
2018-06-01,-1.1331002,2.9864602,-1.7643096,1.0970871,-3.2830765,-0.01636963,1.8769325,0.8679134
2018-07-01,-1.4480503,2.3176003,-1.8229126,-0.27042466,-2.9199996,-0.10672989,2.9255657,0.23408432
2018-08-01,-1.0375016,3.74437,-1.6428474,0.1365219,-3.1000648,-0.21051255,3.202211,0.08839531
2018-09-01,-0.724844,1.6353176,-1.3216766,0.35063553,-3.0823858,-0.048126984,0.5965065,0.79032135
2018-10-01,-0.36504096,0.2939968,-1.3246238,2.683951,-2.6832962,-0.022589874,-1.1612555,0.63513833
2018-11-01,0.24979934,0.6646038,-0.7402309,3.4916244,-2.975656,-0.09428863,-1.6415383,1.4113823
2018-12-01,0.96547544,0.27991945,-0.95172536,3.8959522,-2.4675453,-0.49206847,-2.9206548,0.84041274
2019-01-01,1.4932969,-2.5513797,-1.0484848,2.5874546,-0.870097,-0.9720329,-2.7691522,2.4693017
2019-02-01,0.8426269,0.4302494,0.082740024,3.7967868,-1.3589268,-0.8340225,-2.7943046,1.5551865
2019-03-01,0.5669365,0.7976162,-1.2728764,3.0352447,-2.161838,-0.48783723,-2.6364365,1.8242581
2019-04-01,0.0013237,0.30249864,-1.2463996,1.2675812,-2.014561,-0.5444313,-0.7820614,1.2338231
2019-05-01,-0.15522042,1.6276668,-1.0541111,1.8537136,-3.1825225,-0.23796082,-0.40277958,1.3357594
2019-06-01,-0.77875215,2.0741334,-1.832201,0.8972351,-3.6303132,0.32367936,-0.5186161,-0.06056595
2019-07-01,-0.83005065,2.381928,-1.3897064,0.667218,-2.5718992,0.2210823,3.3096116,0.34088975
2019-08-01,-1.1216278,2.7307606,-1.5422786,0.82574767,-3.0488143,-0.6473602,2.0982938,0.075790025
2019-09-01,-0.5652817,2.3163972,-2.1284115,0.5636269,-2.7671666,-0.19659042,2.8379917,0.39781532
2019-10-01,-0.22869416,0.66490096,-1.8391514,1.8543755,-3.1434693,-0.35015717,-1.2933964,0.99486923
2019-11-01,0.14959487,0.051961135,-1.199403,2.880024,-2.096308,-0.24822083,-2.170443,1.1550545
2019-12-01,0.777758,-1.3433712,-1.4866775,3.593576,-2.408404,-0.7231506,-2.5292053,1.0829048
2020-01-01,1.0791947,-2.3865867,-0.53420293,3.5818412,-0.9971355,-0.6309746,-3.7933648,1.2930067
2020-02-01,1.2446209,-0.8745369,-0.6404549,3.5847836,-1.2939876,-0.46162415,-2.4869542,2.2205064
2020-03-01,0.56003034,1.2746986,-0.8774792,3.1130242,-2.0858111,-0.24585113,-1.8798454,2.4281065
2020-04-01,0.12717552,0.7545536,-1.5767819,2.1260238,-1.6490333,-0.4374321,-2.155447,0.84870946
2020-05-01,-0.37466127,1.8762493,-1.7598622,1.9125385,-3.1872373,-0.2952175,-1.757901,0.7787464
2020-06-01,-0.65745544,2.1015038,-0.8882679,1.2044083,-2.5641093,-0.070616916,1.808902,0.9124607
2020-07-01,-0.8248436,2.2326026,-1.859576,0.18504258,-2.5118005,-0.053616334,1.7180153,0.62999344
2020-08-01,-0.9634613,2.5896096,-1.4617023,0.22231217,-3.7528255,0.004576874,3.2565465,0.17981109
2020-09-01,-0.4864708,0.59239614,-1.414952,0.5126259,-2.9413862,-0.3279106,-1.4244324,0.40245017
2020-10-01,-0.15267639,0.0049037933,-1.2011395,1.5476853,-3.0711772,-0.39035416,-2.7462094,0.31417924
2020-11-01,0.034000397,-0.6447052,-1.2501789,3.2588348,-1.7742474,0.14057961,-1.6725724,0.6711861
2020-12-01,0.9003647,0.8336708,-0.38708496,3.6822085,-1.5561855,-0.70387954,-3.1087747,1.8697109
2021-01-01,0.94873506,0.036834337,-1.238765,3.2235107,-1.7395146,-0.019247437,-3.6525822,1.4129822
2021-02-01,1.0068077,0.73403394,-0.4479866,2.9517322,-0.84520113,-0.407502,-2.4144797,1.5954952
2021-03-01,0.44134903,1.5234852,-0.39986953,2.6517472,-1.9150589,-0.37431717,-1.256353,1.5367591
2021-04-01,0.42907143,0.652401,-1.022736,2.7513,-2.1772134,-0.1473381,-0.9474079,0.9218567
2021-05-01,-0.1901451,1.0094626,-1.8228066,1.3578964,-2.7685556,-0.18218116,-1.3270347,0.45960084
2021-06-01,-0.5339333,2.1669266,-1.5380859,1.0526016,-3.2503898,-0.23461227,1.488974,0.87871665
2021-07-01,-0.93811643,2.7038467,-1.3177433,0.14036866,-3.371512,-0.383609,1.8921616,0.06669998
2021-08-01,-0.9484032,1.7673889,-1.5782394,0.30396652,-2.7008598,-0.053759,0.61058885,0.24423523
2021-09-01,-0.7403389,0.4327217,-1.2480571,1.1047013,-2.4835038,-0.26547393,3.3808036,0.4821663
2021-10-01,-0.18583146,1.6227062,-1.2274822,1.5686157,-3.1478508,-0.5568306,-1.4571174,1.0725124
2021-11-01,-0.058404543,1.2560211,-0.96035004,2.7585998,-2.4655843,0.19976883,-2.5379257,1.0804768
2021-12-01,0.7283924,-0.21868363,-1.2483886,2.5528584,-1.9621804,-0.2409172,-2.3690178,0.8392277
2022-01-01,1.2256172,-0.48038712,-0.4072922,3.452805,-1.3442688,-0.5935997,-3.9770484,0.9638344
2022-02-01,0.9403763,-0.16692886,-1.0739868,3.9722893,-0.80268514,-0.23322448,-4.299007,1.1419823
2022-03-01,0.45726928,0.65819514,-1.0138111,2.1326747,-1.6193097,-0.18528748,-0.7047722,1.6380081
2022-04-01,0.0904335,1.6692864,-0.5881599,2.0792985,-2.3159223,-0.2937401,-0.22948417,1.2589344
2022-05-01,-0.4368702,1.5632133,-0.5864601,1.8362148,-3.1090882,-0.02515831,-2.289064,1.0855461
2022-06-01,-0.74998856,2.3329213,-1.0648075,1.3323692,-2.235348,0.2515827,0.7455689,0.64935607
2022-07-01,-1.0447487,1.9708458,-1.4670002,0.17984772,-2.9265208,-0.6374569,3.2202606,0.5986992
2022-08-01,-1.0974449,2.1931908,-0.8081249,-0.09281387,-3.3980687,-0.29238015,3.1322064,0.62249756
2022-09-01,-0.5871399,1.8865316,-1.4129432,0.6717941,-3.2219605,-0.51234514,1.2810329,0.30223924
