,r700GLB_cluster1,r700GLB_cluster2,r700GLB_cluster3,r700GLB_cluster4,r700GLB_cluster5,r700GLB_cluster6,r700GLB_cluster7,r700GLB_cluster8
1981-03-01,79.5740104693589,32.271052398393195,22.979495366414387,48.857179173169,58.28822467460141,48.803750342065165,41.039423134635854,69.15012531810336
1981-04-01,73.85275586903524,37.81926456155759,22.025135676066082,45.18697184901083,51.64819971174641,58.7630370423034,38.47889673142206,74.08202091852824
1981-05-01,66.52656939389894,44.866982299573934,20.185471693674724,49.305546668268015,44.95758334966177,67.19139015281594,36.58664593532896,73.42896461486816
1981-06-01,55.323915001299746,49.900182568959345,18.715643723805744,52.649224898951225,36.47029369174155,70.01141977834178,36.324912078620855,71.73967493904962
1981-07-01,53.74459099712418,59.04993154601474,19.205806891123455,49.953710589160394,33.977337047265834,75.08270599029876,31.17906226140188,72.65523539649116
1981-08-01,53.36594341470183,63.09940864548566,19.549169540405273,50.25422117550379,33.709803568958726,76.15779164073231,32.36829286661919,67.94979506068759
1981-09-01,61.298860691720066,58.36023572261933,19.488866011301678,46.265212122914804,38.719571813493324,73.90657110528632,31.17876063417623,73.21306599511041
1981-10-01,69.97415556324472,49.01531342071937,21.36179828643799,43.843244737194425,45.53400702742548,67.92045509422219,32.8758383378106,72.45269748899672
1981-11-01,74.20830029091961,38.251302823677854,17.99600648880005,44.084165587318736,52.85580516373139,62.863474416208796,36.999394067234114,72.90142774581909
1981-12-01,80.87609380269222,33.40995694829295,17.993271191914875,45.382592932462096,57.27236506253353,52.76181315327739,37.43291709114151,73.69357877307468
1982-01-01,81.45579788610517,30.613095548517986,19.55735158920288,43.815040825022656,59.45413695896132,44.233696906121224,39.213680719352375,72.12436331642999
1982-02-01,81.23661654172756,28.51193830061049,22.537368774414062,46.5254894852934,62.143757210268994,45.7864254123562,39.93544995718752,71.97751071718004
1982-03-01,80.73825973400967,31.299300815748133,22.235612710316975,44.35945231624631,59.06600870287981,47.07154158707504,41.84926498767942,71.67554828855727
1982-04-01,74.99510950321773,39.40830843660466,24.525251388549805,45.66886703074718,52.005470668809096,57.37366561051254,39.95108599150564,73.1128109825982
1982-05-01,65.58952057104317,46.023581924871145,19.81318473815918,49.209033407585196,38.90114526380285,66.5608139876481,35.26558501115802,75.02268155415854
1982-06-01,60.856004527432745,47.85210910501462,19.38848654429118,50.79903188473533,35.620772889755315,70.38412240835336,33.66999008330792,73.13780122333102
1982-07-01,58.406076042486326,57.00584512577165,20.814521312713623,50.92388796747174,37.79223364310203,74.7324689927992,32.872782989197795,70.53794860839844
1982-08-01,63.27132355394981,60.412451269946615,21.347643693288166,48.1998041309139,36.94089963200778,75.82144097967462,31.026588431492467,71.45609325832791
1982-09-01,62.63091272587399,57.711999673248464,21.929120381673176,48.225319060143406,38.40696596792328,72.41521479009272,34.32450468754056,70.00361813439264
1982-10-01,70.24339085860218,49.78258965822158,20.89662806193034,47.42243887472981,42.2378908411116,66.96726285494292,35.25625970276487,70.16248570548164
1982-11-01,74.95658197563043,40.682742185538565,21.436023076375324,47.593596200493366,52.29380038674809,61.19370848267943,38.33550424670857,71.2931169403924
1982-12-01,78.01879498598387,31.085236086061187,21.955236434936523,48.76031567973475,53.227197868117955,50.782434652139855,39.38873392402928,72.98164500130548
1983-01-01,83.6266460464441,25.477477868698497,23.607532501220703,48.99779052355745,57.570812732876625,38.568149608570145,40.80867598355147,67.94247031211853
1983-02-01,79.2619609146667,26.752777315943813,26.504581769307453,51.13625348945409,60.4475864525005,33.48710405957568,43.748161510243634,64.52591882811653
1983-03-01,79.30702923013152,25.89391066581856,25.9460875193278,48.172507274239585,60.02955457171657,34.83155764066256,41.94168775184606,64.64362608061897
1983-04-01,75.11912833014838,32.83447381003367,23.572909673055012,46.934793723132415,52.41772156416602,43.035625415843924,40.69980291829157,68.52461165852017
1983-05-01,71.41247481750928,41.683034770655496,22.032073338826496,46.61937458047795,43.894746477511816,59.43834912645948,35.96448232961256,72.43675523334079
1983-06-01,63.57316673516655,47.34293499605867,20.513901392618816,50.9268805643465,36.165219417457415,66.60529000418526,35.63956475073053,72.64717817306519
1983-07-01,58.64695999548018,56.192985058732205,19.966249306996662,50.370346996979436,32.276305415599644,73.32962958367317,32.411672480214605,73.78489971160889
1983-08-01,55.872241598810795,62.63594456115607,19.684704939524334,50.06818037766676,32.89595509803346,76.38875604985834,31.727776680541858,73.52864742279053
1983-09-01,66.99824984982718,58.136875462667255,21.324695428212483,47.409859366215784,37.7704309291594,72.87301283616286,32.39728203115538,72.13856246736314
1983-10-01,70.05257000454324,50.39577880743997,20.06641674041748,45.02361666771673,46.1647352947186,69.59668756841303,33.576473181165866,72.6286636458503
1983-11-01,71.31484143739696,37.76284381888088,19.80403010050456,44.57292343783319,51.09292795729739,62.340151608645265,37.796870893814244,71.72525591320462
1983-12-01,77.32802466522875,33.0277715152964,19.208544731140137,45.81007188366305,57.02862964679243,55.42675563267299,38.281739616182826,71.6941343413459
1984-01-01,76.30671860216904,32.35583098038383,21.661365032196045,44.96342159678267,60.79901912181674,52.811283488850016,38.58463460556825,70.36567264133029
1984-02-01,77.60243404397576,28.512691144456486,24.57804838816325,46.21540050648578,63.175922606636014,49.12290216802241,40.539319280242076,69.47870122061836
1984-03-01,80.34960520353249,28.45687938322417,23.929766337076824,51.58184893965425,62.176794453240255,45.1645735855941,42.21755647712108,68.46175260014004
1984-04-01,77.55322902322673,32.99776232310189,21.93546485900879,46.53363902278928,53.27880433700627,51.997266496930806,37.715710780417275,72.27040529251099
1984-05-01,68.1800421479223,43.31170498536079,21.006610870361328,48.07950864654617,43.73402002031711,62.05466972602593,38.499765406679344,72.04419242011177
1984-06-01,60.883644158891634,49.53641116281087,18.500032265981037,48.7523445716271,37.68977013780324,70.10250888027988,32.30858229323479,72.75987995995416
1984-07-01,57.95168339205589,56.03459219400734,20.248661359151203,51.873313108685586,34.53926896844299,72.16299287565462,34.11953525817804,72.45396243201363
1984-08-01,60.90064654819113,57.72344737061931,19.38039716084798,50.57210330631833,34.647071822006815,73.95688151265239,34.683118547712056,71.79961469438341
1984-09-01,60.80355655661018,56.032500239987,22.279940128326416,48.50244971717853,40.36838056703494,69.44037385039277,35.28032250050559,69.92780632442899
1984-10-01,67.64285775969068,48.30208906379224,19.624699274698894,44.91906225237597,45.83270846518324,68.25001894772709,33.82814350318275,71.13267050849068
1984-11-01,76.1376076750904,42.47473336347785,18.88209040959676,43.52232315404243,53.732744306965444,61.93626403808594,36.79070034428425,71.19550307591757
1984-12-01,78.11744104472281,33.876421230727196,19.53347412745158,45.8107183943907,56.315165016272545,52.859531444507645,39.80596105125656,73.73257213168674
1985-01-01,81.47315521606153,30.05160528229856,21.395372072855633,49.43220124351179,59.481713290889886,49.222017225328386,38.64916699009216,70.05198465453255
1985-02-01,78.47616072181317,25.969468713482748,22.80293353398641,44.773470734248384,63.000161658029185,46.616622589446685,41.11970455807573,69.5231835047404
1985-03-01,77.70265355098734,36.48053549638543,25.1096617380778,44.511544911500536,58.79054499286438,51.258913815676515,41.49285397788351,71.09716799524095
1985-04-01,74.14178825396714,40.90922883868443,23.314483642578125,45.9155033007449,54.45550746672143,59.38313494671832,41.710294467930254,70.95587121115791
1985-05-01,67.08966170569404,49.11468231835753,22.334319432576496,47.40502094808346,44.60208057845611,64.52616764948918,38.345053240838375,72.41928709877863
1985-06-01,54.060851812934416,49.51784245683926,21.134448846181233,52.00921572171725,37.58668572094307,72.11849841442738,36.16015876778469,72.29568163553874
1985-07-01,56.09621738644241,57.5514369741054,21.21392234166463,50.58400080754206,35.04548830024162,72.69304212633071,33.4912666582718,71.66602479086983
1985-08-01,60.10852420358635,60.94238266827704,19.718336582183838,48.400704736449285,35.11284676744191,77.08622356037517,33.38040365597207,72.3241925239563
1985-09-01,63.327156268149544,58.56236275743221,20.50370724995931,45.8149661497206,40.78262803892209,74.06813401442308,33.045032412506814,72.36242161856758
1985-10-01,67.80393861180588,51.230379764434296,22.48028786977132,44.130478662533434,46.15506430040613,69.03798952207461,36.06560602536629,71.60278558731079
1985-11-01,71.01002700037236,40.60450231195172,21.793636004130047,46.60627776872431,51.638733368574805,62.680795690515545,37.90224736447087,72.45341539382935
1985-12-01,77.51359825225757,30.983628848099304,20.090746720631916,48.06047870266822,56.16532681837614,55.89913001427284,38.68948470714481,72.28928407033285
1986-01-01,80.36503322976385,28.486290771253618,20.856648127237957,45.212421464565075,61.09295055078334,46.79129631964715,37.395672465479656,72.62621654404535
1986-02-01,77.87564869979018,28.72925525802295,23.772666295369465,49.51799548885071,61.2783833123072,46.01194193074991,41.37648036445626,68.60123872756958
1986-03-01,78.65964766028974,31.86113000592122,22.311150232950848,46.627713906262116,60.07977678028811,49.44817260071472,41.209924260643234,71.23293081919353
1986-04-01,75.45513271999587,39.57089097828856,22.84653123219808,45.52359805805215,54.36014085368537,52.830161629142346,37.82138042935765,71.85306019253201
1986-05-01,66.07291315385191,46.43725952263816,20.093271732330322,48.12906090142413,42.61367290316733,65.17443478762449,37.501569179733465,71.5005013677809
1986-06-01,57.24895120524674,53.38195771936658,19.602123737335205,50.68194860264326,39.1918829070652,72.00011452475748,35.7965515829532,73.30981625450983
1986-07-01,55.206498253545604,57.80397786535252,20.941012700398762,50.83716702520403,33.976134517162144,73.44287998073703,33.75318385701903,72.11232516500685
1986-08-01,58.314610213684524,62.86614747939804,23.314381281534832,49.89429028986701,35.0433214539622,74.14617014455271,36.12807200992623,70.05140450265672
1986-09-01,61.184780203181205,58.198470203998184,22.999966303507488,48.07962270883413,40.02241044597053,73.77334259368561,34.74319496028051,72.33442465464275
1986-10-01,65.04902828225701,50.062469453577286,20.560285250345867,46.744160143376575,41.05408058657667,69.49317093733903,35.66266627010713,72.51116434733073
1986-11-01,73.21765634367506,42.458386772747076,19.78742027282715,44.587006580740876,49.964109101520584,62.77159386938745,34.381575811476935,73.63298998938667
1986-12-01,79.9730204849792,34.518009322802826,20.987021764119465,45.33210309504279,56.63497417269858,52.416043124356115,37.79952491768703,70.6250548362732
1987-01-01,79.84159364403008,24.798203235763232,20.27418867746989,47.24187590644022,59.19425620541552,41.55972533173614,38.71912591877174,71.60784006118774
1987-02-01,80.45762425703968,25.731826594736717,21.67189884185791,48.24056649030586,62.22556773173451,42.36028985662775,39.10330585467063,69.95271576775446
1987-03-01,77.53275498497686,28.482186185840398,25.79797871907552,49.830998025520266,57.68075460016471,43.12831501384358,42.67283763864376,68.83271336555481
1987-04-01,75.11716426419412,33.31750173875199,21.909539858500164,45.88082079260284,52.71584752291569,51.96377597012363,39.44970634688571,71.24653259913127
1987-05-01,70.48789923139613,47.925703196534585,25.520681699117024,47.806190793626655,46.444377162425816,60.92360024923807,38.79482083410388,72.496587700314
1987-06-01,56.91065067867581,49.61171501750982,19.379128297170002,50.56146238341225,35.68862456620507,70.78580248486865,34.40951794088877,73.06061055925157
1987-07-01,56.40812789221748,52.044496013446654,21.534114519755047,51.574054367784825,33.87774725328699,71.85246897267771,33.77923849281151,72.11433119244046
1987-08-01,58.22932748771686,58.3662851546347,21.360026836395264,49.46296209141279,32.18566092298778,73.36553888006524,31.88283567544762,71.94909585846796
1987-09-01,64.17644052482623,57.72793558910348,21.852308591206867,47.05689716575755,38.57757994033748,71.13471230307779,33.02660463656302,71.16373777389526
1987-10-01,68.32174854598743,50.662182409506435,20.82862647374471,44.12724942190771,42.65360852679469,67.1729018662002,35.07845193180663,71.8189107047187
1987-11-01,70.04943408554406,41.6457769325415,21.148711840311687,44.07758547117929,51.34300755840514,63.331343263060184,36.47088149061235,71.91807693905301
1987-12-01,78.47749266407187,29.291089856556997,17.5695063273112,45.751725946999066,53.03416272601344,52.32351701338213,36.82026424809284,72.31102585792542
1988-01-01,81.80506864040018,27.447237544789882,22.947007179260254,45.72519226642164,60.15783727424851,46.836155482700896,39.50270296859319,72.28799064954123
1988-02-01,81.47649787884536,28.45517250450437,24.7835636138916,47.368449549521166,60.43983672309842,45.24246383499313,38.76798847320996,70.4646348953247
1988-03-01,77.24721986326954,25.955512077461343,23.8267396291097,46.766235692329495,59.32981793972556,43.7274664574927,41.147191078295876,70.43844196531508
1988-04-01,77.24486335004262,37.227961606925284,22.018389066060383,42.589019605007124,54.949517311456376,56.92457345815806,40.355579295955756,71.36722538206313
1988-05-01,72.46253839213786,42.21078047004224,19.61724630991618,46.14394781903061,44.699365181984305,62.805641928871914,35.9509312829306,73.31260972552829
1988-06-01,61.48466297762571,52.50390454816908,18.362348397572834,48.98446464065287,36.183993294515325,70.60899336259443,32.37583565949602,71.1392256948683
1988-07-01,54.591223261625075,60.05209794792651,18.715735753377277,48.569737947904144,31.555835576528132,74.82683957278074,30.17879372023269,71.49657540851169
1988-08-01,56.19853543434783,63.01136918239197,19.277241388956707,49.55817428475278,36.38850077027415,77.32282030713428,31.13751775798608,70.95395591523912
1988-09-01,61.282888362161835,59.51073904343949,19.504785696665447,45.45099670182978,36.21211440778085,74.55114343664148,31.159788535150845,71.2509036064148
1988-10-01,69.5305639033695,48.74769041353453,18.98612880706787,44.24829837997853,45.02523446799348,69.75154080233732,34.43655138659979,70.5935643778907
1988-11-01,70.56965450588748,38.61133885518815,18.990411122639973,41.12263719733832,52.378252545139816,62.08719190660414,35.71440061989549,73.0834166208903
1988-12-01,77.85372471066115,35.03473963313833,18.24234628677368,43.072684882000715,58.949738203711775,54.83926626352164,37.5060076201345,71.00191646152072
1989-01-01,80.2786189017536,32.68394217824665,20.100933074951172,43.16510893866678,60.239187739949365,48.87158655858302,38.48374916997595,72.6772665977478
1989-02-01,79.19264868866625,31.78526223945257,23.503875414530437,45.19805150943122,60.86506904962236,42.323034936255155,41.32805440909047,69.88234122594199
1989-03-01,75.31959661762778,32.63886240795114,26.83411916097005,44.33888892086209,60.84490845643399,47.51362559559581,42.971753176396604,67.54450665579903
1989-04-01,75.56492647678732,38.72570585889041,21.260472297668457,43.65892055312693,53.28407533179025,52.53435239687071,38.82868693912545,71.37959467040169
1989-05-01,66.57344351569526,42.82975872883499,21.14699872334798,47.551962992097835,44.39851163282926,63.81277734106714,35.278576526662974,73.8757438129849
1989-06-01,61.84668415170208,49.468461236791484,19.03908888498942,49.162003301805065,37.64450990079298,70.6928923889831,33.86290498482165,73.31523895263672
1989-07-01,54.85403486292997,59.411758105561056,19.670292536417644,49.542062631611785,35.47872125846634,74.67414772117532,32.9217756573412,71.34738233354356
1989-08-01,56.459029858632626,61.75114463993642,19.911821206410725,51.0539327010919,35.5625054355343,75.80320085797992,31.833916724322247,70.60382101270888
1989-09-01,62.55657735774271,59.0787335920424,19.960712750752766,47.37274747332627,39.32085487463955,73.45927395663419,33.59411414939568,71.06368409262764
1989-10-01,66.36019096100073,50.884228798302,20.239601135253906,43.118786870989545,42.85673297014359,69.7183604816814,34.796394567817025,73.07849725087485
1989-11-01,72.04644914439542,46.21041411488178,21.795914967854817,43.71697257825222,48.886800937898165,62.57648258418828,36.970280069581435,72.39625983768039
1989-12-01,78.83187163647987,31.407442795982433,20.313209851582844,46.235908053944776,55.417424312476946,47.61349604679988,37.08996397844317,70.3752358754476
1990-01-01,80.270945597038,31.526764939998635,20.85488510131836,43.37006656466879,60.51045610157717,47.55182035676726,39.644597455908695,73.00708956188626
1990-02-01,78.42061067942521,34.58877808655593,28.179574966430664,45.66915384297335,59.28356023305475,44.821641523759446,41.40979390867789,68.7694079346127
1990-03-01,78.20143299422962,30.95255456935255,23.086973826090496,47.329443086761394,58.12734759416703,49.839698036948406,40.51366977121347,70.94352377785577
1990-04-01,75.12060389530173,38.322439355976414,21.241149107615154,48.599288599662685,52.58918074579198,54.72610054435311,38.09888634834839,73.35841788185968
1990-05-01,67.74848553774169,43.57599644219267,19.022116978963215,45.34801265442046,42.40460293487418,66.12117222377232,33.658433831807386,73.57183694839478
1990-06-01,60.82996670290721,49.71901906235232,16.60411278406779,48.98567199707031,36.4820046486261,70.49022967998799,33.27562600407226,73.48141140407986
1990-07-01,55.99729780384677,58.65106276167813,20.58961582183838,50.73338028219142,34.089048328317794,73.88296190198962,32.76550233826157,71.37133810255263
1990-08-01,61.79938373519934,60.2447805422691,19.376458009084065,50.214702142379416,34.242049204945054,74.54538953173292,33.65226504810625,70.6149803267585
1990-09-01,61.304158272503095,59.27967006632871,21.34090773264567,45.78567154650061,37.77364313346634,73.73421134529534,31.59812259779684,71.86653084225125
1990-10-01,67.84941858524898,50.995302831292825,19.38304090499878,44.72635188706163,43.82170975975724,70.03249115996309,33.8446664651763,72.16634882820978
1990-11-01,70.98159698559512,43.985875928334345,19.36240037282308,42.30492688881848,48.35702216676376,64.73465049659814,33.02817740709679,71.13280826144748
1990-12-01,76.16159361329296,36.78108893179939,22.838040033976238,42.18302814303793,54.42065455882846,54.18848142519102,37.3522195573133,70.59167292382982
1991-01-01,83.83373745339667,27.28303141314501,19.294143676757812,47.58552996159783,61.14370976394849,47.06783923473987,38.92333768926982,73.54257901509604
1991-02-01,80.19611623933275,29.79644890768992,20.07201560338338,46.675199787906614,62.70545009891362,43.7912104679988,38.18358297759909,70.47564254866707
1991-03-01,79.27271799503757,29.39093577163206,22.162439664204914,45.72340584274557,58.03495497150994,45.75989691765754,39.48966899715521,70.17698884010315
1991-04-01,74.12043692682573,40.24291948920612,21.940751393636067,45.19158498229223,53.81261391701105,58.0901856474824,37.42459931906936,73.1170826488071
1991-05-01,65.3997069068378,43.89963059885065,23.003512700398762,47.09332421163175,38.70106807594136,62.7763417002919,33.30521250880042,75.02746449576485
1991-06-01,57.69525065982371,50.35937837481724,18.39122788111369,51.05098553981733,34.38787705908517,67.83995240599245,34.133768979365115,70.92964781655206
1991-07-01,55.07206539455935,57.919300706715575,18.893543084462483,50.8304212584389,30.524578421924247,73.13941284850404,31.171008096316857,72.30417198605008
1991-08-01,59.99539601717064,63.514670532457316,21.32391611735026,48.79666699960865,32.888733777877086,76.77703354384873,31.065810320781317,72.9876822895474
1991-09-01,60.76727668158442,55.87462946237373,20.557581265767414,47.569440079681925,37.20922838464827,73.41422280112467,33.66832902133135,70.09018593364291
1991-10-01,67.17221925584532,50.602857016435415,21.20792563756307,43.766845722056495,44.78447795425873,68.53206257243733,33.73362075450809,71.21694617801242
1991-11-01,73.45222912246375,40.50861207208471,18.14230442047119,45.52314748835031,49.547924811236335,61.44613915747339,35.85751872522095,71.30046950446236
1991-12-01,75.63784299708671,33.24707334118214,22.771626472473145,46.81526922410534,54.52546623131748,51.55814453795716,40.4631685444947,71.84038162231445
1992-01-01,80.24909296195855,29.186911123236094,24.10248025258382,48.46353980506915,55.204732018990576,42.63219896253649,40.86680533746021,69.60797376102872
1992-02-01,78.88894481338757,25.395226253228287,26.478397369384766,47.947055352828635,58.337633190236886,34.734574202652816,40.88687643260259,65.68614376915826
1992-03-01,79.34757754099455,27.139624756090132,24.243089993794758,48.218886609704555,57.55397894863407,37.89206745860341,40.07218699914673,70.5248925420973
1992-04-01,76.53004945896798,33.095640315901356,22.11734739939372,45.0669809251506,53.82316982285659,48.19596846025069,38.927169918089874,70.77968915303549
1992-05-01,69.49966668510895,41.916344972549176,20.63378397623698,49.59365712206062,42.68334597477074,62.08030197646592,37.24377569830167,72.92243772082858
1992-06-01,60.23188620734272,47.10864552027336,17.957026322682697,49.819030004458746,36.153523195455,68.05328201461624,34.68301589306803,73.50995540618896
1992-07-01,59.03109086217354,55.58835626324544,19.759499390920002,48.84837223933293,31.14959160145772,73.5154522906293,28.922851537153175,72.72239261203342
1992-08-01,56.99773280740642,63.21732605788117,21.55974292755127,48.982069805893055,36.15865175304494,76.60126738495879,32.76926106128714,70.51668564478557
1992-09-01,63.48388269364977,59.71610532591158,21.40196132659912,47.31414785456125,37.97343913066029,71.28416962675996,33.67439388304718,68.9758665031857
1992-10-01,66.27308596238244,50.45658609141474,18.537786324818928,43.68579807707452,41.08655544821285,69.14050427111951,34.32118446459934,70.3573783238729
1992-11-01,72.12356000209599,39.60609327867937,19.31613572438558,44.328991059334044,47.26615873017536,62.604244357936984,36.361044401082225,69.84316441747877
1992-12-01,77.15799253907421,33.14595682183826,18.547035058339436,46.720611723717624,52.59533255908622,47.29635469206087,37.500403225751946,71.57370381885104
1993-01-01,75.52371219479495,30.75742703529747,24.28078842163086,44.50817013496796,57.2131709479467,45.23251208630237,38.949515468390416,70.74381642871433
1993-02-01,79.51371263828781,26.785819516966157,23.396576563517254,45.246674700942876,60.88504873120222,40.89336940220424,40.621969153318695,69.24347082773845
1993-03-01,77.19887840947945,27.622554613196332,25.46162001291911,46.23137774597622,57.54607286576037,45.037613753434066,40.157424571902254,69.71917351086935
1993-04-01,76.9946539716469,31.701083624971385,21.572060267130535,47.960807667772464,54.626304397255566,52.76758298769102,37.15923326224056,72.80533976025052
1993-05-01,66.14045799493218,45.00530653955355,20.981056849161785,48.939813751144975,41.74050179673878,61.07701731252146,36.9342451211754,72.85285525851779
1993-06-01,57.16250943337127,46.968725453252375,17.34738572438558,48.374177445253125,35.98798006900902,67.13572575495793,30.27389986834521,73.27663766013252
1993-07-01,59.606253900688046,52.357635065378,17.76329692204793,49.314602078042604,32.75680091759678,73.20641570038848,31.433178235262073,73.88909392886691
1993-08-01,59.10288126920339,57.77716898061828,18.77447573343913,48.76297508220814,33.77410782253282,74.04083000434625,30.203590308576988,70.94113230705261
1993-09-01,64.4892969291559,57.73460662207216,21.10477368036906,45.481655319630356,35.983337353227476,73.02425761799236,31.930304365696703,71.32451004452176
1993-10-01,65.31744026165786,53.0408956603427,22.140376091003418,41.37731556856898,42.144233474404004,70.86990524124313,33.415565617456785,70.36960058742099
1993-11-01,73.41627948861614,42.62877934821837,18.283355712890625,42.521353690854966,48.431493898318045,63.57119968959264,33.70030847762774,72.27645052803888
1993-12-01,78.3673842176259,33.56344479018213,15.326958974202475,42.58351645457833,55.39279986860414,54.29307287865943,33.991420572646305,72.4623719851176
1994-01-01,80.24592868429866,30.67939520332899,19.465339342753094,42.64541323072561,58.27250664837882,45.61983297159384,36.90113392911216,70.35640544361539
1994-02-01,80.02840311978933,26.617751094479193,19.66312297185262,43.86819787415914,62.795073382332596,43.79330226353237,40.17069490248975,69.93899610307481
1994-03-01,77.38617272685758,30.52185181183265,22.55026340484619,43.71214173271993,57.406815131846415,49.51744163429344,38.44388896312693,70.13952732086182
1994-04-01,75.02206852681917,36.497824584153285,22.412755012512207,44.85412436738499,50.04452226499631,56.60979637732873,36.3617067981268,73.04110394583809
1994-05-01,67.28273204190553,43.322686842574065,20.452033042907715,47.04317324806384,42.53359454895805,66.37690030611479,34.65153323455507,74.09336566925049
1994-06-01,58.203715043102235,48.911239249043746,17.66527811686198,50.5394781789472,32.96523237433045,70.10372790661488,31.55989873976935,73.42373132705688
1994-07-01,54.28139391562922,58.32853984291928,20.44712750116984,49.033245910190175,32.46796734854899,75.05292284619678,31.08769350273665,70.44087648391724
1994-08-01,58.65706757104083,61.785546863462166,21.444259802500408,47.21798246019235,32.911267505694866,74.64059179955787,30.14926318974458,70.97940312491524
1994-09-01,60.55036951883805,57.74336672460199,22.188899517059326,48.21804557781361,35.28947625549054,73.92269176441235,31.519601300177253,69.2875603834788
1994-10-01,69.07096240732024,53.20869474645373,23.322548548380535,44.761339192354946,45.55626488550538,68.34044739440247,35.39934232253437,69.10190449820625
1994-11-01,72.77059212005396,44.804699614728555,18.950689951578777,43.17581186223562,49.64042876411405,60.63918061308809,35.416422914692994,71.48736582862007
1994-12-01,79.78487357818823,31.101723294176992,17.709191004435223,44.168753896102714,55.16087446089978,49.347532502897494,33.46734221195462,73.18822940190634
1995-01-01,81.92809034022783,26.164166643398694,20.21470069885254,45.892345816562546,59.08728587269271,41.739659571385644,37.06198741959311,69.66136230362787
1995-02-01,79.9868476190727,26.884572943126773,22.0223175684611,46.93240078152261,61.12202738487669,41.95297576568939,39.56144972893091,68.17600793308682
1995-03-01,78.11765327728052,31.413942564187295,22.470251719156902,44.23163345374777,58.34998347728549,44.82480814168741,38.561576809465954,70.98474370108711
1995-04-01,73.03492319669655,33.60416253708261,20.940404256184895,45.018792448209474,51.7695627499036,53.64691262716776,38.225552462792216,73.17366732491388
1995-05-01,68.24770316803198,41.03121910744218,18.99647029240926,44.25984564845083,46.18046314419595,62.8495830493969,35.23902935311116,71.71694040298462
1995-06-01,56.37662233494454,45.19177312436311,16.725409030914307,51.23196121480861,34.06343951245746,68.56476416954628,33.024874504486455,73.21967085202536
1995-07-01,58.889010312745896,56.89287023418117,18.66998036702474,49.694965258425576,35.65890349032029,74.82089032183637,32.57289371089154,72.10161421034071
1995-08-01,57.32176892763133,61.26499933195925,19.033238410949707,47.38530899691522,33.32124431757456,77.51446399059925,29.23980007403977,72.4962141778734
1995-09-01,61.920886874484786,57.36861850904382,18.754447142283123,47.88671545591898,37.890040516341706,74.73319420447717,30.926413551913544,71.70070277320015
1995-10-01,63.52556077696437,51.93737873733607,20.325852870941162,43.214428809381296,42.608442020006954,70.69857754550138,34.517322637446036,70.57127952575684
1995-11-01,71.06200019232661,37.82772576200489,18.03304449717204,41.77939246960964,49.43375648858721,62.21280443799365,35.140944952980625,72.02909721268549
1995-12-01,75.67488398197457,33.79882387042271,19.767428557078045,43.88460438541384,54.515490716107415,52.49744038005452,39.09682361522518,71.79303765296936
1996-01-01,78.21135578109778,29.56535288877433,20.828681627909344,44.642260530154694,61.241575576716734,46.071390005258415,40.40349641379592,71.76869710286459
1996-02-01,78.28976107444123,26.89168313500561,23.352662404378254,43.928434121105866,61.489977857073995,45.68915398566278,38.876212448508774,71.05947666698032
1996-03-01,79.30255130612308,28.865768418194893,22.978715260823567,45.47360422593488,59.64381254793748,43.484102186265886,41.10414329689339,69.14540463023715
1996-04-01,72.85160458059335,31.885476644187882,19.771105925242107,47.70334163315538,52.68306568456821,58.74105684049837,36.970642951635824,72.58703576193916
1996-05-01,68.48448609276642,42.72215181577859,22.402360598246258,45.63205898843391,40.91806207092023,65.55150210202396,33.43428910636691,73.51345221201579
1996-06-01,56.46146595906868,51.737852763588805,19.1018705368042,50.09734198709871,38.193759181468785,70.9434819483495,34.13019718917898,74.24983183542888
1996-07-01,52.191163938966014,58.51625179297982,19.9666535059611,50.72116567834139,30.623643490377926,73.04255726573231,32.493894414384236,71.03144990073311
1996-08-01,54.95981541183069,60.284956731958516,19.45465151468913,50.33743979025715,30.576129225702243,73.6654051057585,32.556766370602226,70.52611509958903
1996-09-01,59.402017570513905,57.89879797086373,18.926793893178303,44.52454824897255,32.685696925216476,72.93652377285801,32.212457625176825,69.51720515886943
1996-10-01,64.53468450825278,49.25351061757886,17.920816898345947,42.01002049978554,42.45153517170525,69.05468028980297,31.593028097057662,71.38205501768324
1996-11-01,69.72256941761044,39.95450421857924,18.322844346364338,44.40474451031933,47.616624627502176,62.2290273813101,35.013396135332314,71.37913041644626
1996-12-01,76.70068809454389,35.068602823354794,19.396827697753906,42.771942858068876,56.1312098359857,51.01985051081731,37.21376209956071,69.96974415249295
1997-01-01,78.9500083282983,30.61244113684151,21.20784600575765,42.740182900251284,60.10291791269196,45.06809695736393,39.14926028330857,69.80713539653354
1997-02-01,80.56062474239359,26.811162375322137,20.569546063741047,44.26413931266841,61.556248808111754,43.24458530970983,39.01768132037631,72.79469701978896
1997-03-01,79.50149828867374,33.53150192866479,23.820255279541016,44.605820232230435,58.82291507311645,46.78883479191707,40.68309302345859,68.56307321124606
1997-04-01,73.32144172357427,37.08346426374295,22.140145937601726,49.02300302207322,49.348970339533594,57.275819044846756,38.54737519425807,71.46019670698378
1997-05-01,64.29589452217523,44.63374420915975,22.307177543640137,47.44068458121704,41.95810408039666,62.32980749109289,37.195108314421226,71.44455048773024
1997-06-01,58.48274505395683,51.61157186180071,20.432647228240967,51.54889771719428,34.030786604328725,70.24279248583449,34.01217349739962,70.5007619327969
