,zgu250GLB_cluster1,zgu250GLB_cluster2,zgu250GLB_cluster3,zgu250GLB_cluster4,zgu250GLB_cluster5,zgu250GLB_cluster6,zgu250GLB_cluster7,zgu250GLB_cluster8
2003-11-01,0.14714737,-0.19349594,-0.08167668,0.097558595,-0.10533676,0.086538315,-0.5451595,-0.41324463
2003-12-01,0.6832317,-0.19868164,-0.1717802,0.3840744,-0.052182008,0.612899,-0.51987803,0.12640381
2004-01-01,0.25198364,-0.39804155,-0.608905,0.06513443,0.03158035,0.35560608,-0.5516659,0.31020927
2004-02-01,0.2733658,-0.35330313,-0.46482086,-0.016118621,-0.117767334,0.69607925,-0.7194359,0.26415482
2004-03-01,0.052304458,-0.25856248,-0.33159143,0.16053239,-0.4138321,0.35922432,-0.46284676,-0.31251222
2004-04-01,0.19606018,0.091450885,-0.2980377,-0.06809463,0.1690857,0.48324242,-0.39376527,-0.03980408
2004-05-01,0.07039757,0.20033646,-0.3493557,0.11875458,0.086516574,0.40133134,-0.0036186217,-0.25954896
2004-06-01,-0.068423465,0.07533188,-0.27599716,0.3059326,0.033554077,0.33521003,0.12664947,-0.15559845
2004-07-01,0.14276886,0.21645585,-0.18323135,0.092767335,-0.030921936,-0.111846924,0.005921936,-0.25527343
2004-08-01,0.26448363,0.15033416,-0.25000992,0.15263748,-0.36876374,-0.20527115,-0.028619384,-0.11612244
2004-09-01,-0.11875458,0.18421784,0.030593108,0.28784028,-0.19770508,-0.100003816,-0.23323289,-0.25625992
2004-10-01,-0.08816147,0.088819124,0.08552933,0.15855865,0.033882905,0.009868622,-0.38225174,-0.05625229
2004-11-01,0.2657997,-0.040132903,-0.23092994,-0.02532959,-0.033882905,0.15954551,-0.5065983,-0.17500687
2004-12-01,0.52074397,-0.4266613,-0.1463871,-0.12105713,0.067107394,0.51251984,-0.25297013,-0.12664947
2005-01-01,0.43829346,-0.4926876,-0.58334506,-0.13005829,-0.15342025,0.43550378,-0.45747072,0.36611634
2005-02-01,0.083683774,-0.5299969,-0.57776606,0.11715698,-0.0407959,0.3887802,-0.38320142,-0.16422883
2005-03-01,0.6827194,-0.29637948,0.004533005,0.114019014,-0.15132828,0.18270913,-0.6363449,0.045677565
2005-04-01,0.21478805,0.025104905,-0.02859192,-0.035217285,0.09344635,0.32706374,-0.6304172,-0.078453444
2005-05-01,0.38668823,-0.062065125,-0.07496643,0.18236084,0.16283417,0.4400364,-0.38006362,-0.115413666
2005-06-01,-0.28731385,0.1687622,-0.0575325,0.35565567,0.072525784,-0.043585204,0.14540024,-0.19944611
2005-07-01,-0.0638092,0.09623642,-0.080545805,0.12726898,0.010112,-0.13494034,-0.07636108,-0.32043839
2005-08-01,-0.2569786,0.03486786,-0.15237427,0.24582061,0.05055847,-0.1087883,0.08717041,-0.07670975
2005-09-01,-0.11088028,0.09763031,-0.058579255,0.38355026,-0.036611937,-0.10704575,0.0048812865,-0.4546814
2005-10-01,0.2133934,0.15725556,-0.30684012,0.19526215,-0.042539217,0.012203979,-0.19805145,-0.0066253664
2005-11-01,0.5871803,-0.04532852,-0.31695193,0.37064895,0.026499938,0.4368984,-0.63773954,-0.31939238
2005-12-01,0.6014763,-0.21095276,-0.20502472,0.2032814,-0.08263779,0.50768125,-0.8242844,-0.48048323
2006-01-01,0.21485443,-0.32759094,-0.45125732,0.08150711,-0.13209839,0.7891533,-0.8531725,-0.009368515
2006-02-01,0.57867086,-0.14490204,-0.6414406,-0.080258176,0.0012489319,0.37006226,-1.1767035,-0.013428497
2006-03-01,-0.08431778,-0.55056494,-0.5315151,0.43845367,-0.21953888,0.54619294,-0.6595535,0.018112564
2006-04-01,-0.1414669,0.17082176,0.0056211473,0.16363907,-0.27137908,0.15364608,-0.7057724,0.032165907
2006-05-01,0.24327278,-0.01873703,0.115859225,0.18019065,-0.03809929,0.047467805,0.20080146,-0.022172546
2006-06-01,0.07276306,-0.039972685,0.10024452,0.07963371,0.018737793,0.18019065,-0.13771896,0.07151413
2006-07-01,-0.24389724,0.26700744,-0.0012496948,0.52558136,-0.034039307,0.07557373,0.41347045,-0.4228386
2006-08-01,-0.14677581,0.22984466,-0.22391053,0.20048904,0.25451508,-0.05402603,0.13647003,-0.21891403
2006-09-01,-0.3713112,0.4178421,-0.05371361,0.18799743,0.09274979,-0.029979706,0.074012,-0.17987823
2006-10-01,0.32665405,0.22297402,0.042783737,0.06870346,0.051528167,0.25545198,-0.2567013,0.059646986
2006-11-01,0.32852784,-0.16551323,-0.17925358,-0.23296738,0.045281984,-0.043720245,-0.16613731,0.14084244
2006-12-01,0.13459663,-0.67329407,-0.5321398,0.08806534,0.037786864,0.18237647,-0.10274315,0.06370697
2007-01-01,0.32155266,-0.5538031,-0.3800167,0.13041992,0.079344176,0.3723072,-0.19498749,-0.03951187
2007-02-01,0.43687478,-0.2894295,-0.28171998,-0.014776612,0.17507096,0.79536897,-0.53838384,0.15900955
2007-03-01,0.01766777,-0.4497242,-0.4108551,0.07131348,-0.075489044,0.5663311,-0.22775307,-0.26212463
2007-04-01,0.5236069,-0.08223534,-0.27561647,0.18888398,0.0003211975,0.54673576,-0.4265953,-0.2566639
2007-05-01,0.140057,0.40218163,-0.36074257,0.18663558,0.012849426,0.1175705,-0.02055893,0.22100678
2007-06-01,0.04914856,0.14583893,-0.12817153,0.097011946,0.2852539,0.34371796,0.12174682,-0.3723076
2007-07-01,0.04465103,0.12784958,-0.23995972,0.33215332,0.023449708,-0.3106308,-0.079343416,-0.027626038
2007-08-01,-0.0851265,0.23835373,-0.23514175,0.23257141,0.012528229,-0.13170472,0.02184372,-0.23482056
2007-09-01,0.08062897,0.25345153,-0.030517196,0.5313164,0.10600586,-0.3501423,-0.14326859,0.09155121
2007-10-01,0.1859932,-0.005139923,-0.2884659,0.2894295,0.097975925,0.13106231,0.06745911,-0.08287735
2007-11-01,0.43687478,-0.14069939,-0.37070101,0.18181686,-0.08801804,0.46835518,-0.49148408,-0.36813125
2007-12-01,0.44811782,-0.4593609,-0.45871848,0.31512833,0.22614746,0.5640823,-0.9553421,-0.10279389
2008-01-01,0.33516008,-0.4466671,-0.010543823,0.12620468,0.29234618,0.5453941,-0.9144217,0.1028801
2008-02-01,0.389476,-0.007987594,-0.25049132,0.27509385,-0.13994293,0.23483582,-0.7112171,-0.2524086
2008-03-01,0.20927544,0.016294861,-0.38436395,0.09137802,0.112465665,0.561689,-0.35401115,-0.41503602
2008-04-01,-0.12300911,0.007348633,-0.1562378,0.2827614,0.04249344,0.6482746,-0.27061996,-0.2741348
2008-05-01,0.05207901,-0.13355255,0.109270476,0.17860337,0.15591812,0.49203682,-0.07092972,0.20735855
2008-06-01,-0.15943298,0.12716217,-0.105436705,0.24537888,0.027796935,0.0849884,0.068373874,-0.17540741
2008-07-01,0.12524566,0.041535188,-0.16230774,0.2667862,0.24953309,-0.24218407,0.07540283,-0.051120758
2008-08-01,-0.07636108,0.2837204,-0.25624314,0.4559334,0.10096359,0.0680542,-0.015335846,-0.08754425
2008-09-01,0.010224151,0.27253723,-0.016934205,0.23643342,-0.13738632,0.16039124,0.16486435,-0.11885605
2008-10-01,0.08786392,0.082112886,-0.34825975,0.40832672,0.07508393,0.04281349,-0.10799255,0.0849884
2008-11-01,0.48372993,-0.01917038,-0.24729653,0.37765464,0.105436705,-0.13483123,-0.7236778,-0.38116914
2008-12-01,0.7843834,0.008946228,-0.27733,0.26039657,-0.1571968,0.76744974,-0.5961952,-0.13738708
2009-01-01,0.5624569,-0.47702065,-0.77022284,-0.015857697,-0.011974335,0.44045067,-0.89934844,-0.19999924
2009-02-01,0.3456295,-0.26957816,-0.6737831,0.28252333,0.047572326,0.45145434,-0.6643982,-0.20323524
2009-03-01,-0.14692497,-0.24109916,-0.06860809,-0.062458802,0.06440087,0.46083927,-0.6818737,0.20161705
2009-04-01,0.07313881,-0.12394752,-0.2741089,0.11844635,0.079611205,0.52912366,-0.46278113,0.06957893
2009-05-01,-0.1019413,0.035598755,-0.11067925,0.14142342,0.11423912,0.06310654,0.02880249,-0.23462677
2009-06-01,0.06634293,-0.07443313,0.2595459,0.24109955,0.13074341,0.11326828,0.13300896,-0.45922127
2009-07-01,-0.19417381,0.13559799,-0.15857545,0.18705444,0.085112765,-0.3058239,-0.1750801,-0.5488647
2009-08-01,-0.4925545,0.34918898,-0.27184296,0.34660035,-0.21035461,-0.14271775,-0.03592186,-0.26698914
2009-09-01,-0.017152023,0.31682664,0.09190903,0.3779915,0.12038803,-0.13009644,0.060194016,-0.0152107235
2009-10-01,0.2582512,0.25436744,-0.24174652,0.11585693,-0.16278228,-0.07572784,0.25080758,-0.08931999
2009-11-01,0.4747549,0.08899651,-0.5165022,0.22685966,-0.031068038,0.020711899,-0.8245918,0.008090591
2009-12-01,0.2624584,-0.13721637,-0.14142323,-0.23527412,-0.1449829,0.34012756,-0.46245727,-0.026213456
2010-01-01,0.430624,-0.56732404,-0.16086312,-0.021514893,0.18237762,0.14994049,-0.48325175,0.12875672
2010-02-01,0.5206539,-0.26280975,0.252549,0.13206673,-0.052297212,0.15424308,-0.20885754,-0.49417457
2010-03-01,0.28134537,-0.22077331,-0.22540703,0.2677742,0.008936691,0.03343048,-0.45412406,-0.31411362
2010-04-01,0.12577781,0.018204499,-0.22573814,0.24261856,0.110552214,0.17608872,-0.038395308,-0.09532662
2010-05-01,0.13041154,0.28134537,-0.38229865,-0.009598923,0.079769515,0.27207756,-0.21680108,-0.06454392
2010-06-01,-0.00033111573,-0.010591889,-0.2280552,0.1992588,0.09267883,0.06851578,0.043360136,-0.18999024
2010-07-01,0.1777443,0.113861844,-0.11584854,0.22110406,0.2406334,0.073149875,-0.010260773,-0.28101426
2010-08-01,-0.01952896,0.22309037,-0.14828567,0.33132514,0.15887757,-0.20455436,0.29988098,-0.19363174
2010-09-01,-0.16946945,0.28035277,-0.08407287,0.295578,0.03839569,-0.2512249,0.19760361,-0.14828567
2010-10-01,0.31411362,0.37865752,-0.20256881,0.3707138,0.11518593,-0.046339415,-0.44584924,-0.2863098
2010-11-01,0.45743448,-0.13868675,-0.0052959444,0.22408333,0.3584667,0.11452389,-1.1012185,-0.36541748
2010-12-01,0.2959091,-0.011584854,-0.08307953,0.3157688,0.19197693,0.35747394,-1.962466,0.03343048
2011-01-01,0.5368897,0.0017547607,-0.27335778,0.26002273,0.06877823,0.8867458,-1.5517166,-0.03895111
2011-02-01,0.3768757,-0.42389718,-0.37406808,0.47442856,0.20317535,0.27756843,-0.3302044,0.1235199
2011-03-01,0.07158508,0.01789627,-0.18527946,0.48495483,0.027370453,0.32248458,-0.71690595,-0.20563278
2011-04-01,-0.06035614,-0.34248656,-0.60531694,0.42951202,0.07614746,0.45933875,-0.11334343,0.07123451
2011-05-01,0.036143493,0.049829103,-0.32634467,0.23159942,-0.08772735,0.6302315,-0.06491776,0.33827513
2011-06-01,0.038249206,0.12106323,-0.21370316,0.31020278,-0.036494445,0.52776605,-0.006667328,-0.21300125
2011-07-01,-0.08877945,0.00491333,-0.25475997,0.3888069,0.17440185,0.21054497,0.064566806,-0.14667968
2011-08-01,0.0014038086,0.27581406,-0.030879974,0.29125443,-0.056847382,0.017194366,-0.0621109,-0.2516014
2011-09-01,-0.1505394,0.15475082,-0.09860535,0.30423737,-0.014387513,-0.10316696,0.012632752,0.1343979
2011-10-01,0.28213042,0.061058044,-0.06947975,0.23756485,-0.19615784,-0.17615585,-0.09334183,0.048425294
2011-11-01,0.04456558,-0.19054337,-0.3589794,0.50425494,0.14632949,0.3874027,-0.6095276,-0.2530052
2011-12-01,0.32845002,-0.32739717,-0.19299927,0.25616303,0.24107437,0.7028694,-0.3698578,-0.022808839
2012-01-01,0.31845587,-0.45474586,-0.38274994,0.1868538,0.13327637,0.3984886,-0.66370106,0.29903412
2012-02-01,0.42762145,-0.4430252,-0.3941353,0.04018402,0.3971489,0.9319275,-0.76215094,0.01674347
2012-03-01,-0.15571174,-0.3405567,-0.3783966,0.54114074,0.09275742,0.07634888,-0.18384056,0.2645424
2012-04-01,0.16341361,0.06194954,-0.50363576,0.11854172,0.09577103,0.45976847,-0.4249428,-0.6010815
2012-05-01,0.1185421,0.06362419,0.12222557,0.16810226,0.19656524,0.02009201,0.14834519,0.45273668
2012-06-01,0.11184464,0.07601471,-0.0944313,0.15872574,0.28630906,0.22234955,-0.18250123,-0.20192337
2012-07-01,-0.02042694,0.12389984,-0.026119232,0.34859315,0.08739929,0.02042694,0.3264923,0.10112915
2012-08-01,-0.17513427,0.47383347,-0.2548317,0.3994934,-0.05927048,-0.07668457,0.12724915,-0.2327301
2012-09-01,-0.05525284,0.3583046,-0.0016746521,0.3325203,-0.1292572,0.047550965,0.28630906,0.13762894
2012-10-01,0.29602012,0.19823913,-0.1583908,0.13595505,-0.20661163,-0.06328964,-0.32448348,0.018417358
2012-11-01,0.58936083,0.10045929,-0.48923683,0.1292572,-0.07065658,0.38174552,-0.3713646,-0.12523957
2012-12-01,0.34959832,-0.31510735,-0.20225792,0.084386446,0.082041934,0.33921736,-0.5166954,-0.42025453
2013-01-01,0.016822051,-0.50434226,-0.34453163,0.1850441,0.15851669,0.5988056,-0.13328362,0.03590889
2013-02-01,0.34550208,-0.29729995,-0.2801544,0.2769188,-0.101903535,0.74114764,-0.5408985,0.045290373
2013-03-01,0.35520706,0.035585403,-0.1313425,0.11646118,0.017792892,0.6389202,-0.97018814,-0.23324624
2013-04-01,0.13490105,0.014234161,0.17436866,0.2940651,0.22160034,0.5434864,-0.51178324,0.00614624
2013-05-01,-0.06340675,0.13554803,0.0042053224,0.2558918,0.07537613,0.2811249,-0.380764,0.068582915
2013-06-01,-0.068582915,0.22936401,-0.18278007,0.40632096,0.030409241,0.07828827,-0.40890884,-0.50660706
2013-07-01,0.09284592,0.13942948,-0.080228426,0.25071564,0.34161988,-0.38302842,0.0870224,-0.013263702
2013-08-01,-0.090258025,0.24845047,-0.16595764,0.3522957,0.11775513,-0.033644866,0.03655548,-0.2319519
2013-09-01,0.47328645,0.25103912,-0.048849106,0.02620392,0.19021988,0.1468708,0.090904996,-0.17954484
2013-10-01,0.20736618,0.1268135,-0.2468338,0.1630455,-0.30926973,0.15463486,0.056936644,-0.25200957
2013-11-01,0.49981347,-0.27853698,-0.16531047,0.34647292,-0.20736618,-0.038173676,-0.45322913,-0.34388465
2013-12-01,-0.05240784,-0.423143,-0.43543625,0.24586257,-0.07408218,0.63147926,-0.36685333,0.050790407
2014-01-01,0.50574,-0.86740667,-0.51991653,-0.08835678,-0.2990265,0.46749648,-0.98015976,0.4767273
2014-02-01,0.42364806,-0.67651767,-0.41342813,0.3273796,-0.059343718,0.31485137,-1.3375404,0.06000328
2014-03-01,0.4747494,-0.26737633,-0.38045883,0.07912521,-0.12066498,0.47771645,-0.6188229,0.2637497
2014-04-01,0.1153904,0.1882515,-0.21858254,-0.01615448,0.10681915,0.580579,-0.5980522,-0.10648918
2014-05-01,-0.17077789,-0.01648445,-0.32243386,0.0062644957,0.037254333,-0.021099854,-0.062640384,-0.21792336
2014-06-01,-0.010879517,0.1124237,-0.057035826,0.04055176,0.06956329,-0.14341393,0.06758652,-0.18561402
2014-07-01,-0.11440124,-0.019121552,-0.06725617,0.31682968,-0.07319031,0.01615448,-0.08143272,-0.42232895
2014-08-01,0.006593704,0.33694,-0.26407927,0.06428909,0.13088608,-0.03263855,0.011209106,-0.11407165
2014-09-01,-0.044837188,0.48958588,0.09626846,0.36001816,-0.060333252,-0.01681366,0.21792297,-0.116379544
2014-10-01,0.28682786,-0.032639313,0.020440292,0.09231262,-0.17308578,0.2634201,0.032639313,0.06791534
2014-11-01,0.19781227,-0.12330284,-0.41705418,0.21495552,-0.11242332,-0.099235535,-0.015165711,-0.20935135
2014-12-01,0.57761174,-0.24957314,-0.5334339,0.07780609,0.062310793,0.24297905,-0.5743149,0.023738097
2015-01-01,0.7800375,-0.58136064,-0.6177338,-0.030871581,0.08680725,0.20448455,-0.20387344,0.2503334
2015-02-01,0.2625595,-0.26714477,-0.59358674,0.10178451,-0.007946777,0.30504608,-0.8546181,-0.1803379
2015-03-01,0.07794285,-0.20081711,-0.20784684,-0.03943024,0.27050704,0.5526287,-0.7699512,-0.25186157
2015-04-01,0.004890442,-0.24085808,-0.18583985,0.05165596,0.06724472,0.033011246,0.016505431,0.16169281
2015-05-01,0.08497276,-0.109731294,-0.13724022,-0.12501374,0.30015525,0.09933853,-0.19378662,0.12868157
2015-06-01,-0.096587755,0.094754025,-0.14824371,0.31818923,0.14029694,0.22251853,0.26011467,-0.06265946
2015-07-01,-0.01161499,0.41049805,-0.27814865,0.055324554,0.0085578915,-0.0904747,0.088946536,-0.16046982
2015-08-01,0.077942654,0.32552567,-0.23321685,-0.007335663,-0.16352692,-0.18767396,0.16872291,0.10056152
2015-09-01,-0.24972229,0.4236412,-0.29679337,0.024758149,-0.1675003,0.059909057,-0.0051963804,-0.2952652
2015-10-01,0.08833504,0.40927505,-0.10636902,-0.17850418,0.08680687,0.07763672,0.20662422,-0.16902848
2015-11-01,0.16658325,-0.18217163,-0.46490517,0.036678694,0.04493141,-0.22190742,0.17453042,-0.11401062
2015-12-01,0.21854515,-0.44656563,-0.5336777,0.025675202,-0.018033981,0.20876388,0.0962822,0.17758712
2016-01-01,0.2954239,-0.50019246,-0.61747473,0.019335175,0.05578842,0.08241425,-0.0047546388,0.016482543
2016-02-01,0.8428463,-0.1309124,-0.550275,0.06466369,-0.06783371,0.2538994,-0.35121232,0.042158127
2016-03-01,0.38069153,-0.16482887,-0.31380883,0.14929733,0.07290497,0.4418686,-0.9436455,0.19082145
2016-04-01,0.034550477,-0.18796845,-0.417144,0.16260986,-0.048497774,0.051667403,-0.032331847,-0.10650482
2016-05-01,-0.06910133,0.22885856,-0.28940162,0.13788566,0.27925834,-0.1686329,0.22537155,0.25865477
2016-06-01,-0.063395694,0.048814394,0.057690047,0.17465515,0.12108612,-0.18733445,-0.10904007,-0.39717484
2016-07-01,0.073855974,0.22632217,-0.10175018,0.205719,0.14485931,-0.2722847,-0.061177064,-0.22885895
2016-08-01,0.0047546388,0.338533,-0.014897918,0.10618744,0.061493684,0.19684371,0.27830735,-0.28845063
2016-09-01,0.17148551,0.20286636,-0.209523,0.31951523,0.12045212,-0.2320282,0.46342316,-0.23900147
2016-10-01,0.69767034,0.26214105,0.06434669,0.3271225,0.06656571,0.039622117,-0.119500734,-0.20571938
2016-11-01,0.30461654,0.1581726,-0.29320544,0.036452483,-0.1562706,0.0399395,-0.104285814,-0.3882988
2016-12-01,0.64219856,-0.21681365,-0.22537193,0.32521972,-0.033599854,0.3629404,-0.5826069,0.012045288
2017-01-01,0.11622276,-0.40402755,-0.27388382,0.31402817,-0.23244476,0.31823653,-1.1178745,0.30625764
2017-02-01,0.38784066,-0.34802055,-0.25769693,0.05762558,-0.29266128,0.40305632,-0.8724796,0.2916897
2017-03-01,0.3360424,-0.32600632,-0.34704933,0.22111435,-0.17579117,0.5425884,-0.7533428,-0.044029236
2017-04-01,0.1596035,-0.019747924,-0.06248169,0.28068313,-0.064748004,0.23924407,-0.5017971,-0.6529835
2017-05-01,0.077050015,0.053417206,-0.07899246,0.18129425,0.09420852,0.09356079,-0.10521545,0.069927976
2017-06-01,-0.10230179,0.14503555,-0.020719146,0.25769728,0.15830842,0.23600654,-0.14374085,-0.5128044
2017-07-01,-0.20622253,0.09356155,-0.21334457,0.22985534,-0.034963988,-0.053093337,0.28683394,-0.09194183
2017-08-01,-0.009064483,0.20589904,-0.20622253,0.18938828,-0.22597122,-0.081258774,-0.08384857,-0.14115067
2017-09-01,0.22985534,0.42668915,-0.21237373,0.24151,-0.16543122,-0.019100953,0.056007385,-0.28748092
2017-10-01,0.038848877,0.16478348,-0.510862,0.26028672,-0.016187286,-0.30010718,-0.15280533,-0.2554306
2017-11-01,0.7021923,0.013920975,-0.34251708,0.19942398,-0.14600678,0.1693161,-1.0045655,-0.14471206
2017-12-01,0.832983,-0.49888343,-0.18129425,-0.05892105,0.20654678,0.53449476,-0.54744434,-0.6461853
2018-01-01,0.53986776,-0.2651867,-0.41414985,0.25045395,-0.13521194,0.7899944,-0.52415293,0.025536347
2018-02-01,0.07333527,-0.14405212,-0.36405867,-0.10607453,0.03372116,0.5559101,-0.8531809,0.03110199
2018-03-01,0.09101448,-0.23866805,-0.33884963,-0.0032745362,-0.0029464723,0.2923603,-0.93568325,-0.28941345
2018-04-01,0.2628952,-0.15420112,-0.4305191,-0.00229187,-0.07595444,0.3931965,-0.2262272,0.12768249
2018-05-01,0.09232445,0.09559822,-0.1676239,-0.09166946,-0.38959503,0.42691764,0.068424985,-0.06973419
2018-06-01,0.17188033,0.11917038,-0.29858094,0.30021745,0.1466713,0.18333893,0.09494362,-0.30840224
2018-07-01,0.35620156,0.40334624,-0.15583801,0.10803833,0.3244446,-0.20625648,-0.19414291,-0.061549377
2018-08-01,-0.13030167,0.32248002,0.049762726,0.27828217,0.047144316,0.14274292,-0.06547775,-0.16926117
2018-09-01,-0.26944274,0.27533644,-0.16304092,0.37093353,-0.15681991,0.008184815,-0.041251373,-0.27860945
2018-10-01,0.36995164,0.2743538,-0.24619827,0.14372483,-0.15387383,-0.008512115,-0.2962883,0.03175659
2018-11-01,0.2841755,0.055983733,-0.50483686,0.3820652,-0.124736026,0.07399025,-0.13128357,-0.5126942
2018-12-01,0.3034912,-0.3807556,-0.3142952,0.053364564,0.0016368866,0.5680233,-0.5392128,0.08643112
2019-01-01,0.66490096,-0.49743462,-0.17607117,-0.13867263,-0.03044815,0.40079385,-0.0314415,0.27271193
2019-02-01,0.28561935,-0.60201836,-0.29091492,-0.15588227,0.07148781,0.37961236,-0.46367684,0.23696823
2019-03-01,0.081747435,-0.30580825,-0.5762035,0.14694671,-0.0314415,0.3819294,-0.5775272,0.12477188
2019-04-01,-0.0013237,-0.2591423,-0.2108223,-0.08803558,0.13006744,0.5728935,-0.43091124,0.14562264
2019-05-01,0.31805342,-0.014893341,-0.34883308,-0.018533325,0.12642746,0.34254494,-0.15488967,-0.14330634
2019-06-01,-0.30547714,0.1883171,-0.29422456,0.14429931,0.09862594,0.10789337,0.45076942,0.1466156
2019-07-01,-0.029455567,0.11153412,-0.071157075,0.2449112,-0.28859863,-0.07347336,-0.13337708,-0.2978653
2019-08-01,-0.32963714,0.3008438,-0.07016373,0.44348755,-0.078437805,0.06420593,-0.029455567,-0.20188674
2019-09-01,-0.16382599,0.28264084,-0.21280746,0.19592896,0.027469635,-0.12907486,0.01026001,-0.05361557
2019-10-01,0.24193268,0.30018157,0.071156695,0.09730224,-0.15389709,0.077775955,0.16878967,-0.07545929
2019-11-01,0.44514275,-0.15058747,-0.2081747,0.13304596,-0.15224227,0.6238621,-0.24292564,0.03111
2019-12-01,0.51199687,-0.44779053,-0.1598545,-0.22538452,0.011252594,0.01092186,-0.48684388,0.33460158
2020-01-01,0.4367779,-0.20825425,-0.5469532,-0.04838562,-0.16215745,0.752919,-0.30077496,0.23669663
2020-02-01,0.42598933,-0.38348848,-0.42370072,0.19452362,-0.084021375,0.6685711,-0.26285154,0.051000975
2020-03-01,-0.042500686,-0.075193785,-0.19125386,0.14613724,0.036943056,0.6793598,-0.14450303,-0.063424684
2020-04-01,-0.00850029,-0.05034714,-0.391008,0.25565872,-0.0683281,0.6692249,0.052309036,-0.011769486
2020-05-01,0.056232072,0.05655899,-0.27658233,0.18471527,-0.043481447,0.51752967,-0.23342781,0.12456016
2020-06-01,-0.034327697,0.10461731,-0.41062394,0.20890808,0.11573257,-0.22852401,-0.022885133,-0.24650498
2020-07-01,-0.18177262,0.19452286,-0.17458038,0.10723343,-0.08663635,0.18406144,-0.03236618,-0.3380455
2020-08-01,-0.18406144,0.16738816,-0.17065735,0.10690613,-0.059174348,-0.028442383,0.1991005,-0.2635048
2020-09-01,-0.2533699,0.38250732,-0.22231217,0.0843483,0.1804657,0.15954208,-0.011116028,-0.34098738
2020-10-01,0.053943254,0.21642724,0.053943254,0.31810227,0.06963577,0.06963615,0.052308656,-0.48254776
2020-11-01,0.38675767,-0.087617114,0.22165832,0.4165085,0.011769486,0.24650498,-0.39885482,0.23375472
2020-12-01,0.35177612,-0.22590867,-0.10625229,0.24912032,-0.18961868,0.6829559,-0.89807546,-0.09807892
2021-01-01,0.48647994,-0.23527566,-0.45595035,0.09523849,-0.07798233,0.368676,-0.7419979,-0.09324722
2021-02-01,0.3026394,-0.33482856,-0.38327712,0.09590225,-0.15596542,1.0867817,-0.7705366,0.15397492
2021-03-01,0.14103279,-0.21171531,-0.22001114,0.37929457,-0.058735657,0.30031663,-0.31159934,-0.1307457
2021-04-01,-0.15496978,-0.22465667,-0.094242856,0.009623718,-0.15662995,0.0799736,-0.2814022,-0.37829933
2021-05-01,-0.15530205,0.23793069,-0.29998475,-0.041812133,-0.028206635,0.3905777,-0.10784874,-0.023228455
2021-06-01,-0.15231553,0.18317643,-0.016259765,0.21271057,0.1835083,0.02687912,-0.015596772,-0.18881759
2021-07-01,0.10287094,0.15662917,-0.16227035,0.4111519,0.19578628,0.029866029,-0.048448943,-0.11548157
2021-08-01,-0.039157104,0.37498093,-0.17720337,0.2654732,0.23129348,-0.111830905,0.20209122,-0.23428039
2021-09-01,0.023228835,0.23660278,-0.20408249,0.24689026,0.1971138,0.07134628,-0.13671875,0.08826981
2021-10-01,0.19744568,0.23295288,-0.31126747,0.30960846,0.0491127,-0.16359787,-0.088601686,-0.1609436
2021-11-01,0.39986953,-0.06935501,-0.3580574,0.42641678,0.078314975,0.043803405,-0.8352455,-0.11913147
2021-12-01,0.16492538,-0.05641327,-0.42210275,0.11581268,-0.17786713,1.0486199,-0.35905284,-0.13937339
2022-01-01,0.35493582,-0.29679966,0.037397385,-0.042497255,-0.265522,0.66567457,-0.48106727,-0.035697173
2022-02-01,0.24036369,-0.2519226,-0.3936928,0.01801834,-0.1455101,0.73774946,-1.0240104,0.012579346
2022-03-01,0.20602569,-0.2522625,-0.45896855,0.13021164,0.045557402,0.43041077,-0.5300236,-0.091113284
2022-04-01,0.09417381,-0.080574416,-0.38077393,0.22234496,-0.05643616,0.3624153,-0.19650689,-0.69865227
2022-05-01,0.14958993,-0.029578019,-0.10471268,0.2583824,0.2451233,0.26756173,-0.14890976,0.115932085
2022-06-01,0.04895706,0.09145355,0.26144218,0.093493655,-0.004419708,0.019378662,-0.18018723,-0.07343521
2022-07-01,0.03671799,0.092134096,-0.23526382,0.38519365,0.20092621,-0.0690155,-0.0826149,-0.2220047
2022-08-01,-0.44502944,0.06901474,-0.14245072,0.18868713,0.15910873,-0.15740928,-0.25294343,-0.28320083
2022-09-01,-0.0785347,0.2906807,-0.033657838,0.3630951,0.04929657,-0.22132492,0.1727089,-0.45896912
2022-10-01,0.064935684,0.13225098,-0.281501,0.26926193,0.09179382,-0.031958006,-0.29543915,-0.04385681
2022-11-01,0.29238015,-0.33555716,-0.49942628,0.350856,0.009519195,0.23016433,-0.73469007,-0.30121955
2022-12-01,0.21656533,-0.43143043,-0.2427433,0.18664703,-0.21282502,-0.103012845,-1.1970584,-0.16522904
