,abs_vo1000GLB_cluster1,abs_vo1000GLB_cluster2,abs_vo1000GLB_cluster3,abs_vo1000GLB_cluster4,abs_vo1000GLB_cluster5,abs_vo1000GLB_cluster6,abs_vo1000GLB_cluster7,abs_vo1000GLB_cluster8
1979-05-01,5.900664e-05,-3.4874894e-05,1.22282945e-05,-7.887016e-05,-1.2297991e-05,8.852845e-05,-5.4874472e-05,4.1454816e-05
1979-06-01,6.313846e-05,-3.478195e-05,1.084257e-05,-8.513126e-05,-1.3235887e-05,8.623018e-05,-6.0721548e-05,3.8962207e-05
1979-07-01,6.332435e-05,-3.39708e-05,1.0158161e-05,-7.98165e-05,-1.3286586e-05,8.931426e-05,-5.7755762e-05,4.2561704e-05
1979-08-01,6.2927225e-05,-3.354832e-05,1.1704422e-05,-8.504676e-05,-1.1081258e-05,8.781869e-05,-5.849932e-05,4.460649e-05
1979-09-01,6.5031156e-05,-3.405529e-05,1.22282945e-05,-8.628039e-05,-1.1182652e-05,8.982123e-05,-5.963156e-05,3.923259e-05
1979-10-01,6.360319e-05,-3.5635352e-05,1.3740759e-05,-8.201338e-05,-1.0210955e-05,8.6323125e-05,-5.9166832e-05,3.963817e-05
1979-11-01,6.536914e-05,-3.6623947e-05,1.4120989e-05,-8.454824e-05,-1.17487725e-05,8.757366e-05,-5.9471018e-05,3.925794e-05
1979-12-01,6.258924e-05,-3.603248e-05,1.6926231e-05,-8.1210674e-05,-1.0802425e-05,8.878193e-05,-5.958086e-05,4.0440875e-05
1980-01-01,6.317573e-05,-3.771396e-05,1.6065176e-05,-8.3121835e-05,-1.0325872e-05,8.884884e-05,-5.898412e-05,4.080698e-05
1980-02-01,6.146943e-05,-3.8186095e-05,1.261945e-05,-8.217757e-05,-9.820607e-06,8.811994e-05,-5.5356166e-05,3.9415438e-05
1980-03-01,6.359816e-05,-3.6198173e-05,1.2230143e-05,-7.898862e-05,-1.08642635e-05,8.7962566e-05,-5.5008273e-05,3.7046495e-05
1980-04-01,5.9796264e-05,-3.608221e-05,1.22135825e-05,-8.364367e-05,-1.0806281e-05,8.931269e-05,-5.8710775e-05,4.0318282e-05
1980-05-01,6.0748804e-05,-3.558523e-05,1.1617201e-05,-7.9402766e-05,-1.1485492e-05,8.62397e-05,-5.6615176e-05,3.7112764e-05
1980-06-01,6.532931e-05,-3.459955e-05,9.256546e-06,-8.275738e-05,-1.1369528e-05,8.979311e-05,-5.8536836e-05,4.048394e-05
1980-07-01,6.2811276e-05,-3.570119e-05,1.0730924e-05,-8.5051775e-05,-1.181681e-05,8.8608635e-05,-6.234701e-05,4.4484634e-05
1980-08-01,6.467495e-05,-3.6330697e-05,1.1882257e-05,-7.966782e-05,-1.019334e-05,8.5949796e-05,-5.9936665e-05,4.3929675e-05
1980-09-01,6.566891e-05,-3.592483e-05,1.1153359e-05,-8.263314e-05,-1.0590928e-05,8.989251e-05,-6.122881e-05,4.3192482e-05
1980-10-01,6.450929e-05,-3.7274964e-05,1.3083292e-05,-8.1407255e-05,-1.1253564e-05,8.729164e-05,-6.194944e-05,4.1353658e-05
1980-11-01,6.2198334e-05,-3.7432335e-05,1.5062935e-05,-8.3279214e-05,-1.2545715e-05,8.699345e-05,-6.153528e-05,3.600284e-05
1980-12-01,6.209065e-05,-3.5891702e-05,1.5435668e-05,-8.3809326e-05,-1.1833377e-05,9.013271e-05,-5.7319234e-05,3.940715e-05
1981-01-01,6.2052604e-05,-3.741291e-05,1.2803102e-05,-8.7625755e-05,-1.07689775e-05,8.799186e-05,-6.0518807e-05,3.770649e-05
1981-02-01,6.021108e-05,-3.764622e-05,1.3811354e-05,-8.472598e-05,-1.0927302e-05,8.8391826e-05,-5.9135582e-05,3.6306603e-05
1981-03-01,5.939448e-05,-3.790453e-05,1.268644e-05,-8.227617e-05,-1.0127362e-05,8.803352e-05,-6.090211e-05,3.4606735e-05
1981-04-01,5.992777e-05,-3.692128e-05,1.2194818e-05,-7.909309e-05,-1.1652242e-05,8.859181e-05,-6.203535e-05,3.6256602e-05
1981-05-01,6.095269e-05,-3.643798e-05,1.2353135e-05,-8.5084284e-05,-1.2460514e-05,9.0108355e-05,-5.9418893e-05,3.7823145e-05
1981-06-01,6.341083e-05,-3.5238078e-05,1.1094904e-05,-8.722578e-05,-1.1660573e-05,8.768355e-05,-5.5285887e-05,3.748151e-05
1981-07-01,6.41941e-05,-3.691294e-05,9.595016e-06,-8.36844e-05,-1.3635421e-05,9.144159e-05,-5.8435642e-05,4.2297794e-05
1981-08-01,6.34275e-05,-3.317157e-05,1.0403288e-05,-8.473431e-05,-1.2735494e-05,8.755022e-05,-6.080212e-05,4.166451e-05
1981-09-01,6.436076e-05,-3.5096422e-05,1.2028162e-05,-8.469265e-05,-1.0435673e-05,8.704193e-05,-5.785235e-05,4.1039562e-05
1981-10-01,6.394412e-05,-3.4963097e-05,1.4119665e-05,-8.1901206e-05,-1.0893971e-05,8.794186e-05,-6.32686e-05,3.747317e-05
1981-11-01,6.3810796e-05,-3.6862948e-05,1.4586294e-05,-8.0268e-05,-1.0635653e-05,8.732524e-05,-5.9002265e-05,3.8623086e-05
1981-12-01,6.191095e-05,-3.992937e-05,1.4836274e-05,-8.350941e-05,-1.14189315e-05,8.819184e-05,-5.984386e-05,3.825645e-05
1982-01-01,6.086434e-05,-3.8303056e-05,1.294502e-05,-8.044482e-05,-9.9596e-06,8.873352e-05,-6.214979e-05,3.891748e-05
1982-02-01,6.089011e-05,-3.849207e-05,1.2704455e-05,-8.151017e-05,-1.0758609e-05,9.0228445e-05,-5.9125578e-05,3.9862545e-05
1982-03-01,5.686927e-05,-3.7744605e-05,1.3280085e-05,-8.4121995e-05,-1.0122836e-05,8.9223235e-05,-6.325811e-05,4.156367e-05
1982-04-01,6.051208e-05,-3.62325e-05,1.23779755e-05,-7.406131e-05,-1.191847e-05,8.8389854e-05,-6.267388e-05,3.9201e-05
1982-05-01,5.8106452e-05,-3.6060665e-05,1.3056706e-05,-8.021285e-05,-1.1772412e-05,8.576085e-05,-5.9271628e-05,3.792086e-05
1982-06-01,6.3768275e-05,-3.577715e-05,1.1578966e-05,-8.089158e-05,-1.1875512e-05,8.911155e-05,-5.5001638e-05,3.955325e-05
1982-07-01,6.312391e-05,-3.3972923e-05,1.1252487e-05,-8.133834e-05,-1.20387485e-05,9.046901e-05,-5.6178676e-05,4.1580857e-05
1982-08-01,6.263419e-05,-3.406743e-05,1.1149386e-05,-8.26958e-05,-1.0724245e-05,9.1362526e-05,-5.8867827e-05,4.4003664e-05
1982-09-01,6.5503766e-05,-3.542489e-05,1.2910648e-05,-8.3615094e-05,-1.1901284e-05,8.813211e-05,-6.228726e-05,4.246578e-05
1982-10-01,6.3819825e-05,-3.580292e-05,1.4431353e-05,-7.9903555e-05,-1.0681288e-05,8.6207605e-05,-6.015656e-05,3.8273112e-05
1982-11-01,6.4550106e-05,-3.5665456e-05,1.6226986e-05,-7.888975e-05,-1.1746633e-05,8.6138876e-05,-5.8970927e-05,3.8513677e-05
1982-12-01,6.3768275e-05,-3.5364756e-05,1.5032761e-05,-8.244665e-05,-1.1952834e-05,8.869056e-05,-5.910839e-05,3.826452e-05
1983-01-01,6.2403735e-05,-3.675243e-05,1.4409336e-05,-7.730254e-05,-9.274045e-06,8.7812674e-05,-6.0702067e-05,4.441515e-05
1983-02-01,6.123891e-05,-3.842144e-05,1.3331435e-05,-8.004945e-05,-1.1029984e-05,9.022058e-05,-6.0823764e-05,3.6044017e-05
1983-03-01,6.116937e-05,-3.6065703e-05,1.27664025e-05,-8.350048e-05,-1.1429849e-05,8.8681954e-05,-5.901567e-05,3.979929e-05
1983-04-01,5.8135593e-05,-3.6926285e-05,1.2609933e-05,-8.091004e-05,-1.1864489e-05,8.801262e-05,-5.9997954e-05,3.7295777e-05
1983-05-01,5.7292393e-05,-3.5205117e-05,1.2679477e-05,-8.3361396e-05,-1.0491032e-05,8.7925684e-05,-5.6981564e-05,3.6861136e-05
1983-06-01,6.224727e-05,-3.577884e-05,1.0984386e-05,-8.024939e-05,-1.12646885e-05,8.848202e-05,-5.655562e-05,3.8764854e-05
1983-07-01,6.3412095e-05,-3.658727e-05,1.0341122e-05,-8.66038e-05,-1.0551881e-05,8.570033e-05,-5.4964843e-05,4.0903273e-05
1983-08-01,6.375112e-05,-3.4005516e-05,9.237141e-06,-8.16837e-05,-1.0534495e-05,9.110724e-05,-5.918083e-05,4.238104e-05
1983-09-01,6.433354e-05,-3.6256944e-05,1.2383924e-05,-8.490002e-05,-1.0404103e-05,8.849941e-05,-6.278833e-05,4.1155363e-05
1983-10-01,6.5559216e-05,-3.6448182e-05,1.41572455e-05,-8.086658e-05,-1.3011933e-05,9.03075e-05,-6.132794e-05,3.8982173e-05
1983-11-01,6.491595e-05,-3.6821973e-05,1.45745e-05,-8.642125e-05,-1.1760174e-05,8.783006e-05,-5.715542e-05,3.7513095e-05
1983-12-01,6.274276e-05,-3.716099e-05,1.4131168e-05,-8.0431935e-05,-1.1229917e-05,8.885581e-05,-5.8494104e-05,3.8391063e-05
1984-01-01,6.119085e-05,-3.5436417e-05,1.5619771e-05,-8.5063686e-05,-1.1253411e-05,8.653453e-05,-5.756783e-05,4.108233e-05
1984-02-01,6.0436527e-05,-3.834712e-05,1.3061639e-05,-8.191521e-05,-1.050729e-05,8.7452834e-05,-5.87813e-05,3.9959046e-05
1984-03-01,5.823096e-05,-3.8437305e-05,1.2167933e-05,-7.81928e-05,-1.07942615e-05,9.1740985e-05,-6.0478527e-05,3.881117e-05
1984-04-01,5.774721e-05,-3.6895864e-05,1.1954755e-05,-8.363703e-05,-1.1425596e-05,8.981419e-05,-6.0978677e-05,3.8179835e-05
1984-05-01,6.121545e-05,-3.3952376e-05,1.2258119e-05,-8.1037906e-05,-1.1433796e-05,8.7748005e-05,-5.471453e-05,3.8138834e-05
1984-06-01,6.310945e-05,-3.534623e-05,1.1626784e-05,-7.611022e-05,-1.1515782e-05,8.833834e-05,-5.5436056e-05,4.261557e-05
1984-07-01,6.349481e-05,-3.5190445e-05,1.0618292e-05,-9.074569e-05,-1.0433498e-05,9.0043766e-05,-5.951103e-05,4.338629e-05
1984-08-01,6.205176e-05,-3.6256337e-05,1.0429714e-05,-8.618697e-05,-1.0162927e-05,8.858432e-05,-6.150342e-05,4.3148513e-05
1984-09-01,6.479847e-05,-3.3649005e-05,1.3651974e-05,-8.6277156e-05,-1.1368204e-05,8.705108e-05,-5.8863294e-05,4.054939e-05
1984-10-01,6.4413114e-05,-3.4534518e-05,1.4972036e-05,-7.884873e-05,-1.100744e-05,8.9994566e-05,-6.2462714e-05,4.0229617e-05
1984-11-01,6.324064e-05,-3.6248137e-05,1.4980236e-05,-8.1734834e-05,-1.2163517e-05,8.8018576e-05,-6.2257735e-05,4.0213217e-05
1984-12-01,6.307665e-05,-3.6723686e-05,1.5980535e-05,-8.330087e-05,-1.0097334e-05,8.8682704e-05,-6.2479114e-05,4.1402094e-05
1985-01-01,6.0586543e-05,-3.6540543e-05,1.4210884e-05,-7.95682e-05,-9.076917e-06,8.7950044e-05,-6.390206e-05,3.914312e-05
1985-02-01,6.1554245e-05,-3.692935e-05,1.5239071e-05,-8.472642e-05,-1.0450713e-05,8.842525e-05,-5.8493275e-05,3.897896e-05
1985-03-01,5.838328e-05,-3.766377e-05,1.3657904e-05,-8.616933e-05,-1.0001422e-05,8.675769e-05,-5.7663816e-05,3.957513e-05
1985-04-01,6.0344617e-05,-3.793162e-05,1.2793884e-05,-8.584964e-05,-1.1020966e-05,8.609239e-05,-5.8562397e-05,3.9065362e-05
1985-05-01,6.2254105e-05,-3.4423683e-05,1.2033546e-05,-8.238491e-05,-1.1651704e-05,8.747483e-05,-5.923634e-05,3.7734764e-05
1985-06-01,6.339462e-05,-3.3767028e-05,1.0296855e-05,-8.330942e-05,-1.2230601e-05,8.7950044e-05,-5.7283647e-05,3.592896e-05
1985-07-01,6.3671105e-05,-3.5235862e-05,1.0780714e-05,-8.133081e-05,-1.0822245e-05,8.938432e-05,-5.8147667e-05,4.4413664e-05
1985-08-01,6.253059e-05,-3.6609665e-05,1.0711585e-05,-8.4769614e-05,-1.1357937e-05,8.712922e-05,-5.6851637e-05,4.5001198e-05
1985-09-01,6.4466e-05,-3.6894788e-05,1.1791613e-05,-8.105431e-05,-9.61261e-06,8.490868e-05,-6.215673e-05,4.397301e-05
1985-10-01,6.473385e-05,-3.6410936e-05,1.4841615e-05,-8.454497e-05,-1.2351564e-05,8.7734035e-05,-6.237274e-05,3.756196e-05
1985-11-01,6.3688385e-05,-3.521858e-05,1.5627877e-05,-8.319709e-05,-1.1833152e-05,8.923744e-05,-5.9590584e-05,3.7682923e-05
1985-12-01,6.328229e-05,-3.58666e-05,1.4340483e-05,-8.718888e-05,-1.0018703e-05,8.759579e-05,-6.018676e-05,4.102669e-05
1986-01-01,6.313345e-05,-3.90653e-05,1.4313882e-05,-8.185619e-05,-1.0863136e-05,8.9222536e-05,-5.7024972e-05,4.213455e-05
1986-02-01,5.7902682e-05,-3.9240243e-05,1.2004646e-05,-8.0168e-05,-1.0005919e-05,8.8479035e-05,-5.6368935e-05,3.7446105e-05
1986-03-01,5.8165097e-05,-3.75608e-05,1.0255229e-05,-7.858477e-05,-1.0801901e-05,8.735941e-05,-5.884437e-05,4.01927e-05
1986-04-01,5.8969825e-05,-3.6432422e-05,1.3115532e-05,-8.218858e-05,-1.10380715e-05,8.789298e-05,-6.055005e-05,3.9134295e-05
1986-05-01,5.8969825e-05,-3.376456e-05,1.2581957e-05,-8.472524e-05,-1.1527911e-05,8.795421e-05,-5.6316454e-05,4.0105228e-05
1986-06-01,6.179514e-05,-3.372957e-05,9.861607e-06,-8.2643426e-05,-1.1554155e-05,8.741189e-05,-5.7024972e-05,4.041137e-05
1986-07-01,6.217127e-05,-3.1096693e-05,9.642936e-06,-8.205737e-05,-1.0836891e-05,8.6939544e-05,-5.8940586e-05,4.1977106e-05
1986-08-01,6.3667016e-05,-3.129788e-05,1.1750984e-05,-8.8399014e-05,-1.0539494e-05,9.042964e-05,-5.6456407e-05,4.2222022e-05
1986-09-01,6.467293e-05,-3.4805467e-05,1.2581957e-05,-8.486519e-05,-1.0731928e-05,8.66334e-05,-6.202831e-05,3.7935944e-05
1986-10-01,6.423558e-05,-3.3414675e-05,1.4418845e-05,-8.768176e-05,-1.2061486e-05,8.57237e-05,-6.246567e-05,3.9562907e-05
1986-11-01,6.424433e-05,-3.568892e-05,1.6299477e-05,-7.9520716e-05,-1.198276e-05,9.105943e-05,-5.866068e-05,4.3227938e-05
1986-12-01,6.291477e-05,-3.5505233e-05,1.6299477e-05,-8.1646256e-05,-1.0644457e-05,8.9476205e-05,-6.060253e-05,3.9204275e-05
1987-01-01,6.200885e-05,-3.908499e-05,1.6586619e-05,-7.998655e-05,-9.950083e-06,8.8796456e-05,-5.5780303e-05,3.643429e-05
1987-02-01,6.013042e-05,-3.771567e-05,1.2891207e-05,-8.512151e-05,-1.126674e-05,8.9235335e-05,-5.7219844e-05,3.7197944e-05
1987-03-01,5.8269543e-05,-3.6056685e-05,1.1372664e-05,-7.899467e-05,-1.1038515e-05,8.931434e-05,-6.065192e-05,3.5574074e-05
1987-04-01,5.8892765e-05,-3.675012e-05,1.39708645e-05,-7.880156e-05,-1.1073629e-05,8.9639114e-05,-5.6394743e-05,3.8944712e-05
1987-05-01,5.5917124e-05,-3.4599583e-05,1.1732554e-05,-8.391896e-05,-1.1486183e-05,8.721647e-05,-5.683362e-05,3.6214846e-05
1987-06-01,6.303583e-05,-3.2765045e-05,1.0108677e-05,-8.1742095e-05,-9.563864e-06,8.832246e-05,-5.697407e-05,3.834783e-05
1987-07-01,6.262329e-05,-2.778809e-05,1.1363889e-05,-8.629772e-05,-1.08893e-05,8.8533125e-05,-5.5165863e-05,4.0103365e-05
1987-08-01,6.350983e-05,-3.43187e-05,1.1284887e-05,-8.4471954e-05,-9.853527e-06,9.016578e-05,-6.122247e-05,4.4887212e-05
1987-09-01,6.573059e-05,-3.3160042e-05,1.2487435e-05,-7.880156e-05,-1.027486e-05,8.85419e-05,-6.224068e-05,4.6818303e-05
1987-10-01,6.2807616e-05,-3.660968e-05,1.4822304e-05,-8.139099e-05,-1.1433513e-05,8.788357e-05,-6.1810584e-05,4.23329e-05
1987-11-01,6.3413274e-05,-3.6548234e-05,1.4681857e-05,-8.308508e-05,-1.2530727e-05,8.598759e-05,-6.044126e-05,4.1551688e-05
1987-12-01,6.515126e-05,-3.7232894e-05,1.5322628e-05,-8.406818e-05,-1.1020966e-05,8.816446e-05,-5.8817383e-05,3.732961e-05
1988-01-01,6.252305e-05,-3.896216e-05,1.4519093e-05,-8.2597326e-05,-1.0228283e-05,8.7329434e-05,-5.811402e-05,4.126714e-05
1988-02-01,6.0856502e-05,-3.5779838e-05,1.2400193e-05,-8.4279745e-05,-1.0458425e-05,8.8083354e-05,-6.409774e-05,4.0354502e-05
1988-03-01,5.8372545e-05,-3.7240054e-05,1.1320903e-05,-8.1208535e-05,-1.0387001e-05,8.845634e-05,-5.992342e-05,4.026721e-05
1988-04-01,5.9539132e-05,-3.6414716e-05,1.1003463e-05,-8.7398585e-05,-1.0545722e-05,8.93293e-05,-6.0899543e-05,3.837845e-05
1988-05-01,6.095967e-05,-3.3803783e-05,1.2463683e-05,-8.0978396e-05,-1.21170415e-05,8.817858e-05,-5.901872e-05,3.800546e-05
1988-06-01,6.296746e-05,-3.756543e-05,1.2074819e-05,-7.934358e-05,-1.1617074e-05,8.7456414e-05,-5.931235e-05,4.1997246e-05
1988-07-01,6.4110245e-05,-3.615283e-05,9.122643e-06,-8.02086e-05,-1.3109035e-05,8.805161e-05,-6.0637656e-05,4.551288e-05
1988-08-01,6.35944e-05,-3.5962366e-05,1.0797128e-05,-8.386708e-05,-1.2093235e-05,8.756752e-05,-5.9455197e-05,4.6306475e-05
1988-09-01,6.5578395e-05,-3.6771835e-05,1.2003395e-05,-8.264494e-05,-1.00775e-05,8.9043606e-05,-6.112175e-05,4.5385903e-05
1988-10-01,6.6070425e-05,-3.728767e-05,1.5534897e-05,-8.4835265e-05,-1.156946e-05,8.758339e-05,-6.374062e-05,3.86324e-05
1988-11-01,6.426896e-05,-3.8557424e-05,1.5741232e-05,-8.577171e-05,-1.1283766e-05,8.7599255e-05,-6.2312145e-05,3.91403e-05
1988-12-01,6.312619e-05,-3.7200374e-05,1.5733298e-05,-8.222434e-05,-1.0045755e-05,8.669456e-05,-6.0399576e-05,3.8537168e-05
1989-01-01,6.117679e-05,-3.6458623e-05,1.5027123e-05,-8.066662e-05,-1.0295e-05,8.675719e-05,-5.747779e-05,3.9104783e-05
1989-02-01,5.9579746e-05,-3.6508536e-05,1.5995334e-05,-8.260303e-05,-1.0185206e-05,9.678861e-05,-5.8835267e-05,4.094138e-05
1989-03-01,5.9469952e-05,-3.651852e-05,1.0914737e-05,-8.4509506e-05,-1.0604417e-05,9.023076e-05,-6.0801638e-05,4.1310694e-05
1989-04-01,5.6675126e-05,-3.6109275e-05,1.3589786e-05,-8.470913e-05,-1.1622542e-05,8.931246e-05,-5.96837e-05,3.928444e-05
1989-05-01,6.107698e-05,-3.4651974e-05,1.3380166e-05,-8.530803e-05,-1.2311255e-05,8.904296e-05,-5.997317e-05,3.7318085e-05
1989-06-01,6.322301e-05,-3.6738107e-05,1.07550295e-05,-8.979971e-05,-1.1343058e-05,8.997124e-05,-6.1131024e-05,4.1719937e-05
1989-07-01,6.3492495e-05,-3.295512e-05,9.517331e-06,-8.5697306e-05,-1.1602577e-05,8.931246e-05,-5.869554e-05,4.5273355e-05
1989-08-01,6.301339e-05,-3.5280806e-05,1.2182398e-05,-8.7414126e-05,-1.0075397e-05,8.851394e-05,-6.03325e-05,4.4804216e-05
1989-09-01,6.4151274e-05,-3.5500394e-05,1.1892931e-05,-8.259305e-05,-1.1522716e-05,8.934239e-05,-6.03325e-05,4.0661896e-05
1989-10-01,6.561856e-05,-3.705752e-05,1.2921024e-05,-8.171468e-05,-1.2031785e-05,8.7016706e-05,-6.3287036e-05,3.803676e-05
1989-11-01,6.378196e-05,-3.5590238e-05,1.6803831e-05,-8.401043e-05,-1.1363023e-05,8.7635555e-05,-6.1270766e-05,3.9024922e-05
1989-12-01,6.465036e-05,-3.4452336e-05,1.4787569e-05,-8.113576e-05,-1.0564501e-05,8.9561996e-05,-6.119092e-05,3.8046743e-05
1990-01-01,6.311547e-05,-3.7558693e-05,1.5241192e-05,-8.2554994e-05,-1.1464388e-05,8.6120286e-05,-5.7982234e-05,4.204304e-05
1990-02-01,6.02231e-05,-3.507476e-05,1.2732253e-05,-8.9323294e-05,-1.0897584e-05,8.897098e-05,-5.7248722e-05,4.2076383e-05
1990-03-01,6.0889928e-05,-3.652511e-05,1.3415749e-05,-8.4055355e-05,-1.1014279e-05,8.678712e-05,-5.924087e-05,4.1801315e-05
1990-04-01,5.9647962e-05,-3.464966e-05,1.1606979e-05,-8.547236e-05,-1.0822565e-05,8.732058e-05,-5.6548553e-05,3.704183e-05
1990-05-01,6.2657025e-05,-3.4799694e-05,1.1940392e-05,-8.091293e-05,-1.2106208e-05,9.0413e-05,-5.9440918e-05,3.706684e-05
1990-06-01,6.2315274e-05,-3.5608224e-05,1.0881806e-05,-8.020442e-05,-1.10059445e-05,8.746228e-05,-5.8440677e-05,3.978416e-05
1990-07-01,6.379063e-05,-3.6191697e-05,1.0406689e-05,-8.419706e-05,-1.1739452e-05,8.7879045e-05,-6.108299e-05,4.381847e-05
1990-08-01,6.2290266e-05,-3.3457705e-05,1.221546e-05,-8.783961e-05,-1.0722542e-05,9.1238195e-05,-6.304179e-05,4.6994235e-05
1990-09-01,6.457415e-05,-3.6891866e-05,1.2307148e-05,-8.105463e-05,-1.1681106e-05,8.928772e-05,-6.077457e-05,4.4843717e-05
1990-10-01,6.523264e-05,-3.6500107e-05,1.3640805e-05,-8.471385e-05,-1.1797802e-05,8.816245e-05,-6.170814e-05,3.6708418e-05
1990-11-01,6.251532e-05,-3.7492013e-05,1.3557452e-05,-7.9404235e-05,-1.15810835e-05,8.481998e-05,-6.123302e-05,4.1084477e-05
1990-12-01,6.299044e-05,-3.613335e-05,1.4215944e-05,-8.375528e-05,-1.1381035e-05,8.9854526e-05,-6.119968e-05,3.70335e-05
1991-01-01,6.336059e-05,-3.7127676e-05,1.44186415e-05,-7.94704e-05,-1.0289121e-05,8.8835885e-05,-5.996504e-05,3.9754068e-05
1991-02-01,5.919752e-05,-3.9383405e-05,1.3634803e-05,-8.214418e-05,-1.0663622e-05,8.599664e-05,-6.0313414e-05,4.099951e-05
1991-03-01,5.8866564e-05,-3.6883815e-05,1.2023571e-05,-8.17871e-05,-1.07594315e-05,8.691983e-05,-6.1219194e-05,3.944924e-05
1991-04-01,5.9859427e-05,-3.508098e-05,1.2006152e-05,-7.727565e-05,-1.10032925e-05,8.581374e-05,-5.898959e-05,3.7358997e-05
1991-05-01,6.0451668e-05,-3.0116644e-05,1.2589677e-05,-8.2597064e-05,-1.2179051e-05,8.645823e-05,-5.8318972e-05,3.9144415e-05
1991-06-01,6.172323e-05,-3.204141e-05,1.091748e-05,-8.5096646e-05,-1.2179051e-05,8.7799475e-05,-5.7613517e-05,4.0189534e-05
1991-07-01,6.335188e-05,-3.4227465e-05,1.0037838e-05,-8.391218e-05,-1.0750715e-05,8.898394e-05,-5.8188332e-05,4.0764357e-05
1991-08-01,6.305576e-05,-3.5368386e-05,1.0569107e-05,-8.577598e-05,-1.1020711e-05,8.749465e-05,-6.0931783e-05,4.403907e-05
1991-09-01,6.524181e-05,-3.4506164e-05,1.152714e-05,-8.331123e-05,-1.1595526e-05,8.812172e-05,-6.29088e-05,4.1687545e-05
1991-10-01,6.543342e-05,-3.5168072e-05,1.39570475e-05,-8.071584e-05,-1.2492586e-05,8.6440814e-05,-6.14195e-05,3.7071582e-05
1991-11-01,6.3874446e-05,-3.5629666e-05,1.5272162e-05,-7.6308905e-05,-1.2161632e-05,8.611857e-05,-6.0165356e-05,4.3037497e-05
1991-12-01,6.4005086e-05,-3.4210047e-05,1.6709208e-05,-8.566276e-05,-1.1020711e-05,8.789528e-05,-5.7387075e-05,3.8822163e-05
1992-01-01,6.232578e-05,-3.5231853e-05,1.4283549e-05,-8.157357e-05,-1.0692958e-05,8.9310524e-05,-5.9189853e-05,3.7932918e-05
1992-02-01,6.325947e-05,-3.5360346e-05,1.36325325e-05,-7.886673e-05,-1.2097771e-05,8.7280394e-05,-6.1802464e-05,4.147065e-05
1992-03-01,5.938767e-05,-3.43153e-05,1.2613185e-05,-8.2961255e-05,-1.1943586e-05,8.762303e-05,-5.713403e-05,4.2207317e-05
1992-04-01,5.6440986e-05,-3.5266115e-05,1.1422519e-05,-8.249013e-05,-1.1746568e-05,8.823978e-05,-5.8256166e-05,3.9800292e-05
1992-05-01,5.8171303e-05,-3.3218857e-05,1.21677585e-05,-8.307261e-05,-1.1258315e-05,8.99444e-05,-5.6885616e-05,4.030568e-05
1992-06-01,6.112655e-05,-3.5840036e-05,9.520882e-06,-8.4785795e-05,-1.05387735e-05,8.986731e-05,-5.607185e-05,3.8798073e-05
1992-07-01,6.415033e-05,-3.610558e-05,9.700765e-06,-7.998887e-05,-1.198642e-05,8.714334e-05,-6.000362e-05,4.3106742e-05
1992-08-01,6.3139545e-05,-3.482069e-05,9.957745e-06,-8.333816e-05,-1.0855714e-05,8.788858e-05,-6.349852e-05,4.3517906e-05
1992-09-01,6.4338776e-05,-3.7296246e-05,1.2133496e-05,-8.382641e-05,-1.1797965e-05,8.801706e-05,-6.0680326e-05,4.1607705e-05
1992-10-01,6.4510095e-05,-3.719345e-05,1.3264202e-05,-8.3903506e-05,-1.1720869e-05,8.872804e-05,-6.139987e-05,3.6151203e-05
1992-11-01,6.4450134e-05,-3.613984e-05,1.52429275e-05,-8.5471074e-05,-1.17894015e-05,8.709195e-05,-6.244492e-05,3.8635324e-05
1992-12-01,6.24714e-05,-3.6268335e-05,1.6065263e-05,-8.847772e-05,-1.25860315e-05,8.8085595e-05,-6.116858e-05,4.096526e-05
1993-01-01,6.311205e-05,-3.467747e-05,1.3640645e-05,-7.8625075e-05,-1.0399701e-05,8.918498e-05,-5.4872045e-05,4.018952e-05
1993-02-01,6.2661114e-05,-3.704727e-05,1.2287841e-05,-8.9869645e-05,-1.035173e-05,8.913701e-05,-5.9275855e-05,4.081315e-05
1993-03-01,6.044482e-05,-3.6039863e-05,1.2441356e-05,-8.243403e-05,-1.1032927e-05,8.958794e-05,-5.863303e-05,4.0160736e-05
1993-04-01,5.8679463e-05,-3.6740254e-05,1.2556484e-05,-7.523827e-05,-1.1570213e-05,8.752516e-05,-5.865222e-05,3.947954e-05
1993-05-01,6.1279534e-05,-3.662512e-05,1.2431759e-05,-7.859629e-05,-1.2107499e-05,8.826392e-05,-5.7951835e-05,3.695623e-05
1993-06-01,6.1663304e-05,-3.5377852e-05,1.1932854e-05,-8.1656886e-05,-1.1138465e-05,8.786096e-05,-5.680051e-05,4.0793962e-05
1993-07-01,6.341907e-05,-3.5070836e-05,1.0311407e-05,-8.310563e-05,-1.154143e-05,8.688233e-05,-5.7539273e-05,4.29431e-05
1993-08-01,6.372609e-05,-3.6212565e-05,1.0848693e-05,-7.854832e-05,-1.059159e-05,8.747719e-05,-6.163606e-05,4.6080448e-05
1993-09-01,6.4177024e-05,-3.6356476e-05,1.2230274e-05,-8.377724e-05,-1.04380815e-05,8.946322e-05,-6.177998e-05,4.3000666e-05
1993-10-01,6.628778e-05,-3.6490797e-05,1.2834724e-05,-7.940221e-05,-1.2308978e-05,8.781299e-05,-5.816291e-05,3.9911287e-05
