,vo600GLB_cluster1,vo600GLB_cluster2,vo600GLB_cluster3,vo600GLB_cluster4,vo600GLB_cluster5,vo600GLB_cluster6,vo600GLB_cluster7,vo600GLB_cluster8
1994-02-01,1.0172156e-05,4.0018567e-06,-8.051553e-06,5.871649e-05,-3.2824028e-06,3.688554e-06,-4.3576467e-05,0.0001692162
1994-03-01,3.3056313e-06,-2.5382178e-07,-1.5501166e-05,4.2433512e-05,-7.276998e-06,-4.3702566e-06,-5.498586e-05,0.00024250266
1994-04-01,7.482984e-06,3.6537422e-06,-1.1593598e-05,0.00010368397,-8.97405e-06,3.9888982e-07,-4.8328206e-05,0.0001322031
1994-05-01,9.632582e-06,4.0453706e-06,-2.5426634e-06,0.000101925994,-9.574542e-06,-1.3068639e-06,-3.7771686e-05,0.00014493533
1994-06-01,1.536774e-05,4.0366685e-06,6.5778913e-06,7.819341e-05,-6.998511e-06,-3.8567923e-06,-3.2045224e-05,7.4311945e-05
1994-07-01,1.1190386e-05,4.8547336e-06,-3.656627e-06,7.50865e-05,-1.9682775e-06,-7.755654e-06,-2.6910566e-05,-1.9661114e-05
1994-08-01,1.1938828e-05,3.679852e-06,-4.800968e-07,9.4224e-05,-1.120197e-05,-6.2761756e-06,-3.000877e-05,-8.208204e-06
1994-09-01,8.927655e-06,3.2186035e-06,2.7660572e-06,0.00010764375,-7.259594e-06,3.3796823e-07,-3.1758034e-05,1.0372321e-05
1994-10-01,9.876261e-06,3.4187688e-06,-2.0466032e-06,0.000114066424,-9.008858e-06,-3.0735355e-06,-3.832866e-05,7.2371215e-05
1994-11-01,-1.3198223e-07,1.0972817e-05,-2.603585e-06,8.303217e-05,-9.8878445e-06,-9.67455e-07,-6.268786e-05,6.062241e-05
1994-12-01,8.187912e-06,1.9479921e-06,-9.252537e-06,4.0214294e-05,-7.033319e-06,3.105466e-06,-4.0008308e-05,0.00016697959
1995-01-01,1.1212494e-05,-1.502649e-06,-8.100284e-06,4.9581435e-05,-1.543467e-05,3.058576e-06,-1.7487637e-05,0.000114746545
1995-02-01,6.212529e-06,3.306919e-06,-1.06830485e-05,8.2205384e-05,-1.2868466e-05,1.3641329e-07,-4.9987415e-05,0.00014771818
1995-03-01,-1.4115903e-06,4.9956507e-06,-7.951279e-06,6.485451e-05,-5.6996396e-06,2.1919186e-07,-5.9540325e-05,0.00011842202
1995-04-01,7.056893e-06,1.6347476e-06,-1.2520784e-05,9.3579474e-05,-4.342033e-06,-3.5721714e-06,-7.088131e-05,0.00016347965
1995-05-01,3.3979813e-06,9.39388e-07,-1.4115903e-06,7.411769e-05,-8.59697e-06,-7.057246e-06,-3.2355085e-05,6.4780004e-05
1995-06-01,1.0450911e-05,1.8665341e-06,2.4211658e-06,7.732959e-05,-1.06913285e-05,-3.2576027e-06,-3.477229e-05,0.00012030114
1995-07-01,1.3133011e-05,5.2688265e-06,8.0693644e-07,5.3215517e-05,-7.4711497e-06,-3.8536273e-06,-4.43252e-05,1.2205866e-05
1995-08-01,6.2953113e-06,1.7092498e-06,-8.735151e-07,8.503649e-05,-6.0473176e-06,-2.8850882e-06,-4.570764e-05,-2.7454458e-05
1995-09-01,1.0699254e-05,3.1496384e-06,5.914517e-06,8.826495e-05,-2.1152264e-06,-2.9347575e-06,-4.3629843e-05,-2.8679613e-05
1995-10-01,3.7953287e-06,1.6595804e-06,4.0022787e-06,0.00010420026,-3.4314435e-06,5.0892777e-07,-2.9350136e-05,9.248676e-05
1995-11-01,8.58834e-06,9.476644e-07,-6.1466562e-06,8.42749e-05,-1.02939775e-05,5.751499e-07,-5.925887e-05,7.1468705e-05
1995-12-01,7.131399e-06,3.9195e-06,-1.0923115e-05,3.7578207e-05,-2.0269075e-05,6.460872e-06,-7.742928e-05,0.00013319841
1996-01-01,8.433701e-06,2.8539725e-06,-1.1554337e-05,6.4051026e-05,-7.2885377e-06,6.057817e-06,-7.507329e-05,0.00019238486
1996-02-01,5.3738477e-06,2.241999e-06,-1.2211305e-05,5.3656528e-05,-1.3714234e-05,8.2906627e-07,-4.941551e-05,0.00016182233
1996-03-01,-6.378614e-07,5.6808494e-07,-1.5595142e-05,6.26201e-05,-8.521485e-06,6.1307946e-07,-4.095593e-05,0.00024377239
1996-04-01,1.5760306e-06,-3.1387754e-07,-9.313444e-06,8.707192e-05,-1.11043555e-05,-5.1556417e-06,-5.7011144e-05,0.00010562003
1996-05-01,5.2748583e-06,-5.0287053e-07,-1.0338408e-06,9.061775e-05,-1.2634286e-05,-3.1387754e-07,-4.693163e-05,0.00014389519
1996-06-01,1.37254465e-05,3.4299446e-06,1.7928243e-05,6.26021e-05,-7.621522e-06,-5.461632e-06,-4.095593e-05,6.0028222e-05
1996-07-01,1.1934535e-05,4.4108965e-06,1.2150522e-05,6.437501e-05,-7.693525e-06,-5.9746017e-06,-2.3604756e-05,3.455045e-05
1996-08-01,1.3446464e-05,3.438945e-06,1.0467607e-05,8.4084066e-05,-8.467483e-06,-1.4928228e-06,-3.916501e-05,-4.13159e-05
1996-09-01,1.2240518e-05,6.8507507e-07,4.3028995e-06,6.937877e-05,-9.682422e-06,-5.2546384e-06,-3.6465135e-05,-5.7766156e-06
1996-10-01,9.351657e-06,1.9180152e-06,3.987916e-06,0.000106268,-6.5505737e-06,2.1880041e-06,-5.297034e-05,5.718436e-05
1996-11-01,1.0494601e-05,7.3087576e-06,-6.1365936e-06,7.1160684e-05,-1.5738187e-06,2.8719733e-06,-4.3295804e-05,0.00015373171
1996-12-01,1.9090148e-06,2.9349685e-06,-6.8745576e-06,7.047672e-05,-1.0429387e-05,1.4320394e-06,-4.9640512e-05,0.00016413521
1997-01-01,7.528506e-06,4.9834416e-06,-5.1968454e-06,2.0195126e-05,-1.1216915e-05,2.0761872e-06,-4.1522835e-05,0.00012866408
1997-02-01,6.8433e-06,1.694425e-06,-1.1960859e-05,4.2464493e-05,-4.883601e-06,-1.6631093e-06,-6.0356346e-05,0.00025435138
1997-03-01,-8.1149483e-07,7.597031e-06,-1.1089658e-05,5.4534e-05,-1.1579097e-05,3.613015e-06,-6.138416e-05,0.0001512173
1997-04-01,4.513582e-06,6.618153e-06,-3.1412128e-06,7.786055e-05,-1.4682126e-05,-1.2519813e-06,-6.6405795e-05,8.118872e-05
1997-05-01,9.985481e-06,1.1843804e-07,-9.6915755e-08,9.388471e-05,-8.622897e-06,-7.174167e-06,-6.943051e-05,0.00012843893
1997-06-01,1.0983931e-05,6.236398e-06,-3.024761e-07,7.322069e-05,-1.0825366e-05,-5.470931e-06,-5.4365642e-05,6.5800836e-05
1997-07-01,1.555527e-05,6.4223786e-06,-3.1216332e-06,8.174668e-05,-7.487404e-06,-8.77952e-06,-6.6749417e-06,1.09643515e-05
1997-08-01,1.4028228e-05,4.56252e-06,-1.6337435e-06,7.7919285e-05,-6.420436e-06,-4.912974e-06,-4.017198e-05,-3.5894314e-05
1997-09-01,1.000506e-05,3.2997777e-06,5.8154837e-06,0.00012417104,-1.0933043e-05,-9.415788e-06,-2.6017478e-05,4.373703e-05
1997-10-01,8.096256e-06,7.6449214e-07,1.1854063e-06,0.00011982485,-1.5260666e-06,-4.7955036e-06,-3.415191e-05,-1.9292616e-05
1997-11-01,9.848438e-06,1.0761141e-08,-6.753253e-06,0.000110819215,-1.1079872e-05,2.2034365e-06,-3.41715e-05,5.3398508e-05
1997-12-01,8.556322e-06,-3.8078724e-07,-5.862479e-06,8.486929e-05,-1.194128e-05,6.274495e-07,-3.1039097e-05,5.5366043e-05
1998-01-01,6.2473955e-06,-1.965458e-06,-1.020444e-05,4.9967995e-05,-1.3827503e-05,-1.9044928e-06,-5.044133e-05,0.00014543916
1998-02-01,9.408865e-06,-3.890782e-07,-9.255131e-06,9.111936e-05,-1.3130757e-05,1.8579158e-06,-7.069911e-05,8.416064e-05
1998-03-01,7.658298e-06,6.386181e-07,-1.3444293e-05,8.212267e-05,-9.429317e-06,1.2482669e-06,-4.754985e-05,0.00018981296
1998-04-01,8.398587e-06,8.1221515e-08,-1.1597924e-05,9.916673e-05,3.767491e-08,-3.0198498e-07,-5.987348e-05,0.00014219931
1998-05-01,1.11768495e-05,2.7027163e-06,-1.6257945e-06,9.929738e-05,-9.568659e-06,1.1873017e-06,-3.457301e-05,0.00014880094
1998-06-01,1.26487175e-05,5.08035e-06,6.978975e-06,8.945588e-05,-8.2971055e-06,6.380287e-08,-1.5107766e-05,3.9995866e-05
1998-07-01,1.1725533e-05,3.660738e-06,4.4532826e-06,7.471978e-05,-4.1514904e-06,-6.9907146e-06,-1.4341353e-05,2.1767337e-05
1998-08-01,1.0628166e-05,4.5926317e-06,6.2473955e-06,8.478771e-05,-1.070958e-05,-8.009698e-06,-3.7673522e-05,1.5731806e-05
1998-09-01,1.0950407e-05,1.9798463e-06,9.695686e-07,0.00010838987,-2.0002954e-06,-3.925048e-06,-5.2174477e-05,-3.5766752e-06
1998-10-01,6.78737e-06,-2.697041e-06,4.540376e-06,8.218364e-05,-1.3487839e-05,-5.884638e-06,-4.3430355e-05,4.334894e-05
1998-11-01,3.9220176e-06,6.151593e-06,-3.6637684e-06,9.093646e-05,-8.122919e-06,-5.823673e-06,-4.9500723e-05,3.8436337e-06
1998-12-01,2.8159375e-06,1.945009e-06,-4.3953514e-06,6.13249e-05,-6.860075e-06,-1.5212827e-06,-2.4679266e-05,0.00018163494
1999-01-01,-2.8760842e-06,6.6903776e-06,-8.201496e-06,6.669161e-05,-8.273782e-06,-1.1973352e-06,-5.4290795e-05,7.796091e-05
1999-02-01,7.332961e-06,3.7103964e-06,-4.6994173e-06,3.5221085e-05,-1.10690235e-05,-9.563664e-07,-5.8612168e-05,5.7888214e-05
1999-03-01,9.790841e-06,2.0878724e-06,-7.960523e-06,6.583215e-05,-1.5020909e-05,8.669631e-07,-6.0098137e-05,0.0001897624
1999-04-01,1.5818368e-06,-1.8720457e-06,-9.486663e-06,0.00010226663,-3.3339238e-06,-5.5428027e-06,-3.8274397e-05,0.00015244437
1999-05-01,3.6702331e-06,1.8790342e-06,-2.249566e-06,9.257166e-05,-5.133159e-06,-4.70745e-06,-4.1800573e-05,0.00014794628
1999-06-01,1.1999724e-05,1.6139675e-06,5.1240786e-06,9.809787e-05,-1.2185512e-05,-1.0217598e-05,-4.757579e-05,3.9084614e-05
1999-07-01,1.1373202e-05,2.6099733e-06,-2.7395363e-06,5.6522724e-05,-8.699499e-06,-5.1974203e-06,-2.6997062e-05,3.6570505e-05
1999-08-01,9.324969e-06,1.8790342e-06,5.570473e-08,9.184875e-05,-7.631199e-06,-3.5427656e-06,-4.1607804e-05,4.561487e-05
1999-09-01,1.09153625e-05,1.2203855e-06,2.8589748e-06,8.230638e-05,-7.6231663e-06,-3.197376e-06,-5.4379147e-05,-3.1652453e-06
1999-10-01,4.5698507e-06,2.8589748e-06,3.991525e-06,0.0001015357,-1.186422e-05,-2.6672424e-06,-3.000917e-05,4.046617e-05
1999-11-01,5.7184698e-06,-2.562825e-06,-3.3821198e-06,6.809726e-05,-1.6150152e-06,-5.226211e-07,-4.4635977e-05,0.00015644444
1999-12-01,9.1515903e-07,4.561818e-06,-8.458526e-06,6.396063e-05,-1.5968719e-05,-3.7194768e-06,-5.5977573e-05,0.00016157707
2000-01-01,7.952232e-06,-8.065399e-08,-6.220129e-06,3.152718e-05,-7.976567e-06,-3.1342788e-06,-5.5198972e-05,0.00019296643
2000-02-01,6.630875e-06,6.9612142e-06,-7.0902897e-06,4.9139904e-05,-1.4020115e-06,6.847695e-07,-7.0007845e-05,0.00013339255
2000-03-01,5.2934047e-06,4.608555e-06,-4.995454e-06,7.017688e-05,-6.316812e-06,-1.7726343e-06,-6.196691e-05,0.00015114225
2000-04-01,-3.9238657e-06,1.6999547e-06,-7.1869727e-06,8.852279e-05,-3.069821e-06,-6.5907516e-06,-7.062824e-05,0.00020789614
2000-05-01,8.274514e-06,2.0866937e-06,-3.3357064e-06,9.3953255e-05,-6.550472e-06,-1.0071402e-05,-4.7399742e-05,0.00012949292
2000-06-01,1.4228681e-05,2.844059e-06,8.717652e-06,6.884747e-05,-1.0023061e-05,-4.5845445e-06,-3.3630233e-05,3.3839555e-05
2000-07-01,1.22466445e-05,2.9004586e-06,3.1663403e-06,6.811427e-05,-1.2391836e-05,-5.728645e-06,-3.985028e-05,-3.5049015e-06
2000-08-01,1.2689783e-05,4.3265572e-06,7.6057804e-06,9.1528076e-05,-1.1521675e-05,-6.2684703e-06,-3.1197007e-05,4.1687126e-05
2000-09-01,8.09726e-06,1.7805287e-06,1.9416693e-06,9.316366e-05,-1.0860997e-05,-6.8808076e-06,-4.1066894e-05,3.8552935e-05
2000-10-01,5.333688e-06,1.6274425e-06,1.5388141e-06,0.00010155106,-1.1175216e-05,-7.5744174e-07,-4.0591534e-05,0.000102896585
2000-11-01,5.2362884e-07,4.729409e-06,-3.633817e-06,8.593648e-05,-6.969436e-06,3.5611374e-06,-6.61888e-05,0.00014731514
2000-12-01,5.8815713e-06,2.9165712e-06,-7.783201e-06,5.4385047e-05,-1.3342564e-05,2.022236e-06,-4.158255e-05,0.00019889642
2001-01-01,1.0727861e-05,6.106129e-06,-8.014766e-06,3.1951815e-05,-1.2096658e-05,1.8442879e-06,-6.752897e-05,0.00018660922
2001-02-01,1.1476048e-05,1.0298099e-06,-9.369083e-06,1.1055745e-06,-7.853763e-06,8.119823e-07,-4.1001396e-05,0.0001839574
2001-03-01,4.3729815e-06,3.7479113e-06,-1.1907243e-05,4.6423127e-05,-1.0477161e-05,1.181339e-06,-6.282201e-05,0.00011044541
2001-04-01,2.7629576e-06,5.752081e-07,-1.2674376e-05,8.759249e-05,-3.9080624e-07,8.2734914e-08,-5.9147358e-05,0.00012870503
2001-05-01,1.1106691e-05,3.3974939e-06,-2.8532013e-06,9.957299e-05,-4.9841183e-06,-9.028132e-06,-5.544429e-05,0.00014214402
2001-06-01,9.401949e-06,4.0888626e-06,5.6515346e-06,8.421143e-05,-8.545125e-06,-5.533424e-06,-3.169165e-05,2.7150141e-05
2001-07-01,1.1750701e-05,4.8559887e-06,-1.6882987e-06,8.447661e-05,-7.97688e-06,-8.365183e-06,-3.2506134e-05,1.9156825e-05
2001-08-01,1.3294433e-05,6.6364955e-06,2.9523726e-06,9.782091e-05,-8.753479e-06,-1.2958495e-05,-2.8159055e-05,1.9583014e-05
2001-09-01,8.284405e-06,1.7401107e-06,2.3367684e-06,0.00011327717,-7.4086347e-06,2.7629576e-06,-4.9847084e-05,6.608083e-06
2001-10-01,3.871035e-06,4.6156492e-07,4.23679e-07,9.459138e-05,-3.4309196e-06,-1.9250656e-06,-4.1351806e-05,0.000101400845
2001-11-01,2.1189408e-06,-5.518086e-07,-2.4270194e-06,9.64287e-05,-1.7883285e-05,-1.2242308e-06,-4.5803063e-05,0.000106666586
2001-12-01,3.3785545e-06,5.3105905e-06,-6.291084e-06,6.651059e-05,1.3328681e-06,2.4788314e-06,-7.250113e-05,0.00016908832
2002-01-01,3.4516706e-06,6.8516347e-06,-8.008392e-06,6.838078e-05,-1.530732e-05,2.9019284e-06,-4.7547743e-05,8.1008e-05
2002-02-01,7.4605814e-06,2.2253225e-06,-9.319323e-06,5.0103878e-05,-8.634255e-06,2.7496935e-06,-3.459068e-05,0.00016072948
2002-03-01,9.887917e-06,2.1576561e-06,-1.3269033e-05,5.551675e-05,-3.7457576e-06,-8.194256e-07,-5.115915e-05,0.00013007064
2002-04-01,7.875278e-07,-4.5661436e-06,-1.0782489e-05,0.000105433595,-7.0526876e-06,1.9885047e-06,-4.6947258e-05,0.00019753701
2002-05-01,1.15709845e-05,3.333269e-06,-1.27362e-05,8.698754e-05,-6.621347e-06,-5.7417565e-06,-3.6129968e-05,0.00021361496
2002-06-01,1.2459033e-05,2.6566559e-06,4.491958e-06,7.825082e-05,-7.966104e-06,-6.7482106e-06,-2.0136613e-05,0.00010626244
2002-07-01,1.4759506e-05,4.0606246e-06,3.561625e-06,4.967254e-05,-8.9641035e-06,-4.895992e-06,-2.2479377e-05,0.00010301472
2002-08-01,1.18923745e-05,3.1894888e-06,3.519337e-06,7.850455e-05,-1.057105e-05,-3.4074546e-06,-2.8636518e-05,-4.8367874e-06
2002-09-01,6.487957e-06,5.422553e-07,1.4725883e-06,9.579191e-05,-5.8939913e-06,-2.866167e-06,-3.8227452e-05,-3.0437986e-05
2002-10-01,5.2954347e-06,3.6462006e-06,6.6065695e-07,9.211285e-05,-1.3742661e-05,-3.7795908e-06,-4.9036287e-05,2.7471302e-05
2002-11-01,3.7646023e-06,1.9885047e-06,-4.8621587e-06,9.4946154e-05,-1.2228746e-05,-3.982568e-06,-4.8841757e-05,8.4230356e-05
2002-12-01,6.564078e-06,-1.2592209e-06,-9.3785275e-06,9.077655e-05,-1.2457102e-05,4.323083e-07,-5.716405e-05,0.0001700075
2003-01-01,8.076298e-06,6.4291817e-07,-1.3398872e-05,3.817454e-05,-1.6082187e-05,-8.5070496e-07,-7.276758e-06,0.00014176426
2003-02-01,8.2499755e-06,-9.983269e-07,-9.343516e-06,6.042258e-05,-4.489244e-06,3.0483461e-06,-2.9429277e-05,0.00017849696
2003-03-01,1.9135769e-07,1.7284001e-06,-9.7082375e-06,6.442584e-05,-1.3555189e-05,-2.735098e-06,-7.288329e-05,0.00020955043
2003-04-01,8.475756e-06,3.05703e-06,-1.44496225e-05,0.00010942557,-8.110408e-06,-1.6409394e-06,-3.813918e-05,0.00014185108
2003-05-01,1.08725e-05,5.6708705e-06,-1.44930455e-05,9.013005e-05,-4.6542336e-06,-5.6268254e-06,-3.6011632e-05,0.0001966028
2003-06-01,8.345498e-06,2.7096758e-06,3.9775186e-06,8.373005e-05,-1.0819771e-05,-1.0350843e-05,-4.8499023e-05,0.00012402314
2003-07-01,1.5058118e-05,1.9628642e-06,-3.6295387e-06,7.1833165e-05,-5.6528734e-06,-5.791815e-06,-2.8230897e-05,-3.855319e-06
2003-08-01,1.276558e-05,4.924059e-06,5.401671e-06,9.387279e-05,-5.3836775e-06,-3.7598002e-06,-4.4860484e-05,-2.8914146e-06
2003-09-01,1.1028809e-05,1.2681558e-06,1.0771109e-06,9.332571e-05,-8.987474e-06,-4.4284534e-06,-3.714922e-05,-9.360883e-06
2003-10-01,6.791088e-06,5.1411553e-06,1.0423755e-06,6.684863e-05,1.6068261e-06,-1.6235645e-06,-5.0183684e-05,1.5171008e-05
2003-11-01,7.1037066e-06,2.3796892e-06,-6.061018e-06,8.399056e-05,-1.7798811e-06,-1.588829e-06,-6.513729e-05,0.00014568068
2003-12-01,1.0429623e-05,1.7197162e-06,-7.5893768e-06,8.06907e-05,-7.6067445e-06,1.6530248e-07,-5.6001874e-05,0.00012708854
2004-01-01,6.9849484e-06,7.401206e-06,-1.3101817e-05,5.2631858e-05,-1.2384437e-05,2.8577706e-06,-1.8327213e-05,0.00014900937
2004-02-01,3.5485864e-06,2.7603528e-06,-7.1236136e-06,4.9859744e-05,-1.4049474e-05,-1.366825e-06,-4.2895415e-05,0.00019138819
2004-03-01,3.778856e-06,4.0445593e-06,-5.6091376e-06,5.7423276e-05,-2.6598864e-06,-3.4215554e-06,-3.7023492e-05,0.00016482724
2004-04-01,1.6532722e-06,-2.1196392e-06,-9.727453e-06,9.028126e-05,-7.1324685e-06,-4.1655076e-06,-4.636721e-05,0.00017820072
2004-05-01,1.2644312e-05,9.624637e-07,-3.0230076e-06,8.47636e-05,-1.0382842e-05,-5.5294295e-06,-2.6652415e-05,0.00019546223
2004-06-01,1.3901954e-05,3.8585713e-06,4.310641e-07,8.101726e-05,-9.302341e-06,-5.4142874e-06,-2.1710432e-05,9.623289e-05
2004-07-01,1.2688601e-05,4.327965e-06,5.771595e-06,8.163722e-05,-4.4489207e-06,-1.1631622e-05,-3.742204e-05,7.172669e-05
2004-08-01,1.3538833e-05,4.930218e-06,3.973706e-06,7.4932774e-05,-5.2991527e-06,-4.1655076e-06,-1.8708044e-05,-1.4102618e-05
2004-09-01,7.7466175e-06,1.679844e-06,6.524402e-06,9.2406844e-05,-9.408614e-06,-4.3160762e-06,-4.6136927e-05,2.002186e-05
2004-10-01,4.8947913e-06,6.453549e-06,1.9455401e-06,7.445452e-05,-1.0542259e-05,-2.0664957e-06,-3.189552e-05,7.649192e-06
2004-11-01,1.9366853e-06,3.5928679e-06,-1.5439582e-06,9.392132e-05,-7.566443e-06,-1.6856648e-06,-4.7624846e-05,0.00013636214
2004-12-01,2.4946494e-06,1.201588e-06,-8.274976e-06,5.1958756e-05,-1.5679092e-05,4.753456e-07,-4.8103095e-05,0.00022303281
2005-01-01,6.4861524e-06,4.383648e-06,-1.1575517e-05,4.0953983e-05,-6.9980233e-06,1.5858241e-06,-4.216117e-05,0.00012444162
2005-02-01,5.5093988e-06,3.9614897e-06,-1.1078868e-05,5.8469333e-05,-1.0044168e-05,4.0194354e-06,-3.819621e-05,0.00020143136
2005-03-01,8.216168e-06,6.726201e-06,-1.2494333e-05,8.2134924e-05,-2.452165e-05,-3.4221084e-06,-5.7491234e-05,0.00012887013
2005-04-01,5.5093988e-06,3.8456055e-06,-1.0391828e-05,9.60247e-05,-5.193506e-06,-5.8474398e-06,-4.9917253e-05,0.00012182591
2005-05-01,1.158514e-05,-1.3692697e-06,-8.843919e-06,0.00010490655,-1.1037475e-05,-3.1241143e-06,-2.2477092e-05,0.00017518317
2005-06-01,1.6584796e-05,5.749447e-06,3.125453e-06,8.5752225e-05,-7.153358e-07,-6.9731905e-06,-2.7162198e-05,0.000104020844
2005-07-01,1.223079e-05,3.6883284e-06,4.44987e-06,7.954404e-05,-6.3606494e-06,-4.3160835e-06,-2.7145645e-05,-2.2990302e-05
2005-08-01,1.0575277e-05,4.6319765e-06,5.170019e-06,7.712699e-05,-1.1749347e-05,-6.6089706e-06,-3.810515e-05,4.56722e-05
2005-09-01,1.4672678e-05,2.6039706e-06,4.6071436e-06,7.0538044e-05,-1.1997676e-05,-4.5147463e-06,-3.905708e-05,-5.1324445e-05
2005-10-01,2.6453563e-06,2.7860733e-06,3.2744501e-06,0.00010722426,-1.7500352e-06,-3.5048797e-06,-5.0620853e-05,6.819549e-05
2005-11-01,-2.7350688e-06,3.6552228e-06,-3.7532081e-06,7.469339e-05,-9.365409e-06,-1.6010381e-06,-2.7402246e-05,0.00017082089
2005-12-01,4.814083e-06,1.5218997e-05,-1.6451013e-05,5.3171687e-05,-1.1799013e-05,-8.6433283e-07,-6.287994e-05,5.6110228e-05
2006-01-01,9.12619e-06,6.3409498e-06,-8.248404e-06,3.3503675e-05,-7.426097e-06,1.8689752e-07,-4.617188e-05,0.00018965398
2006-02-01,-7.496834e-06,2.140987e-06,-6.8867303e-06,6.56091e-05,-1.7002014e-05,4.2562897e-07,-3.6825855e-05,0.00021861163
2006-03-01,6.024711e-07,6.1022147e-06,-1.2094686e-05,7.162168e-05,-6.329683e-06,-1.7229831e-06,-6.983316e-05,8.90228e-05
2006-04-01,1.6369886e-06,5.9607446e-06,-1.7753591e-05,8.068477e-05,-5.1979005e-06,-5.2774776e-06,-6.0434075e-05,0.00016067864
2006-05-01,1.2892899e-05,-4.7625508e-07,2.4150868e-06,9.2851405e-05,-1.52424545e-05,-8.646297e-06,-3.2961885e-05,0.00010881127
2006-06-01,1.2698372e-05,1.911092e-06,4.466441e-06,7.1347575e-05,-1.5569603e-05,-7.4614654e-06,-3.9504986e-05,6.0692928e-05
2006-07-01,1.3998153e-05,5.1914867e-06,8.065148e-06,5.7943056e-05,-3.1996024e-06,-1.6787744e-06,-2.4473535e-05,-1.6621809e-05
2006-08-01,1.38743635e-05,4.0243394e-06,7.136732e-06,8.8324276e-05,-4.738118e-06,-9.247553e-06,-3.8974467e-05,-2.435859e-05
2006-09-01,1.1283646e-05,1.3982535e-06,-3.6859128e-06,9.003079e-05,-5.0033777e-06,-1.245513e-06,-5.4244658e-05,2.9014009e-06
2006-10-01,7.0925234e-06,2.7157184e-06,-6.707778e-07,0.000105796134,-5.5162163e-06,-7.788614e-06,-4.495168e-05,7.356693e-05
2006-11-01,7.861781e-06,-3.3478136e-07,-5.5692653e-06,8.163086e-05,-1.7134647e-05,-3.6770725e-06,-6.774644e-05,9.987198e-05
2006-12-01,1.1610802e-05,4.351492e-06,-4.410962e-06,7.1542105e-05,-7.673669e-06,-2.1739252e-06,-5.4226977e-05,0.00019196175
2007-01-01,7.2998664e-06,5.881935e-06,-9.93046e-06,6.625652e-05,-1.3548626e-05,7.578201e-07,-3.675383e-05,0.00019673564
2007-02-01,1.1563447e-05,3.6816928e-06,-7.5639764e-06,8.552084e-05,-1.1974233e-05,1.6770355e-06,-4.4880042e-05,0.00015882307
2007-03-01,3.407884e-06,7.0162787e-06,-9.4317365e-06,6.8006935e-05,-6.5567583e-06,-1.5206533e-06,-4.6356654e-05,0.00020160551
2007-04-01,4.004396e-06,-3.4718687e-07,-1.118215e-05,0.00010058026,-1.1504853e-05,-1.0781216e-05,-5.8824677e-05,9.299188e-05
2007-05-01,1.1856806e-05,2.733148e-06,1.6868144e-06,9.563217e-05,-9.57842e-06,-6.74255e-06,-3.5590143e-05,7.72675e-05
2007-06-01,9.187184e-06,3.1829768e-06,6.165523e-06,6.33522e-05,-1.5279482e-05,-1.3890887e-05,-1.0223819e-05,9.648293e-05
2007-07-01,1.5074045e-05,5.8623773e-06,-7.3097253e-06,6.195383e-05,-7.1141476e-06,-1.0644311e-05,-3.9570135e-05,4.9974744e-05
2007-08-01,8.15063e-06,1.4521211e-06,1.6868144e-06,7.658298e-05,-5.617985e-06,-1.3656194e-05,-2.893075e-05,2.2848231e-05
2007-09-01,7.925715e-06,-2.0050356e-07,3.3785545e-06,9.241493e-05,-9.05036e-06,-5.525435e-07,-4.802883e-05,3.0602852e-05
2007-10-01,3.5936828e-06,5.0702874e-06,5.7743673e-06,0.00010316188,-1.7357816e-06,-3.5448684e-06,-4.576992e-05,6.699971e-05
2007-11-01,1.09669345e-05,3.574125e-06,-3.3003962e-06,6.794826e-05,-1.3998455e-05,-3.1439413e-06,-6.0095932e-05,0.00016063215
2007-12-01,7.3976553e-06,1.0903022e-06,-6.3611806e-06,7.081346e-05,-4.004476e-06,1.28588e-06,-4.20344e-05,0.00017629785
2008-01-01,9.974949e-06,3.283305e-06,-9.099134e-06,3.9983952e-05,-1.4492154e-05,-2.6473608e-06,-3.752828e-05,0.00018583534
2008-02-01,7.4604104e-06,4.1352687e-06,-9.918011e-06,7.159763e-05,-8.065195e-06,-3.8053731e-06,-2.7188904e-05,0.00018302302
2008-03-01,-5.8897895e-06,3.283305e-06,-1.315217e-05,6.805743e-05,-9.421721e-06,-2.2007007e-06,-7.3484494e-05,0.00018649705
2008-04-01,3.6224337e-06,4.2841566e-06,-1.4562647e-06,8.937308e-05,-1.2895751e-05,-3.1601958e-06,-5.7834815e-05,0.00015901084
2008-05-01,7.1378236e-06,-2.1924316e-06,-1.1584925e-06,9.770249e-05,-3.9956176e-06,-6.3281805e-06,-5.00017e-05,8.6850276e-05
2008-06-01,1.1339744e-05,8.680254e-07,9.941861e-06,8.4162035e-05,-8.669016e-06,-1.0116528e-05,-4.1200827e-05,-5.5754754e-06
2008-07-01,1.1596163e-05,4.2179818e-06,-1.6795966e-06,7.393019e-05,-1.1125652e-05,-1.0654174e-05,-2.7354337e-05,-3.8097278e-07
2008-08-01,7.4273266e-06,1.2402415e-06,3.3329343e-06,7.8669764e-05,-9.884927e-06,-5.4183147e-06,-4.871962e-05,5.4173506e-06
2008-09-01,9.826061e-06,1.794433e-06,3.672063e-06,9.398858e-05,-9.330735e-06,-6.3199077e-06,-4.3111544e-05,1.346552e-05
2008-10-01,6.8648624e-06,3.1675008e-06,-7.5318894e-07,0.00010470845,-9.678137e-06,-3.8632716e-06,-6.646199e-05,9.422845e-05
